task,layer,param,fold,r2,n_train_eps,n_test_eps
strike,15,surface_static_friction,2,-1.292454719543457,160,40
strike,15,surface_static_friction,3,-1.79384446144104,160,40
strike,15,surface_static_friction,4,-0.8032535314559937,160,40
strike,15,surface_dynamic_friction,0,-1.9380378723144531,160,40
strike,15,surface_dynamic_friction,1,-1.159553050994873,160,40
strike,15,surface_dynamic_friction,2,-1.1811752319335938,160,40
strike,15,surface_dynamic_friction,3,-2.454789161682129,160,40
strike,15,surface_dynamic_friction,4,-1.9979848861694336,160,40
strike,15,object_0_restitution,0,-1.4117510318756104,160,40
strike,15,object_0_restitution,1,-0.8776272535324097,160,40
strike,15,object_0_restitution,2,-1.0386290550231934,160,40
strike,15,object_0_restitution,3,-1.0977158546447754,160,40
strike,15,object_0_restitution,4,-1.6475393772125244,160,40
strike,16,object_0_mass,0,-0.6268454790115356,160,40
strike,16,object_0_mass,1,-2.179353952407837,160,40
strike,16,object_0_mass,2,-0.49350428581237793,160,40
strike,16,object_0_mass,3,-0.31028199195861816,160,40
strike,16,object_0_mass,4,-2.113497018814087,160,40
strike,16,object_0_static_friction,0,-0.5550525188446045,160,40
strike,16,object_0_static_friction,1,0.03449451923370361,160,40
strike,16,object_0_static_friction,2,-0.5390006303787231,160,40
strike,16,object_0_static_friction,3,0.15752112865447998,160,40
strike,16,object_0_static_friction,4,0.02967703342437744,160,40
strike,16,object_0_dynamic_friction,0,-0.2889591455459595,160,40
strike,16,object_0_dynamic_friction,1,-0.8066061735153198,160,40
strike,16,object_0_dynamic_friction,2,-1.3423612117767334,160,40
strike,16,object_0_dynamic_friction,3,0.17380231618881226,160,40
strike,16,object_0_dynamic_friction,4,-0.024758577346801758,160,40
strike,16,surface_static_friction,0,-2.468416452407837,160,40
strike,16,surface_static_friction,1,-1.4182562828063965,160,40
strike,16,surface_static_friction,2,-1.8562743663787842,160,40
strike,16,surface_static_friction,3,-1.6115946769714355,160,40
strike,16,surface_static_friction,4,-0.9882656335830688,160,40
strike,16,surface_dynamic_friction,0,-1.1888549327850342,160,40
strike,16,surface_dynamic_friction,1,-1.0204994678497314,160,40
strike,16,surface_dynamic_friction,2,-0.9930263757705688,160,40
strike,16,surface_dynamic_friction,3,-1.1822450160980225,160,40
strike,16,surface_dynamic_friction,4,-1.7949931621551514,160,40
strike,16,object_0_restitution,0,-1.0150716304779053,160,40
strike,16,object_0_restitution,1,-0.8899848461151123,160,40
strike,16,object_0_restitution,2,-0.8197108507156372,160,40
strike,16,object_0_restitution,3,-1.4861633777618408,160,40
strike,16,object_0_restitution,4,-2.0334246158599854,160,40
strike,17,object_0_mass,0,-1.1029150485992432,160,40
strike,17,object_0_mass,1,-3.047369956970215,160,40
strike,17,object_0_mass,2,-1.192157506942749,160,40
strike,17,object_0_mass,3,-0.5935111045837402,160,40
strike,17,object_0_mass,4,-1.958435297012329,160,40
strike,17,object_0_static_friction,0,-0.15281879901885986,160,40
strike,17,object_0_static_friction,1,-0.6477488279342651,160,40
strike,17,object_0_static_friction,2,-0.7587074041366577,160,40
strike,17,object_0_static_friction,3,0.27833080291748047,160,40
strike,17,object_0_static_friction,4,0.20167869329452515,160,40
strike,17,object_0_dynamic_friction,0,-0.7531371116638184,160,40
strike,17,object_0_dynamic_friction,1,-1.4100422859191895,160,40
strike,17,object_0_dynamic_friction,2,-1.4646968841552734,160,40
strike,17,object_0_dynamic_friction,3,-0.09160363674163818,160,40
strike,17,object_0_dynamic_friction,4,-0.15832090377807617,160,40
strike,17,surface_static_friction,0,-3.4678115844726562,160,40
strike,17,surface_static_friction,1,-1.340766429901123,160,40
strike,17,surface_static_friction,2,-1.7574725151062012,160,40
strike,17,surface_static_friction,3,-1.3454489707946777,160,40
strike,17,surface_static_friction,4,-2.1675829887390137,160,40
strike,17,surface_dynamic_friction,0,-0.48924028873443604,160,40
strike,17,surface_dynamic_friction,1,-1.7098469734191895,160,40
strike,17,surface_dynamic_friction,2,-1.4745476245880127,160,40
strike,17,surface_dynamic_friction,3,-1.0767230987548828,160,40
strike,17,surface_dynamic_friction,4,-1.2047667503356934,160,40
strike,17,object_0_restitution,0,-1.3829278945922852,160,40
strike,17,object_0_restitution,1,-1.5295383930206299,160,40
strike,17,object_0_restitution,2,-1.5323066711425781,160,40
strike,17,object_0_restitution,3,-1.1119561195373535,160,40
strike,17,object_0_restitution,4,-1.1059424877166748,160,40
strike,18,object_0_mass,0,-1.1486551761627197,160,40
strike,18,object_0_mass,1,-3.115036964416504,160,40
strike,18,object_0_mass,2,-1.8202335834503174,160,40
strike,18,object_0_mass,3,-0.24588465690612793,160,40
strike,18,object_0_mass,4,-2.127776622772217,160,40
strike,18,object_0_static_friction,0,-0.15482831001281738,160,40
strike,18,object_0_static_friction,1,-0.7389651536941528,160,40
strike,18,object_0_static_friction,2,-0.813321590423584,160,40
strike,18,object_0_static_friction,3,0.2944984436035156,160,40
strike,18,object_0_static_friction,4,-0.3073437213897705,160,40
strike,18,object_0_dynamic_friction,0,-0.619297981262207,160,40
strike,18,object_0_dynamic_friction,1,-0.8962610960006714,160,40
strike,18,object_0_dynamic_friction,2,-2.0006051063537598,160,40
strike,18,object_0_dynamic_friction,3,-0.09025192260742188,160,40
strike,18,object_0_dynamic_friction,4,-0.31932783126831055,160,40
strike,18,surface_static_friction,0,-1.9140808582305908,160,40
strike,18,surface_static_friction,1,-1.0406858921051025,160,40
strike,18,surface_static_friction,2,-1.5248558521270752,160,40
strike,18,surface_static_friction,3,-1.5758042335510254,160,40
strike,18,surface_static_friction,4,-1.8692402839660645,160,40
strike,18,surface_dynamic_friction,0,-0.6569646596908569,160,40
strike,18,surface_dynamic_friction,1,-1.3242757320404053,160,40
strike,18,surface_dynamic_friction,2,-1.3909833431243896,160,40
strike,18,surface_dynamic_friction,3,-1.2930903434753418,160,40
strike,18,surface_dynamic_friction,4,-2.0727102756500244,160,40
strike,18,object_0_restitution,0,-0.996247410774231,160,40
strike,18,object_0_restitution,1,-1.530324935913086,160,40
strike,18,object_0_restitution,2,-1.7008907794952393,160,40
strike,18,object_0_restitution,3,-1.3683252334594727,160,40
strike,18,object_0_restitution,4,-1.177250623703003,160,40
strike,19,object_0_mass,0,-1.4167835712432861,160,40
strike,19,object_0_mass,1,-4.177606105804443,160,40
strike,19,object_0_mass,2,-2.094822406768799,160,40
strike,19,object_0_mass,3,-0.3353370428085327,160,40
strike,19,object_0_mass,4,-2.6461079120635986,160,40
strike,19,object_0_static_friction,0,-0.790101170539856,160,40
strike,19,object_0_static_friction,1,-0.3049572706222534,160,40
strike,19,object_0_static_friction,2,-1.1009876728057861,160,40
strike,19,object_0_static_friction,3,0.3260352611541748,160,40
strike,19,object_0_static_friction,4,-0.20011866092681885,160,40
strike,19,object_0_dynamic_friction,0,-0.6054390668869019,160,40
strike,19,object_0_dynamic_friction,1,-0.5353720188140869,160,40
strike,19,object_0_dynamic_friction,2,-1.78544282913208,160,40
strike,19,object_0_dynamic_friction,3,-0.08552289009094238,160,40
strike,19,object_0_dynamic_friction,4,-0.0736457109451294,160,40
strike,19,surface_static_friction,0,-1.719857931137085,160,40
strike,19,surface_static_friction,1,-0.908232569694519,160,40
strike,19,surface_static_friction,2,-1.5854382514953613,160,40
strike,19,surface_static_friction,3,-1.5467784404754639,160,40
strike,19,surface_static_friction,4,-1.3754665851593018,160,40
strike,19,surface_dynamic_friction,0,-0.7751326560974121,160,40
strike,19,surface_dynamic_friction,1,-1.0915000438690186,160,40
strike,19,surface_dynamic_friction,2,-1.1488072872161865,160,40
strike,19,surface_dynamic_friction,3,-0.7130756378173828,160,40
strike,19,surface_dynamic_friction,4,-1.3818941116333008,160,40
strike,19,object_0_restitution,0,-1.1558113098144531,160,40
strike,19,object_0_restitution,1,-1.3155198097229004,160,40
strike,19,object_0_restitution,2,-1.8043932914733887,160,40
strike,19,object_0_restitution,3,-1.6943035125732422,160,40
strike,19,object_0_restitution,4,-1.1654753684997559,160,40
strike,20,object_0_mass,0,-1.1505379676818848,160,40
strike,20,object_0_mass,1,-2.55061936378479,160,40
strike,20,object_0_mass,2,-1.8051104545593262,160,40
strike,20,object_0_mass,3,-0.12365305423736572,160,40
strike,20,object_0_mass,4,-1.942399263381958,160,40
strike,20,object_0_static_friction,0,-0.2782527208328247,160,40
strike,20,object_0_static_friction,1,-0.8039184808731079,160,40
strike,20,object_0_static_friction,2,-1.0918996334075928,160,40
strike,20,object_0_static_friction,3,0.36828362941741943,160,40
strike,20,object_0_static_friction,4,0.12161332368850708,160,40
strike,20,object_0_dynamic_friction,0,-0.46600449085235596,160,40
strike,20,object_0_dynamic_friction,1,-0.9028036594390869,160,40
strike,20,object_0_dynamic_friction,2,-1.779632329940796,160,40
strike,20,object_0_dynamic_friction,3,0.07134807109832764,160,40
strike,20,object_0_dynamic_friction,4,0.2738713026046753,160,40
strike,20,surface_static_friction,0,-1.6311843395233154,160,40
strike,20,surface_static_friction,1,-0.6321455240249634,160,40
strike,20,surface_static_friction,2,-1.5606954097747803,160,40
strike,20,surface_static_friction,3,-1.764366865158081,160,40
strike,20,surface_static_friction,4,-2.272662878036499,160,40
strike,20,surface_dynamic_friction,0,-0.9622210264205933,160,40
strike,20,surface_dynamic_friction,1,-1.3749897480010986,160,40
strike,20,surface_dynamic_friction,2,-1.1589279174804688,160,40
strike,20,surface_dynamic_friction,3,-1.012389898300171,160,40
strike,20,surface_dynamic_friction,4,-1.5045256614685059,160,40
strike,20,object_0_restitution,0,-1.1935679912567139,160,40
strike,20,object_0_restitution,1,-1.2097129821777344,160,40
strike,20,object_0_restitution,2,-1.5116283893585205,160,40
strike,20,object_0_restitution,3,-1.081132173538208,160,40
strike,20,object_0_restitution,4,-1.3163983821868896,160,40
strike,21,object_0_mass,0,-1.4425318241119385,160,40
strike,21,object_0_mass,1,-2.69792103767395,160,40
strike,21,object_0_mass,2,-2.7119479179382324,160,40
strike,21,object_0_mass,3,-0.3806610107421875,160,40
strike,21,object_0_mass,4,-1.859299898147583,160,40
strike,21,object_0_static_friction,0,-0.28732192516326904,160,40
strike,21,object_0_static_friction,1,-0.6053078174591064,160,40
strike,21,object_0_static_friction,2,-1.3835537433624268,160,40
strike,21,object_0_static_friction,3,0.2398354411125183,160,40
strike,21,object_0_static_friction,4,0.08174467086791992,160,40
strike,21,object_0_dynamic_friction,0,-1.1149938106536865,160,40
strike,21,object_0_dynamic_friction,1,-0.6667919158935547,160,40
strike,21,object_0_dynamic_friction,2,-2.089083194732666,160,40
strike,21,object_0_dynamic_friction,3,-0.07939982414245605,160,40
strike,21,object_0_dynamic_friction,4,-0.09758377075195312,160,40
strike,21,surface_static_friction,0,-1.666736364364624,160,40
strike,21,surface_static_friction,1,-0.6547530889511108,160,40
strike,21,surface_static_friction,2,-1.4470057487487793,160,40
strike,21,surface_static_friction,3,-1.5298092365264893,160,40
strike,21,surface_static_friction,4,-1.2751033306121826,160,40
strike,21,surface_dynamic_friction,0,-1.1649267673492432,160,40
strike,21,surface_dynamic_friction,1,-1.9401803016662598,160,40
strike,21,surface_dynamic_friction,2,-1.9309861660003662,160,40
strike,21,surface_dynamic_friction,3,-1.6705684661865234,160,40
strike,21,surface_dynamic_friction,4,-2.9656732082366943,160,40
strike,21,object_0_restitution,0,-1.2496623992919922,160,40
strike,21,object_0_restitution,1,-1.3214209079742432,160,40
strike,21,object_0_restitution,2,-2.349299430847168,160,40
strike,21,object_0_restitution,3,-0.9838660955429077,160,40
strike,21,object_0_restitution,4,-1.925830364227295,160,40
strike,22,object_0_mass,0,-0.8337106704711914,160,40
strike,22,object_0_mass,1,-4.087770462036133,160,40
strike,22,object_0_mass,2,-1.3445594310760498,160,40
strike,22,object_0_mass,3,-0.5702601671218872,160,40
strike,22,object_0_mass,4,-2.1410038471221924,160,40
strike,22,object_0_static_friction,0,-0.42511022090911865,160,40
strike,22,object_0_static_friction,1,-0.47328436374664307,160,40
strike,22,object_0_static_friction,2,-1.1580095291137695,160,40
strike,22,object_0_static_friction,3,0.268305242061615,160,40
strike,22,object_0_static_friction,4,0.015471696853637695,160,40
strike,22,object_0_dynamic_friction,0,-0.574690580368042,160,40
strike,22,object_0_dynamic_friction,1,-0.3535867929458618,160,40
strike,22,object_0_dynamic_friction,2,-2.2091145515441895,160,40
strike,22,object_0_dynamic_friction,3,-0.13672244548797607,160,40
strike,22,object_0_dynamic_friction,4,0.3163718581199646,160,40
strike,22,surface_static_friction,0,-2.1913909912109375,160,40
strike,22,surface_static_friction,1,-1.5048918724060059,160,40
strike,22,surface_static_friction,2,-2.3058316707611084,160,40
strike,22,surface_static_friction,3,-1.9857192039489746,160,40
strike,22,surface_static_friction,4,-0.9252336025238037,160,40
strike,22,surface_dynamic_friction,0,-0.7730839252471924,160,40
strike,22,surface_dynamic_friction,1,-1.2740249633789062,160,40
strike,22,surface_dynamic_friction,2,-1.6678564548492432,160,40
strike,22,surface_dynamic_friction,3,-1.647454023361206,160,40
strike,22,surface_dynamic_friction,4,-2.1052544116973877,160,40
strike,22,object_0_restitution,0,-1.3277597427368164,160,40
strike,22,object_0_restitution,1,-1.1362214088439941,160,40
strike,22,object_0_restitution,2,-1.377889633178711,160,40
strike,22,object_0_restitution,3,-0.09639966487884521,160,40
strike,22,object_0_restitution,4,-1.000633716583252,160,40
strike,23,object_0_mass,0,-1.2154982089996338,160,40
strike,23,object_0_mass,1,-3.241152763366699,160,40
strike,23,object_0_mass,2,-1.3195011615753174,160,40
strike,23,object_0_mass,3,-0.3998509645462036,160,40
strike,23,object_0_mass,4,-1.9858903884887695,160,40
strike,23,object_0_static_friction,0,-0.3526592254638672,160,40
strike,23,object_0_static_friction,1,-0.9122128486633301,160,40
strike,23,object_0_static_friction,2,-1.7130215167999268,160,40
strike,23,object_0_static_friction,3,0.35758984088897705,160,40
strike,23,object_0_static_friction,4,0.24869519472122192,160,40
strike,23,object_0_dynamic_friction,0,-1.0475189685821533,160,40
strike,23,object_0_dynamic_friction,1,-0.07313203811645508,160,40
strike,23,object_0_dynamic_friction,2,-2.4665677547454834,160,40
strike,23,object_0_dynamic_friction,3,-0.4142332077026367,160,40
strike,23,object_0_dynamic_friction,4,0.2595778703689575,160,40
strike,23,surface_static_friction,0,-1.6406886577606201,160,40
strike,23,surface_static_friction,1,-0.6868718862533569,160,40
strike,23,surface_static_friction,2,-1.6708307266235352,160,40
strike,23,surface_static_friction,3,-1.6981501579284668,160,40
strike,23,surface_static_friction,4,-1.803114652633667,160,40
strike,23,surface_dynamic_friction,0,-0.9270319938659668,160,40
strike,23,surface_dynamic_friction,1,-1.3868167400360107,160,40
strike,23,surface_dynamic_friction,2,-1.3011000156402588,160,40
strike,23,surface_dynamic_friction,3,-1.6013975143432617,160,40
strike,23,surface_dynamic_friction,4,-1.894188642501831,160,40
strike,23,object_0_restitution,0,-0.2011505365371704,160,40
strike,23,object_0_restitution,1,-1.5091075897216797,160,40
strike,23,object_0_restitution,2,-1.2625179290771484,160,40
strike,23,object_0_restitution,3,-0.3753666877746582,160,40
strike,23,object_0_restitution,4,-0.5126994848251343,160,40
