task,layer,path_length__mean,path_length__std,max_speed__mean,max_speed__std,mean_speed__mean,mean_speed__std,direct_dist__mean,direct_dist__std,tortuosity__mean,tortuosity__std,curvature_mean__mean,curvature_mean__std
push,15,323.2643529256185,47.318876918919884,2.8750033815701803,0.37753031005073,1.4367246747016906,0.09842934839174261,9.53831156094869,1.0952874057540518,34.05828703291119,5.7516855767998525,2.1723606030146283,0.04372688545237263
push,16,320.10649185180665,45.8649148795756,2.7810016949971517,0.3013306282697829,1.4229780475298563,0.08851227892196746,9.15030124982198,1.1668586621744088,35.254188930524876,6.044792076911701,2.1330145994822183,0.044483094101299935
push,17,323.0604520161947,45.67680186841895,2.806666914621989,0.32714203812410714,1.4361058950424195,0.08310488286841249,9.108612140019735,1.0036270618032759,35.67696609761383,6.003472356111574,2.103554975986481,0.04298342236318564
push,18,336.55042622884116,46.259744981111396,2.846971396605174,0.337303478523339,1.4969270984331766,0.0739048847618152,9.609710057576498,1.0594373779147366,35.28263632661773,6.180197359185804,2.077966912587484,0.045136170019400526
push,19,335.6074010213216,45.7875262766073,2.795241828759511,0.34614571903899627,1.4928795973459879,0.06998584726364483,9.823236099878947,1.149896173769812,34.55314391241135,6.516726911282653,2.070830202102661,0.047297532066789896
push,20,362.97959594726564,48.9068902459904,3.023418172200521,0.36819107398042294,1.6151174585024515,0.06950570361034748,11.542316182454426,1.3639720693835156,31.720778763457723,5.53984719396572,2.055557894706726,0.04561447516206929
push,21,399.8498072306315,52.910559946749345,3.31133607228597,0.3773394074390908,1.780373454093933,0.06882836891926568,12.909280395507812,1.633996174918713,31.310969393462678,5.394799804161759,2.0361680070559185,0.04369011903798632
push,22,508.0208984375,67.5191794393441,4.670918909708659,0.5181834688613551,2.262862507502238,0.09635724875416848,17.197981961568196,2.531008404828261,29.91485280574956,5.134079757991709,2.0047993143399556,0.03936740602355964
push,23,628.8418614705404,81.89790236436755,5.91649816830953,0.7166053361370708,2.8042689482371013,0.11825522175963735,22.95507287979126,4.549288062766497,28.146189098688225,5.733093704786662,1.9865848302841187,0.036509459855263354
reach,0,24.836183929443358,2.257406966925604,0.25407987435658774,0.056941157551562566,0.10613753845294317,0.009647038965755408,1.1097948809464773,0.26578407889759026,23.56449477082958,5.880592650303744,2.7003010670344034,0.06658435358848944
reach,1,220.54959818522136,50.272725051535424,8.426205937067667,2.3741774132213793,0.9425196548302969,0.21484070790603718,3.0843249380588533,1.3126503065484239,84.72463818506263,40.09542302894841,2.967126703262329,0.01927032381018103
reach,2,286.64636688232423,53.615355515847135,11.871846771240234,1.6211028906107088,1.224984480937322,0.2291254543320043,7.350932665665945,3.603261229788275,49.26398672784365,24.90678532740248,2.898007361094157,0.027658626956040412
reach,3,247.27102661132812,47.71648192620555,11.234609699249267,1.5155560705620774,1.0567137837409972,0.2039165770930596,6.5579719622929895,3.3592172083476033,48.15642227324994,24.431590492445807,2.8072425365447997,0.025099238528323412
reach,4,358.7594431559245,117.56486537674809,12.855923716227213,1.5438968368819874,1.5331600149472555,0.5024139506052168,6.23274842898051,2.8260957733446395,68.52173725428567,35.125798644499795,2.443916893005371,0.0595725385732037
reach,5,338.90076649983723,114.6037521841647,12.087559700012207,1.4300743574132044,1.4482938806215921,0.48975962795323336,5.459624012311299,2.1628151502092683,70.76067364428035,33.99920747454124,2.3175669352213544,0.07880070304406828
reach,6,718.3698547363281,73.73162475853486,11.064670372009278,1.0599792333330846,3.069956660270691,0.315092406081062,5.276331981023152,1.942231518182118,152.87494951989822,50.451091256735275,2.377336025238037,0.061003935832283085
reach,7,639.6585530598958,60.006563341112276,9.659928067525227,0.86650069463437,2.7335835695266724,0.2564383047698023,4.7372150182723995,1.668681407859857,150.37386291065755,48.26811453436606,2.4096028327941896,0.06022078114481082
reach,8,756.1103759765625,74.21138123530274,10.49822343190511,1.0549038388742606,3.231240916252136,0.3171426390564941,4.78326510588328,1.5271623325829051,173.00234689923698,52.78077269732439,2.4578768650690717,0.0645853928819108
reach,9,747.6317891438802,65.9611750498057,9.738922595977783,0.9353874892182766,3.195007626215617,0.28188536653772245,6.669146458307902,1.7853916370897391,119.8136980289116,32.37927174252721,2.351607664426168,0.05993847951429368
reach,10,599.027143351237,48.025715451098066,8.115894349416097,0.6340112090109661,2.5599450429280597,0.20523809537009258,5.616249529520671,1.4556795563930187,113.67989863236465,30.31686100561701,2.3379157145818072,0.056532503100618095
reach,11,521.7090148925781,34.127614200922636,6.733205366134643,0.5051915712757526,2.2295256932576497,0.14584450916420086,4.974952650070191,1.4173708785309438,112.96697994585945,31.59376121552521,2.3392598072687787,0.04982367294098164
reach,12,503.204872639974,28.008054112180737,6.373084338506063,0.5797128928152144,2.1504481554031374,0.11969253994836303,5.11083726088206,1.3722982869336868,105.56900618261669,29.093387188290496,2.342858171463013,0.0512580018298078
reach,13,438.0321919759115,21.397444181067325,6.247488737106323,0.7623084190391137,1.8719324509302775,0.09144206609033033,4.833001184463501,1.1012698611329719,95.17283744001429,21.914122650871676,2.3047287702560424,0.04275252920488079
reach,14,359.6861236572266,16.672396604664154,5.453171316782633,0.6388717127370761,1.5371201952298483,0.07124955481364573,4.125684857368469,0.8938678328770487,91.0897363728634,19.919383715148285,2.295280623435974,0.0396028434018241
