task,layer,tau,metric,mean,sem,n
strike,14,-1,tortuosity,3.840860588446792,0.1383955141643682,30
strike,14,0,tortuosity,3.824123255443714,0.1336315869578159,30
strike,14,1,tortuosity,3.9394911614162518,0.14180927835395654,30
strike,14,2,tortuosity,3.8840719399311094,0.1396758111448086,30
strike,14,3,tortuosity,3.8495932300603193,0.13581399235123073,30
strike,14,4,tortuosity,3.912772789536692,0.13494100065811002,30
strike,14,5,tortuosity,3.95433936102456,0.1276780137404852,30
strike,14,6,tortuosity,3.931503843703338,0.136612384387497,30
strike,14,7,tortuosity,3.7987439325043306,0.11363595466869494,30
strike,14,8,tortuosity,3.77199727529328,0.08411759810201883,30
strike,14,-8,pr,3.3827493667602537,0.08443360767776635,30
strike,14,-7,pr,3.3370109875996907,0.10753684373326998,30
strike,14,-6,pr,3.3021017988522847,0.13131902371511864,30
strike,14,-5,pr,3.2386136213938395,0.1296195752068194,30
strike,14,-4,pr,3.1701639811197917,0.12213563919767093,30
strike,14,-3,pr,3.0165760199228924,0.10870678509493742,30
strike,14,-2,pr,2.965620994567871,0.10352620632174019,30
strike,14,-1,pr,2.90851051012675,0.10683246333317227,30
strike,14,0,pr,2.861942942937215,0.11781473101537118,30
strike,14,1,pr,2.926749893029531,0.12994922350613602,30
strike,14,2,pr,3.0214061816533406,0.13220507477652688,30
strike,14,3,pr,3.1257310907046,0.12661532336734194,30
strike,14,4,pr,3.1109471559524535,0.11882272720829126,30
strike,14,5,pr,3.0465595881144205,0.12514908039075126,30
strike,14,6,pr,2.9503350575764973,0.12262851087101001,30
strike,14,7,pr,2.7918094197909036,0.09213491802271481,30
strike,14,8,pr,2.7459699948628744,0.07779930524552582,30
strike,15,-8,speed,1.3831922968228658,0.03634660230514526,30
strike,15,-7,speed,1.406317444642385,0.04405538814515237,30
strike,15,-6,speed,1.3943265120188395,0.04103052835836292,30
strike,15,-5,speed,1.643942670027415,0.0757391035556179,30
strike,15,-4,speed,1.4772277235984803,0.028201720175814352,30
strike,15,-3,speed,1.3904842893282572,0.026418788460710028,30
strike,15,-2,speed,1.3922932386398315,0.03134841588314758,30
strike,15,-1,speed,1.4820707043011982,0.036251946538694055,30
strike,15,0,speed,1.5254613200823466,0.03451574873314476,30
strike,15,1,speed,1.522187089920044,0.03200476481458862,30
strike,15,2,speed,1.444459903240204,0.028165278437842216,30
strike,15,3,speed,1.5378824671109517,0.0458595194266701,30
strike,15,4,speed,1.4911811749140422,0.04890009309035709,30
strike,15,5,speed,1.563829493522644,0.0555963091348014,30
strike,15,6,speed,1.4915848890940349,0.04308017593630335,30
strike,15,7,speed,1.5665891766548157,0.04767875534448577,30
strike,15,8,speed,1.576243273417155,0.06226251209132961,30
strike,15,-8,curvature,2.059724112877972,0.026187805883196455,30
strike,15,-7,curvature,2.001604583707012,0.01980931756750212,30
strike,15,-6,curvature,1.9773279063262759,0.04457360461523945,30
strike,15,-5,curvature,1.9117272559390919,0.04597865052078123,30
strike,15,-4,curvature,2.0417804047009693,0.027831756356524517,30
strike,15,-3,curvature,2.0227176672822393,0.0268612906487016,30
strike,15,-2,curvature,1.9679225108918446,0.023601307401058202,30
strike,15,-1,curvature,1.9531309416880687,0.03080186403124643,30
strike,15,0,curvature,1.9946143119898083,0.03584893443586742,30
strike,15,1,curvature,2.030933051161294,0.028729220827695686,30
strike,15,2,curvature,2.0496492188586166,0.032971248423379264,30
strike,15,3,curvature,2.1021155239862392,0.023843061783000878,30
strike,15,4,curvature,2.0322978616239182,0.03431751464183865,30
strike,15,5,curvature,1.9390956173773077,0.02710226740221714,30
strike,15,6,curvature,1.9897632491919583,0.0268687974212071,30
strike,15,7,curvature,1.9711071024713016,0.02668707833313602,30
strike,15,8,curvature,1.9210597372664135,0.029177188580668874,30
strike,15,-8,tortuosity,4.019472442443983,0.1374339196047495,30
strike,15,-7,tortuosity,3.8955862462668684,0.14450740101687032,30
strike,15,-6,tortuosity,3.957456145694912,0.15745465151184523,30
strike,15,-5,tortuosity,3.8077085420395846,0.1274199170268124,30
strike,15,-4,tortuosity,3.8630521736651846,0.13457602684226633,30
strike,15,-3,tortuosity,3.618399199893552,0.10333946773516564,30
strike,15,-2,tortuosity,3.7859208904374544,0.13328489452469097,30
strike,15,-1,tortuosity,3.760273448296199,0.1294679479876354,30
strike,15,0,tortuosity,3.8174830781514406,0.13481122740916993,30
strike,15,1,tortuosity,3.893695033884309,0.13019849636396735,30
strike,15,2,tortuosity,3.9214369262551605,0.13550308612330894,30
strike,15,3,tortuosity,3.864321706482367,0.130016790872545,30
strike,15,4,tortuosity,3.901565684366367,0.13673102914046864,30
strike,15,5,tortuosity,3.8633895343748077,0.12946682811856464,30
strike,15,6,tortuosity,3.7532776403386974,0.12705530683440672,30
strike,15,7,tortuosity,3.6466563443755775,0.11317571457408242,30
strike,15,8,tortuosity,3.6066989692213323,0.08551955270906136,30
strike,15,-8,pr,2.999530255794525,0.10335968347941935,30
strike,15,-7,pr,2.9172857642173766,0.1351567014154654,30
strike,15,-6,pr,2.873475793997447,0.15154594383015682,30
strike,15,-5,pr,2.8521292328834535,0.14938454660282913,30
strike,15,-4,pr,2.874634850025177,0.13863963243610433,30
strike,15,-3,pr,2.829432002703349,0.11663292952770922,30
strike,15,-2,pr,2.916406222184499,0.10367242993615633,30
strike,15,-1,pr,2.950906197230021,0.09842189197127162,30
strike,15,0,pr,2.873520036538442,0.10868053912331106,30
strike,15,1,pr,2.8937662561734516,0.11759181826338426,30
strike,15,2,pr,3.028685422738393,0.1267333341379898,30
strike,15,3,pr,3.1142428398132322,0.12364609500788702,30
strike,15,4,pr,3.067747163772583,0.11970766382936979,30
strike,15,5,pr,2.955035956700643,0.12055607117382641,30
strike,15,6,pr,2.8077462275822955,0.1055412079307802,30
strike,15,7,pr,2.65705242951711,0.09204479942319761,30
strike,15,8,pr,2.634099368254344,0.08933791498662251,30
strike,16,-8,speed,1.3869911313056946,0.03617721091824962,30
strike,16,-7,speed,1.4024990916252136,0.04102349026741663,30
strike,16,-6,speed,1.4031269073486328,0.04467206678833474,30
strike,16,-5,speed,1.6257200996081034,0.06530285806080433,30
strike,16,-4,speed,1.4957024335861206,0.029385385395609056,30
strike,16,-3,speed,1.3886030634244284,0.02623371630037299,30
strike,16,-2,speed,1.387041966120402,0.03081427109055931,30
strike,16,-1,speed,1.4517542084058126,0.03422348925370164,30
strike,16,0,speed,1.5303837537765503,0.037055502480108776,30
strike,16,1,speed,1.4822662790616354,0.028765002296483967,30
strike,16,2,speed,1.4243210792541503,0.033174028805161154,30
strike,16,3,speed,1.5381524403889975,0.049376601798283334,30
strike,16,4,speed,1.4766001025835673,0.044244917576454816,30
strike,16,5,speed,1.5763201713562012,0.05870201590745962,30
strike,16,6,speed,1.4961375872294107,0.03943292375593232,30
strike,16,7,speed,1.5439158956209817,0.05221298666690139,30
strike,16,8,speed,1.5900413433710734,0.06988284072075167,30
strike,16,-8,curvature,2.0119293469502852,0.026667331618355224,30
strike,16,-7,curvature,1.952750716741562,0.02290060798824681,30
strike,16,-6,curvature,1.943439915882089,0.03927749550167157,30
strike,16,-5,curvature,1.8394019205305647,0.044504693734609226,30
strike,16,-4,curvature,1.9898553559281595,0.029734897372837115,30
strike,16,-3,curvature,1.982754493955117,0.028400289271919715,30
strike,16,-2,curvature,1.9187384905368228,0.02611475190385175,30
strike,16,-1,curvature,1.897529963934916,0.027694480748800872,30
strike,16,0,curvature,1.9491043758550648,0.03415131717894797,30
strike,16,1,curvature,1.9754236864910901,0.02669171733485429,30
strike,16,2,curvature,1.986899184955412,0.03394284057407588,30
strike,16,3,curvature,2.04341858250573,0.026034282077889905,30
strike,16,4,curvature,1.9705143831910705,0.030088816666158768,30
strike,16,5,curvature,1.8873661603901284,0.029238540291104613,30
strike,16,6,curvature,1.9403020334264725,0.025277491725382364,30
strike,16,7,curvature,1.9091666278521477,0.026753316670067317,30
strike,16,8,curvature,1.8897476082284344,0.025815150312956895,30
strike,16,-8,tortuosity,4.026362900970088,0.13511516024648018,30
strike,16,-7,tortuosity,3.8513247914450557,0.1317948448763858,30
strike,16,-6,tortuosity,3.8850617837820254,0.14805157707732686,30
strike,16,-5,tortuosity,3.719525915651509,0.11223949124600181,30
strike,16,-4,tortuosity,3.72425088137412,0.11856320025208682,30
strike,16,-3,tortuosity,3.4301313300330714,0.08121134736818195,30
strike,16,-2,tortuosity,3.561392150500716,0.11434444678375646,30
strike,16,-1,tortuosity,3.514050393171024,0.11689212392280665,30
strike,16,0,tortuosity,3.6392138324729646,0.1266956064972967,30
strike,16,1,tortuosity,3.71076383028787,0.11799457186624333,30
strike,16,2,tortuosity,3.7344938493641924,0.12054005688158013,30
strike,16,3,tortuosity,3.7114210439365083,0.1289058882540623,30
strike,16,4,tortuosity,3.7868381309255725,0.1264436548625032,30
strike,16,5,tortuosity,3.6698127625949524,0.10471547800006423,30
strike,16,6,tortuosity,3.6479160489651625,0.11255943679580198,30
strike,16,7,tortuosity,3.5372572139281004,0.09127601176709214,30
strike,16,8,tortuosity,3.524346728368187,0.0800049901833771,30
strike,16,-8,pr,3.0691571911176045,0.1116075679539211,30
strike,16,-7,pr,2.9836234569549562,0.12638373265876726,30
strike,16,-6,pr,2.8756714185078938,0.12979283371249586,30
strike,16,-5,pr,2.7737594207127887,0.12077603288333932,30
strike,16,-4,pr,2.743891739845276,0.11383590858909022,30
strike,16,-3,pr,2.673821473121643,0.09823761678941219,30
strike,16,-2,pr,2.7359700560569764,0.09296900549245675,30
strike,16,-1,pr,2.7546195864677427,0.08958611687668291,30
strike,16,0,pr,2.752759118874868,0.10038489296880104,30
strike,16,1,pr,2.7977632721265158,0.11114272475762632,30
strike,16,2,pr,2.9404259522755942,0.12281342634941365,30
strike,16,3,pr,3.024269676208496,0.12957616983703799,30
strike,16,4,pr,2.9804576794306437,0.12127733665273885,30
strike,16,5,pr,2.844390110174815,0.10826368294651366,30
strike,16,6,pr,2.7869261423746745,0.10084840367737258,30
strike,16,7,pr,2.6732577721277875,0.0845968620139431,30
strike,16,8,pr,2.6463082313537596,0.0764748080167096,30
strike,17,-8,speed,1.4383880058924357,0.03567329432792183,30
strike,17,-7,speed,1.4798231681187948,0.0484906091198638,30
strike,17,-6,speed,1.4442822972933451,0.050045992012485704,30
strike,17,-5,speed,1.6600260893503824,0.05671315827274599,30
strike,17,-4,speed,1.5070454478263855,0.030864261587987375,30
strike,17,-3,speed,1.4204872051874797,0.026893330884200074,30
strike,17,-2,speed,1.4062034726142882,0.036371124319833394,30
strike,17,-1,speed,1.4683578689893086,0.03060504740499167,30
strike,17,0,speed,1.5549272139867147,0.03600576232362744,30
strike,17,1,speed,1.517300021648407,0.027517807451893424,30
strike,17,2,speed,1.4665499289830526,0.03458628136772775,30
strike,17,3,speed,1.5800980607668558,0.05046525280226725,30
strike,17,4,speed,1.5078765551249187,0.04790221948180944,30
strike,17,5,speed,1.630939277013143,0.0666641845164309,30
strike,17,6,speed,1.5202966531117756,0.04087007568717401,30
strike,17,7,speed,1.6185586333274842,0.06074485133915324,30
strike,17,8,speed,1.6651772141456604,0.08313586828108978,30
strike,17,-8,curvature,1.9341662559654447,0.03392520478488204,30
strike,17,-7,curvature,1.8834714817864715,0.025700232122407265,30
strike,17,-6,curvature,1.9526778757065264,0.03440848318206301,30
strike,17,-5,curvature,1.8096525077063255,0.041914072267007,30
strike,17,-4,curvature,1.9665850260871247,0.030407824422476918,30
strike,17,-3,curvature,1.9574995379045146,0.031430662908625596,30
strike,17,-2,curvature,1.8963369206298497,0.02549895041893578,30
strike,17,-1,curvature,1.8658964548530996,0.028985084695640113,30
strike,17,0,curvature,1.925927074045012,0.032986244300199974,30
strike,17,1,curvature,1.9433594267799927,0.023604522881089114,30
strike,17,2,curvature,1.9501882986792982,0.035048640428028584,30
strike,17,3,curvature,2.0085853313383897,0.02922094968773986,30
strike,17,4,curvature,1.9293116747190457,0.02872466713531355,30
strike,17,5,curvature,1.846417246671706,0.028563809128782997,30
strike,17,6,curvature,1.8999267401013524,0.024185790652716106,30
strike,17,7,curvature,1.8806609164902486,0.030057115451993324,30
strike,17,8,curvature,1.8468583869382107,0.023266801025135054,30
strike,17,-8,tortuosity,4.054718222103792,0.13612997965095522,30
strike,17,-7,tortuosity,3.9396803112290515,0.13676092305904494,30
strike,17,-6,tortuosity,3.9120618062213146,0.15355152348952394,30
strike,17,-5,tortuosity,3.7396299754845725,0.12129196711835456,30
strike,17,-4,tortuosity,3.6659452305424645,0.12309185171548369,30
strike,17,-3,tortuosity,3.3362481316698758,0.07779513707477378,30
strike,17,-2,tortuosity,3.346053216069663,0.10088112364737797,30
strike,17,-1,tortuosity,3.2866922110420456,0.10340899219618929,30
strike,17,0,tortuosity,3.4353232192769787,0.11300018579230586,30
strike,17,1,tortuosity,3.525801137919428,0.11200420939634764,30
strike,17,2,tortuosity,3.52086020515668,0.10873991601682576,30
strike,17,3,tortuosity,3.500661148065172,0.11931052432542978,30
strike,17,4,tortuosity,3.5641763789919563,0.1110439892025859,30
strike,17,5,tortuosity,3.516979048386882,0.10221030031085532,30
strike,17,6,tortuosity,3.502552298776568,0.102862806920206,30
strike,17,7,tortuosity,3.4243481265990705,0.08398923776509486,30
strike,17,8,tortuosity,3.4294896794766534,0.07376098852720706,30
strike,17,-8,pr,2.875411887963613,0.09798283787665815,30
strike,17,-7,pr,2.9845821777979533,0.11247801246762686,30
strike,17,-6,pr,2.9507076104482013,0.11413280625987669,30
strike,17,-5,pr,2.837106915314992,0.10959014324350062,30
strike,17,-4,pr,2.6746835430463154,0.0947135463304998,30
strike,17,-3,pr,2.5578073382377626,0.08500996496272377,30
strike,17,-2,pr,2.561428201198578,0.08805124254891375,30
strike,17,-1,pr,2.5775080720583596,0.08352463370872398,30
strike,17,0,pr,2.6035909175872805,0.09398987899599556,30
strike,17,1,pr,2.6682706236839295,0.11136710512816746,30
strike,17,2,pr,2.7822248379389447,0.12258768350636182,30
strike,17,3,pr,2.8347519318262737,0.12798174793783054,30
strike,17,4,pr,2.7811757842699687,0.11024921374172779,30
strike,17,5,pr,2.6822926998138428,0.10249440550809386,30
strike,17,6,pr,2.659493589401245,0.09379622282680736,30
strike,17,7,pr,2.575681726137797,0.0756790044490657,30
strike,17,8,pr,2.5834238370259603,0.07162939741147785,30
strike,18,-8,speed,1.5232686479886373,0.03747764520136625,30
strike,18,-7,speed,1.5961929281552634,0.05957111132451928,30
strike,18,-6,speed,1.5437524835268657,0.06200498380201892,30
strike,18,-5,speed,1.7702897787094116,0.055785440026340075,30
strike,18,-4,speed,1.5776637593905132,0.03355504389306944,30
strike,18,-3,speed,1.499083968003591,0.03234524768281437,30
strike,18,-2,speed,1.4722000082333884,0.03862275577148727,30
strike,18,-1,speed,1.549526365598043,0.03231194789555072,30
strike,18,0,speed,1.6418833017349244,0.03988671072461998,30
strike,18,1,speed,1.5841352025667825,0.03317360946999551,30
strike,18,2,speed,1.532252049446106,0.03860243652277037,30
strike,18,3,speed,1.6574867526690165,0.052646903414268365,30
strike,18,4,speed,1.5743624289830527,0.04860909014810461,30
strike,18,5,speed,1.7309914390246073,0.07330463096906686,30
strike,18,6,speed,1.5948307633399963,0.042313654058838954,30
strike,18,7,speed,1.6990392088890076,0.06573271042433762,30
strike,18,8,speed,1.7796018878618876,0.09212214555793426,30
strike,18,-8,curvature,1.9031949280718867,0.03722203441225555,30
strike,18,-7,curvature,1.857136073023198,0.03444659484537112,30
strike,18,-6,curvature,1.9559520324563804,0.03157049987757212,30
strike,18,-5,curvature,1.776827841531035,0.0438615783832722,30
strike,18,-4,curvature,1.945454710526355,0.03246234232929457,30
strike,18,-3,curvature,1.924381829708023,0.03379329291109525,30
strike,18,-2,curvature,1.891226249276003,0.025582965035957837,30
strike,18,-1,curvature,1.864994552865794,0.030197923983087904,30
strike,18,0,curvature,1.8931950988247548,0.03379616402303112,30
strike,18,1,curvature,1.915451004470048,0.02575838697677941,30
strike,18,2,curvature,1.9191458174813112,0.036230804404047065,30
strike,18,3,curvature,1.9746179758497502,0.03533066561140417,30
strike,18,4,curvature,1.8968113791904326,0.03461672710334263,30
strike,18,5,curvature,1.8236165860213196,0.033512698915187926,30
strike,18,6,curvature,1.8761709899707388,0.02557392527626401,30
strike,18,7,curvature,1.8697386977433832,0.03339436693707557,30
strike,18,8,curvature,1.8477830239379283,0.027282048459522087,30
strike,18,-8,tortuosity,4.2047454588670385,0.13373963364480476,30
strike,18,-7,tortuosity,4.069688735792884,0.15005991518213047,30
strike,18,-6,tortuosity,3.9971285564865764,0.161043829240072,30
strike,18,-5,tortuosity,3.7678724833050627,0.13051728112400057,30
strike,18,-4,tortuosity,3.677536305479668,0.1217195765488676,30
strike,18,-3,tortuosity,3.3382303674709277,0.08642638874278159,30
strike,18,-2,tortuosity,3.2699134668608014,0.10183257724764148,30
strike,18,-1,tortuosity,3.2050745360407644,0.10310195096457701,30
strike,18,0,tortuosity,3.366709905582734,0.105664828308345,30
strike,18,1,tortuosity,3.4932929586145676,0.11077092284845,30
strike,18,2,tortuosity,3.4889816780832397,0.10582305139172393,30
strike,18,3,tortuosity,3.4670301695853407,0.12246369469300064,30
strike,18,4,tortuosity,3.5614768096475955,0.11044814198767362,30
strike,18,5,tortuosity,3.558811254888326,0.1109299585301493,30
strike,18,6,tortuosity,3.5407213468967194,0.10421043288663633,30
strike,18,7,tortuosity,3.5138934529969537,0.08697735328030141,30
strike,18,8,tortuosity,3.5260383190766538,0.07679827130456557,30
strike,18,-8,pr,2.8194546659787494,0.08676521360259418,30
strike,18,-7,pr,2.9846474011739095,0.1025057065326818,30
strike,18,-6,pr,2.9646275520324705,0.1020132102394451,30
strike,18,-5,pr,2.8105774839719135,0.09858980443407356,30
strike,18,-4,pr,2.597753099600474,0.08594150277564525,30
strike,18,-3,pr,2.50818247795105,0.08747753333526885,30
strike,18,-2,pr,2.5006404439608256,0.09038051300158129,30
strike,18,-1,pr,2.5261886596679686,0.08380559415239855,30
strike,18,0,pr,2.570474354426066,0.0936991970774512,30
strike,18,1,pr,2.6615596691767376,0.11555245217673622,30
strike,18,2,pr,2.7668017784754437,0.1194767349688341,30
strike,18,3,pr,2.79595955212911,0.12921804659047534,30
strike,18,4,pr,2.7682910720507303,0.11580407231372612,30
strike,18,5,pr,2.7017048319180805,0.11333506088014006,30
strike,18,6,pr,2.7089014410972596,0.10010974145287818,30
strike,18,7,pr,2.6526446898778278,0.07265961991851677,30
strike,18,8,pr,2.680258623758952,0.074701192057344,30
strike,19,-8,speed,1.5491219997406005,0.039735273242541384,30
strike,19,-7,speed,1.6346686840057374,0.06320224681826411,30
strike,19,-6,speed,1.581905150413513,0.06892498026524181,30
strike,19,-5,speed,1.8054360508918763,0.0575584497987976,30
strike,19,-4,speed,1.6171254833539328,0.03860335670298856,30
strike,19,-3,speed,1.523370055357615,0.034019895116659996,30
strike,19,-2,speed,1.475083017349243,0.034425145056806584,30
strike,19,-1,speed,1.557609748840332,0.033169529785881925,30
strike,19,0,speed,1.675352124373118,0.040477195541774244,30
strike,19,1,speed,1.6010474880536398,0.03901610976372879,30
strike,19,2,speed,1.5593740622202554,0.04031196990868188,30
strike,19,3,speed,1.7054699500401815,0.05515332187340401,30
strike,19,4,speed,1.6198798855145773,0.05216707975324959,30
strike,19,5,speed,1.7585845311482748,0.0801761342717697,30
strike,19,6,speed,1.6478347539901734,0.043828427168520735,30
strike,19,7,speed,1.7437368035316467,0.06980929048548742,30
strike,19,8,speed,1.8199754714965821,0.09539730397761845,30
strike,19,-8,curvature,1.8931527438534854,0.03503776952154218,30
strike,19,-7,curvature,1.8438614866037952,0.03626406304930218,30
strike,19,-6,curvature,1.9380990041363435,0.03277425839831959,30
strike,19,-5,curvature,1.736912535541548,0.04554583895029919,30
strike,19,-4,curvature,1.9179641024831149,0.0350036614581334,30
strike,19,-3,curvature,1.8980952188956624,0.03283474669403051,30
strike,19,-2,curvature,1.8787186219923255,0.0272438164535646,30
strike,19,-1,curvature,1.8390832772157752,0.026610107219150123,30
strike,19,0,curvature,1.874084895828903,0.03365128714321222,30
strike,19,1,curvature,1.8915286747105002,0.026472731078158746,30
strike,19,2,curvature,1.8962458563531706,0.036873665204179604,30
strike,19,3,curvature,1.9513383883170514,0.03839792598234044,30
strike,19,4,curvature,1.884833728552352,0.033960322380285304,30
strike,19,5,curvature,1.786104333570264,0.0370525029081466,30
strike,19,6,curvature,1.8692703414623686,0.02749943782827252,30
strike,19,7,curvature,1.8422233632966936,0.03673316334946465,30
strike,19,8,curvature,1.8302868222802473,0.02782884217276565,30
strike,19,-8,tortuosity,4.159309485276452,0.12346550941651661,30
strike,19,-7,tortuosity,3.9969479088785267,0.14178943552409679,30
strike,19,-6,tortuosity,3.8624644789486715,0.1449434108991637,30
strike,19,-5,tortuosity,3.6685720078829913,0.1216842655191081,30
strike,19,-4,tortuosity,3.571689487586464,0.11983973156590998,30
strike,19,-3,tortuosity,3.2512023609482217,0.09115870264008742,30
strike,19,-2,tortuosity,3.158894336056199,0.1017049810417235,30
strike,19,-1,tortuosity,3.0885613393888374,0.1005558244400989,30
strike,19,0,tortuosity,3.254645771865181,0.10477434727366712,30
strike,19,1,tortuosity,3.361466413339986,0.10667260607903224,30
strike,19,2,tortuosity,3.3759786817312882,0.10485111926817621,30
strike,19,3,tortuosity,3.358700575119914,0.12409220883735388,30
strike,19,4,tortuosity,3.424672528835816,0.11414326002303224,30
strike,19,5,tortuosity,3.425654247682658,0.11747112240677487,30
strike,19,6,tortuosity,3.4001136262228058,0.10817851700180431,30
strike,19,7,tortuosity,3.3969245083407937,0.09255422390930154,30
strike,19,8,tortuosity,3.3688757668320446,0.07391165186942589,30
strike,19,-8,pr,2.8042218844095865,0.08718565855753103,30
strike,19,-7,pr,2.9705300013224285,0.10215186577970874,30
strike,19,-6,pr,2.888543728987376,0.09889374293512129,30
strike,19,-5,pr,2.682491958141327,0.08779953580809187,30
strike,19,-4,pr,2.4662134567896525,0.08142953592449696,30
strike,19,-3,pr,2.4147977391878763,0.09127868882617292,30
strike,19,-2,pr,2.4274038434028626,0.0937236750035119,30
strike,19,-1,pr,2.468178884188334,0.09127564412610978,30
strike,19,0,pr,2.5178847273190814,0.09832391810113968,30
strike,19,1,pr,2.5839448650678,0.11418247712110205,30
strike,19,2,pr,2.6596285978953045,0.11432719916421655,30
strike,19,3,pr,2.699257496992747,0.13059531915985403,30
strike,19,4,pr,2.6599260330200196,0.12317632199692978,30
strike,19,5,pr,2.5932427287101745,0.12099563120871006,30
strike,19,6,pr,2.591799799601237,0.10735228950951199,30
strike,19,7,pr,2.545650573571523,0.0747173899023592,30
strike,19,8,pr,2.567396660645803,0.07174788866449124,30
strike,20,-8,speed,1.7277538935343424,0.04075089925996691,30
strike,20,-7,speed,1.8089838345845541,0.07368994380575399,30
strike,20,-6,speed,1.7166473348935445,0.07145900843001576,30
strike,20,-5,speed,1.9973479827245078,0.06088908138006309,30
strike,20,-4,speed,1.790463129679362,0.043689104882760725,30
strike,20,-3,speed,1.6975554347038269,0.03612902895736595,30
strike,20,-2,speed,1.6230725526809693,0.03796616661882357,30
strike,20,-1,speed,1.7010852535565695,0.03731536390170653,30
strike,20,0,speed,1.89201531012853,0.048111234340869696,30
strike,20,1,speed,1.7790147185325622,0.04349304714563021,30
strike,20,2,speed,1.7124913454055786,0.04294009234663158,30
strike,20,3,speed,1.883384629090627,0.0585227615887027,30
strike,20,4,speed,1.7676945169766745,0.05482683512780788,30
strike,20,5,speed,1.9546515504519144,0.0927453234858784,30
strike,20,6,speed,1.8385941664377847,0.049472063313517056,30
strike,20,7,speed,1.9359632094701131,0.07716248809615957,30
strike,20,8,speed,2.038235839207967,0.1092367635001227,30
strike,20,-8,curvature,1.8802033941506662,0.03321071118077326,30
strike,20,-7,curvature,1.8390465983528494,0.03501870810540464,30
strike,20,-6,curvature,1.9420206707310461,0.032228485088219155,30
strike,20,-5,curvature,1.708764015210914,0.04264906511664642,30
strike,20,-4,curvature,1.8770872687301052,0.03695346497927532,30
strike,20,-3,curvature,1.8651840513408746,0.0332769449264842,30
strike,20,-2,curvature,1.8630342106834255,0.027434122975607874,30
strike,20,-1,curvature,1.8252159159497994,0.027206402219777336,30
strike,20,0,curvature,1.8567871996906802,0.035526583806794486,30
strike,20,1,curvature,1.8794907545749016,0.02722419000665602,30
strike,20,2,curvature,1.867202345691858,0.03586417947230663,30
strike,20,3,curvature,1.9176634120438125,0.03749132627338162,30
strike,20,4,curvature,1.8606849762407802,0.03254871099092287,30
strike,20,5,curvature,1.77828425471551,0.03521558281142648,30
strike,20,6,curvature,1.844294107767295,0.02975027093920353,30
strike,20,7,curvature,1.8327572064685609,0.03686261808221688,30
strike,20,8,curvature,1.8253811615299216,0.02779947278870363,30
strike,20,-8,tortuosity,4.035265949705159,0.12132989409379559,30
strike,20,-7,tortuosity,3.8869328985828564,0.13753154703502357,30
strike,20,-6,tortuosity,3.741615536240144,0.14299678958724496,30
strike,20,-5,tortuosity,3.558165546425562,0.1288421821490618,30
strike,20,-4,tortuosity,3.497359600420667,0.12761364566770939,30
strike,20,-3,tortuosity,3.194310988773801,0.09799357830656241,30
strike,20,-2,tortuosity,3.1089930607273506,0.10568037037104841,30
strike,20,-1,tortuosity,3.034654592427975,0.10086758860310978,30
strike,20,0,tortuosity,3.166147004024544,0.10590484786590153,30
strike,20,1,tortuosity,3.2768393559298237,0.10277492617907877,30
strike,20,2,tortuosity,3.2737295653876464,0.0979848560097435,30
strike,20,3,tortuosity,3.270543574277677,0.10978242946842481,30
strike,20,4,tortuosity,3.291219109069019,0.10528424420564755,30
strike,20,5,tortuosity,3.2490764185732126,0.10410435068933002,30
strike,20,6,tortuosity,3.2180623080442747,0.09174556781689601,30
strike,20,7,tortuosity,3.231859098613153,0.07784258025923341,30
strike,20,8,tortuosity,3.2018712504716524,0.06243565342584026,30
strike,20,-8,pr,2.7107423146565757,0.08964935940665116,30
strike,20,-7,pr,2.8981544733047486,0.10454188041842617,30
strike,20,-6,pr,2.848349400361379,0.10296102442670706,30
strike,20,-5,pr,2.6403611222902934,0.0922848105435081,30
strike,20,-4,pr,2.409981365998586,0.08434697340716672,30
strike,20,-3,pr,2.3695874253908795,0.0966148747166866,30
strike,20,-2,pr,2.38369189898173,0.09666994879782229,30
strike,20,-1,pr,2.436784799893697,0.0959363964710984,30
strike,20,0,pr,2.4810818394025165,0.10096904379648895,30
strike,20,1,pr,2.5358227292696633,0.10994302444862104,30
strike,20,2,pr,2.5825940132141114,0.10598648967855619,30
strike,20,3,pr,2.6061028877894086,0.11515906693506402,30
strike,20,4,pr,2.542981453736623,0.11328193497753788,30
strike,20,5,pr,2.451973636945089,0.11149797032279768,30
strike,20,6,pr,2.43853458960851,0.09579395861744824,30
strike,20,7,pr,2.4096870183944703,0.06915642080684196,30
strike,20,8,pr,2.438171370824178,0.06841207392349415,30
strike,21,-8,speed,1.935670014222463,0.05051431642377629,30
strike,21,-7,speed,2.0165947953859966,0.07787808270091431,30
strike,21,-6,speed,1.913807213306427,0.07717564118420708,30
strike,21,-5,speed,2.233552090326945,0.06758168202694582,30
strike,21,-4,speed,2.0285427371660867,0.05041389072063647,30
strike,21,-3,speed,1.9178861101468405,0.045065341551083195,30
strike,21,-2,speed,1.8406396587689717,0.04619834335947086,30
strike,21,-1,speed,1.9358165621757508,0.040431600342610986,30
strike,21,0,speed,2.225946072737376,0.06677639532638263,30
strike,21,1,speed,2.05283131202062,0.05043051940145627,30
strike,21,2,speed,1.9505457719167074,0.051495305808039835,30
strike,21,3,speed,2.1631239295005797,0.06761921519464173,30
strike,21,4,speed,2.0329771796862284,0.06671398360065564,30
strike,21,5,speed,2.2305624445279437,0.10487289494484596,30
