task,layer,tau,metric,mean,sem,n
strike,7,-8,pr,3.5064375162124635,0.07993494014948321,30
strike,7,-7,pr,3.546673130989075,0.08414110962456434,30
strike,7,-6,pr,3.50067237218221,0.07928705615363796,30
strike,7,-5,pr,3.390879766146342,0.07672124698232347,30
strike,7,-4,pr,3.229570237795512,0.06988521861548201,30
strike,7,-3,pr,3.123938282330831,0.0661636512114289,30
strike,7,-2,pr,3.0207421938578287,0.06566140614765206,30
strike,7,-1,pr,3.0083494265874227,0.06595539147142948,30
strike,7,0,pr,2.9995176951090494,0.0765038371635809,30
strike,7,1,pr,3.090086086591085,0.07356120293498816,30
strike,7,2,pr,3.136549711227417,0.0649921784221311,30
strike,7,3,pr,3.073428503672282,0.058264189280867594,30
strike,7,4,pr,2.9534603436787923,0.06110190545649097,30
strike,7,5,pr,2.9582451423009237,0.07088080940146697,30
strike,7,6,pr,3.057642594973246,0.0807052060109664,30
strike,7,7,pr,3.1808504025141398,0.07015208242559746,30
strike,7,8,pr,3.3447428305943805,0.07448987704754972,30
strike,8,-8,speed,7.710696013768514,0.15681741942973812,30
strike,8,-7,speed,7.758447742462158,0.15597652884778604,30
strike,8,-6,speed,7.970184437433878,0.1351551145564733,30
strike,8,-5,speed,8.122600142161051,0.14695146619702235,30
strike,8,-4,speed,8.274587853749592,0.11415997811521576,30
strike,8,-3,speed,7.883560657501221,0.12955689810006302,30
strike,8,-2,speed,8.179376602172852,0.12426971165901465,30
strike,8,-1,speed,7.873316303888957,0.1271138705071601,30
strike,8,0,speed,8.214989852905273,0.13127780020808127,30
strike,8,1,speed,7.940506966908773,0.1540653966381442,30
strike,8,2,speed,8.207745456695557,0.1472858752939014,30
strike,8,3,speed,7.915873241424561,0.13843565381918277,30
strike,8,4,speed,8.219602807362874,0.16223453453320869,30
strike,8,5,speed,7.987333122889201,0.1335996146947612,30
strike,8,6,speed,8.042385991414388,0.1238432510302663,30
strike,8,7,speed,7.969339847564697,0.17854343701469333,30
strike,8,8,speed,8.186958424250285,0.1907579660379223,30
strike,8,-8,curvature,1.89112067916126,0.023973069920586114,30
strike,8,-7,curvature,1.8410592044879208,0.026151066261702677,30
strike,8,-6,curvature,1.8690569824618406,0.02181229217808893,30
strike,8,-5,curvature,1.773767972844298,0.02204820416352876,30
strike,8,-4,curvature,1.8190759113695454,0.021838939267318246,30
strike,8,-3,curvature,1.767515100727673,0.020813961141119948,30
strike,8,-2,curvature,1.7875298409937226,0.019692617352673754,30
strike,8,-1,curvature,1.756221434059302,0.020232938569756925,30
strike,8,0,curvature,1.821000212578139,0.018344639114116726,30
strike,8,1,curvature,1.804513622426748,0.02015124721314014,30
strike,8,2,curvature,1.8427072149746815,0.023993443479353595,30
strike,8,3,curvature,1.7799357520087151,0.02358605868157364,30
strike,8,4,curvature,1.8036064496377084,0.025313860795919657,30
strike,8,5,curvature,1.809140767247785,0.023731409083914395,30
strike,8,6,curvature,1.853929263515523,0.020555041873100765,30
strike,8,7,curvature,1.8460864496192968,0.015585102438211956,30
strike,8,8,curvature,1.8244556439648323,0.02643673812432274,30
strike,8,-8,tortuosity,4.934925025349286,0.0828073438049723,30
strike,8,-7,tortuosity,4.846291403526465,0.08674138478528184,30
strike,8,-6,tortuosity,4.848453624898159,0.10248986913933687,30
strike,8,-5,tortuosity,4.694577242291493,0.09972765925447272,30
strike,8,-4,tortuosity,4.685005070751486,0.0921259795556829,30
strike,8,-3,tortuosity,4.3987333278118985,0.08088321455695455,30
strike,8,-2,tortuosity,4.330741851058462,0.08465007356575678,30
strike,8,-1,tortuosity,4.174470326457934,0.08085541997795434,30
strike,8,0,tortuosity,4.288179782263322,0.08766915981887265,30
strike,8,1,tortuosity,4.271481171562722,0.07890795973769309,30
strike,8,2,tortuosity,4.349666372821021,0.0826366283822506,30
strike,8,3,tortuosity,4.238329788230852,0.07561787262905281,30
strike,8,4,tortuosity,4.319340757266262,0.09772471470526382,30
strike,8,5,tortuosity,4.231349491737401,0.07871592200947604,30
strike,8,6,tortuosity,4.418381685093421,0.09986851175781171,30
strike,8,7,tortuosity,4.328814401111287,0.07204482620407619,30
strike,8,8,tortuosity,4.467426259779392,0.09141690410855455,30
strike,8,-8,pr,4.105602327982584,0.09372582644995713,30
strike,8,-7,pr,4.09031449953715,0.09968714810368036,30
strike,8,-6,pr,4.014453379313151,0.09204026288135315,30
strike,8,-5,pr,3.8889029105504354,0.08713465074521203,30
strike,8,-4,pr,3.697811182339986,0.07539631400837879,30
strike,8,-3,pr,3.559108869234721,0.06956790473140126,30
strike,8,-2,pr,3.437096031506856,0.07524620252427058,30
strike,8,-1,pr,3.407201313972473,0.07884527623157488,30
strike,8,0,pr,3.4178508361180624,0.08798005276469906,30
strike,8,1,pr,3.5212794065475466,0.0803872677049831,30
strike,8,2,pr,3.5945392211278278,0.07200229328234392,30
strike,8,3,pr,3.5200817743937174,0.06378368083605955,30
strike,8,4,pr,3.3897162040074664,0.07012015160542266,30
strike,8,5,pr,3.3658897797266643,0.08079010079316079,30
strike,8,6,pr,3.480290484428406,0.0920160347733336,30
strike,8,7,pr,3.613729556401571,0.07709430015762539,30
strike,8,8,pr,3.7827881733576456,0.08387954667572584,30
strike,9,-8,speed,9.431343142191569,0.1889671495739915,30
strike,9,-7,speed,9.564712063471477,0.20929141632111997,30
strike,9,-6,speed,9.768586826324462,0.1521605442801544,30
strike,9,-5,speed,10.359699789683024,0.20323745692293588,30
strike,9,-4,speed,10.460405254364014,0.18618040413944648,30
strike,9,-3,speed,10.230982049306233,0.16338967371145716,30
strike,9,-2,speed,10.24180097579956,0.1658724174384004,30
strike,9,-1,speed,10.172104199727377,0.23045760402826637,30
strike,9,0,speed,10.46787722905477,0.17596062390437456,30
strike,9,1,speed,10.528012943267822,0.20670605347936738,30
strike,9,2,speed,10.667435455322266,0.24136554264033427,30
strike,9,3,speed,10.468795871734619,0.19950513823575514,30
strike,9,4,speed,10.606984519958496,0.2103873753869795,30
strike,9,5,speed,10.663552411397298,0.18926479762879794,30
strike,9,6,speed,10.84876880645752,0.27518377338976624,30
strike,9,7,speed,11.046248976389567,0.3823079604284665,30
strike,9,8,speed,11.279594421386719,0.4053220675390138,30
strike,9,-8,curvature,1.8831638965255968,0.024385106163990138,30
strike,9,-7,curvature,1.8104211691476542,0.02373653337039938,30
strike,9,-6,curvature,1.8646113001710931,0.021433174498767773,30
strike,9,-5,curvature,1.7273980076026747,0.023689014303565997,30
strike,9,-4,curvature,1.7931559261831187,0.024772751099402655,30
strike,9,-3,curvature,1.7286427007113039,0.02342993722746888,30
strike,9,-2,curvature,1.7714087713123698,0.020708876395405147,30
strike,9,-1,curvature,1.7169450811015048,0.021865952723627027,30
strike,9,0,curvature,1.7980178383863774,0.021769593435979756,30
strike,9,1,curvature,1.7602017941951698,0.027954678871991743,30
strike,9,2,curvature,1.8378166637500188,0.026794117575835656,30
strike,9,3,curvature,1.7434612848627846,0.023604913007589535,30
strike,9,4,curvature,1.815092232663787,0.02917874030249229,30
strike,9,5,curvature,1.7791086671967575,0.023330401584398405,30
strike,9,6,curvature,1.8114783895680058,0.027504615434381898,30
strike,9,7,curvature,1.8208332315522986,0.027629352873713212,30
strike,9,8,curvature,1.7649743524067596,0.028013433192249398,30
strike,9,-8,tortuosity,4.617024175473448,0.08498971405297834,30
strike,9,-7,tortuosity,4.413964459976765,0.09110486772072386,30
strike,9,-6,tortuosity,4.345572365218478,0.11469158013510727,30
strike,9,-5,tortuosity,4.180750826237136,0.10263266180481373,30
strike,9,-4,tortuosity,4.159475910040528,0.09893216428998983,30
strike,9,-3,tortuosity,3.9286345364432154,0.0874089667931814,30
strike,9,-2,tortuosity,3.923418878537341,0.10902436419678646,30
strike,9,-1,tortuosity,3.825847440094175,0.10481315242414904,30
strike,9,0,tortuosity,3.9249152316756795,0.11512481727634091,30
strike,9,1,tortuosity,3.85630618987479,0.0988993878630411,30
strike,9,2,tortuosity,3.940440833090354,0.11192471424570412,30
strike,9,3,tortuosity,3.8181432443008307,0.09414990210578228,30
strike,9,4,tortuosity,3.858421107416448,0.11720895937844716,30
strike,9,5,tortuosity,3.836260423435519,0.09506263582407493,30
strike,9,6,tortuosity,3.8915378744584133,0.10147583484809874,30
strike,9,7,tortuosity,3.7735991642009172,0.0715854524192397,30
strike,9,8,tortuosity,3.820642219502956,0.07824479969024964,30
strike,9,-8,pr,3.8875476757685345,0.08728800502397664,30
strike,9,-7,pr,3.7798365275065104,0.0946738046366922,30
strike,9,-6,pr,3.6239896456400555,0.10143104870071155,30
strike,9,-5,pr,3.473916840553284,0.10532937447683408,30
strike,9,-4,pr,3.3200605551401776,0.10650002355732051,30
strike,9,-3,pr,3.223631985982259,0.10132648855666389,30
strike,9,-2,pr,3.1635203123092652,0.09631943861703561,30
strike,9,-1,pr,3.2024441321690875,0.09766364824249366,30
strike,9,0,pr,3.2261289676030476,0.10771270260183967,30
strike,9,1,pr,3.27664532661438,0.10398106912561512,30
strike,9,2,pr,3.2593968311945596,0.09439753264124226,30
strike,9,3,pr,3.2186771949132282,0.09193318984076154,30
strike,9,4,pr,3.1382088979085285,0.09542804324586494,30
strike,9,5,pr,3.142351818084717,0.10869715007617105,30
strike,9,6,pr,3.158041000366211,0.10621104230131367,30
strike,9,7,pr,3.1697725216547648,0.09405843156237328,30
strike,9,8,pr,3.152781049410502,0.09197868534066501,30
strike,10,-8,speed,9.393360598882039,0.18179219303315394,30
strike,10,-7,speed,9.390043258666992,0.20012288708062764,30
strike,10,-6,speed,9.61787379582723,0.15730430900402065,30
strike,10,-5,speed,9.927675453821818,0.18867966656070012,30
strike,10,-4,speed,10.130232795079548,0.1601711562162581,30
strike,10,-3,speed,9.696055348714193,0.17555789618512466,30
strike,10,-2,speed,9.813362661997477,0.15046470097896106,30
strike,10,-1,speed,9.639765230814616,0.19694707651538268,30
strike,10,0,speed,9.985620816548666,0.15602679998497898,30
strike,10,1,speed,9.905166212717692,0.19107904195001324,30
strike,10,2,speed,10.07837651570638,0.20216350554788556,30
strike,10,3,speed,9.810210259755452,0.1654583320663694,30
strike,10,4,speed,9.984511836369832,0.18494676994390113,30
strike,10,5,speed,9.941224257151285,0.15676771504999804,30
strike,10,6,speed,10.088003635406494,0.19514306806716872,30
strike,10,7,speed,10.151573689778646,0.30104505375020235,30
strike,10,8,speed,10.370031929016113,0.3269804646531229,30
strike,10,-8,curvature,1.8893111468237658,0.030130094702154272,30
strike,10,-7,curvature,1.7800487395892521,0.028284724156528208,30
strike,10,-6,curvature,1.8647426200333013,0.024517706659400566,30
strike,10,-5,curvature,1.7054248033131865,0.026937023417710492,30
strike,10,-4,curvature,1.8097805137326586,0.025584822704999066,30
strike,10,-3,curvature,1.706369994194963,0.023969161304532395,30
strike,10,-2,curvature,1.7845720830603953,0.023628187156393615,30
strike,10,-1,curvature,1.6873046730014736,0.02385930403182489,30
strike,10,0,curvature,1.8065038884542444,0.023066731265490206,30
strike,10,1,curvature,1.719759548281466,0.028845096416387214,30
strike,10,2,curvature,1.8445565116450169,0.028051468567237173,30
strike,10,3,curvature,1.7152842951113025,0.022523106661625023,30
strike,10,4,curvature,1.819360921415882,0.031373261853819195,30
strike,10,5,curvature,1.7429882368460576,0.02130437465812317,30
strike,10,6,curvature,1.8324493284360355,0.027502980494535794,30
strike,10,7,curvature,1.7902656131574488,0.028903133724693043,30
strike,10,8,curvature,1.783905243049953,0.028264371792473576,30
strike,10,-8,tortuosity,4.930703502358799,0.08412743546705936,30
strike,10,-7,tortuosity,4.696777725067488,0.09014045315943303,30
strike,10,-6,tortuosity,4.643045950929795,0.11495360388653011,30
strike,10,-5,tortuosity,4.457983569443681,0.0961914086464978,30
strike,10,-4,tortuosity,4.445834279434073,0.09151496713242221,30
strike,10,-3,tortuosity,4.17660229247153,0.07740123414346911,30
strike,10,-2,tortuosity,4.186625456329057,0.10469287189667258,30
strike,10,-1,tortuosity,4.076640023621413,0.10273889299488122,30
strike,10,0,tortuosity,4.188662637116031,0.11292811680820934,30
strike,10,1,tortuosity,4.134935654809834,0.09644081876581585,30
strike,10,2,tortuosity,4.211672572826625,0.10756847170859397,30
strike,10,3,tortuosity,4.089500508455177,0.090681296280213,30
strike,10,4,tortuosity,4.1223947054155605,0.1081612022805316,30
strike,10,5,tortuosity,4.128544716098518,0.09023437375978716,30
strike,10,6,tortuosity,4.1930164152412726,0.09125365880601485,30
strike,10,7,tortuosity,4.096696305470783,0.06255774877472042,30
strike,10,8,tortuosity,4.14224724064235,0.07043091583813672,30
strike,10,-8,pr,4.250854976971945,0.09603335998811995,30
strike,10,-7,pr,4.125330742200216,0.0992888530334396,30
strike,10,-6,pr,3.9378763914108275,0.09894762172916222,30
strike,10,-5,pr,3.7971492608388266,0.09852808283513324,30
strike,10,-4,pr,3.616160003344218,0.09719064432982737,30
strike,10,-3,pr,3.524057952562968,0.09621327013882826,30
strike,10,-2,pr,3.446396009127299,0.09519395967007269,30
strike,10,-1,pr,3.477547764778137,0.09835181437900382,30
strike,10,0,pr,3.475139848391215,0.10897574328596124,30
strike,10,1,pr,3.528786373138428,0.10585368533334474,30
strike,10,2,pr,3.51108287970225,0.09105589789039684,30
strike,10,3,pr,3.49539274374644,0.08909574466026887,30
strike,10,4,pr,3.4088663260142007,0.0937187147972534,30
strike,10,5,pr,3.422020936012268,0.10692358420771796,30
strike,10,6,pr,3.454316814740499,0.10210950996672509,30
strike,10,7,pr,3.5062313795089723,0.08539150495226307,30
strike,10,8,pr,3.5100855668385824,0.08469003641909002,30
strike,11,-8,speed,8.760809008280436,0.16744093424553583,30
strike,11,-7,speed,8.779809284210206,0.17318827574231782,30
strike,11,-6,speed,8.941525268554688,0.16558385018197513,30
strike,11,-5,speed,9.066549332936605,0.16243234695320477,30
strike,11,-4,speed,9.223646942774455,0.13113379986869345,30
strike,11,-3,speed,8.866931835810343,0.1599584161869127,30
strike,11,-2,speed,9.036418851216634,0.12764365935031557,30
strike,11,-1,speed,8.796636231740315,0.16394699775742066,30
strike,11,0,speed,9.05509212811788,0.132944082212661,30
strike,11,1,speed,8.95599815050761,0.1561055496163768,30
strike,11,2,speed,9.088460302352905,0.16898440548961713,30
strike,11,3,speed,8.874609692891438,0.13766750026680216,30
strike,11,4,speed,8.937827777862548,0.1477357862163943,30
strike,11,5,speed,8.982134421666464,0.13389250306822872,30
strike,11,6,speed,9.038428942362467,0.13942983505947093,30
strike,11,7,speed,9.121953328450521,0.24465925323499477,30
strike,11,8,speed,9.260229905446371,0.2672504050330584,30
strike,11,-8,curvature,1.8653015643934103,0.030033859187856927,30
strike,11,-7,curvature,1.7876942167704477,0.03010940723870677,30
strike,11,-6,curvature,1.8477599538073746,0.02502838267195246,30
strike,11,-5,curvature,1.7056982804707428,0.026548611394704495,30
strike,11,-4,curvature,1.7952358748506145,0.025607306570987195,30
strike,11,-3,curvature,1.7061290273023504,0.025182996831556937,30
strike,11,-2,curvature,1.7740412130452117,0.023873920383768902,30
strike,11,-1,curvature,1.6697860414832575,0.025455418242016,30
strike,11,0,curvature,1.7930415785116902,0.023128534528085477,30
strike,11,1,curvature,1.702469610475173,0.02852572444499913,30
strike,11,2,curvature,1.8299848933441976,0.028804082648909077,30
strike,11,3,curvature,1.697570733760455,0.02328244560996831,30
strike,11,4,curvature,1.8014667805196651,0.030223416315686067,30
strike,11,5,curvature,1.7179574849258827,0.021522106801943944,30
strike,11,6,curvature,1.8186437326317548,0.02639831015258504,30
strike,11,7,curvature,1.7688877393884683,0.02808991336354987,30
strike,11,8,curvature,1.7770109390538382,0.02802650100365278,30
strike,11,-8,tortuosity,5.044485371050274,0.08898048848584998,30
strike,11,-7,tortuosity,4.82879986823046,0.09754200274667396,30
strike,11,-6,tortuosity,4.76108760465431,0.11416661737608289,30
strike,11,-5,tortuosity,4.575417413256497,0.0940113684617437,30
strike,11,-4,tortuosity,4.570376726604807,0.09466528150402381,30
strike,11,-3,tortuosity,4.287398167009917,0.07712357468409352,30
strike,11,-2,tortuosity,4.263000394239678,0.09610929948081594,30
strike,11,-1,tortuosity,4.16839968192998,0.09315925858035705,30
strike,11,0,tortuosity,4.248622910364665,0.10813331122461017,30
strike,11,1,tortuosity,4.209317610807545,0.0940138711779683,30
strike,11,2,tortuosity,4.253540374140683,0.10174672781552867,30
strike,11,3,tortuosity,4.156425762075999,0.08847752290049579,30
strike,11,4,tortuosity,4.1918798879702575,0.1083444093547767,30
strike,11,5,tortuosity,4.192990001042819,0.09111811854567994,30
strike,11,6,tortuosity,4.253988563934545,0.08752984671917399,30
strike,11,7,tortuosity,4.174406623022327,0.06024397932216865,30
strike,11,8,tortuosity,4.217348678400544,0.06799827914536767,30
strike,11,-8,pr,4.371407461166382,0.10734812425480329,30
strike,11,-7,pr,4.260588304201762,0.10694357584468436,30
strike,11,-6,pr,4.089002466201782,0.10202647244951954,30
strike,11,-5,pr,3.9615928252538044,0.09985807553172217,30
strike,11,-4,pr,3.7539758841196695,0.09553673633669509,30
strike,11,-3,pr,3.633543586730957,0.0930953887691328,30
strike,11,-2,pr,3.54687712987264,0.0925147471752277,30
strike,11,-1,pr,3.5559340000152586,0.09138684179648385,30
strike,11,0,pr,3.5374350706736246,0.10298745279908042,30
strike,11,1,pr,3.5821335474650065,0.10162638513489762,30
strike,11,2,pr,3.57983881632487,0.08799225790815202,30
strike,11,3,pr,3.5742360909779864,0.08434906563818001,30
strike,11,4,pr,3.494073979059855,0.09088360147175943,30
strike,11,5,pr,3.497522060076396,0.10615471788795651,30
strike,11,6,pr,3.525627692540487,0.10013544690821742,30
strike,11,7,pr,3.5951210498809814,0.08181004551689057,30
strike,11,8,pr,3.6246314605077106,0.08113474152734343,30
strike,12,-8,speed,10.036013507843018,0.19560445583945402,30
strike,12,-7,speed,10.414775085449218,0.2317464820144986,30
strike,12,-6,speed,10.235348351796468,0.18623428993538718,30
strike,12,-5,speed,10.755481084187826,0.2085263115277037,30
strike,12,-4,speed,10.476093578338624,0.14161162282215625,30
strike,12,-3,speed,10.518756834665934,0.23533651306200684,30
strike,12,-2,speed,10.372775173187256,0.13593278106099815,30
strike,12,-1,speed,10.640955797831218,0.20538192011833725,30
strike,12,0,speed,10.60309050877889,0.1337133479198428,30
strike,12,1,speed,10.845290025075277,0.17949447578260563,30
strike,12,2,speed,10.441939576466877,0.1603933388775211,30
strike,12,3,speed,10.66722453435262,0.1656296712195989,30
strike,12,4,speed,10.441034317016602,0.15140561253594967,30
strike,12,5,speed,10.872001584370931,0.15682530587136345,30
strike,12,6,speed,10.59718058904012,0.15821398695943897,30
strike,12,7,speed,10.886438337961833,0.22590977299067902,30
strike,12,8,speed,10.850142542521159,0.27123988121963394,30
strike,12,-8,curvature,1.8744630797501858,0.03275400231027754,30
strike,12,-7,curvature,1.7819048426854114,0.03401792575856808,30
strike,12,-6,curvature,1.8535700945812943,0.028343062457880284,30
strike,12,-5,curvature,1.699725291121181,0.02858018534580764,30
strike,12,-4,curvature,1.7982854000612292,0.03090189474989361,30
strike,12,-3,curvature,1.7077889104170378,0.026652840177600296,30
strike,12,-2,curvature,1.777505341788942,0.029026733698931665,30
strike,12,-1,curvature,1.6871720768592062,0.028382656185488065,30
strike,12,0,curvature,1.806602868418139,0.026152206275831435,30
strike,12,1,curvature,1.69825524093253,0.02731623868622054,30
strike,12,2,curvature,1.8336582998710484,0.03111563968534787,30
strike,12,3,curvature,1.7101477657141944,0.026417494758801917,30
strike,12,4,curvature,1.81635014747942,0.0305788737370494,30
strike,12,5,curvature,1.7105644419454449,0.02539960856942619,30
strike,12,6,curvature,1.8315952893258127,0.02851690525750455,30
strike,12,7,curvature,1.7535019682624078,0.026543439356474678,30
strike,12,8,curvature,1.8010230791215516,0.02928069763808356,30
strike,12,-8,tortuosity,5.399822918766884,0.11470021556033869,30
strike,12,-7,tortuosity,5.14200752838641,0.11564542315111943,30
strike,12,-6,tortuosity,5.114202632917219,0.13142250848367204,30
strike,12,-5,tortuosity,4.872128447432931,0.106877325200176,30
strike,12,-4,tortuosity,4.869490814042697,0.11293218218786306,30
strike,12,-3,tortuosity,4.562125401759741,0.08572329180012611,30
strike,12,-2,tortuosity,4.543030391098228,0.10732841138280261,30
strike,12,-1,tortuosity,4.37370453891443,0.09688100317088458,30
strike,12,0,tortuosity,4.479767482042983,0.11265501656146926,30
strike,12,1,tortuosity,4.436574164733893,0.10038634596405714,30
strike,12,2,tortuosity,4.4857639359691435,0.10772607289268452,30
strike,12,3,tortuosity,4.3727720940150165,0.0917362194102479,30
strike,12,4,tortuosity,4.421242466465287,0.10762012968858928,30
strike,12,5,tortuosity,4.402249888631947,0.08091922711617243,30
strike,12,6,tortuosity,4.50346422604774,0.07998892549624217,30
strike,12,7,tortuosity,4.458902439159753,0.055480407143114016,30
strike,12,8,tortuosity,4.495240103761406,0.0545800762739702,30
strike,12,-8,pr,4.727690108617147,0.1256072668983232,30
strike,12,-7,pr,4.598119274775187,0.12565395784785952,30
strike,12,-6,pr,4.458340756098429,0.11911893997580864,30
strike,12,-5,pr,4.31166623433431,0.11228921921324557,30
strike,12,-4,pr,4.091632676124573,0.10223952883601947,30
strike,12,-3,pr,3.9477933645248413,0.10057571966501333,30
strike,12,-2,pr,3.849559195836385,0.10221707764393759,30
strike,12,-1,pr,3.8245414972305296,0.09956043307521639,30
strike,12,0,pr,3.780185580253601,0.10353484937195986,30
strike,12,1,pr,3.8239150762557985,0.10178861911136658,30
strike,12,2,pr,3.860148580869039,0.0950960198255672,30
strike,12,3,pr,3.883332125345866,0.09385041377672933,30
strike,12,4,pr,3.8157015482584637,0.09018930096442754,30
strike,12,5,pr,3.825724951426188,0.09204190311683842,30
strike,12,6,pr,3.8549542586008707,0.08320626992527429,30
strike,12,7,pr,3.9498160123825072,0.06881072542237114,30
strike,12,8,pr,3.9982590277989707,0.07174461714910563,30
strike,13,-8,speed,9.252202606201172,0.17383374092222698,30
strike,13,-7,speed,9.650503412882488,0.20442502160395218,30
strike,13,-6,speed,9.403700176874796,0.16800952720339885,30
strike,13,-5,speed,9.98488491376241,0.19048438953271887,30
strike,13,-4,speed,9.604401874542237,0.12298122389512182,30
strike,13,-3,speed,9.748232857386272,0.22230692739222113,30
strike,13,-2,speed,9.659750239054363,0.1317400147573757,30
strike,13,-1,speed,10.028670279184977,0.19674516847418808,30
strike,13,0,speed,9.855474948883057,0.13056263697589893,30
strike,13,1,speed,10.056617927551269,0.1633256998641343,30
strike,13,2,speed,9.57275948524475,0.14439987528110612,30
strike,13,3,speed,9.901915423075359,0.15840550666685957,30
strike,13,4,speed,9.666803153355916,0.14628010312002282,30
strike,13,5,speed,10.034742101033528,0.13480123289645612,30
strike,13,6,speed,9.717679754892986,0.15191846997143907,30
strike,13,7,speed,9.974188804626465,0.20213790584720573,30
strike,13,8,speed,9.939146900177002,0.2495891880937038,30
strike,13,-8,curvature,1.8735095623073936,0.030012322920255054,30
strike,13,-7,curvature,1.7898166734795629,0.03225008573284424,30
strike,13,-6,curvature,1.8454847715055924,0.027171310062877246,30
strike,13,-5,curvature,1.708308255688994,0.027421548737933156,30
strike,13,-4,curvature,1.8050609732304135,0.029065443941327478,30
strike,13,-3,curvature,1.7102401754535086,0.02571546298007375,30
strike,13,-2,curvature,1.7799656403371038,0.026797213082082834,30
strike,13,-1,curvature,1.6919506888124232,0.02632088411465648,30
strike,13,0,curvature,1.8125642998713163,0.02363004373370731,30
strike,13,1,curvature,1.7114199306888431,0.02500263491329527,30
strike,13,2,curvature,1.8377103741431526,0.03052488993206409,30
strike,13,3,curvature,1.7254804709521736,0.023881154385294465,30
strike,13,4,curvature,1.8149309215832092,0.029847303634633313,30
strike,13,5,curvature,1.7062328922229768,0.022540547434807115,30
strike,13,6,curvature,1.8309616615831101,0.02836763995196326,30
strike,13,7,curvature,1.7532586413062528,0.025306423335913143,30
strike,13,8,curvature,1.7944580711073805,0.027985913022904825,30
strike,13,-8,tortuosity,5.256018979387139,0.11220265358342499,30
strike,13,-7,tortuosity,5.065280932090008,0.11080272937346855,30
strike,13,-6,tortuosity,5.029133344298852,0.1270254215462563,30
strike,13,-5,tortuosity,4.805155394205142,0.0933166500922517,30
strike,13,-4,tortuosity,4.808140870795843,0.10024696334223011,30
strike,13,-3,tortuosity,4.505690457060705,0.07269865587693686,30
strike,13,-2,tortuosity,4.547798056063679,0.10636209969257382,30
strike,13,-1,tortuosity,4.4131631828841895,0.098251028276651,30
strike,13,0,tortuosity,4.489993340298283,0.11155883047267742,30
strike,13,1,tortuosity,4.4770646668058545,0.10125481973409974,30
strike,13,2,tortuosity,4.52311397111072,0.1079953003002693,30
strike,13,3,tortuosity,4.411413559156265,0.09111118356803774,30
strike,13,4,tortuosity,4.435175477322133,0.10536055335016874,30
strike,13,5,tortuosity,4.366516462633939,0.07372275257616874,30
strike,13,6,tortuosity,4.458036277338283,0.08044282213107444,30
strike,13,7,tortuosity,4.395968958139681,0.055968790749662226,30
strike,13,8,tortuosity,4.447893449641201,0.05270016969342845,30
strike,13,-8,pr,4.592034045855204,0.11815054824636569,30
strike,13,-7,pr,4.500340795516967,0.12116101747054378,30
strike,13,-6,pr,4.3867669105529785,0.11426268244418737,30
strike,13,-5,pr,4.261733516057332,0.1046091828118641,30
strike,13,-4,pr,4.075096368789673,0.0916857914601705,30
strike,13,-3,pr,3.9259708642959597,0.08591554145466587,30
strike,13,-2,pr,3.8326327641805014,0.09316503339325946,30
strike,13,-1,pr,3.8081844329833983,0.09655435213563666,30
strike,13,0,pr,3.7649482091267905,0.1029176699923459,30
strike,13,1,pr,3.8452569166819255,0.10192610270547577,30
strike,13,2,pr,3.905294076601664,0.09296213628099012,30
strike,13,3,pr,3.927651524543762,0.08979064925822727,30
strike,13,4,pr,3.829583207766215,0.09077301270247226,30
strike,13,5,pr,3.8055017709732057,0.09319973210111386,30
strike,13,6,pr,3.805817222595215,0.08192291104468415,30
strike,13,7,pr,3.8842818180720013,0.062021263601697796,30
strike,13,8,pr,3.936883489290873,0.06424048639481948,30
strike,14,-8,speed,7.88649042447408,0.12649339113584668,30
strike,14,-7,speed,8.250157562891642,0.16510306122208873,30
strike,14,-6,speed,8.063547945022583,0.1447032655419848,30
strike,14,-5,speed,8.616348965962727,0.15393124794520532,30
strike,14,-4,speed,8.306029065450032,0.08879336713256844,30
strike,14,-3,speed,8.36446868578593,0.16806541580071432,30
strike,14,-2,speed,8.216624689102172,0.08264132300094888,30
strike,14,-1,speed,8.514173253377278,0.1522461213815964,30
strike,14,0,speed,8.37250213623047,0.10598944733299998,30
strike,14,1,speed,8.5578870455424,0.12962744055904726,30
strike,14,2,speed,8.218050479888916,0.11641422086789467,30
strike,14,3,speed,8.519064362843832,0.1296632507355819,30
strike,14,4,speed,8.321408716837565,0.13295713118006527,30
strike,14,5,speed,8.654738807678223,0.11766627700664493,30
strike,14,6,speed,8.339391390482584,0.12571504791820187,30
strike,14,7,speed,8.561119906107585,0.18687449591527786,30
strike,14,8,speed,8.544314702351889,0.23613172416396075,30
strike,14,-8,curvature,1.8690017104231145,0.026673712232771325,30
strike,14,-7,curvature,1.7913576081324663,0.027988982012949033,30
strike,14,-6,curvature,1.839277010021721,0.024623554595985548,30
strike,14,-5,curvature,1.707089336763438,0.024503186689979365,30
strike,14,-4,curvature,1.811558554957083,0.026443348977720806,30
strike,14,-3,curvature,1.7156527140278335,0.022585440011328332,30
strike,14,-2,curvature,1.7730428406139975,0.02428536036119316,30
strike,14,-1,curvature,1.6964254601750495,0.021433966550918098,30
strike,14,0,curvature,1.800462064838928,0.021887094864192606,30
strike,14,1,curvature,1.7190682874953778,0.02087278938173077,30
strike,14,2,curvature,1.831706741482184,0.027412266450951243,30
strike,14,3,curvature,1.7317949706985647,0.021059098093173842,30
