task,layer,slot,target,r2_mean,r2_std
reach,14,3,ee_position,0.6983410954475403,0.14444044830082406
reach,14,3,ee_velocity,-0.934414541721344,0.1259397540257779
reach,14,3,ee_acceleration,-0.8011573314666748,0.12988615787761176
reach,14,4,ee_position,0.698440682888031,0.11744870490585903
reach,14,4,ee_velocity,-0.5874881953001022,0.2662375306065058
reach,14,4,ee_acceleration,-0.6906409144401551,0.30034366364972903
reach,14,5,ee_position,0.7772570252418518,0.10315324251579969
reach,14,5,ee_velocity,-0.7484801530838012,0.3536607305251372
reach,14,5,ee_acceleration,-0.8400961935520173,0.3266519358254848
reach,14,6,ee_position,0.7490920782089233,0.12169516323494296
reach,14,6,ee_velocity,-0.533258056640625,0.19854406319239715
reach,14,6,ee_acceleration,-0.7374209761619568,0.24167102964070428
reach,14,7,ee_position,0.7167246818542481,0.09290623559403963
reach,14,7,ee_velocity,-0.0006148997694253921,0.12058700781555047
reach,14,7,ee_acceleration,-0.4581603825092316,0.10275961160009851
reach,15,0,ee_position,0.756598150730133,0.11032824782262433
reach,15,0,ee_velocity,-1.0986964225769043,0.4503481653078685
reach,15,0,ee_acceleration,-0.951586002111435,0.4255608478381143
reach,15,1,ee_position,0.7364765167236328,0.09031288658656057
reach,15,1,ee_velocity,-0.9026194095611573,0.22131015159263107
reach,15,1,ee_acceleration,-1.031373143196106,0.47797452130002605
reach,15,2,ee_position,0.7576076745986938,0.0535814486222182
reach,15,2,ee_velocity,-0.9045666217803955,0.42967388799745876
reach,15,2,ee_acceleration,-0.9356080532073975,0.2689157180618112
reach,15,3,ee_position,0.7153688073158264,0.10484172363482686
reach,15,3,ee_velocity,-0.6947774827480316,0.2197887647545758
reach,15,3,ee_acceleration,-0.6742101550102234,0.12677749605074798
reach,15,4,ee_position,0.761969804763794,0.07925912879754217
reach,15,4,ee_velocity,-0.41304147243499756,0.2035887942280906
reach,15,4,ee_acceleration,-0.5941292583942414,0.27661347788662155
reach,15,5,ee_position,0.7410183548927307,0.09869437238443435
reach,15,5,ee_velocity,-0.4518208146095276,0.17081279500321803
reach,15,5,ee_acceleration,-0.6438852906227112,0.1291423141609646
reach,15,6,ee_position,0.7711348176002503,0.08609731975117076
reach,15,6,ee_velocity,-0.5400312289595603,0.40674482475424095
reach,15,6,ee_acceleration,-0.47697637379169466,0.1665351157686048
reach,15,7,ee_position,0.72605402469635,0.06308947214281133
reach,15,7,ee_velocity,0.059221535082906486,0.10632256523770749
reach,15,7,ee_acceleration,-0.22909726947546005,0.1308608805674846
reach,16,0,ee_position,0.7749308943748474,0.08503733554453562
reach,16,0,ee_velocity,-0.8304721236228942,0.30000474603414906
reach,16,0,ee_acceleration,-1.0760512709617616,0.1811322987979286
reach,16,1,ee_position,0.7529734253883362,0.07370697678739636
reach,16,1,ee_velocity,-0.8426562428474427,0.33800768836914974
reach,16,1,ee_acceleration,-0.8460172295570374,0.2545295907972172
reach,16,2,ee_position,0.7833525657653808,0.062324760530635646
reach,16,2,ee_velocity,-0.8661263942718506,0.24899232745301061
reach,16,2,ee_acceleration,-0.9042179703712463,0.14661483327057429
reach,16,3,ee_position,0.7714724183082581,0.0705031588167016
reach,16,3,ee_velocity,-0.7218731760978698,0.15239646093316866
reach,16,3,ee_acceleration,-0.5373447656631469,0.13042055776452768
reach,16,4,ee_position,0.7574299573898315,0.08107129870946288
reach,16,4,ee_velocity,-0.5872855186462402,0.20931653537353484
reach,16,4,ee_acceleration,-0.6822207987308502,0.2537726386532515
reach,16,5,ee_position,0.7671717882156373,0.08062353915532935
reach,16,5,ee_velocity,-0.5477646112442016,0.13187240429582042
reach,16,5,ee_acceleration,-0.6381282269954681,0.2933588513495624
reach,16,6,ee_position,0.7831130385398865,0.06690766567836817
reach,16,6,ee_velocity,-0.28190295994281767,0.12153231325680304
reach,16,6,ee_acceleration,-0.40916291773319247,0.11969346864939356
reach,16,7,ee_position,0.7736908912658691,0.07074282905628364
reach,16,7,ee_velocity,0.005510850250720978,0.13559294771338387
reach,16,7,ee_acceleration,-0.2601777493953705,0.1596164212792797
reach,17,0,ee_position,0.7535853743553161,0.10757559644143821
reach,17,0,ee_velocity,-0.8558791399002075,0.2794619861446741
reach,17,0,ee_acceleration,-0.7477059423923492,0.2638665645243698
reach,17,1,ee_position,0.7665539383888245,0.06810523662098462
reach,17,1,ee_velocity,-0.7587858647108078,0.42004989564282486
reach,17,1,ee_acceleration,-0.8160188555717468,0.14856626222334696
reach,17,2,ee_position,0.7853611230850219,0.04938543475279762
reach,17,2,ee_velocity,-0.7200047969818115,0.36006046097470834
reach,17,2,ee_acceleration,-0.8385872721672059,0.22032028723774838
reach,17,3,ee_position,0.7644817352294921,0.10029348700973605
reach,17,3,ee_velocity,-0.7826413512229919,0.2985900792036841
reach,17,3,ee_acceleration,-0.6100011944770813,0.20790638998828315
reach,17,4,ee_position,0.7535144448280334,0.09814406988789735
reach,17,4,ee_velocity,-0.6899134367704391,0.3938375303580273
reach,17,4,ee_acceleration,-0.6906864583492279,0.16260821799722128
reach,17,5,ee_position,0.7711277484893799,0.08184660134036632
reach,17,5,ee_velocity,-0.53360036611557,0.17183835681581253
reach,17,5,ee_acceleration,-0.6043697595596313,0.1993575264677485
reach,17,6,ee_position,0.738694941997528,0.08397122567824256
reach,17,6,ee_velocity,-0.35676360726356504,0.1338798652130342
reach,17,6,ee_acceleration,-0.4559300780296326,0.1675879866805523
reach,17,7,ee_position,0.7715908288955688,0.046639217821396066
reach,17,7,ee_velocity,0.23643327206373216,0.1494502280110679
reach,17,7,ee_acceleration,-0.21379240602254868,0.104369069662571
reach,18,0,ee_position,0.791073489189148,0.0726640971643763
reach,18,0,ee_velocity,-0.6891530752182007,0.3518925881616994
reach,18,0,ee_acceleration,-0.7786783754825592,0.31418264625567893
reach,18,1,ee_position,0.8255360841751098,0.046081072968115575
reach,18,1,ee_velocity,-0.613847154378891,0.23251583076678262
reach,18,1,ee_acceleration,-0.8322622299194335,0.21295348058276187
reach,18,2,ee_position,0.7698888897895813,0.06723261442746377
reach,18,2,ee_velocity,-0.682012540102005,0.1981478806056862
reach,18,2,ee_acceleration,-0.5755138218402862,0.14566379644747685
reach,18,3,ee_position,0.7634679675102234,0.07904044972900554
reach,18,3,ee_velocity,-0.6885250389575959,0.16807861657249093
reach,18,3,ee_acceleration,-0.48527402281761167,0.1097830363850092
reach,18,4,ee_position,0.765755045413971,0.07050997151910557
reach,18,4,ee_velocity,-0.5240377694368362,0.3554293913735081
reach,18,4,ee_acceleration,-0.49505704641342163,0.08333568117246108
reach,18,5,ee_position,0.7536515116691589,0.0735538299697702
reach,18,5,ee_velocity,-0.5427519850432873,0.43104098168180144
reach,18,5,ee_acceleration,-0.5268407881259918,0.18192658992319635
reach,18,6,ee_position,0.7803376078605652,0.09171894096615509
reach,18,6,ee_velocity,-0.16996779190376402,0.22326740600019537
reach,18,6,ee_acceleration,-0.326668044924736,0.14550732493981355
reach,18,7,ee_position,0.7658776998519897,0.07081550908120851
reach,18,7,ee_velocity,0.1926764115691185,0.13921144332148885
reach,18,7,ee_acceleration,-0.21059648636728526,0.1464641482061746
reach,19,0,ee_position,0.8201328873634338,0.06090802924116575
reach,19,0,ee_velocity,-0.7186439752578735,0.16696049800841678
reach,19,0,ee_acceleration,-0.7622752606868743,0.19642870107608093
reach,19,1,ee_position,0.7966641783714294,0.07214585780011865
reach,19,1,ee_velocity,-0.7909751772880554,0.2412793170838089
reach,19,1,ee_acceleration,-0.8034179091453553,0.2572648953802428
reach,19,2,ee_position,0.7813471555709839,0.06769154184432566
reach,19,2,ee_velocity,-0.7561229944229126,0.34037218211948445
reach,19,2,ee_acceleration,-0.6036014258861542,0.16169169527566868
reach,19,3,ee_position,0.7898411273956298,0.0693727087736749
reach,19,3,ee_velocity,-0.6495940625667572,0.22005453097845862
reach,19,3,ee_acceleration,-0.45333791971206666,0.0870187859377803
reach,19,4,ee_position,0.7884114742279053,0.06208079234685662
reach,19,4,ee_velocity,-0.45735365748405454,0.147318863476865
reach,19,4,ee_acceleration,-0.5313370227813721,0.10318216381422107
reach,19,5,ee_position,0.7902608990669251,0.1010786559291852
reach,19,5,ee_velocity,-0.5082587465643883,0.24984770276941168
reach,19,5,ee_acceleration,-0.5823672652244568,0.13446186418183403
reach,19,6,ee_position,0.8040285468101501,0.08133386375784737
reach,19,6,ee_velocity,-0.2705149706453085,0.3255812270324407
reach,19,6,ee_acceleration,-0.2131554216146469,0.08496285948923746
reach,19,7,ee_position,0.8064872980117798,0.06043874033720705
reach,19,7,ee_velocity,0.2085699126124382,0.12101825465716862
reach,19,7,ee_acceleration,-0.28286904394626616,0.08260207437655359
reach,20,0,ee_position,0.8276850461959839,0.05475023378853766
reach,20,0,ee_velocity,-0.646402370929718,0.19793927557557145
reach,20,0,ee_acceleration,-0.672371792793274,0.2198962552327809
reach,20,1,ee_position,0.8219744324684143,0.07465330413365115
reach,20,1,ee_velocity,-0.5147681832313538,0.12672555447025233
reach,20,1,ee_acceleration,-0.6455225884914398,0.20228848747903896
reach,20,2,ee_position,0.7952017903327941,0.06236766679033695
reach,20,2,ee_velocity,-0.6212701380252839,0.32548284088307605
reach,20,2,ee_acceleration,-0.47932833433151245,0.03165670207821042
reach,20,3,ee_position,0.797106409072876,0.055251008150996116
reach,20,3,ee_velocity,-0.7016748785972595,0.16839855972701778
reach,20,3,ee_acceleration,-0.4683666408061981,0.1317892287462617
reach,20,4,ee_position,0.8052154064178467,0.07211625161945451
reach,20,4,ee_velocity,-0.6823929846286774,0.2522822601450283
reach,20,4,ee_acceleration,-0.5525926351547241,0.2071028553954108
reach,20,5,ee_position,0.7723240494728089,0.08560106756314387
reach,20,5,ee_velocity,-0.37942901253700256,0.15149993643589285
reach,20,5,ee_acceleration,-0.48521482944488525,0.09679104165107431
reach,20,6,ee_position,0.8071944117546082,0.07976856859453359
reach,20,6,ee_velocity,-0.327081847935915,0.25983214123961684
reach,20,6,ee_acceleration,-0.2523979038000107,0.10521218212199138
reach,20,7,ee_position,0.8173797369003296,0.05520939008924373
reach,20,7,ee_velocity,0.07805945137515664,0.058187009315509096
reach,20,7,ee_acceleration,-0.2771782249212265,0.1231035677944564
reach,21,0,ee_position,0.831752073764801,0.05320778897939339
reach,21,0,ee_velocity,-0.5215710937976837,0.2572837295109486
reach,21,0,ee_acceleration,-0.8099390149116517,0.12805460958208248
reach,21,1,ee_position,0.7983278036117554,0.07977546279551331
reach,21,1,ee_velocity,-0.7754095554351806,0.23649081426875046
reach,21,1,ee_acceleration,-0.7281569600105285,0.04806339839702634
reach,21,2,ee_position,0.7967238545417785,0.08132430250728431
reach,21,2,ee_velocity,-0.5981257498264313,0.3027698133552532
reach,21,2,ee_acceleration,-0.7778515338897705,0.21555389998565042
reach,21,3,ee_position,0.8013493537902832,0.0645498236320782
reach,21,3,ee_velocity,-0.788947069644928,0.25775789799682436
reach,21,3,ee_acceleration,-0.7004258513450623,0.1722548242285734
reach,21,4,ee_position,0.8206274628639221,0.06940725072214754
reach,21,4,ee_velocity,-0.636854737997055,0.23046392062791624
reach,21,4,ee_acceleration,-0.7134158432483673,0.20522071939404954
reach,21,5,ee_position,0.7968108654022217,0.06632581708462462
reach,21,5,ee_velocity,-0.2535037621855736,0.12453995272566719
reach,21,5,ee_acceleration,-0.4184228777885437,0.15827200771228742
reach,21,6,ee_position,0.8172507882118225,0.0646600235304212
reach,21,6,ee_velocity,-0.5246537119150162,0.2691701300015159
reach,21,6,ee_acceleration,-0.354614382982254,0.15596074026381054
reach,21,7,ee_position,0.7881745338439942,0.07177515419614465
reach,21,7,ee_velocity,0.03672426203265786,0.1996707434953766
reach,21,7,ee_acceleration,-0.31590430736541747,0.04378141924541303
reach,22,0,ee_position,0.7988931059837341,0.05641294870603829
reach,22,0,ee_velocity,-0.6575037240982056,0.35972680471000273
reach,22,0,ee_acceleration,-0.773950171470642,0.3097085355764409
reach,22,1,ee_position,0.800121545791626,0.05886540509018391
reach,22,1,ee_velocity,-0.7374034404754639,0.16172077095837853
reach,22,1,ee_acceleration,-0.5894205212593079,0.07946705104596287
reach,22,2,ee_position,0.7870410323143006,0.07319700989361143
reach,22,2,ee_velocity,-0.8738142549991608,0.5873329168832945
reach,22,2,ee_acceleration,-0.7570881903171539,0.2677629603496929
reach,22,3,ee_position,0.7912761211395264,0.0620030780600393
reach,22,3,ee_velocity,-0.780122947692871,0.11586592920354487
reach,22,3,ee_acceleration,-0.5126747131347656,0.1674451705425594
reach,22,4,ee_position,0.7913559556007386,0.0482450587861676
reach,22,4,ee_velocity,-0.7224385976791382,0.15730146765281325
reach,22,4,ee_acceleration,-0.5051495432853699,0.1874979715999558
reach,22,5,ee_position,0.7886582374572754,0.06298481993800846
reach,22,5,ee_velocity,-0.41864013671875,0.02919941628640027
reach,22,5,ee_acceleration,-0.47965714931488035,0.08169268661739332
reach,22,6,ee_position,0.8082056641578674,0.07749619580927937
reach,22,6,ee_velocity,-0.3060147613286972,0.11875458880208262
reach,22,6,ee_acceleration,-0.48481799364089967,0.0772132364464379
reach,22,7,ee_position,0.8112343311309814,0.05834216723375335
reach,22,7,ee_velocity,-0.004606207367032766,0.12262561429374956
reach,22,7,ee_acceleration,-0.3420621484518051,0.12511093105466886
reach,23,0,ee_position,0.8016230344772339,0.0555481332108857
reach,23,0,ee_velocity,-0.931514298915863,0.2734180105575852
reach,23,0,ee_acceleration,-0.7556114673614502,0.1497194823568709
reach,23,1,ee_position,0.7753103375434875,0.07462558149885234
reach,23,1,ee_velocity,-0.8024979948997497,0.17957875370365411
reach,23,1,ee_acceleration,-0.6509032785892487,0.1695598241876234
reach,23,2,ee_position,0.7655439615249634,0.07203510692091222
reach,23,2,ee_velocity,-0.8812315165996552,0.4273275701974988
reach,23,2,ee_acceleration,-0.45964624285697936,0.1323880405042328
reach,23,3,ee_position,0.7903214454650879,0.07698605144377742
reach,23,3,ee_velocity,-0.6658134222030639,0.27155531749517736
reach,23,3,ee_acceleration,-0.7312766313552856,0.2251863490362247
reach,23,4,ee_position,0.7704492330551147,0.06452805924747991
reach,23,4,ee_velocity,-0.7233653664588928,0.2656772164253905
reach,23,4,ee_acceleration,-0.6416125178337098,0.2343176867952494
reach,23,5,ee_position,0.7670828580856324,0.06301305206524027
reach,23,5,ee_velocity,-0.36887027621269225,0.11958706794471212
reach,23,5,ee_acceleration,-0.5511878728866577,0.1974395846729651
reach,23,6,ee_position,0.7910364866256714,0.06999741977532226
reach,23,6,ee_velocity,-0.3211900621652603,0.2129348945409702
reach,23,6,ee_acceleration,-0.4772848427295685,0.08241940063464016
reach,23,7,ee_position,0.8112639307975769,0.05898480010282083
reach,23,7,ee_velocity,-0.196885035187006,0.16382178409785214
reach,23,7,ee_acceleration,-0.43058258295059204,0.16516463016827457
drawer,0,0,ee_position,0.7983054161071778,0.026533250866023164
drawer,0,0,ee_velocity,0.3251865327358246,0.04753477768836874
drawer,0,0,ee_acceleration,-0.03919879519380629,0.1674821465509154
drawer,0,0,contact_flag,0.34087238311767576,0.02972332791375294
drawer,0,0,contact_force_log1p_mag,0.2612550616264343,0.041885747823255236
drawer,0,1,ee_position,0.8143602252006531,0.023962829976650436
drawer,0,1,ee_velocity,0.30101760029792785,0.045835600934538596
drawer,0,1,ee_acceleration,-0.016138260811567308,0.1693849930930161
drawer,0,1,contact_flag,0.29308154582977297,0.032017833643281854
drawer,0,1,contact_force_log1p_mag,0.16490542888641357,0.05254491592208047
drawer,0,2,ee_position,0.8243886232376099,0.026072215639542897
drawer,0,2,ee_velocity,0.3131010890007019,0.040596272486632494
drawer,0,2,ee_acceleration,0.018096943199634553,0.17044432876426924
drawer,0,2,contact_flag,0.27929511070251467,0.11719019813680036
drawer,0,2,contact_force_log1p_mag,0.16588643789291382,0.13670455942980986
drawer,0,3,ee_position,0.8280418276786804,0.035712895548414836
drawer,0,3,ee_velocity,0.349495929479599,0.04468331707447221
drawer,0,3,ee_acceleration,0.038592517375946045,0.1797815766955904
drawer,0,3,contact_flag,0.35713972747325895,0.07109879393130063
drawer,0,3,contact_force_log1p_mag,0.25098533630371095,0.10375725380385831
drawer,0,4,ee_position,0.828636622428894,0.04441703334926489
drawer,0,4,ee_velocity,0.3504947602748871,0.04898699521112613
drawer,0,4,ee_acceleration,0.043675436079502104,0.186043473470575
drawer,0,4,contact_flag,0.42210431694984435,0.01452038283316014
drawer,0,4,contact_force_log1p_mag,0.3477501630783081,0.04459183166024401
drawer,0,5,ee_position,0.8320840477943421,0.04757283277470257
drawer,0,5,ee_velocity,0.3120944380760193,0.053272312297676545
drawer,0,5,ee_acceleration,0.021511521935462952,0.215641462902357
drawer,0,5,contact_flag,0.3965357780456543,0.031810344987086604
drawer,0,5,contact_force_log1p_mag,0.319307804107666,0.03537338120985329
drawer,0,6,ee_position,0.8370806336402893,0.04737162604982089
drawer,0,6,ee_velocity,0.3159810811281204,0.05959808668065052
drawer,0,6,ee_acceleration,0.10866950750350952,0.19258467855415254
drawer,0,6,contact_flag,0.33016398549079895,0.11903874835882865
drawer,0,6,contact_force_log1p_mag,0.22121416330337523,0.15545628063103173
drawer,0,7,ee_position,0.8324646115303039,0.056930149519951935
drawer,0,7,ee_velocity,0.42610169053077696,0.05581820608358173
drawer,0,7,ee_acceleration,0.1449076361954212,0.2286994908773029
drawer,0,7,contact_flag,0.47034881114959715,0.07202637711375208
drawer,0,7,contact_force_log1p_mag,0.40211350917816163,0.09792753251098137
drawer,1,0,ee_position,0.9420742750167846,0.008829577387590657
drawer,1,0,ee_velocity,0.33744150400161743,0.04646130531833841
drawer,1,0,ee_acceleration,-0.051786409318447114,0.2651258350444787
drawer,1,0,contact_flag,0.47940354943275454,0.04590089769474776
drawer,1,0,contact_force_log1p_mag,0.43164950609207153,0.05928156598142616
drawer,1,1,ee_position,0.9429821014404297,0.009238444587588086
drawer,1,1,ee_velocity,0.34445523619651797,0.048081400224603735
drawer,1,1,ee_acceleration,-0.019855526089668275,0.23529994048526037
drawer,1,1,contact_flag,0.4508537411689758,0.06174448497940291
drawer,1,1,contact_force_log1p_mag,0.366392993927002,0.09781276652574741
drawer,1,2,ee_position,0.9459512233734131,0.009964542008599813
drawer,1,2,ee_velocity,0.3635409832000732,0.06339695501224374
drawer,1,2,ee_acceleration,-0.002132217586040497,0.24523651864838555
drawer,1,2,contact_flag,0.4497614860534668,0.04412601130876508
drawer,1,2,contact_force_log1p_mag,0.3950294375419617,0.0817638579933698
drawer,1,3,ee_position,0.9484372735023499,0.009275380279695227
drawer,1,3,ee_velocity,0.40191484689712526,0.061872939428215784
drawer,1,3,ee_acceleration,0.09312807917594909,0.23424681366142266
drawer,1,3,contact_flag,0.5035776138305664,0.04893073851263729
drawer,1,3,contact_force_log1p_mag,0.47927480936050415,0.028018528864182157
drawer,1,4,ee_position,0.9523074388504028,0.009096517904499085
drawer,1,4,ee_velocity,0.4345572113990784,0.061021308437352983
drawer,1,4,ee_acceleration,0.09401005581021309,0.2546440323570466
drawer,1,4,contact_flag,0.5320059418678283,0.04468135065827118
drawer,1,4,contact_force_log1p_mag,0.5102388143539429,0.058077242693361286
drawer,1,5,ee_position,0.9574863076210022,0.008333547983985065
drawer,1,5,ee_velocity,0.43836715817451477,0.051677973752349275
drawer,1,5,ee_acceleration,0.06857672333717346,0.2914883297513435
drawer,1,5,contact_flag,0.547143018245697,0.01602981273946733
drawer,1,5,contact_force_log1p_mag,0.5621519446372986,0.031216582550714436
drawer,1,6,ee_position,0.9615895748138428,0.0071224148972344
drawer,1,6,ee_velocity,0.4793468236923218,0.06836295338393861
drawer,1,6,ee_acceleration,0.19310027360916138,0.21904136810979294
drawer,1,6,contact_flag,0.612578547000885,0.0652426148504145
drawer,1,6,contact_force_log1p_mag,0.6459563374519348,0.04149710624621634
drawer,1,7,ee_position,0.9644647836685181,0.004993840342499283
drawer,1,7,ee_velocity,0.5827274918556213,0.046291031942410396
drawer,1,7,ee_acceleration,0.20091984868049623,0.3217179060758267
drawer,1,7,contact_flag,0.6442043781280518,0.0587301326660794
drawer,1,7,contact_force_log1p_mag,0.7023070454597473,0.05384496014743682
drawer,2,0,ee_position,0.9429839253425598,0.011857654502409573
drawer,2,0,ee_velocity,0.298050245642662,0.06182800951864515
drawer,2,0,ee_acceleration,-0.14008525274693967,0.31994967476894953
drawer,2,0,contact_flag,0.45706459879875183,0.06474618882006052
drawer,2,0,contact_force_log1p_mag,0.4053475856781006,0.079623961699735
drawer,2,1,ee_position,0.9420167446136475,0.011832525732393098
drawer,2,1,ee_velocity,0.328805947303772,0.04515227065633688
drawer,2,1,ee_acceleration,-0.060083124041557315,0.3143979740227579
drawer,2,1,contact_flag,0.49682565927505495,0.025392004514747754
drawer,2,1,contact_force_log1p_mag,0.4411222577095032,0.047955462624900205
drawer,2,2,ee_position,0.9448461055755615,0.009984950319994607
drawer,2,2,ee_velocity,0.3519694685935974,0.04509636716087255
drawer,2,2,ee_acceleration,-0.04257771074771881,0.2782768766412743
drawer,2,2,contact_flag,0.507854825258255,0.061850463609910276
drawer,2,2,contact_force_log1p_mag,0.47441352605819703,0.027134393760707008
drawer,2,3,ee_position,0.9498350858688355,0.009033023349369501
drawer,2,3,ee_velocity,0.3798584580421448,0.0803713490217117
drawer,2,3,ee_acceleration,0.03609380722045898,0.3083150371205578
drawer,2,3,contact_flag,0.47413731515407564,0.1425629142638423
drawer,2,3,contact_force_log1p_mag,0.4336725115776062,0.15061313222253742
drawer,2,4,ee_position,0.9513063192367553,0.007483572290297991
drawer,2,4,ee_velocity,0.373047012090683,0.04779528290922624
drawer,2,4,ee_acceleration,0.07575351595878602,0.2374614296144422
drawer,2,4,contact_flag,0.5158078074455261,0.05341267495830875
drawer,2,4,contact_force_log1p_mag,0.488749635219574,0.0651373193036363
drawer,2,5,ee_position,0.9549218535423278,0.009830988522673063
drawer,2,5,ee_velocity,0.4027707904577255,0.09052419338995253
drawer,2,5,ee_acceleration,0.04615104645490646,0.3476451290633312
drawer,2,5,contact_flag,0.5424491047859192,0.049662675205731456
drawer,2,5,contact_force_log1p_mag,0.5726443409919739,0.05625518072448074
drawer,2,6,ee_position,0.9609241008758544,0.007575402195870517
drawer,2,6,ee_velocity,0.47426424026489256,0.11158780768571168
drawer,2,6,ee_acceleration,0.18921260498464107,0.2712381098902211
drawer,2,6,contact_flag,0.5992359042167663,0.04376637126662117
drawer,2,6,contact_force_log1p_mag,0.6334137320518494,0.030344451303296126
drawer,2,7,ee_position,0.9655436038970947,0.006915139244576796
drawer,2,7,ee_velocity,0.6106260776519775,0.045633567804437516
drawer,2,7,ee_acceleration,0.21398628056049346,0.3280517142984145
drawer,2,7,contact_flag,0.6495757699012756,0.0518330703221841
drawer,2,7,contact_force_log1p_mag,0.6933676958084106,0.06138898145229016
drawer,3,0,ee_position,0.9441084384918212,0.005250574366379598
drawer,3,0,ee_velocity,0.324053892493248,0.0968444102153777
drawer,3,0,ee_acceleration,-0.13862145356833935,0.36832947851161213
drawer,3,0,contact_flag,0.49877724051475525,0.019394460836486674
drawer,3,0,contact_force_log1p_mag,0.46888593435287473,0.02724843367807917
drawer,3,1,ee_position,0.9477084755897522,0.004761275812204612
drawer,3,1,ee_velocity,0.33097365200519563,0.08548867933263257
drawer,3,1,ee_acceleration,-0.09591749012470245,0.37506004885594285
drawer,3,1,contact_flag,0.4515924632549286,0.06070497034608416
drawer,3,1,contact_force_log1p_mag,0.40412787199020384,0.07988490673978504
drawer,3,2,ee_position,0.9448922753334046,0.009790596819199986
drawer,3,2,ee_velocity,0.3596398115158081,0.07006926594457476
drawer,3,2,ee_acceleration,-0.03401392996311188,0.35147851748494435
drawer,3,2,contact_flag,0.4764707386493683,0.05093734869340102
drawer,3,2,contact_force_log1p_mag,0.4459563136100769,0.052171404377230314
drawer,3,3,ee_position,0.9460490822792054,0.007617153105425952
drawer,3,3,ee_velocity,0.44229739904403687,0.07847090540153256
drawer,3,3,ee_acceleration,-0.01957158148288727,0.3844258349522095
drawer,3,3,contact_flag,0.5572931408882141,0.030443945117553353
drawer,3,3,contact_force_log1p_mag,0.5574165344238281,0.0350598626217641
drawer,3,4,ee_position,0.947841215133667,0.011642590459834588
drawer,3,4,ee_velocity,0.393334299325943,0.04720846412757416
drawer,3,4,ee_acceleration,0.0317754477262497,0.3165697650451096
drawer,3,4,contact_flag,0.6040761590003967,0.03076694218969328
drawer,3,4,contact_force_log1p_mag,0.5891402840614319,0.027899627538322085
drawer,3,5,ee_position,0.950452184677124,0.01168944354095055
drawer,3,5,ee_velocity,0.39745311439037323,0.09230682905604956
drawer,3,5,ee_acceleration,0.07848337292671204,0.28832182723871774
drawer,3,5,contact_flag,0.6143655776977539,0.048122204469077876
drawer,3,5,contact_force_log1p_mag,0.6178447365760803,0.02535282694119261
drawer,3,6,ee_position,0.9619895458221436,0.005523560583391762
drawer,3,6,ee_velocity,0.5452529132366181,0.05819350760481896
drawer,3,6,ee_acceleration,0.1827378042973578,0.2877930623279945
drawer,3,6,contact_flag,0.6303076028823853,0.06512171953053561
drawer,3,6,contact_force_log1p_mag,0.6853242993354798,0.06087764129751886
drawer,3,7,ee_position,0.9672414422035217,0.005846614575940493
drawer,3,7,ee_velocity,0.6186103105545044,0.046461398508336596
drawer,3,7,ee_acceleration,0.23412537723779678,0.2430639650073485
drawer,3,7,contact_flag,0.6791427612304688,0.06315212542149608
drawer,3,7,contact_force_log1p_mag,0.7276058554649353,0.052886804674584724
drawer,4,0,ee_position,0.9432310938835144,0.006519754015763005
drawer,4,0,ee_velocity,0.2975941613316536,0.1178360335207709
drawer,4,0,ee_acceleration,-0.10564093207940459,0.30718659028737116
drawer,4,0,contact_flag,0.49529720544815065,0.029385079291198636
drawer,4,0,contact_force_log1p_mag,0.4507775783538818,0.04464464874804558
drawer,4,1,ee_position,0.9400607228279114,0.010532049483242377
drawer,4,1,ee_velocity,0.2909089133143425,0.12871350992631575
drawer,4,1,ee_acceleration,-0.07181140035390854,0.3164655021085541
drawer,4,1,contact_flag,0.4592450976371765,0.0750747391392955
drawer,4,1,contact_force_log1p_mag,0.4001835107803345,0.115234688637726
drawer,4,2,ee_position,0.9411418795585632,0.012521136954726439
drawer,4,2,ee_velocity,0.33505596220493317,0.08973068670320719
drawer,4,2,ee_acceleration,-0.08383032530546189,0.3183688806935043
drawer,4,2,contact_flag,0.5103093266487122,0.05865085150590325
drawer,4,2,contact_force_log1p_mag,0.47596571445465086,0.07599008702915329
drawer,4,3,ee_position,0.9410687208175659,0.016231413337351147
drawer,4,3,ee_velocity,0.386567622423172,0.10598292776933309
drawer,4,3,ee_acceleration,-0.03967758417129517,0.43082679166054066
drawer,4,3,contact_flag,0.5262378036975861,0.045573107646445794
drawer,4,3,contact_force_log1p_mag,0.5393463850021363,0.04077639851273745
drawer,4,4,ee_position,0.9437512755393982,0.016957632798523123
drawer,4,4,ee_velocity,0.40600553154945374,0.060851241250369066
drawer,4,4,ee_acceleration,0.033187460899353025,0.32309845329215003
drawer,4,4,contact_flag,0.5186808824539184,0.04500443059495973
drawer,4,4,contact_force_log1p_mag,0.4873252272605896,0.05687388551781427
drawer,4,5,ee_position,0.946087098121643,0.017432932786699013
drawer,4,5,ee_velocity,0.4372097492218018,0.08516929286762197
drawer,4,5,ee_acceleration,0.06460692584514618,0.32252752177192495
drawer,4,5,contact_flag,0.5396333813667298,0.07319174087791853
drawer,4,5,contact_force_log1p_mag,0.5725693702697754,0.06146798243063189
drawer,4,6,ee_position,0.9529994487762451,0.013707793297698547
drawer,4,6,ee_velocity,0.5270706951618195,0.057680843694111895
drawer,4,6,ee_acceleration,0.21957531441003084,0.2516630938474499
drawer,4,6,contact_flag,0.6117809772491455,0.04874981483762326
drawer,4,6,contact_force_log1p_mag,0.6461585998535156,0.045729705077254004
