task,layer,target,scheme,scheme_param,r2_mean,r2_std
strike,11,ee_acceleration,single_slot,7,0.23415838330984115,0.09205765222833835
strike,11,ee_acceleration,prefix,0,-0.16129408031702042,0.13580202253959495
strike,11,ee_acceleration,prefix,3,-0.8724223494529724,0.3687057658446912
strike,11,ee_acceleration,prefix,7,0.004499646276235581,0.09524812282922504
strike,11,ee_acceleration,reverse,-1,0.006646422296762466,0.09342298445726299
strike,11,ee_acceleration,random_global_perm,-1,0.0034453395754098894,0.0953897144560754
strike,11,ee_acceleration,random_per_sample,-2,-0.5174884021282196,0.10700026545360013
strike,11,obj_acceleration,baseline_full,-1,-1.182061755657196,0.4946718761054328
strike,11,obj_acceleration,mean_over_slots,-1,-0.8703169107437134,0.29965826863544126
strike,11,obj_acceleration,single_slot,0,-0.8117617487907409,0.4626506742486788
strike,11,obj_acceleration,single_slot,3,-0.640096339583397,0.43445768422264064
strike,11,obj_acceleration,single_slot,7,-0.35732230842113494,0.17982453406492316
strike,11,obj_acceleration,prefix,0,-0.8120097100734711,0.4624690038080542
strike,11,obj_acceleration,prefix,3,-2.615768384933472,1.1621649527635507
strike,11,obj_acceleration,prefix,7,-1.182061755657196,0.4946718761054328
strike,11,obj_acceleration,reverse,-1,-1.1838355898857116,0.4934605810279626
strike,11,obj_acceleration,random_global_perm,-1,-1.185058629512787,0.5023255875061877
strike,11,obj_acceleration,random_per_sample,-2,-1.3614448308944702,0.4666135459952313
strike,11,contact_flag,baseline_full,-1,-0.15268706977367402,0.10987456904934581
strike,11,contact_flag,mean_over_slots,-1,-0.15223197937011718,0.25393528080745514
strike,11,contact_flag,single_slot,0,0.042146459221839905,0.21259551435732982
strike,11,contact_flag,single_slot,3,0.038090181350708005,0.25161706284723984
strike,11,contact_flag,single_slot,7,-0.04338156019803137,0.1101892358019358
strike,11,contact_flag,prefix,0,0.04229756593704224,0.21263979016133785
strike,11,contact_flag,prefix,3,-0.5419873833656311,0.36713820155011
strike,11,contact_flag,prefix,7,-0.15268706977367402,0.10987456904934581
strike,11,contact_flag,reverse,-1,-0.15937931537628175,0.11308045903647825
strike,11,contact_flag,random_global_perm,-1,-0.15804109573364258,0.10868691460265319
strike,11,contact_flag,random_per_sample,-2,-0.4429482728242874,0.21031433809675418
strike,11,contact_force_log1p_mag,baseline_full,-1,-0.5911426067352294,0.7605885027450963
strike,11,contact_force_log1p_mag,mean_over_slots,-1,-0.5369852781295776,0.6811164117813715
strike,11,contact_force_log1p_mag,single_slot,0,-0.45033475160598757,0.5888413784675304
strike,11,contact_force_log1p_mag,single_slot,3,-0.5172032117843628,0.7140571324789027
strike,11,contact_force_log1p_mag,single_slot,7,-0.46683168411254883,0.5186311787670377
strike,11,contact_force_log1p_mag,prefix,0,-0.4506995677947998,0.5891443392669411
strike,11,contact_force_log1p_mag,prefix,3,-1.1247367978096008,1.2695408089391096
strike,11,contact_force_log1p_mag,prefix,7,-0.5911426067352294,0.7605885027450963
strike,11,contact_force_log1p_mag,reverse,-1,-0.6061158061027527,0.7756072062592241
strike,11,contact_force_log1p_mag,random_global_perm,-1,-0.5942718863487244,0.7456252913845887
strike,11,contact_force_log1p_mag,random_per_sample,-2,-0.9971813440322876,0.95395803123077
strike,13,ee_acceleration,baseline_full,-1,-0.030021941289305687,0.16156969321881048
strike,13,ee_acceleration,mean_over_slots,-1,-0.16335583254694938,0.13339114556664328
strike,13,ee_acceleration,single_slot,0,-0.0963450811803341,0.13743933824715204
strike,13,ee_acceleration,single_slot,3,-0.05051204562187195,0.11285696952680827
strike,13,ee_acceleration,single_slot,7,0.3370822161436081,0.05749623522247944
strike,13,ee_acceleration,prefix,0,-0.09621576890349388,0.1374869239939352
strike,13,ee_acceleration,prefix,3,-0.9307963252067566,0.35545764574312755
strike,13,ee_acceleration,prefix,7,-0.030021941289305687,0.16156969321881048
strike,13,ee_acceleration,reverse,-1,-0.02902028542011976,0.15914519564431226
strike,13,ee_acceleration,random_global_perm,-1,-0.028117550909519194,0.16286957785350245
strike,13,ee_acceleration,random_per_sample,-2,-0.43555261492729186,0.1566272434691749
strike,13,obj_acceleration,baseline_full,-1,-1.153369140625,0.7529482062637407
strike,13,obj_acceleration,mean_over_slots,-1,-0.8384712278842926,0.49022795362473287
strike,13,obj_acceleration,single_slot,0,-0.5773141533136368,0.31526906230283747
strike,13,obj_acceleration,single_slot,3,-0.40483988970518114,0.3111971193560596
strike,13,obj_acceleration,single_slot,7,-0.39572491124272346,0.3262674436548509
strike,13,obj_acceleration,prefix,0,-0.5775607764720917,0.3146781182445604
strike,13,obj_acceleration,prefix,3,-2.1972309350967407,0.7969584553505789
strike,13,obj_acceleration,prefix,7,-1.153369140625,0.7529482062637407
strike,13,obj_acceleration,reverse,-1,-1.1788316369056702,0.7942569962292894
strike,13,obj_acceleration,random_global_perm,-1,-1.1752012610435485,0.7828523211310748
strike,13,obj_acceleration,random_per_sample,-2,-1.3912034630775452,0.5331131617807169
strike,13,contact_flag,baseline_full,-1,-0.12323287725448609,0.1796752564576712
strike,13,contact_flag,mean_over_slots,-1,-0.1382218837738037,0.19471755220902676
strike,13,contact_flag,single_slot,0,0.12147328853607178,0.2031874085476021
strike,13,contact_flag,single_slot,3,0.11075582783669233,0.10714050414673237
strike,13,contact_flag,single_slot,7,0.05004729032516479,0.08364089356879836
strike,13,contact_flag,prefix,0,0.12163877487182617,0.2031095948520239
strike,13,contact_flag,prefix,3,-0.5134138822555542,0.3834382156686387
strike,13,contact_flag,prefix,7,-0.12323287725448609,0.1796752564576712
strike,13,contact_flag,reverse,-1,-0.12806546837091445,0.18141778315440477
strike,13,contact_flag,random_global_perm,-1,-0.12184637784957886,0.18043198124756724
strike,13,contact_flag,random_per_sample,-2,-0.26752538681030275,0.27081211345370565
strike,13,contact_force_log1p_mag,baseline_full,-1,-0.5275438547134399,0.7754352429830939
strike,13,contact_force_log1p_mag,mean_over_slots,-1,-0.4591661810874939,0.6336997830631022
strike,13,contact_force_log1p_mag,single_slot,0,-0.3255536794662476,0.6860160767986062
strike,13,contact_force_log1p_mag,single_slot,3,-0.32790015935897826,0.5920818521092942
strike,13,contact_force_log1p_mag,single_slot,7,-0.3520331621170044,0.544805508405804
strike,13,contact_force_log1p_mag,prefix,0,-0.3257072329521179,0.68633510444101
strike,13,contact_force_log1p_mag,prefix,3,-1.14262113571167,1.279291260117096
strike,13,contact_force_log1p_mag,prefix,7,-0.5275438547134399,0.7754352429830939
strike,13,contact_force_log1p_mag,reverse,-1,-0.5299077749252319,0.7802912598573731
strike,13,contact_force_log1p_mag,random_global_perm,-1,-0.5300416231155396,0.7723025504911647
strike,13,contact_force_log1p_mag,random_per_sample,-2,-0.715854811668396,0.8876272967940431
strike,15,ee_acceleration,baseline_full,-1,0.08538885712623596,0.22404112040583105
strike,15,ee_acceleration,mean_over_slots,-1,-0.02781914356164634,0.12021847033996519
strike,15,ee_acceleration,single_slot,0,0.04406562224030495,0.09615096508381504
strike,15,ee_acceleration,single_slot,3,0.042967130243778226,0.0649744207770103
strike,15,ee_acceleration,single_slot,7,0.421766471862793,0.0465421339265314
strike,15,ee_acceleration,prefix,0,0.04391925595700741,0.09614283081483087
strike,15,ee_acceleration,prefix,3,-0.8073318660259247,0.25084370622956986
strike,15,ee_acceleration,prefix,7,0.08538885712623596,0.22404112040583105
strike,15,ee_acceleration,reverse,-1,0.09296968579292297,0.2148146338195396
strike,15,ee_acceleration,random_global_perm,-1,0.08956478238105774,0.21620910273240734
strike,15,ee_acceleration,random_per_sample,-2,-0.22915818095207213,0.10327723273788691
strike,15,obj_acceleration,baseline_full,-1,-0.9858632266521454,0.4985864866413955
strike,15,obj_acceleration,mean_over_slots,-1,-0.7930712223052978,0.5316717733637958
strike,15,obj_acceleration,single_slot,0,-0.627227383852005,0.4062736653838214
strike,15,obj_acceleration,single_slot,3,-0.3752847261726856,0.27076217329118063
strike,15,obj_acceleration,single_slot,7,-0.28678339086472987,0.18369540814358917
strike,15,obj_acceleration,prefix,0,-0.6272956848144531,0.40585576394195266
strike,15,obj_acceleration,prefix,3,-3.0182035684585573,1.615928419998473
strike,15,obj_acceleration,prefix,7,-0.9858632266521454,0.4985864866413955
strike,15,obj_acceleration,reverse,-1,-0.9918349027633667,0.4999601052139467
strike,15,obj_acceleration,random_global_perm,-1,-0.9984301567077637,0.4995615064719687
strike,15,obj_acceleration,random_per_sample,-2,-1.1658750414848327,0.4226947453941637
strike,15,contact_flag,baseline_full,-1,0.004907658696174622,0.2577286053133415
strike,15,contact_flag,mean_over_slots,-1,-0.12215781249105931,0.13597904766804178
strike,15,contact_flag,single_slot,0,0.15062297601252794,0.2082936438217765
strike,15,contact_flag,single_slot,3,0.20008293092250823,0.19772071766306148
strike,15,contact_flag,single_slot,7,0.10567677170038223,0.045867184110234174
strike,15,contact_flag,prefix,0,0.15084825772792101,0.20834577995926803
strike,15,contact_flag,prefix,3,-0.40931771993637084,0.48146367547478947
strike,15,contact_flag,prefix,7,0.004907658696174622,0.2577286053133415
strike,15,contact_flag,reverse,-1,0.006200531125068664,0.2593933070954734
strike,15,contact_flag,random_global_perm,-1,0.00476248562335968,0.26098916171881564
strike,15,contact_flag,random_per_sample,-2,-0.15096905827522278,0.18227959734176866
strike,15,contact_force_log1p_mag,baseline_full,-1,-0.5037935256958008,0.7260080966154633
strike,15,contact_force_log1p_mag,mean_over_slots,-1,-0.4576025605201721,0.6343651670301956
strike,15,contact_force_log1p_mag,single_slot,0,-0.34758501052856444,0.6642630403007539
strike,15,contact_force_log1p_mag,single_slot,3,-0.2203170657157898,0.6013438521949028
strike,15,contact_force_log1p_mag,single_slot,7,-0.22589526176452637,0.4262328258988266
strike,15,contact_force_log1p_mag,prefix,0,-0.3471575975418091,0.6641883123792992
strike,15,contact_force_log1p_mag,prefix,3,-1.028295648097992,1.2595835046571897
strike,15,contact_force_log1p_mag,prefix,7,-0.5037935256958008,0.7260080966154633
strike,15,contact_force_log1p_mag,reverse,-1,-0.5002500176429748,0.7291255287193742
strike,15,contact_force_log1p_mag,random_global_perm,-1,-0.5041717171669007,0.7265880309518977
strike,15,contact_force_log1p_mag,random_per_sample,-2,-0.6423732876777649,0.7596426903109713
strike,17,ee_acceleration,baseline_full,-1,0.2797810181975365,0.082669739956886
strike,17,ee_acceleration,mean_over_slots,-1,0.09314101636409759,0.24659542660563596
strike,17,ee_acceleration,single_slot,0,0.040232376754283906,0.11407058103040342
strike,17,ee_acceleration,single_slot,3,0.17228414118289948,0.07937321965179567
strike,17,ee_acceleration,single_slot,7,0.4312044680118561,0.07929053543248901
strike,17,ee_acceleration,prefix,0,0.04018044248223305,0.1139170941232172
strike,17,ee_acceleration,prefix,3,-0.8196654617786407,0.582958003700095
strike,17,ee_acceleration,prefix,7,0.2797810181975365,0.082669739956886
strike,17,ee_acceleration,reverse,-1,0.2804644674062729,0.08364247223050568
strike,17,ee_acceleration,random_global_perm,-1,0.281030635535717,0.08129557918935865
strike,17,ee_acceleration,random_per_sample,-2,-0.12519793063402176,0.08309854672865435
strike,17,obj_acceleration,baseline_full,-1,-0.8212053418159485,0.44323953641966946
strike,17,obj_acceleration,mean_over_slots,-1,-0.5795529782772064,0.34434976007446816
strike,17,obj_acceleration,single_slot,0,-0.49165214896202086,0.2726087019559237
strike,17,obj_acceleration,single_slot,3,-0.3235858678817749,0.18810323341460003
strike,17,obj_acceleration,single_slot,7,-0.4301989063620567,0.2614885576223443
strike,17,obj_acceleration,prefix,0,-0.49148633480072024,0.27234331488616803
strike,17,obj_acceleration,prefix,3,-2.814422845840454,1.4885676676440045
strike,17,obj_acceleration,prefix,7,-0.8212053418159485,0.44323953641966946
strike,17,obj_acceleration,reverse,-1,-0.8126638531684875,0.43622207499142673
strike,17,obj_acceleration,random_global_perm,-1,-0.8157146453857422,0.4307028289820275
strike,17,obj_acceleration,random_per_sample,-2,-1.1324484705924989,0.4114179896629509
strike,17,contact_flag,baseline_full,-1,0.005578279495239258,0.18486534493613294
strike,17,contact_flag,mean_over_slots,-1,0.15420880280435084,0.1818866979561921
strike,17,contact_flag,single_slot,0,0.16171029228717088,0.1504515939452925
strike,17,contact_flag,single_slot,3,0.24252866506576537,0.1089714650086395
strike,17,contact_flag,single_slot,7,0.23878270387649536,0.07098589009783857
strike,17,contact_flag,prefix,0,0.1616755247116089,0.1504595728380222
strike,17,contact_flag,prefix,3,-0.563595199584961,0.44715130146053267
strike,17,contact_flag,prefix,7,0.005578279495239258,0.18486534493613294
strike,17,contact_flag,reverse,-1,0.0026012077927589417,0.18647093264618725
strike,17,contact_flag,random_global_perm,-1,0.005909156799316406,0.18210216900671694
strike,17,contact_flag,random_per_sample,-2,0.014849326014518738,0.2018962997666616
strike,17,contact_force_log1p_mag,baseline_full,-1,-0.3983362436294556,0.5626398342572566
strike,17,contact_force_log1p_mag,mean_over_slots,-1,-0.17403595447540282,0.5329706556080746
strike,17,contact_force_log1p_mag,single_slot,0,-0.30137598514556885,0.5942369783819119
strike,17,contact_force_log1p_mag,single_slot,3,-0.09358007907867431,0.5040363285005603
strike,17,contact_force_log1p_mag,single_slot,7,-0.05772920846939087,0.38549253635611835
strike,17,contact_force_log1p_mag,prefix,0,-0.3017014980316162,0.5943282492704721
strike,17,contact_force_log1p_mag,prefix,3,-1.1397938489913941,1.1698422516376423
strike,17,contact_force_log1p_mag,prefix,7,-0.3983362436294556,0.5626398342572566
strike,17,contact_force_log1p_mag,reverse,-1,-0.4023249626159668,0.5656600740790607
strike,17,contact_force_log1p_mag,random_global_perm,-1,-0.39953213930130005,0.5662922732715471
strike,17,contact_force_log1p_mag,random_per_sample,-2,-0.4040323257446289,0.675885195197613
strike,19,ee_acceleration,baseline_full,-1,0.24616351574659348,0.14635683749560965
strike,19,ee_acceleration,mean_over_slots,-1,0.1423345647752285,0.12714747498576598
strike,19,ee_acceleration,single_slot,0,0.09184344708919526,0.11094279870151962
strike,19,ee_acceleration,single_slot,3,0.16685007959604264,0.10320361088449524
strike,19,ee_acceleration,single_slot,7,0.4229463279247284,0.11420579725063963
strike,19,ee_acceleration,prefix,0,0.09178786873817443,0.11100949796458844
strike,19,ee_acceleration,prefix,3,-0.7065151572227478,0.33342701082456333
strike,19,ee_acceleration,prefix,7,0.24616351574659348,0.14635683749560965
strike,19,ee_acceleration,reverse,-1,0.2437884509563446,0.15122921232815106
strike,19,ee_acceleration,random_global_perm,-1,0.24666330218315125,0.14971161158364343
strike,19,ee_acceleration,random_per_sample,-2,-0.14440857246518135,0.12011168005465195
strike,19,obj_acceleration,baseline_full,-1,-0.8792793393135071,0.4697143008232952
strike,19,obj_acceleration,mean_over_slots,-1,-0.8000786155462265,0.791452483284047
strike,19,obj_acceleration,single_slot,0,-0.5205420255661011,0.3320259646809235
strike,19,obj_acceleration,single_slot,3,-0.2668381303548813,0.22931691048567673
strike,19,obj_acceleration,single_slot,7,-0.37639954686164856,0.2936170110071253
strike,19,obj_acceleration,prefix,0,-0.5205940246582031,0.3318724598532284
strike,19,obj_acceleration,prefix,3,-2.413536214828491,0.8448445129585904
strike,19,obj_acceleration,prefix,7,-0.8792793393135071,0.4697143008232952
strike,19,obj_acceleration,reverse,-1,-0.8896720767021179,0.48971418414174733
strike,19,obj_acceleration,random_global_perm,-1,-0.8801575064659118,0.4720395603180671
strike,19,obj_acceleration,random_per_sample,-2,-1.1644080996513366,0.46106650386829884
strike,19,contact_flag,baseline_full,-1,-0.029504895210266113,0.14013684017159453
strike,19,contact_flag,mean_over_slots,-1,0.0889641910791397,0.11152819448857555
strike,19,contact_flag,single_slot,0,0.18658261895179748,0.07919131831156415
strike,19,contact_flag,single_slot,3,0.2363884925842285,0.13246140843356932
strike,19,contact_flag,single_slot,7,0.19779852628707886,0.079728757831565
strike,19,contact_flag,prefix,0,0.18653287887573242,0.07923618094418623
strike,19,contact_flag,prefix,3,-0.48610441088676454,0.6671115015569259
strike,19,contact_flag,prefix,7,-0.029504895210266113,0.14013684017159453
strike,19,contact_flag,reverse,-1,-0.027721083164215087,0.13964825164916295
strike,19,contact_flag,random_global_perm,-1,-0.031795597076416014,0.1453462029623684
strike,19,contact_flag,random_per_sample,-2,-0.04704155921936035,0.20948088055078995
strike,19,contact_force_log1p_mag,baseline_full,-1,-0.3333567142486572,0.649636497704112
strike,19,contact_force_log1p_mag,mean_over_slots,-1,-0.3117095708847046,0.4884110114406956
strike,19,contact_force_log1p_mag,single_slot,0,-0.20652008056640625,0.46447575430112475
strike,19,contact_force_log1p_mag,single_slot,3,-0.08402565717697144,0.5156321302723159
strike,19,contact_force_log1p_mag,single_slot,7,-0.05136929750442505,0.33777422810911306
strike,19,contact_force_log1p_mag,prefix,0,-0.20664724111557006,0.4644419624275627
strike,19,contact_force_log1p_mag,prefix,3,-1.271449875831604,1.8475879925526295
strike,19,contact_force_log1p_mag,prefix,7,-0.3333567142486572,0.649636497704112
strike,19,contact_force_log1p_mag,reverse,-1,-0.32687103748321533,0.6478782678448503
strike,19,contact_force_log1p_mag,random_global_perm,-1,-0.3353739619255066,0.6571016711123261
strike,19,contact_force_log1p_mag,random_per_sample,-2,-0.47265015840530394,0.6775404437787045
strike,20,ee_acceleration,baseline_full,-1,0.22817066460847854,0.07506473540076973
strike,20,ee_acceleration,mean_over_slots,-1,0.18722584545612336,0.08211202242254811
strike,20,ee_acceleration,single_slot,0,0.12440019510686398,0.0835685320686623
strike,20,ee_acceleration,single_slot,3,0.19855214208364486,0.13782875266680997
strike,20,ee_acceleration,single_slot,7,0.383023139834404,0.10435991413724838
strike,20,ee_acceleration,prefix,0,0.12442386522889137,0.08344701887482046
strike,20,ee_acceleration,prefix,3,-0.671160101890564,0.22880715642509694
strike,20,ee_acceleration,prefix,7,0.22817066460847854,0.07506473540076973
strike,20,ee_acceleration,reverse,-1,0.22957114577293397,0.07580058509968633
strike,20,ee_acceleration,random_global_perm,-1,0.2280670151114464,0.07643129097042332
strike,20,ee_acceleration,random_per_sample,-2,-0.19291092753410338,0.13102688683697125
strike,20,obj_acceleration,baseline_full,-1,-0.885447895526886,0.5553216713525675
strike,20,obj_acceleration,mean_over_slots,-1,-0.7223641604185105,0.5973081869627181
strike,20,obj_acceleration,single_slot,0,-0.561702561378479,0.42332436923762407
strike,20,obj_acceleration,single_slot,3,-0.3248479276895523,0.18838256348727883
strike,20,obj_acceleration,single_slot,7,-0.30755653977394104,0.20895664997616248
strike,20,obj_acceleration,prefix,0,-0.5618198275566101,0.42335873095716614
strike,20,obj_acceleration,prefix,3,-2.5346519708633424,1.1179471286474236
strike,20,obj_acceleration,prefix,7,-0.885447895526886,0.5553216713525675
strike,20,obj_acceleration,reverse,-1,-0.8844117641448974,0.5470205590785505
strike,20,obj_acceleration,random_global_perm,-1,-0.8800500094890594,0.5435723193905502
strike,20,obj_acceleration,random_per_sample,-2,-1.196946144104004,0.5007747240783612
strike,20,contact_flag,baseline_full,-1,-0.04535422325134277,0.11846111724400588
strike,20,contact_flag,mean_over_slots,-1,0.17740140855312347,0.046603381110695626
strike,20,contact_flag,single_slot,0,0.21438270509243013,0.08042703368507884
strike,20,contact_flag,single_slot,3,0.20987771451473236,0.0706329208970399
strike,20,contact_flag,single_slot,7,0.19664580821990968,0.17335047620547916
strike,20,contact_flag,prefix,0,0.21447975635528566,0.08018511936730363
strike,20,contact_flag,prefix,3,-0.32390064001083374,0.24020931914265198
strike,20,contact_flag,prefix,7,-0.04535422325134277,0.11846111724400588
strike,20,contact_flag,reverse,-1,-0.04316400289535523,0.11307828879111348
strike,20,contact_flag,random_global_perm,-1,-0.043375707045197484,0.12035423416917455
strike,20,contact_flag,random_per_sample,-2,0.009534657001495361,0.13343086852670127
strike,20,contact_force_log1p_mag,baseline_full,-1,-0.35269721746444704,0.5819028225831604
strike,20,contact_force_log1p_mag,mean_over_slots,-1,-0.2615458846092224,0.42479939552237034
strike,20,contact_force_log1p_mag,single_slot,0,-0.13979203701019288,0.34815727846377936
strike,20,contact_force_log1p_mag,single_slot,3,-0.13322914838790895,0.43745229774340244
strike,20,contact_force_log1p_mag,single_slot,7,-0.06590794324874878,0.28464028414878123
strike,20,contact_force_log1p_mag,prefix,0,-0.1395452380180359,0.3481252170925591
strike,20,contact_force_log1p_mag,prefix,3,-0.9437062382698059,1.0432085912582854
strike,20,contact_force_log1p_mag,prefix,7,-0.35269721746444704,0.5819028225831604
strike,20,contact_force_log1p_mag,reverse,-1,-0.3469593286514282,0.5716893950289721
strike,20,contact_force_log1p_mag,random_global_perm,-1,-0.3529240369796753,0.5704664619874946
strike,20,contact_force_log1p_mag,random_per_sample,-2,-0.47591490745544435,0.6385666299295626
strike,22,ee_acceleration,baseline_full,-1,0.2120667114853859,0.07682008489386968
strike,22,ee_acceleration,mean_over_slots,-1,0.1410330504179001,0.07851912819988577
strike,22,ee_acceleration,single_slot,0,0.1410291463136673,0.13053044574362077
strike,22,ee_acceleration,single_slot,3,0.1406111310236156,0.0753358734809974
strike,22,ee_acceleration,single_slot,7,0.43910492658615113,0.057976152438641515
strike,22,ee_acceleration,prefix,0,0.14085483849048613,0.1307935847783157
strike,22,ee_acceleration,prefix,3,-0.6945948541164398,0.3615068952294667
strike,22,ee_acceleration,prefix,7,0.2120667114853859,0.07682008489386968
strike,22,ee_acceleration,reverse,-1,0.21242861896753312,0.07705598464851784
strike,22,ee_acceleration,random_global_perm,-1,0.2131767451763153,0.0737746533045439
strike,22,ee_acceleration,random_per_sample,-2,-0.22944991588592528,0.14361189527072657
strike,22,obj_acceleration,baseline_full,-1,-0.8331701517105102,0.5846211328132715
strike,22,obj_acceleration,mean_over_slots,-1,-0.5512863337993622,0.36220051067253134
strike,22,obj_acceleration,single_slot,0,-0.43826804161071775,0.376593827773328
strike,22,obj_acceleration,single_slot,3,-0.3564333483576775,0.29659146247747703
strike,22,obj_acceleration,single_slot,7,-0.3415955975651741,0.237564431603713
strike,22,obj_acceleration,prefix,0,-0.4380756378173828,0.3765134976474272
strike,22,obj_acceleration,prefix,3,-2.3512730836868285,1.2808740378882884
strike,22,obj_acceleration,prefix,7,-0.8331701517105102,0.5846211328132715
strike,22,obj_acceleration,reverse,-1,-0.8441828191280365,0.6009251636100774
strike,22,obj_acceleration,random_global_perm,-1,-0.8297963082790375,0.5694823064064621
strike,22,obj_acceleration,random_per_sample,-2,-1.3456865310668946,0.6061640768969261
strike,22,contact_flag,baseline_full,-1,0.051329052448272704,0.1282349338197265
strike,22,contact_flag,mean_over_slots,-1,0.14435182511806488,0.13132022386016878
strike,22,contact_flag,single_slot,0,0.15998735427856445,0.1161757285618523
strike,22,contact_flag,single_slot,3,0.22859169244766236,0.11397535177263977
strike,22,contact_flag,single_slot,7,0.12940798699855804,0.2282336325790986
strike,22,contact_flag,prefix,0,0.15987199544906616,0.11660912071987237
strike,22,contact_flag,prefix,3,-0.32981582880020144,0.36389353578304795
strike,22,contact_flag,prefix,7,0.051329052448272704,0.1282349338197265
strike,22,contact_flag,reverse,-1,0.04703776836395264,0.12079447639294047
strike,22,contact_flag,random_global_perm,-1,0.04714094400405884,0.12501490729281262
strike,22,contact_flag,random_per_sample,-2,-0.044327378273010254,0.1424915759934751
strike,22,contact_force_log1p_mag,baseline_full,-1,-0.25261988639831545,0.5014118386044002
strike,22,contact_force_log1p_mag,mean_over_slots,-1,-0.2193042516708374,0.41725086731379646
strike,22,contact_force_log1p_mag,single_slot,0,-0.1982671022415161,0.4362255455009315
strike,22,contact_force_log1p_mag,single_slot,3,-0.16416102647781372,0.5363870076380661
strike,22,contact_force_log1p_mag,single_slot,7,-0.07082281112670899,0.21964699612104854
strike,22,contact_force_log1p_mag,prefix,0,-0.1983346700668335,0.4361702590232028
strike,22,contact_force_log1p_mag,prefix,3,-0.881957721710205,1.101460629065189
strike,22,contact_force_log1p_mag,prefix,7,-0.25261988639831545,0.5014118386044002
strike,22,contact_force_log1p_mag,reverse,-1,-0.2596079111099243,0.5008370927883468
strike,22,contact_force_log1p_mag,random_global_perm,-1,-0.25711736679077146,0.5043835995468517
strike,22,contact_force_log1p_mag,random_per_sample,-2,-0.44635156393051145,0.5705695000755396
strike,23,ee_acceleration,baseline_full,-1,0.18178214877843857,0.1420907420857026
strike,23,ee_acceleration,mean_over_slots,-1,0.09295656848698855,0.08288673644429792
strike,23,ee_acceleration,single_slot,0,0.11876359134912491,0.17251023929007014
strike,23,ee_acceleration,single_slot,3,0.11736743152141571,0.17971584308354696
strike,23,ee_acceleration,single_slot,7,0.40346282720565796,0.06094473797234235
strike,23,ee_acceleration,prefix,0,0.11842415183782577,0.17297542973137933
strike,23,ee_acceleration,prefix,3,-0.6785219788551331,0.5361375858514299
strike,23,ee_acceleration,prefix,7,0.18178214877843857,0.1420907420857026
strike,23,ee_acceleration,reverse,-1,0.1808032676577568,0.14213708698871722
strike,23,ee_acceleration,random_global_perm,-1,0.18256163597106934,0.13653518334214884
strike,23,ee_acceleration,random_per_sample,-2,-0.2700031250715256,0.2051619887009549
strike,23,obj_acceleration,baseline_full,-1,-0.8564881026744843,0.5539025051574449
strike,23,obj_acceleration,mean_over_slots,-1,-0.46992292124778035,0.4673313859832497
strike,23,obj_acceleration,single_slot,0,-0.35408124029636384,0.2599025061626785
strike,23,obj_acceleration,single_slot,3,-0.41524033769965174,0.4583433332075679
strike,23,obj_acceleration,single_slot,7,-0.4232475131750107,0.28521421980442546
strike,23,obj_acceleration,prefix,0,-0.3542781949043274,0.26031095458744136
strike,23,obj_acceleration,prefix,3,-2.113298201560974,1.4431014379818363
strike,23,obj_acceleration,prefix,7,-0.8564881026744843,0.5539025051574449
strike,23,obj_acceleration,reverse,-1,-0.8587771236896515,0.5677943814118848
strike,23,obj_acceleration,random_global_perm,-1,-0.8679299533367157,0.5912325271708674
strike,23,obj_acceleration,random_per_sample,-2,-1.317831528186798,0.6840918927686944
strike,23,contact_flag,baseline_full,-1,-0.013798131048679352,0.10117735697863357
strike,23,contact_flag,mean_over_slots,-1,0.13320679664611818,0.11870074105198657
strike,23,contact_flag,single_slot,0,0.20611921548843384,0.10712755275141858
strike,23,contact_flag,single_slot,3,0.21417797803878785,0.07800637599266712
strike,23,contact_flag,single_slot,7,0.1575046181678772,0.15168283850419878
strike,23,contact_flag,prefix,0,0.20608763992786408,0.10730410053482535
strike,23,contact_flag,prefix,3,-0.3118469178676605,0.2416268511792758
strike,23,contact_flag,prefix,7,-0.013798131048679352,0.10117735697863357
strike,23,contact_flag,reverse,-1,-0.017099988460540772,0.1064203623724296
strike,23,contact_flag,random_global_perm,-1,-0.019606055319309236,0.10175891166779148
strike,23,contact_flag,random_per_sample,-2,-0.08085886240005494,0.1716027252869605
strike,23,contact_force_log1p_mag,baseline_full,-1,-0.26874364614486695,0.4552868586194292
strike,23,contact_force_log1p_mag,mean_over_slots,-1,-0.18531543016433716,0.49755119719617014
strike,23,contact_force_log1p_mag,single_slot,0,-0.14008238315582275,0.48152401277033535
strike,23,contact_force_log1p_mag,single_slot,3,-0.16298521757125856,0.37727621195368877
strike,23,contact_force_log1p_mag,single_slot,7,-0.06782664060592651,0.2982275955700823
strike,23,contact_force_log1p_mag,prefix,0,-0.13966941833496094,0.48088994589536366
strike,23,contact_force_log1p_mag,prefix,3,-0.7924714922904968,1.009110849036969
strike,23,contact_force_log1p_mag,prefix,7,-0.26874364614486695,0.4552868586194292
strike,23,contact_force_log1p_mag,reverse,-1,-0.2701129078865051,0.4605820650903033
strike,23,contact_force_log1p_mag,random_global_perm,-1,-0.27333970069885255,0.45284636023020075
strike,23,contact_force_log1p_mag,random_per_sample,-2,-0.5056599974632263,0.6767549437460831
drawer,0,ee_acceleration,baseline_full,-1,0.10821717828512192,0.31201390030526654
drawer,0,ee_acceleration,mean_over_slots,-1,-0.051956214010715485,0.11924910099177251
