task,layer,target,condition_type,condition_value,fold,r2,n_test_windows
reach,2,ee_acceleration,phase,phase=7,0,-3.0167367458343506,2720
reach,2,ee_acceleration,phase,phase=7,1,-2.0586838722229004,2520
reach,2,ee_acceleration,phase,phase=7,2,-2.201016902923584,2728
reach,2,ee_acceleration,phase,phase=7,3,-1.2582035064697266,2520
reach,2,ee_acceleration,phase,phase=7,4,-1.8741934299468994,2720
reach,2,ee_acceleration,phase,phase=0,0,-0.5449548363685608,235
reach,2,ee_acceleration,phase,phase=0,1,-3.947141170501709,235
reach,2,ee_acceleration,phase,phase=0,2,-8.24478816986084,141
reach,2,ee_acceleration,phase,phase=0,3,-8.490230560302734,141
reach,2,ee_acceleration,phase,phase=0,4,-6.163119792938232,140
reach,3,ee_position,all,all,0,0.4965132772922516,2820
reach,3,ee_position,all,all,1,0.20975784957408905,2820
reach,3,ee_position,all,all,2,0.5109586715698242,2820
reach,3,ee_position,all,all,3,-0.0010763528989627957,2820
reach,3,ee_position,all,all,4,0.10086781531572342,2820
reach,3,ee_position,phase,phase=7,0,0.35651302337646484,2720
reach,3,ee_position,phase,phase=7,1,0.25778594613075256,2520
reach,3,ee_position,phase,phase=7,2,0.31629031896591187,2728
reach,3,ee_position,phase,phase=7,3,0.28597399592399597,2520
reach,3,ee_position,phase,phase=7,4,0.07571764290332794,2720
reach,3,ee_position,phase,phase=0,0,-16.78649139404297,235
reach,3,ee_position,phase,phase=0,1,-2.1878979206085205,235
reach,3,ee_position,phase,phase=0,2,0.6898256540298462,141
reach,3,ee_position,phase,phase=0,3,0.46578142046928406,141
reach,3,ee_position,phase,phase=0,4,0.41562891006469727,140
reach,3,ee_velocity,all,all,0,-8.852815628051758,2820
reach,3,ee_velocity,all,all,1,-4.999077796936035,2820
reach,3,ee_velocity,all,all,2,-4.8812103271484375,2820
reach,3,ee_velocity,all,all,3,-6.11871337890625,2820
reach,3,ee_velocity,all,all,4,-7.727443218231201,2820
reach,3,ee_velocity,phase,phase=7,0,-6.141868591308594,2720
reach,3,ee_velocity,phase,phase=7,1,-7.5342841148376465,2520
reach,3,ee_velocity,phase,phase=7,2,-7.9605712890625,2728
reach,3,ee_velocity,phase,phase=7,3,-8.020342826843262,2520
reach,3,ee_velocity,phase,phase=7,4,-8.35718822479248,2720
reach,3,ee_velocity,phase,phase=0,0,-4.80143404006958,235
reach,3,ee_velocity,phase,phase=0,1,-19.97957992553711,235
reach,3,ee_velocity,phase,phase=0,2,-0.9484708905220032,141
reach,3,ee_velocity,phase,phase=0,3,-1.2155379056930542,141
reach,3,ee_velocity,phase,phase=0,4,-1.5885664224624634,140
reach,3,ee_acceleration,all,all,0,-3.4138343334198,2820
reach,3,ee_acceleration,all,all,1,-2.250579833984375,2820
reach,3,ee_acceleration,all,all,2,-2.6895816326141357,2820
reach,3,ee_acceleration,all,all,3,-3.491475820541382,2820
reach,3,ee_acceleration,all,all,4,-2.0898447036743164,2820
reach,3,ee_acceleration,phase,phase=7,0,-4.332337856292725,2720
reach,3,ee_acceleration,phase,phase=7,1,-2.6854662895202637,2520
reach,3,ee_acceleration,phase,phase=7,2,-4.318872928619385,2728
reach,3,ee_acceleration,phase,phase=7,3,-2.4146175384521484,2520
reach,3,ee_acceleration,phase,phase=7,4,-3.126131534576416,2720
reach,3,ee_acceleration,phase,phase=0,0,-0.2603587210178375,235
reach,3,ee_acceleration,phase,phase=0,1,-31.56616973876953,235
reach,3,ee_acceleration,phase,phase=0,2,-19.941320419311523,141
reach,3,ee_acceleration,phase,phase=0,3,-23.296892166137695,141
reach,3,ee_acceleration,phase,phase=0,4,-13.3080415725708,140
reach,4,ee_position,all,all,0,0.3762586712837219,2820
reach,4,ee_position,all,all,1,0.4457484781742096,2820
reach,4,ee_position,all,all,2,0.5248708724975586,2820
reach,4,ee_position,all,all,3,0.3310477137565613,2820
reach,4,ee_position,all,all,4,0.21138525009155273,2820
reach,4,ee_position,phase,phase=7,0,0.3903331756591797,2720
reach,4,ee_position,phase,phase=7,1,0.20310713350772858,2520
reach,4,ee_position,phase,phase=7,2,0.32058414816856384,2728
reach,4,ee_position,phase,phase=7,3,0.5368245244026184,2520
reach,4,ee_position,phase,phase=7,4,0.44599050283432007,2720
reach,4,ee_position,phase,phase=0,0,-9.422231674194336,235
reach,4,ee_position,phase,phase=0,1,-2.1087543964385986,235
reach,4,ee_position,phase,phase=0,2,0.6920509338378906,141
reach,4,ee_position,phase,phase=0,3,0.7113977670669556,141
reach,4,ee_position,phase,phase=0,4,0.5408097505569458,140
reach,4,ee_velocity,all,all,0,-3.456845998764038,2820
reach,4,ee_velocity,all,all,1,-2.6846492290496826,2820
reach,4,ee_velocity,all,all,2,-5.132695198059082,2820
reach,4,ee_velocity,all,all,3,-3.3562779426574707,2820
reach,4,ee_velocity,all,all,4,-3.881293773651123,2820
reach,4,ee_velocity,phase,phase=7,0,-4.127954006195068,2720
reach,4,ee_velocity,phase,phase=7,1,-4.74165678024292,2520
reach,4,ee_velocity,phase,phase=7,2,-4.488471984863281,2728
reach,4,ee_velocity,phase,phase=7,3,-4.086184024810791,2520
reach,4,ee_velocity,phase,phase=7,4,-5.635720252990723,2720
reach,4,ee_velocity,phase,phase=0,0,-2.6394553184509277,235
reach,4,ee_velocity,phase,phase=0,1,-7.044696807861328,235
reach,4,ee_velocity,phase,phase=0,2,-1.3842922449111938,141
reach,4,ee_velocity,phase,phase=0,3,-0.5922432541847229,141
reach,4,ee_velocity,phase,phase=0,4,-0.5048093795776367,140
reach,4,ee_acceleration,all,all,0,-1.5865741968154907,2820
reach,4,ee_acceleration,all,all,1,-1.448063850402832,2820
reach,4,ee_acceleration,all,all,2,-1.6231129169464111,2820
reach,4,ee_acceleration,all,all,3,-2.099609375,2820
reach,4,ee_acceleration,all,all,4,-1.3326916694641113,2820
reach,4,ee_acceleration,phase,phase=7,0,-1.6973472833633423,2720
reach,4,ee_acceleration,phase,phase=7,1,-2.454777956008911,2520
reach,4,ee_acceleration,phase,phase=7,2,-2.630544662475586,2728
reach,4,ee_acceleration,phase,phase=7,3,-1.5235892534255981,2520
reach,4,ee_acceleration,phase,phase=7,4,-1.7365787029266357,2720
reach,4,ee_acceleration,phase,phase=0,0,-1.1208256483078003,235
reach,4,ee_acceleration,phase,phase=0,1,-47.158042907714844,235
reach,4,ee_acceleration,phase,phase=0,2,-11.270602226257324,141
reach,4,ee_acceleration,phase,phase=0,3,-5.885775566101074,141
reach,4,ee_acceleration,phase,phase=0,4,-9.097290992736816,140
reach,5,ee_position,all,all,0,0.3562430739402771,2820
reach,5,ee_position,all,all,1,0.5101447701454163,2820
reach,5,ee_position,all,all,2,0.5382250547409058,2820
reach,5,ee_position,all,all,3,0.4933888018131256,2820
reach,5,ee_position,all,all,4,0.2798479199409485,2820
reach,5,ee_position,phase,phase=7,0,0.5152314901351929,2720
reach,5,ee_position,phase,phase=7,1,0.1520870476961136,2520
reach,5,ee_position,phase,phase=7,2,0.35238757729530334,2728
reach,5,ee_position,phase,phase=7,3,0.7247346043586731,2520
reach,5,ee_position,phase,phase=7,4,0.48378950357437134,2720
reach,5,ee_position,phase,phase=0,0,-8.430370330810547,235
reach,5,ee_position,phase,phase=0,1,-2.3726227283477783,235
reach,5,ee_position,phase,phase=0,2,0.7297379374504089,141
reach,5,ee_position,phase,phase=0,3,0.6414670348167419,141
reach,5,ee_position,phase,phase=0,4,0.5690730214118958,140
reach,5,ee_velocity,all,all,0,-2.039472818374634,2820
reach,5,ee_velocity,all,all,1,-1.772513508796692,2820
reach,5,ee_velocity,all,all,2,-2.7785484790802,2820
reach,5,ee_velocity,all,all,3,-3.183962345123291,2820
reach,5,ee_velocity,all,all,4,-1.8724957704544067,2820
reach,5,ee_velocity,phase,phase=7,0,-2.923804759979248,2720
reach,5,ee_velocity,phase,phase=7,1,-3.116529941558838,2520
reach,5,ee_velocity,phase,phase=7,2,-2.4463822841644287,2728
reach,5,ee_velocity,phase,phase=7,3,-2.8260951042175293,2520
reach,5,ee_velocity,phase,phase=7,4,-2.4102823734283447,2720
reach,5,ee_velocity,phase,phase=0,0,-0.8786490559577942,235
reach,5,ee_velocity,phase,phase=0,1,-6.934064865112305,235
reach,5,ee_velocity,phase,phase=0,2,-1.9377652406692505,141
reach,5,ee_velocity,phase,phase=0,3,-1.1747287511825562,141
reach,5,ee_velocity,phase,phase=0,4,-0.6569426655769348,140
reach,5,ee_acceleration,all,all,0,-1.3202604055404663,2820
reach,5,ee_acceleration,all,all,1,-1.7660095691680908,2820
reach,5,ee_acceleration,all,all,2,-1.7709579467773438,2820
reach,5,ee_acceleration,all,all,3,-1.927242636680603,2820
reach,5,ee_acceleration,all,all,4,-1.4280264377593994,2820
reach,5,ee_acceleration,phase,phase=7,0,-1.9638707637786865,2720
reach,5,ee_acceleration,phase,phase=7,1,-2.576779842376709,2520
reach,5,ee_acceleration,phase,phase=7,2,-1.7688647508621216,2728
reach,5,ee_acceleration,phase,phase=7,3,-1.781578540802002,2520
reach,5,ee_acceleration,phase,phase=7,4,-1.6209899187088013,2720
reach,5,ee_acceleration,phase,phase=0,0,-0.7208123207092285,235
reach,5,ee_acceleration,phase,phase=0,1,-12.961817741394043,235
reach,5,ee_acceleration,phase,phase=0,2,-6.438726902008057,141
reach,5,ee_acceleration,phase,phase=0,3,-9.78803539276123,141
reach,5,ee_acceleration,phase,phase=0,4,-10.145585060119629,140
reach,6,ee_position,all,all,0,0.3791353702545166,2820
reach,6,ee_position,all,all,1,0.5447645783424377,2820
reach,6,ee_position,all,all,2,0.5775827169418335,2820
reach,6,ee_position,all,all,3,0.6298758387565613,2820
reach,6,ee_position,all,all,4,0.5633357167243958,2820
reach,6,ee_position,phase,phase=7,0,0.6129379868507385,2720
reach,6,ee_position,phase,phase=7,1,0.5783876776695251,2520
reach,6,ee_position,phase,phase=7,2,0.6174586415290833,2728
reach,6,ee_position,phase,phase=7,3,0.6925210952758789,2520
reach,6,ee_position,phase,phase=7,4,0.5690534114837646,2720
reach,6,ee_position,phase,phase=0,0,-9.69339656829834,235
reach,6,ee_position,phase,phase=0,1,-2.3076157569885254,235
reach,6,ee_position,phase,phase=0,2,0.7179656624794006,141
reach,6,ee_position,phase,phase=0,3,0.7128432393074036,141
reach,6,ee_position,phase,phase=0,4,0.5766409039497375,140
reach,6,ee_velocity,all,all,0,-1.6204642057418823,2820
reach,6,ee_velocity,all,all,1,-1.4706456661224365,2820
reach,6,ee_velocity,all,all,2,-1.8903807401657104,2820
reach,6,ee_velocity,all,all,3,-2.1715831756591797,2820
reach,6,ee_velocity,all,all,4,-1.4826784133911133,2820
reach,6,ee_velocity,phase,phase=7,0,-2.0981640815734863,2720
reach,6,ee_velocity,phase,phase=7,1,-1.49455988407135,2520
reach,6,ee_velocity,phase,phase=7,2,-1.9520776271820068,2728
reach,6,ee_velocity,phase,phase=7,3,-1.554757833480835,2520
reach,6,ee_velocity,phase,phase=7,4,-1.8719183206558228,2720
reach,6,ee_velocity,phase,phase=0,0,-0.9547420740127563,235
reach,6,ee_velocity,phase,phase=0,1,-10.193480491638184,235
reach,6,ee_velocity,phase,phase=0,2,-0.5061388611793518,141
reach,6,ee_velocity,phase,phase=0,3,0.1684945672750473,141
reach,6,ee_velocity,phase,phase=0,4,0.07709617167711258,140
reach,6,ee_acceleration,all,all,0,-1.5586410760879517,2820
reach,6,ee_acceleration,all,all,1,-0.7411829829216003,2820
reach,6,ee_acceleration,all,all,2,-1.233202576637268,2820
reach,6,ee_acceleration,all,all,3,-1.1044772863388062,2820
reach,6,ee_acceleration,all,all,4,-1.0804810523986816,2820
reach,6,ee_acceleration,phase,phase=7,0,-1.2975380420684814,2720
reach,6,ee_acceleration,phase,phase=7,1,-1.337742805480957,2520
reach,6,ee_acceleration,phase,phase=7,2,-0.944535493850708,2728
reach,6,ee_acceleration,phase,phase=7,3,-1.0927037000656128,2520
reach,6,ee_acceleration,phase,phase=7,4,-1.6730637550354004,2720
reach,6,ee_acceleration,phase,phase=0,0,-1.707451343536377,235
reach,6,ee_acceleration,phase,phase=0,1,-8.571483612060547,235
reach,6,ee_acceleration,phase,phase=0,2,-14.296451568603516,141
reach,6,ee_acceleration,phase,phase=0,3,-10.857370376586914,141
reach,6,ee_acceleration,phase,phase=0,4,-7.12905740737915,140
reach,7,ee_position,all,all,0,0.5562611818313599,2820
reach,7,ee_position,all,all,1,0.6890485286712646,2820
reach,7,ee_position,all,all,2,0.6407172679901123,2820
reach,7,ee_position,all,all,3,0.6855165362358093,2820
reach,7,ee_position,all,all,4,0.6063169240951538,2820
reach,7,ee_position,phase,phase=7,0,0.65777587890625,2720
reach,7,ee_position,phase,phase=7,1,0.5397571325302124,2520
reach,7,ee_position,phase,phase=7,2,0.6887057423591614,2728
reach,7,ee_position,phase,phase=7,3,0.7374964356422424,2520
reach,7,ee_position,phase,phase=7,4,0.6564285159111023,2720
reach,7,ee_position,phase,phase=0,0,-10.145831108093262,235
reach,7,ee_position,phase,phase=0,1,-2.7387897968292236,235
reach,7,ee_position,phase,phase=0,2,0.6886450052261353,141
reach,7,ee_position,phase,phase=0,3,0.7142075896263123,141
reach,7,ee_position,phase,phase=0,4,0.654292106628418,140
reach,7,ee_velocity,all,all,0,-0.7207016348838806,2820
reach,7,ee_velocity,all,all,1,-0.6958599090576172,2820
reach,7,ee_velocity,all,all,2,-1.3502771854400635,2820
reach,7,ee_velocity,all,all,3,-1.2869846820831299,2820
reach,7,ee_velocity,all,all,4,-1.3136192560195923,2820
reach,7,ee_velocity,phase,phase=7,0,-1.618736743927002,2720
reach,7,ee_velocity,phase,phase=7,1,-1.7802908420562744,2520
reach,7,ee_velocity,phase,phase=7,2,-1.3192079067230225,2728
reach,7,ee_velocity,phase,phase=7,3,-1.0167622566223145,2520
reach,7,ee_velocity,phase,phase=7,4,-1.5549249649047852,2720
reach,7,ee_velocity,phase,phase=0,0,-0.7258619070053101,235
reach,7,ee_velocity,phase,phase=0,1,-5.020181179046631,235
reach,7,ee_velocity,phase,phase=0,2,-0.17255373299121857,141
reach,7,ee_velocity,phase,phase=0,3,0.05159597471356392,141
reach,7,ee_velocity,phase,phase=0,4,0.1960402876138687,140
reach,7,ee_acceleration,all,all,0,-1.560322642326355,2820
reach,7,ee_acceleration,all,all,1,-0.7068493962287903,2820
reach,7,ee_acceleration,all,all,2,-1.239048719406128,2820
reach,7,ee_acceleration,all,all,3,-2.0371005535125732,2820
reach,7,ee_acceleration,all,all,4,-0.8615564107894897,2820
reach,7,ee_acceleration,phase,phase=7,0,-1.3252289295196533,2720
reach,7,ee_acceleration,phase,phase=7,1,-1.1141105890274048,2520
reach,7,ee_acceleration,phase,phase=7,2,-1.3754019737243652,2728
reach,7,ee_acceleration,phase,phase=7,3,-1.6313449144363403,2520
reach,7,ee_acceleration,phase,phase=7,4,-0.8665876388549805,2720
reach,7,ee_acceleration,phase,phase=0,0,-0.9819861054420471,235
reach,7,ee_acceleration,phase,phase=0,1,-32.417842864990234,235
reach,7,ee_acceleration,phase,phase=0,2,-16.729846954345703,141
reach,7,ee_acceleration,phase,phase=0,3,-14.328571319580078,141
reach,7,ee_acceleration,phase,phase=0,4,-6.346631050109863,140
reach,8,ee_position,all,all,0,0.6268273591995239,2820
reach,8,ee_position,all,all,1,0.6084607839584351,2820
reach,8,ee_position,all,all,2,0.763935387134552,2820
reach,8,ee_position,all,all,3,0.6824212670326233,2820
reach,8,ee_position,all,all,4,0.6566346287727356,2820
reach,8,ee_position,phase,phase=7,0,0.7301015257835388,2720
reach,8,ee_position,phase,phase=7,1,0.662382185459137,2520
reach,8,ee_position,phase,phase=7,2,0.7723095417022705,2728
reach,8,ee_position,phase,phase=7,3,0.7869699001312256,2520
reach,8,ee_position,phase,phase=7,4,0.6311157941818237,2720
reach,8,ee_position,phase,phase=0,0,-10.728535652160645,235
reach,8,ee_position,phase,phase=0,1,-0.7206337451934814,235
reach,8,ee_position,phase,phase=0,2,0.8262887001037598,141
reach,8,ee_position,phase,phase=0,3,0.7257139682769775,141
reach,8,ee_position,phase,phase=0,4,0.6746308207511902,140
reach,8,ee_velocity,all,all,0,-0.7725992202758789,2820
reach,8,ee_velocity,all,all,1,-0.9416671395301819,2820
reach,8,ee_velocity,all,all,2,-1.1768990755081177,2820
reach,8,ee_velocity,all,all,3,-0.6762743592262268,2820
reach,8,ee_velocity,all,all,4,-0.5632335543632507,2820
reach,8,ee_velocity,phase,phase=7,0,-0.8365150690078735,2720
reach,8,ee_velocity,phase,phase=7,1,-1.2502162456512451,2520
reach,8,ee_velocity,phase,phase=7,2,-0.7431413531303406,2728
reach,8,ee_velocity,phase,phase=7,3,-0.7020469307899475,2520
reach,8,ee_velocity,phase,phase=7,4,-1.2687371969223022,2720
reach,8,ee_velocity,phase,phase=0,0,-0.35427165031433105,235
reach,8,ee_velocity,phase,phase=0,1,-4.633450508117676,235
reach,8,ee_velocity,phase,phase=0,2,-0.059041205793619156,141
reach,8,ee_velocity,phase,phase=0,3,0.24756170809268951,141
reach,8,ee_velocity,phase,phase=0,4,0.012262096628546715,140
reach,8,ee_acceleration,all,all,0,-1.0045759677886963,2820
reach,8,ee_acceleration,all,all,1,-0.6404809355735779,2820
reach,8,ee_acceleration,all,all,2,-1.036965012550354,2820
reach,8,ee_acceleration,all,all,3,-1.0357168912887573,2820
reach,8,ee_acceleration,all,all,4,-0.5297983884811401,2820
reach,8,ee_acceleration,phase,phase=7,0,-0.9269481301307678,2720
reach,8,ee_acceleration,phase,phase=7,1,-0.9935920238494873,2520
reach,8,ee_acceleration,phase,phase=7,2,-0.7347039580345154,2728
reach,8,ee_acceleration,phase,phase=7,3,-0.9875240921974182,2520
reach,8,ee_acceleration,phase,phase=7,4,-0.6432521939277649,2720
reach,8,ee_acceleration,phase,phase=0,0,-0.7051052451133728,235
reach,8,ee_acceleration,phase,phase=0,1,-42.59745407104492,235
reach,8,ee_acceleration,phase,phase=0,2,-12.515519142150879,141
reach,8,ee_acceleration,phase,phase=0,3,-10.38140869140625,141
reach,8,ee_acceleration,phase,phase=0,4,-9.208272933959961,140
reach,9,ee_position,all,all,0,0.6845954060554504,2820
reach,9,ee_position,all,all,1,0.7459115386009216,2820
reach,9,ee_position,all,all,2,0.7849130630493164,2820
reach,9,ee_position,all,all,3,0.7471994757652283,2820
reach,9,ee_position,all,all,4,0.7512158155441284,2820
reach,9,ee_position,phase,phase=7,0,0.7879580855369568,2720
reach,9,ee_position,phase,phase=7,1,0.7747039198875427,2520
reach,9,ee_position,phase,phase=7,2,0.8027713298797607,2728
reach,9,ee_position,phase,phase=7,3,0.8422359228134155,2520
reach,9,ee_position,phase,phase=7,4,0.6366581916809082,2720
reach,9,ee_position,phase,phase=0,0,-37.64801788330078,235
reach,9,ee_position,phase,phase=0,1,-1.5366098880767822,235
reach,9,ee_position,phase,phase=0,2,0.7563087940216064,141
reach,9,ee_position,phase,phase=0,3,0.6775226593017578,141
reach,9,ee_position,phase,phase=0,4,0.6504225730895996,140
reach,9,ee_velocity,all,all,0,-0.8874781131744385,2820
reach,9,ee_velocity,all,all,1,-0.7468079924583435,2820
reach,9,ee_velocity,all,all,2,-0.8540133833885193,2820
reach,9,ee_velocity,all,all,3,-0.5643105506896973,2820
reach,9,ee_velocity,all,all,4,-0.7644072771072388,2820
reach,9,ee_velocity,phase,phase=7,0,-0.8282335996627808,2720
reach,9,ee_velocity,phase,phase=7,1,-0.8113040924072266,2520
reach,9,ee_velocity,phase,phase=7,2,-0.7540552020072937,2728
reach,9,ee_velocity,phase,phase=7,3,-0.7738223075866699,2520
reach,9,ee_velocity,phase,phase=7,4,-1.0034044981002808,2720
reach,9,ee_velocity,phase,phase=0,0,-2.3265345096588135,235
reach,9,ee_velocity,phase,phase=0,1,-10.041953086853027,235
reach,9,ee_velocity,phase,phase=0,2,-0.34838151931762695,141
reach,9,ee_velocity,phase,phase=0,3,0.04887716844677925,141
reach,9,ee_velocity,phase,phase=0,4,0.10078734159469604,140
reach,9,ee_acceleration,all,all,0,-0.5743086934089661,2820
reach,9,ee_acceleration,all,all,1,-0.6264538764953613,2820
reach,9,ee_acceleration,all,all,2,-0.6494653224945068,2820
reach,9,ee_acceleration,all,all,3,-0.8290525674819946,2820
reach,9,ee_acceleration,all,all,4,-0.5568820238113403,2820
reach,9,ee_acceleration,phase,phase=7,0,-0.6787398457527161,2720
reach,9,ee_acceleration,phase,phase=7,1,-0.6519745588302612,2520
reach,9,ee_acceleration,phase,phase=7,2,-0.7474716901779175,2728
reach,9,ee_acceleration,phase,phase=7,3,-0.7914462089538574,2520
reach,9,ee_acceleration,phase,phase=7,4,-1.1094682216644287,2720
reach,9,ee_acceleration,phase,phase=0,0,-1.113903522491455,235
reach,9,ee_acceleration,phase,phase=0,1,-38.21002960205078,235
reach,9,ee_acceleration,phase,phase=0,2,-20.7362060546875,141
reach,9,ee_acceleration,phase,phase=0,3,-14.007316589355469,141
reach,9,ee_acceleration,phase,phase=0,4,-7.179538249969482,140
reach,10,ee_position,all,all,0,0.7413283586502075,2820
reach,10,ee_position,all,all,1,0.7585896849632263,2820
reach,10,ee_position,all,all,2,0.8098432421684265,2820
reach,10,ee_position,all,all,3,0.7412167191505432,2820
reach,10,ee_position,all,all,4,0.8131371140480042,2820
reach,10,ee_position,phase,phase=7,0,0.7237850427627563,2720
reach,10,ee_position,phase,phase=7,1,0.8239012360572815,2520
reach,10,ee_position,phase,phase=7,2,0.8820668458938599,2728
reach,10,ee_position,phase,phase=7,3,0.829435408115387,2520
reach,10,ee_position,phase,phase=7,4,0.7251889109611511,2720
reach,10,ee_position,phase,phase=0,0,-28.72676658630371,235
reach,10,ee_position,phase,phase=0,1,-0.4401310682296753,235
reach,10,ee_position,phase,phase=0,2,0.7638273239135742,141
reach,10,ee_position,phase,phase=0,3,0.7037854790687561,141
reach,10,ee_position,phase,phase=0,4,0.6264611482620239,140
reach,10,ee_velocity,all,all,0,-1.2797982692718506,2820
reach,10,ee_velocity,all,all,1,-0.5303606986999512,2820
reach,10,ee_velocity,all,all,2,-0.8482497930526733,2820
reach,10,ee_velocity,all,all,3,-0.6045641899108887,2820
reach,10,ee_velocity,all,all,4,-0.4555937349796295,2820
reach,10,ee_velocity,phase,phase=7,0,-0.9672204256057739,2720
reach,10,ee_velocity,phase,phase=7,1,-0.8847554922103882,2520
reach,10,ee_velocity,phase,phase=7,2,-0.8209556341171265,2728
reach,10,ee_velocity,phase,phase=7,3,-0.846400260925293,2520
reach,10,ee_velocity,phase,phase=7,4,-1.8740971088409424,2720
reach,10,ee_velocity,phase,phase=0,0,-0.580595850944519,235
reach,10,ee_velocity,phase,phase=0,1,-7.236027240753174,235
reach,10,ee_velocity,phase,phase=0,2,-0.0022161726374179125,141
reach,10,ee_velocity,phase,phase=0,3,0.5155073404312134,141
reach,10,ee_velocity,phase,phase=0,4,0.19571320712566376,140
reach,10,ee_acceleration,all,all,0,-0.6966301202774048,2820
reach,10,ee_acceleration,all,all,1,-0.5011231303215027,2820
reach,10,ee_acceleration,all,all,2,-0.43853050470352173,2820
reach,10,ee_acceleration,all,all,3,-0.5318418741226196,2820
reach,10,ee_acceleration,all,all,4,-0.304608017206192,2820
reach,10,ee_acceleration,phase,phase=7,0,-0.6851047873497009,2720
reach,10,ee_acceleration,phase,phase=7,1,-0.8324645161628723,2520
reach,10,ee_acceleration,phase,phase=7,2,-0.9712600708007812,2728
reach,10,ee_acceleration,phase,phase=7,3,-0.5086261034011841,2520
reach,10,ee_acceleration,phase,phase=7,4,-0.6325902938842773,2720
reach,10,ee_acceleration,phase,phase=0,0,-1.2904335260391235,235
reach,10,ee_acceleration,phase,phase=0,1,-31.67955207824707,235
reach,10,ee_acceleration,phase,phase=0,2,-10.352775573730469,141
reach,10,ee_acceleration,phase,phase=0,3,-8.514907836914062,141
reach,10,ee_acceleration,phase,phase=0,4,-9.680468559265137,140
reach,11,ee_position,all,all,0,0.6730049252510071,2820
reach,11,ee_position,all,all,1,0.7956365346908569,2820
reach,11,ee_position,all,all,2,0.857259213924408,2820
reach,11,ee_position,all,all,3,0.7857528924942017,2820
reach,11,ee_position,all,all,4,0.7903015613555908,2820
reach,11,ee_position,phase,phase=7,0,0.7954680919647217,2720
reach,11,ee_position,phase,phase=7,1,0.8170590996742249,2520
reach,11,ee_position,phase,phase=7,2,0.8105304837226868,2728
reach,11,ee_position,phase,phase=7,3,0.8805153965950012,2520
reach,11,ee_position,phase,phase=7,4,0.7550246119499207,2720
reach,11,ee_position,phase,phase=0,0,-28.374025344848633,235
reach,11,ee_position,phase,phase=0,1,-1.0605008602142334,235
reach,11,ee_position,phase,phase=0,2,0.6774684190750122,141
reach,11,ee_position,phase,phase=0,3,0.7427640557289124,141
reach,11,ee_position,phase,phase=0,4,0.6860090494155884,140
reach,11,ee_velocity,all,all,0,-1.235008716583252,2820
reach,11,ee_velocity,all,all,1,-0.7395861148834229,2820
reach,11,ee_velocity,all,all,2,-0.8807615041732788,2820
reach,11,ee_velocity,all,all,3,-1.0803433656692505,2820
reach,11,ee_velocity,all,all,4,-0.6654614210128784,2820
reach,11,ee_velocity,phase,phase=7,0,-1.3025498390197754,2720
reach,11,ee_velocity,phase,phase=7,1,-1.0063217878341675,2520
reach,11,ee_velocity,phase,phase=7,2,-0.8219257593154907,2728
reach,11,ee_velocity,phase,phase=7,3,-0.6297795176506042,2520
reach,11,ee_velocity,phase,phase=7,4,-1.5250648260116577,2720
reach,11,ee_velocity,phase,phase=0,0,-1.4764105081558228,235
reach,11,ee_velocity,phase,phase=0,1,-2.826462507247925,235
reach,11,ee_velocity,phase,phase=0,2,0.016309848055243492,141
reach,11,ee_velocity,phase,phase=0,3,0.3139101564884186,141
reach,11,ee_velocity,phase,phase=0,4,0.25394299626350403,140
reach,11,ee_acceleration,all,all,0,-0.4584053158760071,2820
reach,11,ee_acceleration,all,all,1,-0.6066064238548279,2820
reach,11,ee_acceleration,all,all,2,-0.685694694519043,2820
reach,11,ee_acceleration,all,all,3,-0.71848464012146,2820
reach,11,ee_acceleration,all,all,4,-0.32747435569763184,2820
reach,11,ee_acceleration,phase,phase=7,0,-0.38414475321769714,2720
reach,11,ee_acceleration,phase,phase=7,1,-0.7175857424736023,2520
reach,11,ee_acceleration,phase,phase=7,2,-0.6279815435409546,2728
reach,11,ee_acceleration,phase,phase=7,3,-0.5211942195892334,2520
reach,11,ee_acceleration,phase,phase=7,4,-0.7140398621559143,2720
reach,11,ee_acceleration,phase,phase=0,0,-1.9261823892593384,235
reach,11,ee_acceleration,phase,phase=0,1,-19.298744201660156,235
reach,11,ee_acceleration,phase,phase=0,2,-9.077733993530273,141
reach,11,ee_acceleration,phase,phase=0,3,-13.031893730163574,141
reach,11,ee_acceleration,phase,phase=0,4,-6.81220817565918,140
reach,12,ee_position,all,all,0,0.6915457248687744,2820
reach,12,ee_position,all,all,1,0.83342045545578,2820
reach,12,ee_position,all,all,2,0.8086959719657898,2820
reach,12,ee_position,all,all,3,0.7965344190597534,2820
reach,12,ee_position,all,all,4,0.7165824174880981,2820
reach,12,ee_position,phase,phase=7,0,0.8288554549217224,2720
reach,12,ee_position,phase,phase=7,1,0.8218132853507996,2520
reach,12,ee_position,phase,phase=7,2,0.8404394388198853,2728
reach,12,ee_position,phase,phase=7,3,0.8497170209884644,2520
reach,12,ee_position,phase,phase=7,4,0.6605250239372253,2720
reach,12,ee_position,phase,phase=0,0,-35.7047119140625,235
reach,12,ee_position,phase,phase=0,1,-1.31696355342865,235
reach,12,ee_position,phase,phase=0,2,0.7512367963790894,141
reach,12,ee_position,phase,phase=0,3,0.7980592250823975,141
reach,12,ee_position,phase,phase=0,4,0.73817378282547,140
reach,12,ee_velocity,all,all,0,-0.7710800170898438,2820
