task,layer,path_length__mean,path_length__std,max_speed__mean,max_speed__std,mean_speed__mean,mean_speed__std,direct_dist__mean,direct_dist__std,tortuosity__mean,tortuosity__std,curvature_mean__mean,curvature_mean__std
strike,10,2039.7064127604167,643.8488157993357,19.102676486968996,2.028883688317752,11.296229489644368,0.5453296552297479,50.971124267578126,1.3376559344087935,40.07090748895033,12.78364428666975,1.9597856243451437,0.042237594457529434
strike,11,1976.3403564453124,636.874901466994,18.295604101816814,1.6240322101155673,10.923014895121257,0.5812098169438238,45.62923126220703,1.378045882188888,43.32388165406376,13.9356992193439,1.9315818428993226,0.037862493910554906
strike,12,2224.5799072265627,681.19709752022,20.607285944620767,1.6863747877773163,12.354204400380452,0.5009271394080176,45.55843505859375,1.9816604299322398,48.9035130988308,15.019932109677152,1.9021636565526328,0.028232721740963175
strike,13,2045.2846801757812,611.0460559429217,19.66652838389079,1.760919630310592,11.384347693125408,0.43107226186646264,41.51361923217773,1.896710702552586,49.15887436794343,14.121973939652399,1.8951711614926656,0.024660040475193188
strike,14,1685.0845540364583,489.11861172159263,15.932332388559978,1.4248232866443418,9.402925777435303,0.32102911146699914,36.4913293838501,1.6667188352518874,46.027445951246456,12.650753686360051,1.8983599384625753,0.024121212996666953
strike,15,1597.881884765625,442.3845280590579,14.770392258961996,1.3505990761559188,8.951470375061035,0.2973997567573484,37.094720141092935,1.4617899496743463,42.941693916124244,11.247736762630714,1.908033545811971,0.023707554926819037
strike,16,1561.71572265625,424.4144599425586,13.944296232859294,1.1961966542718043,8.761484543482462,0.2910547761837744,35.925476710001625,1.4244229741837195,43.32514136566903,11.079598860066394,1.9204145868619282,0.025055268731188775
strike,17,1540.746337890625,410.22906447251773,13.839503447214762,1.1675323153257242,8.657792011896769,0.3105760049927797,36.2277338663737,1.603863146856681,42.345103831860925,10.382878100409426,1.9275674223899841,0.0261321570801949
strike,18,1617.0903767903646,426.37891437822714,14.508446947733562,1.2823996432427345,9.093556022644043,0.334412470424404,38.77696603139241,2.0368519275005714,41.48315541006885,9.816564114726953,1.9281699101130167,0.024989017503109858
strike,19,1698.178780110677,441.4051938199502,15.558755334218343,1.4884193474282283,9.56023375193278,0.3809258166514858,40.57422192891439,2.1255178420479948,41.629805212797656,9.670874284405423,1.9256373325983682,0.025612959616426498
strike,20,1865.589090983073,476.5144234910982,17.324721876780192,1.8842592636317668,10.51656764348348,0.4571813204624318,45.890787251790364,2.566177894426085,40.4404560626621,9.177516155636317,1.92712508837382,0.026064905225159703
strike,21,2108.1826375325522,531.4293076688926,19.465356000264485,2.1895254090634335,11.895425446828206,0.5431140059458316,50.18509343465169,2.9605285746521637,41.78731473570464,9.306967801081043,1.9271944801012675,0.025375000622287716
strike,22,2495.723067220052,616.7646357285211,24.781691296895346,3.2401393409108157,14.101826572418213,0.6915138818408075,61.888070551554364,3.888347818864099,40.14734058011293,8.811324304349062,1.9261175513267517,0.025563611878267424
strike,23,2887.7360026041665,707.2688306406648,28.509736760457358,3.82670126774775,16.32703355153402,0.8347978877018392,74.74004364013672,6.630175678170855,38.569837607039226,8.514502654841817,1.9294521450996398,0.025043170058554224
