task,layer,slot,path_length_mean,mean_speed_mean,tortuosity_mean
peg_insert,13,2,498.9041422526042,3.89768861134847,37.07048325323295
peg_insert,13,3,464.72100423177085,3.6306328455607098,40.9656465704528
peg_insert,13,4,471.4733917236328,3.6833858728408813,38.717279210411455
peg_insert,13,5,490.72869466145835,3.8338179270426433,36.96988480686199
peg_insert,13,6,460.5003275553385,3.597658809026082,38.87252786647478
peg_insert,13,7,467.53905232747394,3.65264884630839,36.485969356430374
peg_insert,14,0,372.65062154134114,2.9113329807917276,38.257016189657016
peg_insert,14,1,400.1451934814453,3.1261343240737913,37.886650361285184
peg_insert,14,2,425.01540018717446,3.3204328139623005,37.627646837145484
peg_insert,14,3,411.90606994628905,3.218016171455383,42.05861741628228
peg_insert,14,4,416.70322875976564,3.255493974685669,40.05185192176142
peg_insert,14,5,429.9823455810547,3.3592370748519897,37.66342966788084
peg_insert,14,6,405.19141743977866,3.165557948748271,38.80014867819846
peg_insert,14,7,408.336865234375,3.1901317596435548,34.986437669360065
peg_insert,15,0,376.9585815429688,2.9449889183044435,38.106092565397
peg_insert,15,1,403.1461222330729,3.149579079945882,38.44392998577397
peg_insert,15,2,414.4739023844401,3.2380773623784385,37.127137193327734
peg_insert,15,3,409.0439961751302,3.1956562201182046,40.71712856408412
peg_insert,15,4,415.5639607747396,3.246593443552653,40.420212425615745
peg_insert,15,5,418.1409606933594,3.26672625541687,37.55959603449374
peg_insert,15,6,393.8275390625,3.0767776489257814,36.749773427287586
peg_insert,15,7,393.22910461425784,3.0721023797988893,32.91267668177434
peg_insert,16,0,374.7941823323568,2.9280795494715375,37.38734847031996
peg_insert,16,1,403.16416931152344,3.149720072746277,39.60387493384499
peg_insert,16,2,407.0407196044922,3.1800056219100954,38.29866321949992
peg_insert,16,3,414.19127604166664,3.2358693440755206,43.04029340095395
peg_insert,16,4,421.2154876708984,3.290745997428894,42.90006373955908
peg_insert,16,5,419.1898518880208,3.2749207178751627,39.54229496687747
peg_insert,16,6,395.9830251057943,3.093617383639018,38.605725707029386
peg_insert,16,7,387.6339904785156,3.0283905506134032,33.451107405815875
peg_insert,17,0,386.72120666503906,3.0212594270706177,34.41867493923268
peg_insert,17,1,407.76104329427085,3.185633150736491,37.60241468334313
peg_insert,17,2,410.4953236897787,3.206994716326396,35.850305526757104
peg_insert,17,3,419.881440226237,3.2803237517674764,40.27001416861064
peg_insert,17,4,429.47229817708336,3.3552523295084637,41.8287446944858
peg_insert,17,5,423.1648417154948,3.305975325902303,38.82227415899293
peg_insert,17,6,400.76825256347655,3.1310019731521606,35.067253184020636
peg_insert,17,7,395.2192637125651,3.087650497754415,29.91949281482817
peg_insert,18,0,413.3027842203776,3.2289280017217,34.146172713349536
peg_insert,18,1,431.34551696777345,3.36988685131073,38.569777669911545
peg_insert,18,2,428.1844462076823,3.345190985997518,36.55687304260634
peg_insert,18,3,444.93345845540364,3.476042644182841,40.405052077819214
peg_insert,18,4,459.1172668457031,3.5868536472320556,42.28971303637034
peg_insert,18,5,448.36805826822916,3.5028754552205403,39.40292723661136
peg_insert,18,6,427.2703135172526,3.338049324353536,34.62263615468805
peg_insert,18,7,417.54119160970055,3.2620405594507855,28.289496428149075
peg_insert,19,0,441.8913604736328,3.4522762537002563,34.77156195682755
peg_insert,19,1,457.9005482991536,3.5773480335871377,39.03047686836619
peg_insert,19,2,454.1095906575521,3.5477311770121256,37.231802427635266
peg_insert,19,3,475.7176188151042,3.7165438969930014,41.3083972288424
peg_insert,19,4,491.10620930989586,3.8367672602335614,43.41855363833043
peg_insert,19,5,475.923139444987,3.718149526913961,40.1552982693829
peg_insert,19,6,452.5092712402344,3.5352286815643312,35.08149799098512
peg_insert,19,7,436.27381591796876,3.408389186859131,28.414785676679916
peg_insert,20,0,498.6883219401042,3.896002515157064,34.3991281985815
peg_insert,20,1,516.6718495686849,4.036498824755351,38.918542350789025
peg_insert,20,2,507.8391438802083,3.9674933115641275,36.98404684171372
peg_insert,20,3,533.1249684651692,4.1650388161341345,41.57239496555544
peg_insert,20,4,552.1392801920573,4.313588126500448,43.57288946921953
peg_insert,20,5,534.1637420654297,4.173154234886169,40.51644686687678
peg_insert,20,6,507.10789286295574,3.9617804129918417,35.464765408539144
peg_insert,20,7,481.3962361653646,3.760908095041911,27.928061971400265
peg_insert,21,0,574.5402282714844,4.4885955333709715,35.27882706162657
peg_insert,21,1,590.5846659342448,4.613942702611287,39.34194486610365
peg_insert,21,2,582.6546081542969,4.551989126205444,37.24173460705284
peg_insert,21,3,612.088437906901,4.7819409211476644,42.726471850880024
peg_insert,21,4,633.8900797526042,4.95226624806722,44.313952602782834
peg_insert,21,5,610.8572733561198,4.772322448094686,41.33120296466469
peg_insert,21,6,577.6743672688802,4.513080994288127,36.404384090228156
peg_insert,21,7,536.6295542399089,4.192418392499288,28.24787278109466
peg_insert,22,0,703.1697672526042,5.49351380666097,34.62327830259169
peg_insert,22,1,690.1169372558594,5.3915385723114015,38.79230399422775
peg_insert,22,2,680.9161885579427,5.319657723108928,36.07105908822837
peg_insert,22,3,735.3074727376302,5.744589630762736,41.83737125968329
peg_insert,22,4,755.2230651855468,5.900180196762085,42.96230341595004
peg_insert,22,5,716.2023376464844,5.595330762863159,40.12947524711194
peg_insert,22,6,690.0190938313802,5.390774170557658,35.040969819286964
peg_insert,22,7,637.6246358235677,4.981442467371623,26.832109299990247
peg_insert,23,0,808.4840494791666,6.316281636555989,33.61389589768534
peg_insert,23,1,787.1347900390625,6.149490547180176,37.5576549541058
peg_insert,23,2,781.0410217285156,6.101882982254028,34.9988197589838
peg_insert,23,3,841.6735656738281,6.575574731826782,40.46264857406555
peg_insert,23,4,860.9445129394531,6.726129007339478,41.728108640679835
peg_insert,23,5,817.5944519042969,6.387456655502319,39.19013357451074
peg_insert,23,6,791.4476257324219,6.183184576034546,34.3656975368046
peg_insert,23,7,729.0608662923177,5.695788017908732,26.677571680267217
nut_thread,0,0,34.60673128763835,0.2703650881846746,14.690564841030389
nut_thread,0,1,33.222951380411786,0.2595543076594671,14.50150932481079
nut_thread,0,2,31.907596842447916,0.24927810033162434,14.582722655515393
nut_thread,0,3,31.097791544596355,0.24295149644215902,14.539416818253844
nut_thread,0,4,30.616156514485677,0.23918872276941935,14.491227362343375
nut_thread,0,5,30.22461071014404,0.23612977117300032,14.42285506950532
nut_thread,0,6,29.790168698628744,0.23273569295803706,14.641147541034497
nut_thread,0,7,29.448637135823567,0.23006747762362162,14.600032077457161
nut_thread,1,0,61.21561177571615,0.4782469669977824,15.595861289830482
nut_thread,1,1,60.53395055135091,0.472921488682429,15.4058290058212
nut_thread,1,2,59.9199333190918,0.46812447905540466,15.667454259219886
nut_thread,1,3,59.45752550760905,0.4645119180281957,15.716159172401232
nut_thread,1,4,59.134576161702476,0.4619888762633006,15.725621832660524
nut_thread,1,5,58.913686752319336,0.4602631777524948,15.605220765573925
nut_thread,1,6,58.730335299173994,0.45883074452479683,15.619905861788943
nut_thread,1,7,58.551171684265135,0.45743102878332137,15.627753569829169
nut_thread,2,0,106.21821670532226,0.8298298180103302,10.868839600780424
nut_thread,2,1,106.61836649576823,0.8329559882481893,10.876422131731482
nut_thread,2,2,106.80375188191732,0.8344043115774791,10.877558837692673
nut_thread,2,3,104.61991348266602,0.8173430740833283,10.883496619677405
nut_thread,2,4,103.12001088460286,0.8056250850359599,10.920471666144188
nut_thread,2,5,103.27593994140625,0.8068432807922363,10.79290737928847
nut_thread,2,6,101.78832054138184,0.7952212542295456,10.72507508134574
nut_thread,2,7,100.30132395426432,0.78360409339269,10.624896927948695
nut_thread,3,0,152.1107490539551,1.1883652269840241,13.730591512871532
nut_thread,3,1,162.63683369954427,1.2706002632776896,13.392958634461527
nut_thread,3,2,153.9823450724284,1.2029870708783468,13.079718675081562
nut_thread,3,3,152.69131673177083,1.1929009119669596,14.151626517308149
nut_thread,3,4,145.08255106608073,1.1334574302037557,15.871902530752903
nut_thread,3,5,142.61104151407878,1.1141487618287405,15.833841362230803
nut_thread,3,6,142.93205286661785,1.116656663020452,14.358860354099537
nut_thread,3,7,139.38890584309897,1.0889758268992107,15.707427559604676
nut_thread,4,0,212.0408462524414,1.6565691113471985,20.974201363935094
nut_thread,4,1,232.80509389241536,1.818789796034495,21.32085839430032
nut_thread,4,2,239.74524536132813,1.873009729385376,22.750168729195348
nut_thread,4,3,223.56244608561198,1.7465816100438436,23.340052262293298
nut_thread,4,4,224.79881540934244,1.7562407453854878,26.91447952701726
nut_thread,4,5,234.8954813639323,1.8351209481557211,28.718591604104926
nut_thread,4,6,231.79855397542318,1.8109262029329936,27.293917009330737
nut_thread,4,7,237.47728424072267,1.8552912831306458,28.897208285868906
nut_thread,5,0,214.83539276123048,1.6784015059471131,22.750809633147558
nut_thread,5,1,237.34050699869792,1.8542227109273275,23.392858420190397
nut_thread,5,2,237.68728383382162,1.8569319049517314,24.721070821381097
nut_thread,5,3,229.36031239827474,1.7918774406115214,25.869271471985822
nut_thread,5,4,233.90058186848958,1.8273482958475749,28.15180965517952
nut_thread,5,5,247.4414805094401,1.9331365664800009,30.13568241438079
nut_thread,5,6,235.03568115234376,1.8362162590026856,29.288349064677842
nut_thread,5,7,250.65399373372395,1.9582343260447184,30.097425124483653
nut_thread,6,0,261.3272633870443,2.0416192452112836,25.605221203572924
nut_thread,6,1,255.83477834065755,1.998709205786387,23.81942983252996
nut_thread,6,2,264.7477778116862,2.0683420141537985,26.01775742110093
nut_thread,6,3,277.0908528645833,2.1647722880045572,29.442611207915053
nut_thread,6,4,272.3278747558594,2.1275615215301515,32.514312732683344
nut_thread,6,5,274.201508585612,2.1421992858250936,33.40557531783049
nut_thread,6,6,273.8927963256836,2.139787471294403,32.55294871594303
nut_thread,6,7,303.9025583902995,2.3742387374242147,35.15862720033202
nut_thread,7,0,250.32345581054688,1.9556519985198975,27.047178936866704
nut_thread,7,1,243.22433166503907,1.9001900911331178,24.421138505686326
nut_thread,7,2,257.5098032633463,2.011795337994893,25.36594890859263
nut_thread,7,3,269.60930786132815,2.106322717666626,30.885683227923792
nut_thread,7,4,262.73221995035806,2.0525954683621723,33.54691263058498
nut_thread,7,5,269.217197672526,2.1032593568166096,34.08188023927487
nut_thread,7,6,266.76685485839846,2.084116053581238,33.61249618876104
nut_thread,7,7,288.4702662150065,2.2536739548047384,36.260912618553476
nut_thread,8,0,295.5403605143229,2.3089090665181478,30.89344451393401
nut_thread,8,1,282.3419647216797,2.2057965993881226,27.823766040903724
nut_thread,8,2,308.00843098958336,2.40631586710612,27.983117773948436
nut_thread,8,3,320.86513366699216,2.5067588567733763,34.8475512544052
nut_thread,8,4,307.41119181315105,2.4016499360402426,36.62287258617645
nut_thread,8,5,317.5719065348307,2.481030519803365,36.05864172468065
nut_thread,8,6,312.38713887532555,2.440524522463481,36.84224395881738
nut_thread,8,7,346.88477986653646,2.710037342707316,41.565129871799364
nut_thread,9,0,389.12580057779945,3.0400453170140582,30.39255609175891
nut_thread,9,1,376.66919860839846,2.942728114128113,29.844953255072905
nut_thread,9,2,427.0980539957682,3.3367035468419393,30.393796994800027
nut_thread,9,3,421.37279459635414,3.2919749577840167,35.67362851920186
nut_thread,9,4,402.28066202799477,3.142817672093709,35.14526456223965
nut_thread,9,5,427.45501810709635,3.3394923289616902,35.79957473150057
nut_thread,9,6,411.2063822428385,3.212549861272176,35.17219021287712
nut_thread,9,7,459.79820251464844,3.592173457145691,39.15635405955359
nut_thread,10,0,388.1430196126302,3.0323673407236735,33.116152856222755
nut_thread,10,1,374.9332021077474,2.9291656414667764,34.005831119891276
nut_thread,10,2,424.29815063476565,3.3148293018341066,33.31016635304626
nut_thread,10,3,429.02320353190106,3.351743777592977,38.903695815255986
nut_thread,10,4,405.06910095214846,3.16460235118866,38.69202816813911
nut_thread,10,5,428.6588989257813,3.348897647857666,38.57374882735797
nut_thread,10,6,414.9521067301432,3.241813333829244,39.768278781667384
nut_thread,10,7,439.6049031575521,3.4344133059183757,41.50526469261646
nut_thread,11,0,368.7925608317057,2.881191881497701,34.680594061846946
nut_thread,11,1,367.53786417643227,2.871389563878377,36.159172284470195
nut_thread,11,2,406.9330790201823,3.179164679845174,34.56694806303745
nut_thread,11,3,405.7616861979167,3.170013173421224,40.76735743732253
nut_thread,11,4,424.1351755777995,3.3135560592015585,42.50711126536453
nut_thread,11,5,427.6187408447266,3.3407714128494264,41.41316685070925
nut_thread,11,6,394.64796040852866,3.08318719069163,40.6759983214492
nut_thread,11,7,428.519243367513,3.3478065888086954,44.123509736224676
nut_thread,12,0,414.73244222005206,3.2400972048441568,38.891963431943736
nut_thread,12,1,417.82993367513023,3.264296356836955,37.98336187487248
nut_thread,12,2,480.741845703125,3.7557956695556642,37.78625735744749
nut_thread,12,3,463.4497833251953,3.6207014322280884,45.22866421955576
nut_thread,12,4,475.1282094319661,3.7119391361872354,46.95987399951015
nut_thread,12,5,486.3339050292969,3.799483633041382,43.81709869504233
nut_thread,12,6,460.02672017415364,3.5939587513605753,46.37686079769089
nut_thread,12,7,494.19044901529946,3.860862882932027,50.719504075937216
nut_thread,13,0,389.7461751302083,3.0448919932047525,38.058238771532274
nut_thread,13,1,410.2749989827474,3.205273429552714,39.40242601676505
nut_thread,13,2,456.54705301920575,3.566773851712545,37.934193128383555
nut_thread,13,3,438.34551696777345,3.42457435131073,44.747980744667316
nut_thread,13,4,455.59035339355466,3.559299635887146,47.33064331716317
nut_thread,13,5,466.08249918619794,3.6412695248921714,42.0893160411912
nut_thread,13,6,437.7676523844401,3.4200597842534384,45.475097289793766
nut_thread,13,7,449.97113240559895,3.515399471918742,47.273288310770845
nut_thread,14,0,348.46360066731773,2.72237188021342,38.27126445106377
nut_thread,14,1,369.72645467122396,2.888487927118937,39.8125877674279
nut_thread,14,2,391.5096496582031,3.0586691379547117,38.41741553560452
nut_thread,14,3,390.43622233072915,3.0502829869588215,45.08562218860997
nut_thread,14,4,400.8522054036458,3.131657854715983,48.581579498163464
nut_thread,14,5,408.20803019205727,3.1891252358754474,43.311350579760905
nut_thread,14,6,387.7935404459635,3.02963703473409,45.47963087637258
nut_thread,14,7,392.8061920166016,3.0687983751297,46.66569294637952
nut_thread,15,0,356.0484181722005,2.7816282669703165,38.31053192376023
nut_thread,15,1,374.2080108642578,2.923500084877014,39.487703942237054
nut_thread,15,2,381.6461568196615,2.9816106001536054,37.220598368656205
nut_thread,15,3,386.3638926188151,3.018467911084493,45.58250140018495
nut_thread,15,4,400.2344278971354,3.1268314679463702,50.19171490608184
nut_thread,15,5,396.80629374186196,3.1000491698582966,45.67349159078742
nut_thread,15,6,378.39866739908854,2.956239589055379,44.197144332913126
nut_thread,15,7,378.96437377929686,2.9606591701507567,46.92146375703825
nut_thread,16,0,355.93627014160154,2.780752110481262,38.033650158672096
nut_thread,16,1,375.02178548177085,2.9298576990763348,40.85598029938897
nut_thread,16,2,374.0633015950521,2.9223695437113446,38.249959313993095
nut_thread,16,3,390.29588521321614,3.049186603228251,47.759696880914156
nut_thread,16,4,403.8416473388672,3.1550128698349,52.54478625289621
nut_thread,16,5,399.3833353678385,3.1201823075612385,47.17387402095007
nut_thread,16,6,380.87852274576824,2.9756134589513143,46.31090386206763
nut_thread,16,7,372.12302652994794,2.9072111447652182,47.528456414200456
nut_thread,17,0,365.24647420247396,2.853488079706828,36.43526938582354
nut_thread,17,1,377.44383951822914,2.948779996236165,39.71235482132102
nut_thread,17,2,374.9191660563151,2.9290559848149615,37.30711573413634
nut_thread,17,3,392.5253621419271,3.0666043917338053,46.55993611130596
nut_thread,17,4,410.1750834147135,3.2044928391774494,52.05823606813858
nut_thread,17,5,402.21404825846355,3.1422972520192465,47.855127857031725
nut_thread,17,6,383.65021158854165,2.9972672780354817,43.752600952185496
nut_thread,17,7,374.5694590250651,2.926323898633321,44.17698754696435
nut_thread,18,0,392.871430460612,3.069308050473531,35.73811907015771
nut_thread,18,1,400.39056193033855,3.12805126508077,39.75258392913629
nut_thread,18,2,391.0883534749349,3.0553777615229287,36.41677359619944
nut_thread,18,3,415.333095296224,3.24478980700175,45.875288810037105
nut_thread,18,4,437.7314931233724,3.419777290026347,51.34747433539645
nut_thread,18,5,425.84458211263023,3.3269107977549237,47.22447473710694
nut_thread,18,6,410.2031575520833,3.204712168375651,41.74500411781637
nut_thread,18,7,399.4269622802734,3.120523142814636,39.59292303161155
nut_thread,19,0,422.9200002034505,3.304062501589457,35.61550961864862
nut_thread,19,1,427.03326721191405,3.3361974000930785,39.383011572464106
nut_thread,19,2,414.7134674072266,3.2399489641189576,36.3421329994186
nut_thread,19,3,444.5751993815104,3.47324374516805,45.90527181886776
nut_thread,19,4,467.5812591552734,3.6529785871505736,51.89508424761292
nut_thread,19,5,452.3680053710938,3.53412504196167,47.775175430989755
nut_thread,19,6,433.47312520345054,3.3865087906519573,42.379958518365406
nut_thread,19,7,415.33161010742185,3.244778203964233,38.123230622719106
nut_thread,20,0,477.1984507242839,3.7281128962834678,35.31998844603229
nut_thread,20,1,482.9488779703776,3.773038109143575,39.268477626532224
nut_thread,20,2,463.2472290039062,3.6191189765930174,36.39882183177996
nut_thread,20,3,498.3301096598307,3.8932039817174275,46.00209350308169
nut_thread,20,4,525.3496002197265,4.104293751716614,51.35786836537447
nut_thread,20,5,508.17275390625,3.9700996398925783,47.60250074340732
nut_thread,20,6,485.5093271891276,3.7930416186650593,42.66018519650029
nut_thread,20,7,459.71009318033856,3.591485102971395,37.15857083454843
nut_thread,21,0,548.9355326334636,4.288558848698934,36.07900280833306
nut_thread,21,1,553.2462890625,4.322236633300781,39.45136217549052
nut_thread,21,2,530.8046508789063,4.146911334991455,36.47747341008372
nut_thread,21,3,571.910498046875,4.468050765991211,45.82348130528901
nut_thread,21,4,603.2340922037761,4.712766345342001,51.54587811480635
nut_thread,21,5,581.7968709309896,4.545288054148356,48.389688727066236
nut_thread,21,6,551.5481892903646,4.308970228830973,42.62052852133312
nut_thread,21,7,509.3812693277995,3.9795411666234335,37.041854429592846
nut_thread,22,0,673.3771708170573,5.26075914700826,34.36240117644789
nut_thread,22,1,649.3101908365885,5.072735865910848,38.93427827310672
nut_thread,22,2,624.5335673014323,4.87916849454244,35.375849559562674
nut_thread,22,3,688.4315388997396,5.378371397654216,42.49996021894469
nut_thread,22,4,721.2994974772135,5.635152324040731,47.466173225185536
nut_thread,22,5,684.2770935058594,5.3459147930145265,45.91888137304355
nut_thread,22,6,658.2288492838542,5.142412885030111,39.649992181058415
nut_thread,22,7,604.1608622233073,4.720006736119588,34.45366817611117
nut_thread,23,0,779.1112670898438,6.086806774139404,33.755058339897616
nut_thread,23,1,749.0576009114583,5.852012507120768,36.99923016230017
nut_thread,23,2,729.1890950520833,5.696789805094401,33.57749540477508
nut_thread,23,3,795.0099914550781,6.2110155582427975,40.44247362411811
nut_thread,23,4,827.8861836751302,6.467860809961954,44.41010901776973
nut_thread,23,5,789.7688903808594,6.170069456100464,42.219128616116556
nut_thread,23,6,760.5962097167969,5.942157888412476,37.92771393295805
nut_thread,23,7,698.3165283203125,5.455597877502441,33.20854808929633
