src_task,tgt_task,layer,target,fold,transfer_r2,within_tgt_r2,gap
drawer,push,4,ee_acceleration,0,-1653.9737548828125,-0.7146696448326111,1653.25908523798
drawer,push,4,ee_acceleration,1,-1653.9737548828125,-0.5242472290992737,1653.4495076537132
drawer,push,4,ee_acceleration,2,-1653.9737548828125,-0.42775192856788635,1653.5460029542446
drawer,push,4,ee_acceleration,3,-1653.9737548828125,-1.0124591588974,1652.961295723915
drawer,push,4,ee_acceleration,4,-1653.9737548828125,-0.7231540083885193,1653.250600874424
drawer,push,5,ee_acceleration,0,-3156.04833984375,-0.5989579558372498,3155.4493818879128
drawer,push,5,ee_acceleration,1,-3156.04833984375,-0.6308856010437012,3155.4174542427063
drawer,push,5,ee_acceleration,2,-3156.04833984375,-0.4911530315876007,3155.5571868121624
drawer,push,5,ee_acceleration,3,-3156.04833984375,-1.2140541076660156,3154.834285736084
drawer,push,5,ee_acceleration,4,-3156.04833984375,-0.586380660533905,3155.461959183216
drawer,push,6,ee_acceleration,0,-1514.258544921875,-0.42802077531814575,1513.8305241465569
drawer,push,6,ee_acceleration,1,-1514.258544921875,-0.6180611252784729,1513.6404837965965
drawer,push,6,ee_acceleration,2,-1514.258544921875,-0.30655941367149353,1513.9519855082035
drawer,push,6,ee_acceleration,3,-1514.258544921875,-0.9733183979988098,1513.2852265238762
drawer,push,6,ee_acceleration,4,-1514.258544921875,-0.5359243154525757,1513.7226206064224
drawer,push,7,ee_acceleration,0,-1450.0421142578125,-0.5238334536552429,1449.5182808041573
drawer,push,7,ee_acceleration,1,-1450.0421142578125,-0.5138320326805115,1449.528282225132
drawer,push,7,ee_acceleration,2,-1450.0421142578125,-0.38075608015060425,1449.661358177662
drawer,push,7,ee_acceleration,3,-1450.0421142578125,-0.9127277135848999,1449.1293865442276
drawer,push,7,ee_acceleration,4,-1450.0421142578125,-0.4019148051738739,1449.6401994526386
drawer,push,8,ee_acceleration,0,-2390.78955078125,-0.5300388336181641,2390.259511947632
drawer,push,8,ee_acceleration,1,-2390.78955078125,-0.29091763496398926,2390.498633146286
drawer,push,8,ee_acceleration,2,-2390.78955078125,-0.3144236207008362,2390.475127160549
drawer,push,8,ee_acceleration,3,-2390.78955078125,-0.7088813781738281,2390.080669403076
drawer,push,8,ee_acceleration,4,-2390.78955078125,-0.44277679920196533,2390.346773982048
drawer,push,9,ee_acceleration,0,-3352.3125,-0.4693578779697418,3351.8431421220303
drawer,push,9,ee_acceleration,1,-3352.3125,-0.36808210611343384,3351.9444178938866
drawer,push,9,ee_acceleration,2,-3352.3125,-0.33516696095466614,3351.9773330390453
drawer,push,9,ee_acceleration,3,-3352.3125,-0.7089493870735168,3351.6035506129265
drawer,push,9,ee_acceleration,4,-3352.3125,-0.41390329599380493,3351.898596704006
drawer,push,10,ee_acceleration,0,-1029.3997802734375,-0.41613873839378357,1028.9836415350437
drawer,push,10,ee_acceleration,1,-1029.3997802734375,-0.4198136627674103,1028.97996661067
drawer,push,10,ee_acceleration,2,-1029.3997802734375,-0.4140823185443878,1028.985697954893
drawer,push,10,ee_acceleration,3,-1029.3997802734375,-0.8169729709625244,1028.582807302475
drawer,push,10,ee_acceleration,4,-1029.3997802734375,-0.436923086643219,1028.9628571867943
drawer,push,11,ee_acceleration,0,-2208.068603515625,-0.458396852016449,2207.6102066636086
drawer,push,11,ee_acceleration,1,-2208.068603515625,-0.44985297322273254,2207.6187505424023
drawer,push,11,ee_acceleration,2,-2208.068603515625,-0.2882733643054962,2207.7803301513195
drawer,push,11,ee_acceleration,3,-2208.068603515625,-0.6273935437202454,2207.4412099719048
drawer,push,11,ee_acceleration,4,-2208.068603515625,-0.38321056962013245,2207.685392946005
drawer,push,12,ee_acceleration,0,-993.7027587890625,-0.5033236145973206,993.1994351744652
drawer,push,12,ee_acceleration,1,-993.7027587890625,-0.41251882910728455,993.2902399599552
drawer,push,12,ee_acceleration,2,-993.7027587890625,-0.3839794397354126,993.3187793493271
drawer,push,12,ee_acceleration,3,-993.7027587890625,-0.6772725582122803,993.0254862308502
drawer,push,12,ee_acceleration,4,-993.7027587890625,-0.5322250127792358,993.1705337762833
drawer,push,13,ee_acceleration,0,-2149.747314453125,-0.45574381947517395,2149.29157063365
drawer,push,13,ee_acceleration,1,-2149.747314453125,-0.38574448227882385,2149.361569970846
drawer,push,13,ee_acceleration,2,-2149.747314453125,-0.15026535093784332,2149.597049102187
drawer,push,13,ee_acceleration,3,-2149.747314453125,-0.5160011649131775,2149.231313288212
drawer,push,13,ee_acceleration,4,-2149.747314453125,-0.4621526002883911,2149.2851618528366
drawer,push,14,ee_acceleration,0,-1876.126220703125,-0.34678101539611816,1875.7794396877289
drawer,push,14,ee_acceleration,1,-1876.126220703125,-0.2693985402584076,1875.8568221628666
drawer,push,14,ee_acceleration,2,-1876.126220703125,-0.13194763660430908,1875.9942730665207
drawer,push,14,ee_acceleration,3,-1876.126220703125,-0.4253334403038025,1875.7008872628212
drawer,push,14,ee_acceleration,4,-1876.126220703125,-0.27196890115737915,1875.8542518019676
drawer,push,15,ee_acceleration,0,-2333.593994140625,-0.2771329879760742,2333.316861152649
drawer,push,15,ee_acceleration,1,-2333.593994140625,-0.12465465813875198,2333.4693394824862
drawer,push,15,ee_acceleration,2,-2333.593994140625,-0.03042127750813961,2333.563572863117
drawer,push,15,ee_acceleration,3,-2333.593994140625,-0.2959982454776764,2333.2979958951473
drawer,push,15,ee_acceleration,4,-2333.593994140625,-0.12026242911815643,2333.473731711507
drawer,push,16,ee_acceleration,0,-1904.0557861328125,-0.22299812734127045,1903.8327880054712
drawer,push,16,ee_acceleration,1,-1904.0557861328125,-0.1614687144756317,1903.8943174183369
drawer,push,16,ee_acceleration,2,-1904.0557861328125,-0.07656830549240112,1903.97921782732
drawer,push,16,ee_acceleration,3,-1904.0557861328125,-0.31145891547203064,1903.7443272173405
drawer,push,16,ee_acceleration,4,-1904.0557861328125,-0.13487957417964935,1903.9209065586329
drawer,push,17,ee_acceleration,0,-3626.60400390625,-0.12321587651968002,3626.4807880297303
drawer,push,17,ee_acceleration,1,-3626.60400390625,-0.12463653087615967,3626.479367375374
drawer,push,17,ee_acceleration,2,-3626.60400390625,-0.04231774061918259,3626.561686165631
drawer,push,17,ee_acceleration,3,-3626.60400390625,-0.21002492308616638,3626.393978983164
drawer,push,17,ee_acceleration,4,-3626.60400390625,-0.04467197507619858,3626.559331931174
drawer,push,18,ee_acceleration,0,-2946.49072265625,-0.1706368774175644,2946.3200857788324
drawer,push,18,ee_acceleration,1,-2946.49072265625,-0.13814619183540344,2946.3525764644146
drawer,push,18,ee_acceleration,2,-2946.49072265625,-0.12507028877735138,2946.3656523674726
drawer,push,18,ee_acceleration,3,-2946.49072265625,-0.24673601984977722,2946.2439866364
drawer,push,18,ee_acceleration,4,-2946.49072265625,-0.03294776380062103,2946.4577748924494
drawer,push,19,ee_acceleration,0,-6000.62841796875,-0.2180674970149994,6000.410350471735
drawer,push,19,ee_acceleration,1,-6000.62841796875,-0.15144073963165283,6000.476977229118
drawer,push,19,ee_acceleration,2,-6000.62841796875,-0.10194950550794601,6000.526468463242
drawer,push,19,ee_acceleration,3,-6000.62841796875,-0.22969627380371094,6000.398721694946
drawer,push,19,ee_acceleration,4,-6000.62841796875,-0.05017078295350075,6000.5782471857965
drawer,push,20,ee_acceleration,0,-5369.435546875,-0.30463653802871704,5369.130910336971
drawer,push,20,ee_acceleration,1,-5369.435546875,-0.17178237438201904,5369.263764500618
drawer,push,20,ee_acceleration,2,-5369.435546875,-0.09674288332462311,5369.338803991675
drawer,push,20,ee_acceleration,3,-5369.435546875,-0.34026357531547546,5369.0952832996845
drawer,push,20,ee_acceleration,4,-5369.435546875,-0.14278125762939453,5369.292765617371
drawer,push,21,ee_acceleration,0,-5052.8505859375,-0.2999040186405182,5052.5506819188595
drawer,push,21,ee_acceleration,1,-5052.8505859375,-0.17712479829788208,5052.673461139202
drawer,push,21,ee_acceleration,2,-5052.8505859375,-0.05722980946302414,5052.793356128037
drawer,push,21,ee_acceleration,3,-5052.8505859375,-0.2702176570892334,5052.580368280411
drawer,push,21,ee_acceleration,4,-5052.8505859375,-0.11041285842657089,5052.740173079073
drawer,push,22,ee_acceleration,0,-3960.62548828125,-0.3199518918991089,3960.305536389351
drawer,push,22,ee_acceleration,1,-3960.62548828125,-0.21792374551296234,3960.407564535737
drawer,push,22,ee_acceleration,2,-3960.62548828125,-0.10341832786798477,3960.522069953382
drawer,push,22,ee_acceleration,3,-3960.62548828125,-0.23780032992362976,3960.3876879513264
drawer,push,22,ee_acceleration,4,-3960.62548828125,-0.17904432117938995,3960.4464439600706
drawer,push,23,ee_acceleration,0,-4050.548095703125,-0.27208638191223145,4050.2760093212128
drawer,push,23,ee_acceleration,1,-4050.548095703125,-0.19491375982761383,4050.3531819432974
drawer,push,23,ee_acceleration,2,-4050.548095703125,-0.1145171970129013,4050.433578506112
drawer,push,23,ee_acceleration,3,-4050.548095703125,-0.3616611659526825,4050.1864345371723
drawer,push,23,ee_acceleration,4,-4050.548095703125,-0.16454891860485077,4050.38354678452
drawer,push,0,contact_flag,0,-91.5232925415039,-0.23066532611846924,91.29262721538544
drawer,push,0,contact_flag,1,-91.5232925415039,0.08059346675872803,91.60388600826263
drawer,push,0,contact_flag,2,-91.5232925415039,0.18612194061279297,91.7094144821167
drawer,push,0,contact_flag,3,-91.5232925415039,-0.042935729026794434,91.48035681247711
drawer,push,0,contact_flag,4,-91.5232925415039,-0.25974297523498535,91.26354956626892
drawer,push,1,contact_flag,0,-21.9447078704834,0.12443321943283081,22.06914108991623
drawer,push,1,contact_flag,1,-21.9447078704834,0.3303599953651428,22.27506786584854
drawer,push,1,contact_flag,2,-21.9447078704834,0.2489333152770996,22.193641185760498
drawer,push,1,contact_flag,3,-21.9447078704834,0.025403141975402832,21.9701110124588
drawer,push,1,contact_flag,4,-21.9447078704834,0.31389713287353516,22.258605003356934
drawer,push,2,contact_flag,0,-36.05474853515625,0.03774559497833252,36.09249413013458
drawer,push,2,contact_flag,1,-36.05474853515625,0.3779142498970032,36.43266278505325
drawer,push,2,contact_flag,2,-36.05474853515625,0.4210236668586731,36.47577220201492
drawer,push,2,contact_flag,3,-36.05474853515625,-0.06827843189239502,35.986470103263855
drawer,push,2,contact_flag,4,-36.05474853515625,0.26788657903671265,36.32263511419296
drawer,push,3,contact_flag,0,-181.7191162109375,-0.5474610328674316,181.17165517807007
drawer,push,3,contact_flag,1,-181.7191162109375,0.28473663330078125,182.00385284423828
drawer,push,3,contact_flag,2,-181.7191162109375,0.3083959221839905,182.0275121331215
drawer,push,3,contact_flag,3,-181.7191162109375,0.308255136013031,182.02737134695053
drawer,push,3,contact_flag,4,-181.7191162109375,0.37744611501693726,182.09656232595444
drawer,push,4,contact_flag,0,-8.788741111755371,-0.2196136713027954,8.569127440452576
drawer,push,4,contact_flag,1,-8.788741111755371,0.28044015169143677,9.069181263446808
drawer,push,4,contact_flag,2,-8.788741111755371,0.3011123538017273,9.089853465557098
drawer,push,4,contact_flag,3,-8.788741111755371,0.3462814688682556,9.135022580623627
drawer,push,4,contact_flag,4,-8.788741111755371,0.3733481168746948,9.162089228630066
drawer,push,5,contact_flag,0,-20.656064987182617,0.052046239376068115,20.708111226558685
drawer,push,5,contact_flag,1,-20.656064987182617,0.29869258403778076,20.954757571220398
drawer,push,5,contact_flag,2,-20.656064987182617,0.15163135528564453,20.80769634246826
drawer,push,5,contact_flag,3,-20.656064987182617,0.3808366656303406,21.036901652812958
drawer,push,5,contact_flag,4,-20.656064987182617,0.2781949043273926,20.93425989151001
drawer,push,6,contact_flag,0,-7.666713237762451,0.05968499183654785,7.726398229598999
drawer,push,6,contact_flag,1,-7.666713237762451,0.4220704436302185,8.08878368139267
drawer,push,6,contact_flag,2,-7.666713237762451,0.4136238098144531,8.080337047576904
drawer,push,6,contact_flag,3,-7.666713237762451,0.49644333124160767,8.163156569004059
drawer,push,6,contact_flag,4,-7.666713237762451,0.3636360764503479,8.030349314212799
drawer,push,7,contact_flag,0,-9.92426586151123,-0.14766955375671387,9.776596307754517
drawer,push,7,contact_flag,1,-9.92426586151123,0.43266189098358154,10.356927752494812
drawer,push,7,contact_flag,2,-9.92426586151123,0.3701709508895874,10.294436812400818
drawer,push,7,contact_flag,3,-9.92426586151123,0.4795989394187927,10.403864800930023
drawer,push,7,contact_flag,4,-9.92426586151123,0.5558952689170837,10.480161130428314
drawer,push,8,contact_flag,0,-32.94321823120117,-0.0855797529220581,32.857638478279114
drawer,push,8,contact_flag,1,-32.94321823120117,0.5005031824111938,33.443721413612366
drawer,push,8,contact_flag,2,-32.94321823120117,0.42469024658203125,33.3679084777832
drawer,push,8,contact_flag,3,-32.94321823120117,0.559404730796814,33.502622961997986
drawer,push,8,contact_flag,4,-32.94321823120117,0.5914949178695679,33.53471314907074
drawer,push,9,contact_flag,0,-26.505359649658203,0.13324570655822754,26.63860535621643
drawer,push,9,contact_flag,1,-26.505359649658203,0.5507205724716187,27.056080222129822
drawer,push,9,contact_flag,2,-26.505359649658203,0.49175524711608887,26.997114896774292
drawer,push,9,contact_flag,3,-26.505359649658203,0.49756675958633423,27.002926409244537
drawer,push,9,contact_flag,4,-26.505359649658203,0.5772055387496948,27.082565188407898
drawer,push,10,contact_flag,0,-13.858983993530273,0.3930838108062744,14.252067804336548
drawer,push,10,contact_flag,1,-13.858983993530273,0.4026104807853699,14.261594474315643
drawer,push,10,contact_flag,2,-13.858983993530273,0.5033786296844482,14.362362623214722
drawer,push,10,contact_flag,3,-13.858983993530273,0.5705859065055847,14.429569900035858
drawer,push,10,contact_flag,4,-13.858983993530273,0.6036889553070068,14.46267294883728
drawer,push,11,contact_flag,0,-2.833216905593872,0.40082913637161255,3.2340460419654846
drawer,push,11,contact_flag,1,-2.833216905593872,0.44308537244796753,3.2763022780418396
drawer,push,11,contact_flag,2,-2.833216905593872,0.4870426654815674,3.3202595710754395
drawer,push,11,contact_flag,3,-2.833216905593872,0.53708815574646,3.370305061340332
drawer,push,11,contact_flag,4,-2.833216905593872,0.5606019496917725,3.3938188552856445
drawer,push,12,contact_flag,0,-9.115629196166992,0.4925866723060608,9.608215868473053
drawer,push,12,contact_flag,1,-9.115629196166992,0.46582549810409546,9.581454694271088
drawer,push,12,contact_flag,2,-9.115629196166992,0.49194586277008057,9.607575058937073
drawer,push,12,contact_flag,3,-9.115629196166992,0.592286229133606,9.707915425300598
drawer,push,12,contact_flag,4,-9.115629196166992,0.5603600740432739,9.675989270210266
drawer,push,13,contact_flag,0,-17.362634658813477,0.16264289617538452,17.52527755498886
drawer,push,13,contact_flag,1,-17.362634658813477,0.545723021030426,17.908357679843903
drawer,push,13,contact_flag,2,-17.362634658813477,0.5021407008171082,17.864775359630585
drawer,push,13,contact_flag,3,-17.362634658813477,0.6105407476425171,17.973175406455994
drawer,push,13,contact_flag,4,-17.362634658813477,0.5557679533958435,17.91840261220932
drawer,push,14,contact_flag,0,-3.7026283740997314,0.14261537790298462,3.845243752002716
drawer,push,14,contact_flag,1,-3.7026283740997314,0.5430790781974792,4.245707452297211
drawer,push,14,contact_flag,2,-3.7026283740997314,0.4650341868400574,4.167662560939789
drawer,push,14,contact_flag,3,-3.7026283740997314,0.568859338760376,4.271487712860107
drawer,push,14,contact_flag,4,-3.7026283740997314,0.5562541484832764,4.258882522583008
drawer,push,15,contact_flag,0,-4.874969482421875,0.2646138668060303,5.139583349227905
drawer,push,15,contact_flag,1,-4.874969482421875,0.5161641836166382,5.391133666038513
drawer,push,15,contact_flag,2,-4.874969482421875,0.5672250986099243,5.442194581031799
drawer,push,15,contact_flag,3,-4.874969482421875,0.6289994716644287,5.503968954086304
drawer,push,15,contact_flag,4,-4.874969482421875,0.6316854953765869,5.506654977798462
drawer,push,16,contact_flag,0,-3.594409465789795,0.39610880613327026,3.990518271923065
drawer,push,16,contact_flag,1,-3.594409465789795,0.5851669311523438,4.179576396942139
drawer,push,16,contact_flag,2,-3.594409465789795,0.5320199728012085,4.126429438591003
drawer,push,16,contact_flag,3,-3.594409465789795,0.6793467402458191,4.273756206035614
drawer,push,16,contact_flag,4,-3.594409465789795,0.6741557121276855,4.2685651779174805
drawer,push,17,contact_flag,0,-14.700736999511719,0.40123051404953003,15.101967513561249
drawer,push,17,contact_flag,1,-14.700736999511719,0.5922088623046875,15.292945861816406
drawer,push,17,contact_flag,2,-14.700736999511719,0.5064296722412109,15.20716667175293
drawer,push,17,contact_flag,3,-14.700736999511719,0.7079049944877625,15.408641993999481
drawer,push,17,contact_flag,4,-14.700736999511719,0.6656814217567444,15.366418421268463
drawer,push,18,contact_flag,0,-11.949234008789062,0.3567255735397339,12.305959582328796
drawer,push,18,contact_flag,1,-11.949234008789062,0.6226759552955627,12.571909964084625
drawer,push,18,contact_flag,2,-11.949234008789062,0.6047649383544922,12.553998947143555
drawer,push,18,contact_flag,3,-11.949234008789062,0.6990382671356201,12.648272275924683
drawer,push,18,contact_flag,4,-11.949234008789062,0.6868423223495483,12.63607633113861
drawer,push,19,contact_flag,0,-1.995160698890686,0.5381263494491577,2.5332870483398438
drawer,push,19,contact_flag,1,-1.995160698890686,0.6011027097702026,2.5962634086608887
drawer,push,19,contact_flag,2,-1.995160698890686,0.6238787770271301,2.619039475917816
drawer,push,19,contact_flag,3,-1.995160698890686,0.6863685846328735,2.6815292835235596
drawer,push,19,contact_flag,4,-1.995160698890686,0.5940167903900146,2.5891774892807007
drawer,push,20,contact_flag,0,-18.6149845123291,0.45757514238357544,19.072559654712677
drawer,push,20,contact_flag,1,-18.6149845123291,0.6503264904022217,19.265311002731323
drawer,push,20,contact_flag,2,-18.6149845123291,0.5781377553939819,19.193122267723083
drawer,push,20,contact_flag,3,-18.6149845123291,0.6799686551094055,19.294953167438507
drawer,push,20,contact_flag,4,-18.6149845123291,0.6544915437698364,19.269476056098938
drawer,push,21,contact_flag,0,-15.754733085632324,0.47988492250442505,16.23461800813675
drawer,push,21,contact_flag,1,-15.754733085632324,0.6250404119491577,16.379773497581482
drawer,push,21,contact_flag,2,-15.754733085632324,0.5444799065589905,16.299212992191315
drawer,push,21,contact_flag,3,-15.754733085632324,0.6623708605766296,16.417103946208954
drawer,push,21,contact_flag,4,-15.754733085632324,0.5801354646682739,16.334868550300598
drawer,push,22,contact_flag,0,-11.182616233825684,0.43676406145095825,11.619380295276642
drawer,push,22,contact_flag,1,-11.182616233825684,0.6609626412391663,11.84357887506485
drawer,push,22,contact_flag,2,-11.182616233825684,0.5525981783866882,11.735214412212372
drawer,push,22,contact_flag,3,-11.182616233825684,0.6931561231613159,11.875772356987
drawer,push,22,contact_flag,4,-11.182616233825684,0.6012812256813049,11.783897459506989
drawer,push,23,contact_flag,0,-15.852581024169922,0.5149610638618469,16.36754208803177
drawer,push,23,contact_flag,1,-15.852581024169922,0.6357386708259583,16.48831969499588
drawer,push,23,contact_flag,2,-15.852581024169922,0.5755144357681274,16.42809545993805
drawer,push,23,contact_flag,3,-15.852581024169922,0.6939300298690796,16.546511054039
drawer,push,23,contact_flag,4,-15.852581024169922,0.6151184439659119,16.467699468135834
drawer,push,0,contact_force_log1p_mag,0,-222.8031005859375,-0.11950540542602539,222.68359518051147
drawer,push,0,contact_force_log1p_mag,1,-222.8031005859375,-0.07968080043792725,222.72341978549957
drawer,push,0,contact_force_log1p_mag,2,-222.8031005859375,0.02388453483581543,222.82698512077332
drawer,push,0,contact_force_log1p_mag,3,-222.8031005859375,-0.3136568069458008,222.4894437789917
drawer,push,0,contact_force_log1p_mag,4,-222.8031005859375,-0.4923039674758911,222.3107966184616
drawer,push,1,contact_force_log1p_mag,0,-53.58326721191406,-0.2026844024658203,53.38058280944824
drawer,push,1,contact_force_log1p_mag,1,-53.58326721191406,0.3059477210044861,53.88921493291855
drawer,push,1,contact_force_log1p_mag,2,-53.58326721191406,0.32145488262176514,53.90472209453583
drawer,push,1,contact_force_log1p_mag,3,-53.58326721191406,0.21823936700820923,53.80150657892227
drawer,push,1,contact_force_log1p_mag,4,-53.58326721191406,0.28766387701034546,53.87093108892441
drawer,push,2,contact_force_log1p_mag,0,-35.906524658203125,0.06369894742965698,35.97022360563278
drawer,push,2,contact_force_log1p_mag,1,-35.906524658203125,0.4268952012062073,36.33341985940933
drawer,push,2,contact_force_log1p_mag,2,-35.906524658203125,0.518391489982605,36.42491614818573
drawer,push,2,contact_force_log1p_mag,3,-35.906524658203125,0.15596133470535278,36.06248599290848
drawer,push,2,contact_force_log1p_mag,4,-35.906524658203125,0.26046425104141235,36.16698890924454
drawer,push,3,contact_force_log1p_mag,0,-444.3943176269531,-0.1139364242553711,444.28038120269775
drawer,push,3,contact_force_log1p_mag,1,-444.3943176269531,0.15553152561187744,444.549849152565
drawer,push,3,contact_force_log1p_mag,2,-444.3943176269531,0.3376983404159546,444.7320159673691
drawer,push,3,contact_force_log1p_mag,3,-444.3943176269531,0.45311033725738525,444.8474279642105
drawer,push,3,contact_force_log1p_mag,4,-444.3943176269531,0.23609322309494019,444.63041085004807
drawer,push,4,contact_force_log1p_mag,0,-22.763826370239258,-0.029449820518493652,22.734376549720764
drawer,push,4,contact_force_log1p_mag,1,-22.763826370239258,0.4152337312698364,23.179060101509094
drawer,push,4,contact_force_log1p_mag,2,-22.763826370239258,0.28271758556365967,23.046543955802917
drawer,push,4,contact_force_log1p_mag,3,-22.763826370239258,0.4056433439254761,23.169469714164734
drawer,push,4,contact_force_log1p_mag,4,-22.763826370239258,0.21272271871566772,22.976549088954926
drawer,push,5,contact_force_log1p_mag,0,-13.590217590332031,0.2169194221496582,13.80713701248169
drawer,push,5,contact_force_log1p_mag,1,-13.590217590332031,0.10301792621612549,13.693235516548157
drawer,push,5,contact_force_log1p_mag,2,-13.590217590332031,0.26120543479919434,13.851423025131226
drawer,push,5,contact_force_log1p_mag,3,-13.590217590332031,0.4341534972190857,14.024371087551117
drawer,push,5,contact_force_log1p_mag,4,-13.590217590332031,0.18923693895339966,13.779454529285431
drawer,push,6,contact_force_log1p_mag,0,-19.391952514648438,0.16366636753082275,19.55561888217926
drawer,push,6,contact_force_log1p_mag,1,-19.391952514648438,0.3881714344024658,19.780123949050903
drawer,push,6,contact_force_log1p_mag,2,-19.391952514648438,0.29018884897232056,19.682141363620758
drawer,push,6,contact_force_log1p_mag,3,-19.391952514648438,0.4090009331703186,19.800953447818756
drawer,push,6,contact_force_log1p_mag,4,-19.391952514648438,0.2965289354324341,19.68848145008087
drawer,push,7,contact_force_log1p_mag,0,-15.571788787841797,0.15068095922470093,15.722469747066498
drawer,push,7,contact_force_log1p_mag,1,-15.571788787841797,0.46449750661849976,16.036286294460297
drawer,push,7,contact_force_log1p_mag,2,-15.571788787841797,0.2974434494972229,15.86923223733902
drawer,push,7,contact_force_log1p_mag,3,-15.571788787841797,0.44595497846603394,16.01774376630783
drawer,push,7,contact_force_log1p_mag,4,-15.571788787841797,0.44332993030548096,16.015118718147278
drawer,push,8,contact_force_log1p_mag,0,-91.98152923583984,0.19136428833007812,92.17289352416992
drawer,push,8,contact_force_log1p_mag,1,-91.98152923583984,0.5856788158416748,92.56720805168152
drawer,push,8,contact_force_log1p_mag,2,-91.98152923583984,0.5228979587554932,92.50442719459534
drawer,push,8,contact_force_log1p_mag,3,-91.98152923583984,0.4634441137313843,92.44497334957123
drawer,push,8,contact_force_log1p_mag,4,-91.98152923583984,0.3878498077392578,92.3693790435791
drawer,push,9,contact_force_log1p_mag,0,-62.738380432128906,0.23424816131591797,62.972628593444824
drawer,push,9,contact_force_log1p_mag,1,-62.738380432128906,0.5639274716377258,63.30230790376663
drawer,push,9,contact_force_log1p_mag,2,-62.738380432128906,0.4986898899078369,63.23707032203674
drawer,push,9,contact_force_log1p_mag,3,-62.738380432128906,0.4451044797897339,63.18348491191864
drawer,push,9,contact_force_log1p_mag,4,-62.738380432128906,0.4245176911354065,63.16289812326431
drawer,push,10,contact_force_log1p_mag,0,-64.09220123291016,0.3401503562927246,64.43235158920288
drawer,push,10,contact_force_log1p_mag,1,-64.09220123291016,0.498962938785553,64.59116417169571
drawer,push,10,contact_force_log1p_mag,2,-64.09220123291016,0.4687616229057312,64.56096285581589
drawer,push,10,contact_force_log1p_mag,3,-64.09220123291016,0.46914565563201904,64.56134688854218
drawer,push,10,contact_force_log1p_mag,4,-64.09220123291016,0.36322206258773804,64.4554232954979
drawer,push,11,contact_force_log1p_mag,0,-18.7973575592041,0.206126868724823,19.003484427928925
drawer,push,11,contact_force_log1p_mag,1,-18.7973575592041,0.46383023262023926,19.26118779182434
drawer,push,11,contact_force_log1p_mag,2,-18.7973575592041,0.49442726373672485,19.291784822940826
drawer,push,11,contact_force_log1p_mag,3,-18.7973575592041,0.5421950817108154,19.339552640914917
drawer,push,11,contact_force_log1p_mag,4,-18.7973575592041,0.32603520154953003,19.12339276075363
drawer,push,12,contact_force_log1p_mag,0,-10.754063606262207,0.40470176935195923,11.158765375614166
drawer,push,12,contact_force_log1p_mag,1,-10.754063606262207,0.4625318646430969,11.216595470905304
drawer,push,12,contact_force_log1p_mag,2,-10.754063606262207,0.5221689939498901,11.276232600212097
drawer,push,12,contact_force_log1p_mag,3,-10.754063606262207,0.5710541009902954,11.325117707252502
drawer,push,12,contact_force_log1p_mag,4,-10.754063606262207,0.3437933325767517,11.097856938838959
drawer,push,13,contact_force_log1p_mag,0,-34.03904724121094,0.21069812774658203,34.24974536895752
drawer,push,13,contact_force_log1p_mag,1,-34.03904724121094,0.5280653238296509,34.56711256504059
drawer,push,13,contact_force_log1p_mag,2,-34.03904724121094,0.5214601755142212,34.56050741672516
drawer,push,13,contact_force_log1p_mag,3,-34.03904724121094,0.6028954982757568,34.641942739486694
drawer,push,13,contact_force_log1p_mag,4,-34.03904724121094,0.36641502380371094,34.40546226501465
drawer,push,14,contact_force_log1p_mag,0,-13.955789566040039,0.1656612753868103,14.12145084142685
drawer,push,14,contact_force_log1p_mag,1,-13.955789566040039,0.5544131994247437,14.510202765464783
drawer,push,14,contact_force_log1p_mag,2,-13.955789566040039,0.4834160804748535,14.439205646514893
drawer,push,14,contact_force_log1p_mag,3,-13.955789566040039,0.6283282041549683,14.584117770195007
drawer,push,14,contact_force_log1p_mag,4,-13.955789566040039,0.34707677364349365,14.302866339683533
drawer,push,15,contact_force_log1p_mag,0,-21.828563690185547,0.2266947627067566,22.055258452892303
drawer,push,15,contact_force_log1p_mag,1,-21.828563690185547,0.5137468576431274,22.342310547828674
drawer,push,15,contact_force_log1p_mag,2,-21.828563690185547,0.509066641330719,22.337630331516266
drawer,push,15,contact_force_log1p_mag,3,-21.828563690185547,0.6093503832817078,22.437914073467255
drawer,push,15,contact_force_log1p_mag,4,-21.828563690185547,0.3483421802520752,22.176905870437622
drawer,push,16,contact_force_log1p_mag,0,-25.168981552124023,0.29050856828689575,25.45949012041092
drawer,push,16,contact_force_log1p_mag,1,-25.168981552124023,0.6290469765663147,25.798028528690338
drawer,push,16,contact_force_log1p_mag,2,-25.168981552124023,0.5215303897857666,25.69051194190979
drawer,push,16,contact_force_log1p_mag,3,-25.168981552124023,0.6999956369400024,25.868977189064026
drawer,push,16,contact_force_log1p_mag,4,-25.168981552124023,0.4856494069099426,25.654630959033966
drawer,push,17,contact_force_log1p_mag,0,-13.434562683105469,0.33717066049575806,13.771733343601227
drawer,push,17,contact_force_log1p_mag,1,-13.434562683105469,0.5876140594482422,14.022176742553711
drawer,push,17,contact_force_log1p_mag,2,-13.434562683105469,0.5592743158340454,13.993836998939514
drawer,push,17,contact_force_log1p_mag,3,-13.434562683105469,0.7346490621566772,14.169211745262146
drawer,push,17,contact_force_log1p_mag,4,-13.434562683105469,0.478283166885376,13.912845849990845
