task,layer,variable,var_type,r2_mean,r2_std,n_samples
strike,5,object_velocity,dynamic,0.656721,0.084555,3000
strike,5,object_acceleration,dynamic,0.50887,0.043308,3000
strike,5,ee_to_object_distance,dynamic,0.655922,0.023105,3000
strike,5,contact_flag,dynamic,0.0,0.0,3000
strike,5,contact_force,dynamic,0.0,0.0,3000
strike,5,phase,dynamic,0.0,0.0,3000
strike,5,ball_planar_travel_distance,dynamic,0.730807,0.008589,3000
strike,6,object_0_mass,static,0.016663,0.007499,3000
strike,6,object_0_static_friction,static,0.325374,0.020522,3000
strike,6,object_0_dynamic_friction,static,0.220123,0.030972,3000
strike,6,object_0_restitution,static,-0.007631,0.009692,3000
strike,6,surface_static_friction,static,-0.011354,0.0118,3000
strike,6,surface_dynamic_friction,static,-0.002079,0.012614,3000
strike,6,ee_velocity,dynamic,0.993275,0.000899,3000
strike,6,object_velocity,dynamic,0.660206,0.0812,3000
strike,6,object_acceleration,dynamic,0.530025,0.050511,3000
strike,6,ee_to_object_distance,dynamic,0.60309,0.02031,3000
strike,6,contact_flag,dynamic,0.0,0.0,3000
strike,6,contact_force,dynamic,0.0,0.0,3000
strike,6,phase,dynamic,0.0,0.0,3000
strike,6,ball_planar_travel_distance,dynamic,0.744612,0.014588,3000
strike,7,object_0_mass,static,0.028327,0.011555,3000
strike,7,object_0_static_friction,static,0.316532,0.021209,3000
strike,7,object_0_dynamic_friction,static,0.225599,0.029827,3000
strike,7,object_0_restitution,static,-0.013688,0.012275,3000
strike,7,surface_static_friction,static,-0.017419,0.005695,3000
strike,7,surface_dynamic_friction,static,-0.005183,0.013058,3000
strike,7,ee_velocity,dynamic,0.993085,0.000923,3000
strike,7,object_velocity,dynamic,0.682611,0.080619,3000
strike,7,object_acceleration,dynamic,0.539004,0.04977,3000
strike,7,ee_to_object_distance,dynamic,0.563764,0.021949,3000
strike,7,contact_flag,dynamic,0.0,0.0,3000
strike,7,contact_force,dynamic,0.0,0.0,3000
strike,7,phase,dynamic,0.0,0.0,3000
strike,7,ball_planar_travel_distance,dynamic,0.776898,0.011678,3000
strike,8,object_0_mass,static,0.01291,0.013911,3000
strike,8,object_0_static_friction,static,0.317783,0.025226,3000
strike,8,object_0_dynamic_friction,static,0.227081,0.027998,3000
strike,8,object_0_restitution,static,-0.016481,0.0099,3000
strike,8,surface_static_friction,static,-0.037346,0.01193,3000
strike,8,surface_dynamic_friction,static,-0.009844,0.017272,3000
strike,8,ee_velocity,dynamic,0.993962,0.000592,3000
strike,8,object_velocity,dynamic,0.713107,0.088222,3000
strike,8,object_acceleration,dynamic,0.533996,0.041585,3000
strike,8,ee_to_object_distance,dynamic,0.508816,0.029315,3000
strike,8,contact_flag,dynamic,0.0,0.0,3000
strike,8,contact_force,dynamic,0.0,0.0,3000
strike,8,phase,dynamic,0.0,0.0,3000
strike,8,ball_planar_travel_distance,dynamic,0.816293,0.012859,3000
strike,9,object_0_mass,static,0.012335,0.008032,3000
strike,9,object_0_static_friction,static,0.322079,0.022687,3000
strike,9,object_0_dynamic_friction,static,0.237453,0.019941,3000
strike,9,object_0_restitution,static,-0.012734,0.013575,3000
strike,9,surface_static_friction,static,-0.027715,0.01333,3000
strike,9,surface_dynamic_friction,static,-0.003727,0.018762,3000
strike,9,ee_velocity,dynamic,0.993844,0.000584,3000
strike,9,object_velocity,dynamic,0.722136,0.084518,3000
strike,9,object_acceleration,dynamic,0.545199,0.040073,3000
strike,9,ee_to_object_distance,dynamic,0.482809,0.021944,3000
strike,9,contact_flag,dynamic,0.0,0.0,3000
strike,9,contact_force,dynamic,0.0,0.0,3000
strike,9,phase,dynamic,0.0,0.0,3000
strike,9,ball_planar_travel_distance,dynamic,0.832679,0.010017,3000
strike,10,object_0_mass,static,0.015726,0.013211,3000
strike,10,object_0_static_friction,static,0.326011,0.025953,3000
strike,10,object_0_dynamic_friction,static,0.234942,0.025909,3000
strike,10,object_0_restitution,static,-0.016291,0.016183,3000
strike,10,surface_static_friction,static,-0.023293,0.01384,3000
strike,10,surface_dynamic_friction,static,-0.001508,0.020682,3000
strike,10,ee_velocity,dynamic,0.994323,0.000377,3000
strike,10,object_velocity,dynamic,0.728105,0.088067,3000
strike,10,object_acceleration,dynamic,0.549267,0.046692,3000
strike,10,ee_to_object_distance,dynamic,0.484943,0.022618,3000
strike,10,contact_flag,dynamic,0.0,0.0,3000
strike,10,contact_force,dynamic,0.0,0.0,3000
strike,10,phase,dynamic,0.0,0.0,3000
strike,10,ball_planar_travel_distance,dynamic,0.834257,0.010225,3000
strike,11,object_0_mass,static,0.010872,0.015936,3000
strike,11,object_0_static_friction,static,0.330594,0.033551,3000
strike,11,object_0_dynamic_friction,static,0.245325,0.021782,3000
strike,11,object_0_restitution,static,-0.023394,0.008791,3000
strike,11,surface_static_friction,static,-0.010118,0.01593,3000
strike,11,surface_dynamic_friction,static,0.009361,0.020506,3000
strike,11,ee_velocity,dynamic,0.994637,0.000357,3000
strike,11,object_velocity,dynamic,0.74501,0.097308,3000
strike,11,object_acceleration,dynamic,0.554577,0.047061,3000
strike,11,ee_to_object_distance,dynamic,0.447249,0.035776,3000
strike,11,contact_flag,dynamic,0.0,0.0,3000
strike,11,contact_force,dynamic,0.0,0.0,3000
strike,11,phase,dynamic,0.0,0.0,3000
strike,11,ball_planar_travel_distance,dynamic,0.869054,0.009237,3000
strike,12,object_0_mass,static,0.018636,0.020967,3000
strike,12,object_0_static_friction,static,0.342216,0.03009,3000
strike,12,object_0_dynamic_friction,static,0.239923,0.026867,3000
strike,12,object_0_restitution,static,-0.017372,0.007931,3000
strike,12,surface_static_friction,static,-0.004334,0.018383,3000
strike,12,surface_dynamic_friction,static,0.022882,0.018907,3000
strike,12,ee_velocity,dynamic,0.994983,0.000545,3000
strike,12,object_velocity,dynamic,0.764805,0.088993,3000
strike,12,object_acceleration,dynamic,0.571819,0.04416,3000
strike,12,ee_to_object_distance,dynamic,0.41647,0.035509,3000
strike,12,contact_flag,dynamic,0.0,0.0,3000
strike,12,contact_force,dynamic,0.0,0.0,3000
strike,12,phase,dynamic,0.0,0.0,3000
strike,12,ball_planar_travel_distance,dynamic,0.87542,0.006461,3000
strike,13,object_0_mass,static,0.016366,0.01141,3000
strike,13,object_0_static_friction,static,0.340199,0.026007,3000
strike,13,object_0_dynamic_friction,static,0.245229,0.023345,3000
strike,13,object_0_restitution,static,-0.010538,0.008447,3000
strike,13,surface_static_friction,static,-0.008423,0.013581,3000
strike,13,surface_dynamic_friction,static,0.021418,0.015486,3000
strike,13,ee_velocity,dynamic,0.995299,0.000495,3000
strike,13,object_velocity,dynamic,0.754138,0.093845,3000
strike,13,object_acceleration,dynamic,0.574462,0.043112,3000
strike,13,ee_to_object_distance,dynamic,0.403172,0.021554,3000
strike,13,contact_flag,dynamic,0.0,0.0,3000
strike,13,contact_force,dynamic,0.0,0.0,3000
strike,13,phase,dynamic,0.0,0.0,3000
strike,13,ball_planar_travel_distance,dynamic,0.872937,0.00758,3000
strike,14,object_0_mass,static,0.016847,0.008616,3000
strike,14,object_0_static_friction,static,0.342176,0.024216,3000
strike,14,object_0_dynamic_friction,static,0.249478,0.037302,3000
strike,14,object_0_restitution,static,-0.012769,0.014306,3000
strike,14,surface_static_friction,static,-0.008625,0.007015,3000
strike,14,surface_dynamic_friction,static,0.02158,0.014535,3000
strike,14,ee_velocity,dynamic,0.995375,0.000686,3000
strike,14,object_velocity,dynamic,0.767613,0.092411,3000
strike,14,object_acceleration,dynamic,0.584647,0.044943,3000
strike,14,ee_to_object_distance,dynamic,0.367433,0.032351,3000
strike,14,contact_flag,dynamic,0.0,0.0,3000
strike,14,contact_force,dynamic,0.0,0.0,3000
strike,14,phase,dynamic,0.0,0.0,3000
strike,14,ball_planar_travel_distance,dynamic,0.876922,0.010205,3000
strike,15,object_0_mass,static,0.016129,0.013049,3000
strike,15,object_0_static_friction,static,0.341153,0.028355,3000
strike,15,object_0_dynamic_friction,static,0.247275,0.036769,3000
strike,15,object_0_restitution,static,-0.016258,0.012534,3000
strike,15,surface_static_friction,static,-0.014143,0.012644,3000
strike,15,surface_dynamic_friction,static,0.011054,0.01438,3000
strike,15,ee_velocity,dynamic,0.995732,0.000573,3000
strike,15,object_velocity,dynamic,0.765664,0.085918,3000
strike,15,object_acceleration,dynamic,0.582543,0.035744,3000
strike,15,ee_to_object_distance,dynamic,0.371809,0.028001,3000
strike,15,contact_flag,dynamic,0.0,0.0,3000
strike,15,contact_force,dynamic,0.0,0.0,3000
strike,15,phase,dynamic,0.0,0.0,3000
strike,15,ball_planar_travel_distance,dynamic,0.886324,0.007266,3000
strike,16,object_0_mass,static,0.017487,0.01302,3000
strike,16,object_0_static_friction,static,0.339791,0.025532,3000
strike,16,object_0_dynamic_friction,static,0.245992,0.03362,3000
strike,16,object_0_restitution,static,-0.018219,0.009416,3000
strike,16,surface_static_friction,static,-0.012494,0.011667,3000
strike,16,surface_dynamic_friction,static,0.006622,0.012265,3000
strike,16,ee_velocity,dynamic,0.996125,0.000385,3000
strike,16,object_velocity,dynamic,0.781713,0.082187,3000
strike,16,object_acceleration,dynamic,0.596984,0.047024,3000
strike,16,ee_to_object_distance,dynamic,0.326894,0.029267,3000
strike,16,contact_flag,dynamic,0.0,0.0,3000
strike,16,contact_force,dynamic,0.0,0.0,3000
strike,16,phase,dynamic,0.0,0.0,3000
strike,16,ball_planar_travel_distance,dynamic,0.892499,0.008592,3000
strike,17,object_0_mass,static,0.024331,0.011079,3000
strike,17,object_0_static_friction,static,0.346058,0.025398,3000
strike,17,object_0_dynamic_friction,static,0.254399,0.033931,3000
strike,17,object_0_restitution,static,-0.010686,0.010803,3000
strike,17,surface_static_friction,static,-0.01646,0.018025,3000
strike,17,surface_dynamic_friction,static,0.006807,0.016382,3000
strike,17,ee_velocity,dynamic,0.996172,0.000492,3000
strike,17,object_velocity,dynamic,0.782516,0.08584,3000
strike,17,object_acceleration,dynamic,0.600451,0.049283,3000
strike,17,ee_to_object_distance,dynamic,0.312889,0.033522,3000
strike,17,contact_flag,dynamic,0.0,0.0,3000
strike,17,contact_force,dynamic,0.0,0.0,3000
strike,17,phase,dynamic,0.0,0.0,3000
strike,17,ball_planar_travel_distance,dynamic,0.895683,0.007079,3000
strike,18,object_0_mass,static,0.021723,0.015952,3000
strike,18,object_0_static_friction,static,0.358771,0.025617,3000
strike,18,object_0_dynamic_friction,static,0.256835,0.032411,3000
strike,18,object_0_restitution,static,-0.009723,0.014905,3000
strike,18,surface_static_friction,static,-0.023568,0.014915,3000
strike,18,surface_dynamic_friction,static,0.00022,0.017451,3000
strike,18,ee_velocity,dynamic,0.996255,0.000414,3000
strike,18,object_velocity,dynamic,0.8082,0.072563,3000
strike,18,object_acceleration,dynamic,0.634693,0.037573,3000
strike,18,ee_to_object_distance,dynamic,0.291987,0.026456,3000
strike,18,contact_flag,dynamic,0.0,0.0,3000
strike,18,contact_force,dynamic,0.0,0.0,3000
strike,18,phase,dynamic,0.0,0.0,3000
strike,18,ball_planar_travel_distance,dynamic,0.898425,0.008328,3000
strike,19,object_0_mass,static,0.02125,0.01446,3000
strike,19,object_0_static_friction,static,0.356231,0.024355,3000
strike,19,object_0_dynamic_friction,static,0.249405,0.032927,3000
strike,19,object_0_restitution,static,-0.01143,0.014895,3000
strike,19,surface_static_friction,static,-0.022183,0.022754,3000
strike,19,surface_dynamic_friction,static,0.005459,0.019053,3000
strike,19,ee_velocity,dynamic,0.996144,0.000295,3000
strike,19,object_velocity,dynamic,0.833707,0.053109,3000
strike,19,object_acceleration,dynamic,0.664548,0.048127,3000
strike,19,ee_to_object_distance,dynamic,0.268633,0.022139,3000
strike,19,contact_flag,dynamic,0.0,0.0,3000
strike,19,contact_force,dynamic,0.0,0.0,3000
strike,19,phase,dynamic,0.0,0.0,3000
strike,19,ball_planar_travel_distance,dynamic,0.897964,0.008071,3000
strike,20,object_0_mass,static,0.009687,0.014175,3000
strike,20,object_0_static_friction,static,0.350473,0.02357,3000
strike,20,object_0_dynamic_friction,static,0.247892,0.037198,3000
strike,20,object_0_restitution,static,-0.017368,0.010807,3000
strike,20,surface_static_friction,static,-0.027972,0.018427,3000
strike,20,surface_dynamic_friction,static,0.004157,0.016465,3000
strike,20,ee_velocity,dynamic,0.99643,0.000521,3000
strike,20,object_velocity,dynamic,0.831909,0.053029,3000
strike,20,object_acceleration,dynamic,0.658999,0.048085,3000
strike,20,ee_to_object_distance,dynamic,0.258278,0.025328,3000
strike,20,contact_flag,dynamic,0.0,0.0,3000
strike,20,contact_force,dynamic,0.0,0.0,3000
strike,20,phase,dynamic,0.0,0.0,3000
strike,20,ball_planar_travel_distance,dynamic,0.9,0.011466,3000
strike,21,object_0_mass,static,0.002741,0.011147,3000
strike,21,object_0_static_friction,static,0.354215,0.023552,3000
strike,21,object_0_dynamic_friction,static,0.249536,0.038469,3000
strike,21,object_0_restitution,static,-0.025585,0.012749,3000
strike,21,surface_static_friction,static,-0.03946,0.023566,3000
strike,21,surface_dynamic_friction,static,-0.004933,0.020631,3000
strike,21,ee_velocity,dynamic,0.996384,0.000451,3000
strike,21,object_velocity,dynamic,0.838989,0.048745,3000
strike,21,object_acceleration,dynamic,0.66622,0.052502,3000
strike,21,ee_to_object_distance,dynamic,0.200265,0.026275,3000
strike,21,contact_flag,dynamic,0.0,0.0,3000
strike,21,contact_force,dynamic,0.0,0.0,3000
strike,21,phase,dynamic,0.0,0.0,3000
strike,21,ball_planar_travel_distance,dynamic,0.896514,0.0125,3000
strike,22,object_0_mass,static,-0.002035,0.02464,3000
strike,22,object_0_static_friction,static,0.352639,0.023536,3000
strike,22,object_0_dynamic_friction,static,0.254062,0.03574,3000
strike,22,object_0_restitution,static,-0.036932,0.009132,3000
strike,22,surface_static_friction,static,-0.056036,0.026665,3000
strike,22,surface_dynamic_friction,static,-0.024746,0.0242,3000
strike,22,ee_velocity,dynamic,0.996277,0.000533,3000
strike,22,object_velocity,dynamic,0.829192,0.045361,3000
strike,22,object_acceleration,dynamic,0.666294,0.069213,3000
strike,22,ee_to_object_distance,dynamic,0.198772,0.030975,3000
strike,22,contact_flag,dynamic,0.0,0.0,3000
strike,22,contact_force,dynamic,0.0,0.0,3000
strike,22,phase,dynamic,0.0,0.0,3000
strike,22,ball_planar_travel_distance,dynamic,0.895536,0.011198,3000
strike,23,object_0_mass,static,-0.020446,0.018197,3000
strike,23,object_0_static_friction,static,0.342834,0.024238,3000
strike,23,object_0_dynamic_friction,static,0.243048,0.034339,3000
strike,23,object_0_restitution,static,-0.054563,0.01536,3000
strike,23,surface_static_friction,static,-0.067359,0.031168,3000
strike,23,surface_dynamic_friction,static,-0.034073,0.026437,3000
strike,23,ee_velocity,dynamic,0.996018,0.000543,3000
strike,23,object_velocity,dynamic,0.830913,0.049189,3000
strike,23,object_acceleration,dynamic,0.660498,0.070901,3000
strike,23,ee_to_object_distance,dynamic,0.180245,0.021792,3000
strike,23,contact_flag,dynamic,0.0,0.0,3000
strike,23,contact_force,dynamic,0.0,0.0,3000
strike,23,phase,dynamic,0.0,0.0,3000
strike,23,ball_planar_travel_distance,dynamic,0.893348,0.012707,3000
peg_insert,0,peg_mass,static,-0.032922,0.005938,2500
peg_insert,0,peg_static_friction,static,-0.025978,0.016478,2500
peg_insert,0,peg_dynamic_friction,static,-0.025978,0.016478,2500
peg_insert,0,hole_static_friction,static,-0.020672,0.034774,2500
peg_insert,0,hole_dynamic_friction,static,-0.020672,0.034774,2500
peg_insert,0,ee_velocity,dynamic,0.332826,0.069404,2500
peg_insert,0,peg_velocity,dynamic,0.234569,0.052855,2500
peg_insert,0,insertion_depth,dynamic,0.615211,0.052197,2500
peg_insert,0,peg_hole_lateral_error,dynamic,0.3574,0.095095,2500
peg_insert,0,contact_flag,dynamic,0.0,0.0,2500
peg_insert,0,contact_force,dynamic,0.0,0.0,2500
peg_insert,0,phase,dynamic,0.0,0.0,2500
peg_insert,1,peg_mass,static,-0.017392,0.014084,2500
peg_insert,1,peg_static_friction,static,-0.016549,0.011777,2500
peg_insert,1,peg_dynamic_friction,static,-0.016549,0.011777,2500
peg_insert,1,hole_static_friction,static,-0.023057,0.028307,2500
peg_insert,1,hole_dynamic_friction,static,-0.023057,0.028307,2500
peg_insert,1,ee_velocity,dynamic,0.369349,0.068677,2500
peg_insert,1,peg_velocity,dynamic,0.248748,0.045342,2500
peg_insert,1,insertion_depth,dynamic,0.63223,0.044218,2500
peg_insert,1,peg_hole_lateral_error,dynamic,0.365224,0.074428,2500
peg_insert,1,contact_flag,dynamic,0.0,0.0,2500
peg_insert,1,contact_force,dynamic,0.0,0.0,2500
peg_insert,1,phase,dynamic,0.0,0.0,2500
peg_insert,2,peg_mass,static,-0.019883,0.015914,2500
peg_insert,2,peg_static_friction,static,-0.019144,0.012696,2500
peg_insert,2,peg_dynamic_friction,static,-0.019144,0.012696,2500
peg_insert,2,hole_static_friction,static,-0.018248,0.024702,2500
peg_insert,2,hole_dynamic_friction,static,-0.018248,0.024702,2500
peg_insert,2,ee_velocity,dynamic,0.405263,0.088974,2500
peg_insert,2,peg_velocity,dynamic,0.253905,0.072837,2500
peg_insert,2,insertion_depth,dynamic,0.636734,0.051077,2500
peg_insert,2,peg_hole_lateral_error,dynamic,0.367729,0.076326,2500
peg_insert,2,contact_flag,dynamic,0.0,0.0,2500
peg_insert,2,contact_force,dynamic,0.0,0.0,2500
peg_insert,2,phase,dynamic,0.0,0.0,2500
peg_insert,3,peg_mass,static,-0.022859,0.022198,2500
peg_insert,3,peg_static_friction,static,-0.030755,0.023499,2500
peg_insert,3,peg_dynamic_friction,static,-0.030755,0.023499,2500
peg_insert,3,hole_static_friction,static,-0.017297,0.023865,2500
peg_insert,3,hole_dynamic_friction,static,-0.017297,0.023865,2500
peg_insert,3,ee_velocity,dynamic,0.41648,0.083897,2500
peg_insert,3,peg_velocity,dynamic,0.259659,0.05668,2500
peg_insert,3,insertion_depth,dynamic,0.642421,0.056738,2500
peg_insert,3,peg_hole_lateral_error,dynamic,0.38125,0.09416,2500
peg_insert,3,contact_flag,dynamic,0.0,0.0,2500
peg_insert,3,contact_force,dynamic,0.0,0.0,2500
peg_insert,3,phase,dynamic,0.0,0.0,2500
peg_insert,4,peg_mass,static,-0.019605,0.016521,2500
peg_insert,4,peg_static_friction,static,-0.029817,0.015952,2500
peg_insert,4,peg_dynamic_friction,static,-0.029817,0.015952,2500
peg_insert,4,hole_static_friction,static,-0.023008,0.020892,2500
peg_insert,4,hole_dynamic_friction,static,-0.023008,0.020892,2500
peg_insert,4,ee_velocity,dynamic,0.435733,0.072096,2500
peg_insert,4,peg_velocity,dynamic,0.265716,0.062016,2500
peg_insert,4,insertion_depth,dynamic,0.642861,0.057518,2500
peg_insert,4,peg_hole_lateral_error,dynamic,0.398907,0.081228,2500
peg_insert,4,contact_flag,dynamic,0.0,0.0,2500
peg_insert,4,contact_force,dynamic,0.0,0.0,2500
peg_insert,4,phase,dynamic,0.0,0.0,2500
peg_insert,5,peg_mass,static,-0.022172,0.0145,2500
peg_insert,5,peg_static_friction,static,-0.035375,0.022854,2500
peg_insert,5,peg_dynamic_friction,static,-0.035375,0.022854,2500
peg_insert,5,hole_static_friction,static,-0.023227,0.020582,2500
peg_insert,5,hole_dynamic_friction,static,-0.023227,0.020582,2500
peg_insert,5,ee_velocity,dynamic,0.471037,0.075226,2500
peg_insert,5,peg_velocity,dynamic,0.270063,0.057381,2500
peg_insert,5,insertion_depth,dynamic,0.670793,0.05705,2500
peg_insert,5,peg_hole_lateral_error,dynamic,0.38919,0.09168,2500
peg_insert,5,contact_flag,dynamic,0.0,0.0,2500
peg_insert,5,contact_force,dynamic,0.0,0.0,2500
peg_insert,5,phase,dynamic,0.0,0.0,2500
peg_insert,6,peg_mass,static,-0.019728,0.018753,2500
peg_insert,6,peg_static_friction,static,-0.034178,0.020454,2500
peg_insert,6,peg_dynamic_friction,static,-0.034178,0.020454,2500
peg_insert,6,hole_static_friction,static,-0.031298,0.017068,2500
peg_insert,6,hole_dynamic_friction,static,-0.031298,0.017068,2500
peg_insert,6,ee_velocity,dynamic,0.464219,0.059088,2500
peg_insert,6,peg_velocity,dynamic,0.26555,0.054958,2500
peg_insert,6,insertion_depth,dynamic,0.66611,0.052346,2500
peg_insert,6,peg_hole_lateral_error,dynamic,0.393648,0.084684,2500
peg_insert,6,contact_flag,dynamic,0.0,0.0,2500
peg_insert,6,contact_force,dynamic,0.0,0.0,2500
peg_insert,6,phase,dynamic,0.0,0.0,2500
peg_insert,7,peg_mass,static,-0.03215,0.017254,2500
peg_insert,7,peg_static_friction,static,-0.039499,0.018628,2500
peg_insert,7,peg_dynamic_friction,static,-0.039499,0.018628,2500
peg_insert,7,hole_static_friction,static,-0.040566,0.022328,2500
peg_insert,7,hole_dynamic_friction,static,-0.040566,0.022328,2500
peg_insert,7,ee_velocity,dynamic,0.517365,0.059592,2500
peg_insert,7,peg_velocity,dynamic,0.291703,0.054228,2500
peg_insert,7,insertion_depth,dynamic,0.73941,0.043675,2500
peg_insert,7,peg_hole_lateral_error,dynamic,0.449861,0.094499,2500
peg_insert,7,contact_flag,dynamic,0.0,0.0,2500
peg_insert,7,contact_force,dynamic,0.0,0.0,2500
peg_insert,7,phase,dynamic,0.0,0.0,2500
peg_insert,8,peg_mass,static,-0.054967,0.026764,2500
peg_insert,8,peg_static_friction,static,-0.074394,0.027186,2500
peg_insert,8,peg_dynamic_friction,static,-0.074394,0.027186,2500
peg_insert,8,hole_static_friction,static,-0.050104,0.027346,2500
peg_insert,8,hole_dynamic_friction,static,-0.050104,0.027346,2500
peg_insert,8,ee_velocity,dynamic,0.567305,0.05969,2500
peg_insert,8,peg_velocity,dynamic,0.305488,0.057939,2500
peg_insert,8,insertion_depth,dynamic,0.779204,0.030955,2500
peg_insert,8,peg_hole_lateral_error,dynamic,0.474058,0.080435,2500
peg_insert,8,contact_flag,dynamic,0.0,0.0,2500
peg_insert,8,contact_force,dynamic,0.0,0.0,2500
peg_insert,8,phase,dynamic,0.0,0.0,2500
peg_insert,9,peg_mass,static,-0.056177,0.022621,2500
peg_insert,9,peg_static_friction,static,-0.056867,0.028167,2500
peg_insert,9,peg_dynamic_friction,static,-0.056867,0.028167,2500
peg_insert,9,hole_static_friction,static,-0.053653,0.023338,2500
peg_insert,9,hole_dynamic_friction,static,-0.053653,0.023338,2500
peg_insert,9,ee_velocity,dynamic,0.57569,0.053634,2500
peg_insert,9,peg_velocity,dynamic,0.311791,0.057386,2500
peg_insert,9,insertion_depth,dynamic,0.799005,0.024484,2500
peg_insert,9,peg_hole_lateral_error,dynamic,0.504571,0.098906,2500
peg_insert,9,contact_flag,dynamic,0.0,0.0,2500
peg_insert,9,contact_force,dynamic,0.0,0.0,2500
peg_insert,9,phase,dynamic,0.0,0.0,2500
peg_insert,10,peg_mass,static,-0.044988,0.02798,2500
peg_insert,10,peg_static_friction,static,-0.053006,0.021481,2500
peg_insert,10,peg_dynamic_friction,static,-0.053006,0.021481,2500
peg_insert,10,hole_static_friction,static,-0.052604,0.022477,2500
peg_insert,10,hole_dynamic_friction,static,-0.052604,0.022477,2500
peg_insert,10,ee_velocity,dynamic,0.581981,0.058111,2500
peg_insert,10,peg_velocity,dynamic,0.32479,0.062175,2500
peg_insert,10,insertion_depth,dynamic,0.814643,0.027132,2500
peg_insert,10,peg_hole_lateral_error,dynamic,0.518307,0.095083,2500
peg_insert,10,contact_flag,dynamic,0.0,0.0,2500
peg_insert,10,contact_force,dynamic,0.0,0.0,2500
peg_insert,10,phase,dynamic,0.0,0.0,2500
peg_insert,11,peg_mass,static,-0.049504,0.030617,2500
peg_insert,11,peg_static_friction,static,-0.051215,0.021338,2500
peg_insert,11,peg_dynamic_friction,static,-0.051215,0.021338,2500
peg_insert,11,hole_static_friction,static,-0.053341,0.027197,2500
peg_insert,11,hole_dynamic_friction,static,-0.053341,0.027197,2500
peg_insert,11,ee_velocity,dynamic,0.61062,0.047947,2500
peg_insert,11,peg_velocity,dynamic,0.336639,0.049389,2500
peg_insert,11,insertion_depth,dynamic,0.853305,0.02369,2500
peg_insert,11,peg_hole_lateral_error,dynamic,0.557468,0.105972,2500
peg_insert,11,contact_flag,dynamic,0.0,0.0,2500
peg_insert,11,contact_force,dynamic,0.0,0.0,2500
peg_insert,11,phase,dynamic,0.0,0.0,2500
peg_insert,12,peg_mass,static,-0.041247,0.022418,2500
peg_insert,12,peg_static_friction,static,-0.050778,0.02503,2500
peg_insert,12,peg_dynamic_friction,static,-0.050778,0.02503,2500
peg_insert,12,hole_static_friction,static,-0.066198,0.023049,2500
peg_insert,12,hole_dynamic_friction,static,-0.066198,0.023049,2500
peg_insert,12,ee_velocity,dynamic,0.637077,0.055322,2500
peg_insert,12,peg_velocity,dynamic,0.354386,0.060375,2500
peg_insert,12,insertion_depth,dynamic,0.86953,0.020703,2500
peg_insert,12,peg_hole_lateral_error,dynamic,0.572952,0.112023,2500
peg_insert,12,contact_flag,dynamic,0.0,0.0,2500
peg_insert,12,contact_force,dynamic,0.0,0.0,2500
peg_insert,12,phase,dynamic,0.0,0.0,2500
peg_insert,13,peg_mass,static,-0.037412,0.025687,2500
peg_insert,13,peg_static_friction,static,-0.038679,0.029597,2500
peg_insert,13,peg_dynamic_friction,static,-0.038679,0.029597,2500
peg_insert,13,hole_static_friction,static,-0.049854,0.017411,2500
peg_insert,13,hole_dynamic_friction,static,-0.049854,0.017411,2500
peg_insert,13,ee_velocity,dynamic,0.642439,0.045805,2500
peg_insert,13,peg_velocity,dynamic,0.372208,0.061849,2500
peg_insert,13,insertion_depth,dynamic,0.886172,0.015437,2500
peg_insert,13,peg_hole_lateral_error,dynamic,0.585945,0.119168,2500
peg_insert,13,contact_flag,dynamic,0.0,0.0,2500
peg_insert,13,contact_force,dynamic,0.0,0.0,2500
peg_insert,13,phase,dynamic,0.0,0.0,2500
peg_insert,14,peg_mass,static,-0.036776,0.016724,2500
peg_insert,14,peg_static_friction,static,-0.043385,0.031656,2500
peg_insert,14,peg_dynamic_friction,static,-0.043385,0.031656,2500
peg_insert,14,hole_static_friction,static,-0.056874,0.01934,2500
peg_insert,14,hole_dynamic_friction,static,-0.056874,0.01934,2500
peg_insert,14,ee_velocity,dynamic,0.668415,0.043521,2500
peg_insert,14,peg_velocity,dynamic,0.376023,0.064539,2500
peg_insert,14,insertion_depth,dynamic,0.900466,0.016276,2500
peg_insert,14,peg_hole_lateral_error,dynamic,0.598949,0.110069,2500
peg_insert,14,contact_flag,dynamic,0.0,0.0,2500
peg_insert,14,contact_force,dynamic,0.0,0.0,2500
peg_insert,14,phase,dynamic,0.0,0.0,2500
peg_insert,15,peg_mass,static,-0.03069,0.021424,2500
peg_insert,15,peg_static_friction,static,-0.048264,0.028764,2500
peg_insert,15,peg_dynamic_friction,static,-0.048264,0.028764,2500
peg_insert,15,hole_static_friction,static,-0.062397,0.023364,2500
peg_insert,15,hole_dynamic_friction,static,-0.062397,0.023364,2500
peg_insert,15,ee_velocity,dynamic,0.665712,0.052573,2500
peg_insert,15,peg_velocity,dynamic,0.378771,0.069106,2500
peg_insert,15,insertion_depth,dynamic,0.904427,0.015491,2500
peg_insert,15,peg_hole_lateral_error,dynamic,0.595825,0.125469,2500
peg_insert,15,contact_flag,dynamic,0.0,0.0,2500
peg_insert,15,contact_force,dynamic,0.0,0.0,2500
peg_insert,15,phase,dynamic,0.0,0.0,2500
peg_insert,16,peg_mass,static,-0.045659,0.019226,2500
peg_insert,16,peg_static_friction,static,-0.048436,0.031635,2500
peg_insert,16,peg_dynamic_friction,static,-0.048436,0.031635,2500
peg_insert,16,hole_static_friction,static,-0.060098,0.021918,2500
peg_insert,16,hole_dynamic_friction,static,-0.060098,0.021918,2500
