task,layer,variable,var_type,output_dim,r2_mean,r2_std,n_samples
strike,31,ee_to_object_distance,dynamic,1,0.23799,0.020306,135612
strike,31,contact_flag,dynamic,1,0.0,0.0,135612
strike,31,contact_force,dynamic,3,0.0,0.0,135612
strike,31,phase,dynamic,1,0.0,0.0,135612
strike,31,ball_planar_travel_distance,dynamic,1,0.907975,0.004215,135612
strike,32,object_0_mass,static,1,0.006983,0.003811,135612
strike,32,object_0_static_friction,static,1,0.245966,0.006353,135612
strike,32,object_0_dynamic_friction,static,1,0.155553,0.025197,135612
strike,32,object_0_restitution,static,1,-0.001674,0.011545,135612
strike,32,surface_static_friction,static,1,-0.00716,0.006462,135612
strike,32,surface_dynamic_friction,static,1,-0.004852,0.008455,135612
strike,32,ee_velocity,dynamic,3,0.975173,0.000175,135612
strike,32,object_velocity,dynamic,3,0.817674,0.011113,135612
strike,32,object_acceleration,dynamic,3,0.633505,0.017481,135612
strike,32,ee_to_object_distance,dynamic,1,0.220256,0.017803,135612
strike,32,contact_flag,dynamic,1,0.0,0.0,135612
strike,32,contact_force,dynamic,3,0.0,0.0,135612
strike,32,phase,dynamic,1,0.0,0.0,135612
strike,32,ball_planar_travel_distance,dynamic,1,0.909197,0.004993,135612
strike,33,object_0_mass,static,1,0.006169,0.003549,135612
strike,33,object_0_static_friction,static,1,0.242375,0.00776,135612
strike,33,object_0_dynamic_friction,static,1,0.154424,0.025759,135612
strike,33,object_0_restitution,static,1,-0.001251,0.012054,135612
strike,33,surface_static_friction,static,1,-0.006862,0.007918,135612
strike,33,surface_dynamic_friction,static,1,-0.004508,0.009035,135612
strike,33,ee_velocity,dynamic,3,0.975563,0.000417,135612
strike,33,object_velocity,dynamic,3,0.817318,0.010648,135612
strike,33,object_acceleration,dynamic,3,0.626544,0.016794,135612
strike,33,ee_to_object_distance,dynamic,1,0.198053,0.01235,135612
strike,33,contact_flag,dynamic,1,0.0,0.0,135612
strike,33,contact_force,dynamic,3,0.0,0.0,135612
strike,33,phase,dynamic,1,0.0,0.0,135612
strike,33,ball_planar_travel_distance,dynamic,1,0.909885,0.004591,135612
strike,34,object_0_mass,static,1,0.005591,0.002324,135612
strike,34,object_0_static_friction,static,1,0.242235,0.006429,135612
strike,34,object_0_dynamic_friction,static,1,0.153508,0.024423,135612
strike,34,object_0_restitution,static,1,-0.00058,0.011292,135612
strike,34,surface_static_friction,static,1,-0.006529,0.008006,135612
strike,34,surface_dynamic_friction,static,1,-0.004633,0.009613,135612
strike,34,ee_velocity,dynamic,3,0.973989,0.000353,135612
strike,34,object_velocity,dynamic,3,0.807296,0.01132,135612
strike,34,object_acceleration,dynamic,3,0.622974,0.016463,135612
strike,34,ee_to_object_distance,dynamic,1,0.180543,0.017596,135612
strike,34,contact_flag,dynamic,1,0.0,0.0,135612
strike,34,contact_force,dynamic,3,0.0,0.0,135612
strike,34,phase,dynamic,1,0.0,0.0,135612
strike,34,ball_planar_travel_distance,dynamic,1,0.909858,0.004712,135612
strike,35,object_0_mass,static,1,0.004177,0.004055,135612
strike,35,object_0_static_friction,static,1,0.243439,0.007058,135612
strike,35,object_0_dynamic_friction,static,1,0.155273,0.023207,135612
strike,35,object_0_restitution,static,1,-0.001307,0.010255,135612
strike,35,surface_static_friction,static,1,-0.00591,0.005551,135612
strike,35,surface_dynamic_friction,static,1,-0.005679,0.010168,135612
strike,35,ee_velocity,dynamic,3,0.976214,0.000254,135612
strike,35,object_velocity,dynamic,3,0.822816,0.011528,135612
strike,35,object_acceleration,dynamic,3,0.623939,0.01542,135612
strike,35,ee_to_object_distance,dynamic,1,0.169219,0.015607,135612
strike,35,contact_flag,dynamic,1,0.0,0.0,135612
strike,35,contact_force,dynamic,3,0.0,0.0,135612
strike,35,phase,dynamic,1,0.0,0.0,135612
strike,35,ball_planar_travel_distance,dynamic,1,0.909817,0.004931,135612
strike,36,object_0_mass,static,1,0.004729,0.003028,135612
strike,36,object_0_static_friction,static,1,0.24481,0.008097,135612
strike,36,object_0_dynamic_friction,static,1,0.156193,0.024586,135612
strike,36,object_0_restitution,static,1,0.000884,0.00903,135612
strike,36,surface_static_friction,static,1,-0.006905,0.005985,135612
strike,36,surface_dynamic_friction,static,1,-0.005104,0.006666,135612
strike,36,ee_velocity,dynamic,3,0.979447,0.000335,135612
strike,36,object_velocity,dynamic,3,0.836672,0.012634,135612
strike,36,object_acceleration,dynamic,3,0.63151,0.016101,135612
strike,36,ee_to_object_distance,dynamic,1,0.16756,0.012964,135612
strike,36,contact_flag,dynamic,1,0.0,0.0,135612
strike,36,contact_force,dynamic,3,0.0,0.0,135612
strike,36,phase,dynamic,1,0.0,0.0,135612
strike,36,ball_planar_travel_distance,dynamic,1,0.908958,0.004461,135612
strike,37,object_0_mass,static,1,0.005441,0.003676,135612
strike,37,object_0_static_friction,static,1,0.245117,0.009208,135612
strike,37,object_0_dynamic_friction,static,1,0.160122,0.023786,135612
strike,37,object_0_restitution,static,1,-0.000249,0.009616,135612
strike,37,surface_static_friction,static,1,-0.007805,0.004919,135612
strike,37,surface_dynamic_friction,static,1,-0.00521,0.006437,135612
strike,37,ee_velocity,dynamic,3,0.97987,0.000327,135612
strike,37,object_velocity,dynamic,3,0.839906,0.010887,135612
strike,37,object_acceleration,dynamic,3,0.624916,0.016159,135612
strike,37,ee_to_object_distance,dynamic,1,0.161753,0.012121,135612
strike,37,contact_flag,dynamic,1,0.0,0.0,135612
strike,37,contact_force,dynamic,3,0.0,0.0,135612
strike,37,phase,dynamic,1,0.0,0.0,135612
strike,37,ball_planar_travel_distance,dynamic,1,0.909107,0.004896,135612
strike,38,object_0_mass,static,1,0.004703,0.004339,135612
strike,38,object_0_static_friction,static,1,0.243888,0.010642,135612
strike,38,object_0_dynamic_friction,static,1,0.160587,0.024827,135612
strike,38,object_0_restitution,static,1,-0.001026,0.00929,135612
strike,38,surface_static_friction,static,1,-0.006715,0.00321,135612
strike,38,surface_dynamic_friction,static,1,-0.003894,0.007274,135612
strike,38,ee_velocity,dynamic,3,0.978206,0.000347,135612
strike,38,object_velocity,dynamic,3,0.846912,0.011136,135612
strike,38,object_acceleration,dynamic,3,0.618279,0.0156,135612
strike,38,ee_to_object_distance,dynamic,1,0.156485,0.012103,135612
strike,38,contact_flag,dynamic,1,0.0,0.0,135612
strike,38,contact_force,dynamic,3,0.0,0.0,135612
strike,38,phase,dynamic,1,0.0,0.0,135612
strike,38,ball_planar_travel_distance,dynamic,1,0.909106,0.004634,135612
strike,39,object_0_mass,static,1,0.00445,0.003843,135612
strike,39,object_0_static_friction,static,1,0.24211,0.01073,135612
strike,39,object_0_dynamic_friction,static,1,0.158628,0.024538,135612
strike,39,object_0_restitution,static,1,0.000624,0.008934,135612
strike,39,surface_static_friction,static,1,-0.007073,0.002824,135612
strike,39,surface_dynamic_friction,static,1,-0.004205,0.007619,135612
strike,39,ee_velocity,dynamic,3,0.977886,0.000379,135612
strike,39,object_velocity,dynamic,3,0.845358,0.012205,135612
strike,39,object_acceleration,dynamic,3,0.619198,0.016155,135612
strike,39,ee_to_object_distance,dynamic,1,0.15582,0.013432,135612
strike,39,contact_flag,dynamic,1,0.0,0.0,135612
strike,39,contact_force,dynamic,3,0.0,0.0,135612
strike,39,phase,dynamic,1,0.0,0.0,135612
strike,39,ball_planar_travel_distance,dynamic,1,0.907696,0.004522,135612
