layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
17,4,0.004999999888241291,0.10000000149011612,0.555364191532135,0.13623087108135223,9956,0.7539028525352478
18,0,9.999999747378752e-05,0.10000000149011612,0.5780072808265686,0.1291332244873047,9957,0.77362060546875
18,1,9.999999747378752e-05,0.10000000149011612,0.541114866733551,0.14393195509910583,9958,0.7306927442550659
18,2,9.999999747378752e-05,0.10000000149011612,0.5517920255661011,0.1403605341911316,9957,0.7426902651786804
18,3,0.004999999888241291,0.10000000149011612,0.5558034777641296,0.1375739574432373,9957,0.7440801858901978
18,4,0.004999999888241291,0.10000000149011612,0.5676800012588501,0.13245756924152374,9956,0.7595229148864746
19,0,0.003000000026077032,0.10000000149011612,0.5714031457901001,0.13115403056144714,9957,0.7646239995956421
19,1,0.0010000000474974513,0.10000000149011612,0.5527954697608948,0.1402684599161148,9958,0.7350611090660095
19,2,0.0003000000142492354,0.10000000149011612,0.5566248297691345,0.13884684443473816,9957,0.74042809009552
19,3,0.003000000026077032,0.009999999776482582,0.5546523928642273,0.1379302591085434,9957,0.7457432746887207
19,4,9.999999747378752e-05,0.10000000149011612,0.5693472623825073,0.13194657862186432,9956,0.768097996711731
20,0,0.004999999888241291,0.800000011920929,0.49797171354293823,0.1536247283220291,9957,0.7318974733352661
20,1,9.999999747378752e-05,0.4000000059604645,0.512393057346344,0.1529410034418106,9958,0.7138528823852539
20,2,9.999999747378752e-05,0.800000011920929,0.41427797079086304,0.18342404067516327,9957,0.6269196271896362
20,3,0.0010000000474974513,0.10000000149011612,0.5254749059677124,0.14696699380874634,9957,0.7313947081565857
20,4,0.003000000026077032,0.4000000059604645,0.45933857560157776,0.1656515747308731,9956,0.6826493144035339
21,0,9.999999747378752e-05,0.4000000059604645,-0.8175573348999023,0.5561863780021667,9957,0.394739031791687
21,1,0.0003000000142492354,0.4000000059604645,-0.8020161986351013,0.5652128458023071,9958,0.4219829738140106
21,2,0.0010000000474974513,0.009999999776482582,-0.29845738410949707,0.4066232442855835,9957,0.5320135354995728
21,3,0.0010000000474974513,0.10000000149011612,0.46725818514823914,0.16499723494052887,9957,0.6868603229522705
21,4,0.0010000000474974513,0.10000000149011612,-0.026774214580655098,0.31459057331085205,9956,0.5128839612007141
22,0,9.999999747378752e-05,0.800000011920929,0.24361592531204224,0.23145991563796997,9957,0.6033410429954529
22,1,0.0010000000474974513,0.009999999776482582,0.08601587265729904,0.28667643666267395,9958,0.6076659560203552
22,2,0.004999999888241291,0.4000000059604645,-0.33025991916656494,0.41658246517181396,9957,0.45989102125167847
22,3,0.003000000026077032,0.800000011920929,-0.6591359376907349,0.5138570666313171,9957,0.4087698757648468
22,4,0.004999999888241291,0.009999999776482582,0.5227012634277344,0.14623816311359406,9956,0.7486463189125061
23,0,0.0010000000474974513,0.10000000149011612,0.5703045129776001,0.13149026036262512,9957,0.7709528803825378
23,1,0.003000000026077032,0.009999999776482582,0.5214357376098633,0.15010488033294678,9958,0.7351287603378296
23,2,0.0010000000474974513,0.10000000149011612,0.5616925358772278,0.13725967705249786,9957,0.7468380928039551
23,3,0.003000000026077032,0.10000000149011612,0.5340885519981384,0.14429917931556702,9957,0.7358578443527222
23,4,0.0003000000142492354,0.009999999776482582,0.5614995360374451,0.13435128331184387,9956,0.7703555822372437
