layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
10,2,0.003000000026077032,0.4000000059604645,0.5078248977661133,0.04487242177128792,31039,0.9157833456993103
10,3,0.003000000026077032,0.4000000059604645,0.4954642057418823,0.044986966997385025,31038,0.9135253429412842
10,4,9.999999747378752e-05,0.4000000059604645,0.5064574480056763,0.04209286719560623,31036,0.9218326807022095
11,0,0.0010000000474974513,0.4000000059604645,0.5136060118675232,0.043155621737241745,31022,0.9174134731292725
11,1,0.0010000000474974513,0.4000000059604645,0.5071171522140503,0.04812699183821678,30999,0.907867968082428
11,2,0.004999999888241291,0.4000000059604645,0.514778733253479,0.044238489121198654,31039,0.917780876159668
11,3,0.003000000026077032,0.4000000059604645,0.5052996277809143,0.04410998523235321,31038,0.9147496819496155
11,4,9.999999747378752e-05,0.4000000059604645,0.5132541060447693,0.04151338338851929,31036,0.9222193360328674
12,0,9.999999747378752e-05,0.4000000059604645,0.5147099494934082,0.043057240545749664,31022,0.9164463877677917
12,1,0.0003000000142492354,0.4000000059604645,0.5125595331192017,0.047595832496881485,30999,0.9103841781616211
12,2,9.999999747378752e-05,0.4000000059604645,0.5121262669563293,0.04448029026389122,31039,0.917780876159668
12,3,0.003000000026077032,0.4000000059604645,0.5052099227905273,0.044117946177721024,31038,0.9160383939743042
12,4,0.003000000026077032,0.4000000059604645,0.5109550952911377,0.041709478944540024,31036,0.9226704239845276
13,0,0.004999999888241291,0.4000000059604645,0.5140891671180725,0.04311249032616615,31022,0.9156727194786072
13,1,0.0010000000474974513,0.4000000059604645,0.5124559998512268,0.047605786472558975,30999,0.9101261496543884
13,2,0.0010000000474974513,0.4000000059604645,0.5136175155639648,0.04434425011277199,31039,0.9179097414016724
13,3,0.0010000000474974513,0.4000000059604645,0.502409815788269,0.04436764121055603,31038,0.9148141145706177
13,4,0.003000000026077032,0.4000000059604645,0.5113058686256409,0.04167924076318741,31036,0.9214460849761963
14,0,0.003000000026077032,0.4000000059604645,0.5054335594177246,0.0438804030418396,31022,0.9165753126144409
14,1,0.003000000026077032,0.4000000059604645,0.5035536289215088,0.04847494885325432,30999,0.9092873930931091
14,2,0.0010000000474974513,0.4000000059604645,0.5089484453201294,0.04476986825466156,31039,0.9165565967559814
14,3,0.004999999888241291,0.4000000059604645,0.5000140070915222,0.04458132013678551,31038,0.9147496819496155
14,4,0.003000000026077032,0.4000000059604645,0.5068774223327637,0.04205704852938652,31036,0.920479416847229
15,0,9.999999747378752e-05,0.4000000059604645,0.5043243169784546,0.04397891089320183,31022,0.9160595536231995
15,1,0.004999999888241291,0.4000000059604645,0.5049662590026855,0.04833737015724182,30999,0.9092229008674622
15,2,9.999999747378752e-05,0.4000000059604645,0.5129275321960449,0.04440707713365555,31039,0.9152678847312927
15,3,0.0003000000142492354,0.4000000059604645,0.4980270564556122,0.04475836083292961,31038,0.9146208167076111
15,4,0.0003000000142492354,0.4000000059604645,0.5094031095504761,0.04184166342020035,31036,0.920543909072876
16,0,0.003000000026077032,0.4000000059604645,0.5067999958992004,0.04375914856791496,31022,0.9160595536231995
16,1,0.003000000026077032,0.4000000059604645,0.5073500871658325,0.04810435324907303,30999,0.9103196859359741
16,2,0.0010000000474974513,0.4000000059604645,0.510920524597168,0.04459010437130928,31039,0.9142369031906128
16,3,0.0003000000142492354,0.4000000059604645,0.49350377917289734,0.04516187682747841,31038,0.913460910320282
16,4,0.004999999888241291,0.4000000059604645,0.505617618560791,0.04216437041759491,31036,0.920543909072876
17,0,0.0010000000474974513,0.4000000059604645,0.5087697505950928,0.04358441010117531,31022,0.9165108799934387
17,1,9.999999747378752e-05,0.4000000059604645,0.5119811296463013,0.0476522333920002,30999,0.9087067246437073
17,2,9.999999747378752e-05,0.4000000059604645,0.5117756128311157,0.044512078166007996,31039,0.9175231456756592
17,3,0.0003000000142492354,0.4000000059604645,0.4980587363243103,0.04475583881139755,31038,0.9138475656509399
17,4,9.999999747378752e-05,0.4000000059604645,0.5095182657241821,0.04183165729045868,31036,0.9198994636535645
18,0,0.003000000026077032,0.4000000059604645,0.5093966722488403,0.04352889955043793,31022,0.9150280356407166
18,1,9.999999747378752e-05,0.4000000059604645,0.5096783638000488,0.0478769913315773,30999,0.9085131883621216
18,2,0.003000000026077032,0.4000000059604645,0.5146719217300415,0.04424797743558884,31039,0.9162988662719727
18,3,9.999999747378752e-05,0.4000000059604645,0.49743276834487915,0.044811397790908813,31038,0.9138475656509399
18,4,0.004999999888241291,0.4000000059604645,0.5079746246337891,0.04196351021528244,31036,0.9195772409439087
19,0,0.0003000000142492354,0.4000000059604645,0.5094176530838013,0.043526794761419296,31022,0.9150925278663635
19,1,0.004999999888241291,0.4000000059604645,0.506994903087616,0.04813902825117111,30999,0.906835675239563
19,2,9.999999747378752e-05,0.4000000059604645,0.5058296918869019,0.045054178684949875,31039,0.9172009229660034
19,3,0.003000000026077032,0.4000000059604645,0.4972524344921112,0.04482755810022354,31038,0.9150074124336243
19,4,0.0010000000474974513,0.4000000059604645,0.506678581237793,0.042074054479599,31036,0.9193195104598999
20,0,0.0010000000474974513,0.4000000059604645,0.5115388631820679,0.043338920921087265,31022,0.9161240458488464
20,1,0.003000000026077032,0.4000000059604645,0.5086072087287903,0.04798172414302826,30999,0.9079325199127197
20,2,9.999999747378752e-05,0.4000000059604645,0.5156581401824951,0.044158145785331726,31039,0.9173297882080078
20,3,0.0003000000142492354,0.4000000059604645,0.49738195538520813,0.04481613636016846,31038,0.9133320450782776
20,4,0.003000000026077032,0.4000000059604645,0.5077484846115112,0.041982751339673996,31036,0.9203505516052246
21,0,0.0003000000142492354,0.4000000059604645,0.5106188058853149,0.04342032968997955,31022,0.9159951210021973
21,1,0.0010000000474974513,0.4000000059604645,0.5093235969543457,0.04791196063160896,30999,0.9100615978240967
21,2,0.004999999888241291,0.4000000059604645,0.5146723985671997,0.04424796625971794,31039,0.917780876159668
21,3,0.0010000000474974513,0.4000000059604645,0.49690544605255127,0.04485824704170227,31038,0.9148141145706177
21,4,0.003000000026077032,0.4000000059604645,0.5054492950439453,0.0421786904335022,31036,0.9198994636535645
22,0,0.003000000026077032,0.4000000059604645,0.5113583207130432,0.043354764580726624,31022,0.9174134731292725
22,1,0.004999999888241291,0.4000000059604645,0.5087209939956665,0.04797058179974556,30999,0.910900354385376
22,2,0.004999999888241291,0.4000000059604645,0.5171276926994324,0.04402404651045799,31039,0.9190050959587097
22,3,0.003000000026077032,0.800000011920929,0.4808099865913391,0.046293653547763824,31038,0.9089503288269043
22,4,0.003000000026077032,0.4000000059604645,0.5073018670082092,0.042020898312330246,31036,0.920866072177887
23,0,0.0010000000474974513,0.4000000059604645,0.5049442648887634,0.04392380267381668,31022,0.9158017039299011
23,1,0.004999999888241291,0.4000000059604645,0.5035687685012817,0.04847366735339165,30999,0.9100615978240967
23,2,0.0003000000142492354,0.800000011920929,0.4819955825805664,0.047227174043655396,31039,0.9124327301979065
23,3,0.0010000000474974513,0.4000000059604645,0.49901044368743896,0.04467066377401352,31038,0.9145563244819641
23,4,9.999999747378752e-05,0.4000000059604645,0.503657341003418,0.042331594973802567,31036,0.9217038154602051
