task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_proxy,videomae_large,42,10,0.1647325224125047,0.05249928780490588,0.3394376807292766,0.0821611202499565,0.0003,0.8,"[0.21375807486075193, 0.1659578926994183, 0.09637357870017371, 0.11660710313130562, 0.23096596267087388]","[0.21382614985041604, 0.34552411713369824, 0.37202948452891804, 0.46382410985628497, 0.30198454227706595]"
strike,contact_force_proxy,videomae_large,42,11,0.17918285368137324,0.04758897560698962,0.3567066257657794,0.09289176986031991,0.001,0.8,"[0.22353330666172977, 0.16466178938145348, 0.12182040859703691, 0.14062231286008997, 0.24527645090655603]","[0.19294967479283087, 0.36961403064504406, 0.4546083116305305, 0.434047963911654, 0.3323131478488375]"
strike,contact_force_proxy,videomae_large,42,12,0.18346576488777383,0.04230726196742754,0.4013186969374197,0.016713553764626427,0.0001,0.8,"[0.2338554386094005, 0.17275917336528457, 0.14985204219764459, 0.12969908911208228, 0.23116308115445727]","[0.3815508135802833, 0.3866635253342604, 0.39701915614132044, 0.4240686057376606, 0.4172913838935738]"
strike,contact_force_proxy,videomae_large,42,13,0.17643114643785635,0.031911280548206016,0.3662130000073233,0.04211977167545963,0.0001,0.8,"[0.2113152403039097, 0.15671986441706798, 0.16590347424775242, 0.13309276292565764, 0.21512439029489394]","[0.3218442410223, 0.3398885596053125, 0.44200337125258526, 0.3786917548217238, 0.3486370733346952]"
strike,contact_force_proxy,videomae_large,42,14,0.16425607940288628,0.04652657349934835,0.3719285864689831,0.04469260617320555,0.0001,0.8,"[0.2123046199861548, 0.1507516894091534, 0.12220264257323865, 0.11084476601225601, 0.2251766790336286]","[0.32988406311506147, 0.34830277474398685, 0.45121270874829755, 0.39044544320787067, 0.3397979425296991]"
strike,contact_force_proxy,videomae_large,42,15,0.15339596055752946,0.0615745003489047,0.32913674872462806,0.04760285088908757,0.003,0.8,"[0.21925702703357797, 0.1610740284761154, 0.09939223669208819, 0.0679538067050689, 0.21930270388079687]","[0.33111862654160007, 0.27322543713462144, 0.3378982746625756, 0.41131650859605784, 0.29212489668828534]"
strike,contact_force_proxy,videomae_large,42,16,0.17597718938580126,0.0537581257381194,0.33081797666121754,0.056079277271688543,0.0001,0.8,"[0.21945200640598705, 0.18346922927823706, 0.11817784883554527, 0.11179393100929502, 0.24699293139994183]","[0.3901889460196658, 0.29416373128279505, 0.4069424634411145, 0.29078489038921995, 0.27200985217329243]"
strike,contact_force_proxy,videomae_large,42,17,0.17411281848354976,0.040036506563411164,0.31095293399433366,0.06214445282979783,0.0001,0.8,"[0.2152827179524368, 0.16071642719662005, 0.14799311783450053, 0.121052883666114, 0.2255189457680774]","[0.3742544792794785, 0.21557433439289186, 0.35886894910822986, 0.25953562982131306, 0.346531277369755]"
strike,contact_force_proxy,videomae_large,42,18,0.19100470150151652,0.04181248176329594,0.3749858020494286,0.029186441463227134,0.003,0.8,"[0.23225985229719448, 0.16457645883287408, 0.17011840769752506, 0.1397832038828013, 0.24828558479718765]","[0.39297497296802464, 0.41644143740700534, 0.3814688511853226, 0.3429681479500939, 0.3410756007366963]"
strike,contact_force_proxy,videomae_large,42,19,0.1979954853340588,0.052865628953593854,0.3617551108170024,0.07049841760825207,0.0001,0.8,"[0.25084952360130286, 0.1750291856031425, 0.18166171724140567, 0.11947511609212125, 0.2629618841323217]","[0.35109394762256185, 0.4619260387235934, 0.37432324434445097, 0.24239942658368607, 0.3790328968107195]"
strike,contact_force_proxy,videomae_large,42,20,0.1941205139097659,0.04929085139665027,0.38731137256098797,0.03643800466528634,0.005,0.8,"[0.24283734052653894, 0.1872982294472536, 0.16059551230478863, 0.12447920439334803, 0.2553922828769003]","[0.35683557475986705, 0.4186773657009145, 0.4359314153417222, 0.33871825082333806, 0.38639425617909817]"
strike,contact_force_proxy,videomae_large,42,21,0.18990227943938953,0.04763149862540789,0.29915009810185345,0.04913873015671946,0.003,0.8,"[0.25078638811323795, 0.1846811977335555, 0.16112264886290173, 0.11980355040705615, 0.23311761208019632]","[0.3428078196956613, 0.22645344122348277, 0.36405259621927855, 0.2775548757070012, 0.28488175766384316]"
strike,contact_force_proxy,videomae_large,42,22,0.18879944730382509,0.05325605263921583,0.35237303257485597,0.05504354925560997,0.003,0.8,"[0.2559607323738742, 0.1663591283649224, 0.1719701990300333, 0.10968215281003035, 0.24002502394026515]","[0.31142393880291186, 0.41738603428558263, 0.40435022259965747, 0.35708824337608025, 0.27161672381004753]"
strike,contact_force_proxy,videomae_large,42,23,0.188549299525899,0.04401250015530005,0.3504008036379882,0.03671171596955266,0.005,0.8,"[0.24517793011282896, 0.16863848050152774, 0.1766954701141007, 0.12304831440828867, 0.22918630249274885]","[0.39832218210530324, 0.3765486825543598, 0.345832621803039, 0.3413651674249697, 0.2899353643022694]"
