task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_proxy,large,2024,13,0.1591090924754718,0.06550881216156933,0.3424673087423174,0.05132348916325785,0.0001,0.8,"[0.17863470554237715, 0.21501459342927254, 0.1209937519717531, 0.05156550637995039, 0.22933690505400584]","[0.2814447853393852, 0.2938669191422787, 0.3994425297401053, 0.4038103703503104, 0.3337719391395073]"
strike,contact_force_proxy,large,2024,14,0.17976004611373372,0.03270224237132781,0.31188938193382637,0.09280642081188684,0.0003,0.8,"[0.1865304465049118, 0.22552526910395299, 0.16152067549928006, 0.12880291052838244, 0.19642092893214136]","[0.18018551457734933, 0.33623922183406973, 0.2329710749354733, 0.43286028347526473, 0.37719081484697503]"
strike,contact_force_proxy,large,2024,15,0.16303972634145678,0.0377724474008713,0.33512098725781125,0.09145069715638304,0.005,0.8,"[0.15368297516046137, 0.2217714187886115, 0.1296360591839959, 0.12075042588949292, 0.1893577526847222]","[0.3027824515225904, 0.4027922741674431, 0.26036232293061246, 0.4769505006160072, 0.23271738705240297]"
strike,contact_force_proxy,large,2024,16,0.17514672835030615,0.03133928669791664,0.391527544665491,0.09196563922894192,0.005,0.8,"[0.18223429872708186, 0.20599544964413818, 0.14850815086768276, 0.12990340061250827, 0.2090923419001196]","[0.2849738189767944, 0.4663297192523337, 0.47364163181266006, 0.4594280052108136, 0.2732645480748531]"
strike,contact_force_proxy,large,2024,17,0.17354300623346627,0.03945777367368907,0.3777305395003503,0.05505567098386428,0.005,0.8,"[0.2006006290542699, 0.2023973412072415, 0.13660158847236048, 0.11570857450658578, 0.21240689792687373]","[0.28828378789472586, 0.44606151226661916, 0.38805157422966474, 0.4171940554327631, 0.3490617676779787]"
strike,contact_force_proxy,large,2024,18,0.1945684128069509,0.022143567870344317,0.3402886612275503,0.1034971728614991,0.005,0.8,"[0.19027793246642577, 0.19362826259904375, 0.18338050541988227, 0.16981981154234638, 0.23573555200705631]","[0.14958758820764517, 0.3897138409233575, 0.44957429529945847, 0.3224198117999445, 0.3901477699073458]"
strike,contact_force_proxy,large,2024,19,0.19904606703200503,0.02223009503214291,0.34250763612984636,0.043097050341794015,0.005,0.8,"[0.18404729416369425, 0.2114204010327837, 0.20163114001418947, 0.1667693498733298, 0.2313621500760279]","[0.26721213927572507, 0.3317891506518277, 0.37957135438408063, 0.3454108237051384, 0.3885547126324601]"
strike,contact_force_proxy,large,2024,20,0.20546823557792226,0.04047997518238158,0.412969313648865,0.07393019309080966,0.005,0.8,"[0.17623499700998524, 0.22052403691536904, 0.19029610184209667, 0.16334957838194075, 0.2769364637402195]","[0.2885457771309292, 0.5130976515559822, 0.4477953403847169, 0.39107312311854203, 0.424334676054155]"
strike,contact_force_proxy,large,2024,21,0.20072548608988344,0.02273159542345091,0.37532691136951557,0.053947567392770374,0.003,0.8,"[0.19725389764564294, 0.2145942685620168, 0.18617337476617213, 0.1699484436302846, 0.2356574458453008]","[0.34123616104977295, 0.47846830085229686, 0.33368927213048827, 0.37953612200420916, 0.3437047008108104]"
strike,contact_force_proxy,large,2024,22,0.19124071898186246,0.02763824829539701,0.3786035486278062,0.05346752774610919,0.003,0.8,"[0.19665679182763307, 0.20087395801885055, 0.1762244651619267, 0.1495604030391947, 0.23288797686170726]","[0.3284210562833366, 0.46837438320521896, 0.3418784738477494, 0.41155190232081007, 0.3427919274819159]"
strike,contact_force_proxy,large,2024,23,0.19931474556904477,0.03143738236758518,0.3403541342890283,0.05316264703254844,0.005,0.8,"[0.20305830272464642, 0.19933162048422026, 0.19822288570366842, 0.14836807316556555, 0.24759284576712326]","[0.3002316309481017, 0.4431912797601222, 0.32997897044758395, 0.32949267584575137, 0.2988761144435822]"
