task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,dinov2_large,2024,10,0.06349514251603176,0.056515426808181404,0.41306275587587543,0.11845274696985765,0.0001,0.8,"[-0.03186865408312789, 0.09796771001135973, 0.1316627777563869, 0.03733965511289983, 0.08237422378264025]","[0.5875280685012461, 0.3195753512275944, 0.3456478987571501, 0.5210429075247895, 0.29151955336859736]"
strike,contact_force_native,dinov2_large,2024,11,0.08299671486737732,0.06238818776945203,0.43959722758686404,0.07657337185599827,0.003,0.8,"[-0.013269142901631614, 0.0903325922695325, 0.18130028101375906, 0.0635963869801972, 0.09302345697502945]","[0.3619064732267475, 0.40246979373203695, 0.5514992914957291, 0.3725834600150143, 0.5095271194647928]"
strike,contact_force_native,dinov2_large,2024,12,0.12046300303676978,0.08154791610532756,0.4701523443363197,0.08981742290518668,0.005,0.8,"[0.02976391359538355, 0.16881075732997042, 0.2519587716512972, 0.04922638341911101, 0.1025551891880867]","[0.36660224337441916, 0.3664113263672598, 0.5730421371186624, 0.4848370297572292, 0.5598689850640279]"
strike,contact_force_native,dinov2_large,2024,13,0.1586716107115077,0.061107394108550456,0.4999722378595517,0.11325906875521498,0.005,0.8,"[0.09992904547725412, 0.12314298522591394, 0.2686394080417016, 0.12131493829435347, 0.1803316765183154]","[0.28380898048389835, 0.5786357486784892, 0.4885541039543495, 0.5728595292164983, 0.5760028269645229]"
strike,contact_force_native,dinov2_large,2024,14,0.1444452550711073,0.04779957446744623,0.39981737463889805,0.14451215257929528,0.005,0.8,"[0.09462688500280225, 0.10692335134551623, 0.22770775179934544, 0.16370732342897298, 0.12926096377889962]","[0.2674609112083105, 0.19000627511815982, 0.4637394525744014, 0.5454043768923769, 0.5324758574012416]"
strike,contact_force_native,dinov2_large,2024,15,0.1676519861169359,0.033484416761192716,0.5195903671592592,0.056239702750753226,0.005,0.8,"[0.13366691398820374, 0.18689743254718205, 0.21390448910394733, 0.12501773372948266, 0.17877336121586374]","[0.5609444466822291, 0.4191356063418261, 0.5690097546543735, 0.49682610165028196, 0.5520359264675855]"
strike,contact_force_native,dinov2_large,2024,16,0.16466948400252082,0.03370484179869314,0.5901044338436243,0.013683511186331392,0.0003,0.8,"[0.11146534156852783, 0.16063312704835664, 0.21339248254313392, 0.1543868390901486, 0.18346962976243708]","[0.6108822715581386, 0.5901863192816181, 0.5798120722578683, 0.5979108232350687, 0.5717306828854276]"
strike,contact_force_native,dinov2_large,2024,17,0.20009931862335445,0.04943224721493616,0.5895756400098977,0.04878501312632887,0.0003,0.8,"[0.16519882252300555, 0.23550838183963696, 0.23345501908461186, 0.1196853296509478, 0.24664904001857002]","[0.6194321995616605, 0.49609510932539913, 0.6001550370365665, 0.5967191151687252, 0.6354767389571374]"
strike,contact_force_native,dinov2_large,2024,18,0.2002304185299819,0.04787202618998185,0.5229173149005962,0.057936211166118,0.0001,0.8,"[0.18105180354422434, 0.19107685414269004, 0.25868840247267066, 0.12543507318956804, 0.24489995930075648]","[0.47783393959732356, 0.47502629740120117, 0.5606469434489919, 0.4815924502501885, 0.6194869438052759]"
strike,contact_force_native,dinov2_large,2024,19,0.17784370369252395,0.019310301066239103,0.5229734423978127,0.034010332740093886,0.0003,0.8,"[0.15336097012753414, 0.1919994665999074, 0.20496306556103683, 0.15974707560716994, 0.17914794056697148]","[0.5225416507108475, 0.4607213230306949, 0.5629252289544611, 0.5291683894597807, 0.5395106198332797]"
strike,contact_force_native,dinov2_large,2024,20,0.1520241946665045,0.011770078637151737,0.4329865192420578,0.04128874940300747,0.0003,0.8,"[0.1374481470740665, 0.14873593605345148, 0.17015249798870646, 0.16028057255772998, 0.14350381965856807]","[0.4583119584130564, 0.49245134212316066, 0.3754054957061126, 0.4012075292235483, 0.43755627074441106]"
strike,contact_force_native,dinov2_large,2024,21,0.18358671904118845,0.017629522614053032,0.49416741571558714,0.05788352801246248,0.005,0.8,"[0.18113469237966306, 0.15703734400368918, 0.19599383970606588, 0.20848953424575156, 0.17527818487077262]","[0.4877434469511517, 0.3927835001831317, 0.5115567280710469, 0.5074204729326656, 0.5713329304399395]"
strike,contact_force_native,dinov2_large,2024,22,0.15804563036867986,0.01087725746775008,0.47171865370650246,0.07974525674642795,0.005,0.8,"[0.16617703034555487, 0.14047312102993392, 0.1629247616020021, 0.15077546358039562, 0.16987777528551284]","[0.4917353133185254, 0.3359622524816597, 0.43534240786009304, 0.5538262197349629, 0.5417270751372708]"
strike,contact_force_native,dinov2_large,2024,23,0.17084457721715793,0.020990102521432658,0.3886815196708566,0.07619190607732253,0.005,0.8,"[0.17954051325063702, 0.15927037539377986, 0.2078142748123737, 0.14903078170082718, 0.15856694092817192]","[0.3310564065937177, 0.2936470432987146, 0.3660324826586826, 0.496264345998622, 0.4564073198045462]"
