bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,7,ee_velocity,1,0.69130539894104,656,164,21156
low,7,ee_velocity,2,0.6865862011909485,656,164,21156
low,7,ee_velocity,3,0.685956597328186,656,164,21156
low,7,ee_velocity,4,0.6796388626098633,656,164,21156
low,7,ee_acceleration,0,0.26213836669921875,656,164,21156
low,7,ee_acceleration,1,0.2661844491958618,656,164,21156
low,7,ee_acceleration,2,0.27291229367256165,656,164,21156
low,7,ee_acceleration,3,0.2535559833049774,656,164,21156
low,7,ee_acceleration,4,0.26071301102638245,656,164,21156
low,7,contact_flag,0,1.0,656,164,21156
low,7,contact_flag,1,1.0,656,164,21156
low,7,contact_flag,2,1.0,656,164,21156
low,7,contact_flag,3,1.0,656,164,21156
low,7,contact_flag,4,1.0,656,164,21156
low,7,contact_force_log1p_mag,0,0.3969019055366516,656,164,21156
low,7,contact_force_log1p_mag,1,0.4219672679901123,656,164,21156
low,7,contact_force_log1p_mag,2,0.4147980213165283,656,164,21156
low,7,contact_force_log1p_mag,3,0.39450758695602417,656,164,21156
low,7,contact_force_log1p_mag,4,0.40080344676971436,656,164,21156
low,8,ee_velocity,0,0.6872779130935669,656,164,21156
low,8,ee_velocity,1,0.677044153213501,656,164,21156
low,8,ee_velocity,2,0.6727747321128845,656,164,21156
low,8,ee_velocity,3,0.6721672415733337,656,164,21156
low,8,ee_velocity,4,0.6612741947174072,656,164,21156
low,8,ee_acceleration,0,0.2683448791503906,656,164,21156
low,8,ee_acceleration,1,0.26684534549713135,656,164,21156
low,8,ee_acceleration,2,0.2739816904067993,656,164,21156
low,8,ee_acceleration,3,0.2570883631706238,656,164,21156
low,8,ee_acceleration,4,0.26179686188697815,656,164,21156
low,8,contact_flag,0,1.0,656,164,21156
low,8,contact_flag,1,1.0,656,164,21156
low,8,contact_flag,2,1.0,656,164,21156
low,8,contact_flag,3,1.0,656,164,21156
low,8,contact_flag,4,1.0,656,164,21156
low,8,contact_force_log1p_mag,0,0.4062270522117615,656,164,21156
low,8,contact_force_log1p_mag,1,0.4412113428115845,656,164,21156
low,8,contact_force_log1p_mag,2,0.4222962260246277,656,164,21156
low,8,contact_force_log1p_mag,3,0.40709537267684937,656,164,21156
low,8,contact_force_log1p_mag,4,0.4140116572380066,656,164,21156
low,9,ee_velocity,0,0.6960163712501526,656,164,21156
low,9,ee_velocity,1,0.6829715371131897,656,164,21156
low,9,ee_velocity,2,0.6855261325836182,656,164,21156
low,9,ee_velocity,3,0.6767568588256836,656,164,21156
low,9,ee_velocity,4,0.6759809255599976,656,164,21156
low,9,ee_acceleration,0,0.28677427768707275,656,164,21156
low,9,ee_acceleration,1,0.29418590664863586,656,164,21156
low,9,ee_acceleration,2,0.2924407422542572,656,164,21156
low,9,ee_acceleration,3,0.2848239839076996,656,164,21156
low,9,ee_acceleration,4,0.2824329137802124,656,164,21156
low,9,contact_flag,0,1.0,656,164,21156
low,9,contact_flag,1,1.0,656,164,21156
low,9,contact_flag,2,1.0,656,164,21156
low,9,contact_flag,3,1.0,656,164,21156
low,9,contact_flag,4,1.0,656,164,21156
low,9,contact_force_log1p_mag,0,0.41486358642578125,656,164,21156
low,9,contact_force_log1p_mag,1,0.4432631731033325,656,164,21156
low,9,contact_force_log1p_mag,2,0.42935633659362793,656,164,21156
low,9,contact_force_log1p_mag,3,0.4164007306098938,656,164,21156
low,9,contact_force_log1p_mag,4,0.4246726632118225,656,164,21156
low,10,ee_velocity,0,0.7113403677940369,656,164,21156
