bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,6,ee_velocity,2,0.8931266069412231,397,99,22329
low,6,ee_velocity,3,0.8939948678016663,397,99,22277
low,6,ee_velocity,4,0.8909041285514832,396,100,22320
low,6,ee_acceleration,0,0.15444901585578918,397,99,22330
low,6,ee_acceleration,1,0.12204670161008835,397,99,22317
low,6,ee_acceleration,2,0.13419321179389954,397,99,22329
low,6,ee_acceleration,3,0.1399577260017395,397,99,22277
low,6,ee_acceleration,4,0.14141835272312164,396,100,22320
low,6,contact_flag,0,0.6133803725242615,397,99,22330
low,6,contact_flag,1,0.5523678660392761,397,99,22317
low,6,contact_flag,2,0.5667982697486877,397,99,22329
low,6,contact_flag,3,0.49514806270599365,397,99,22277
low,6,contact_flag,4,0.5966793298721313,396,100,22320
low,6,contact_force_log1p_mag,0,0.6414637565612793,397,99,22330
low,6,contact_force_log1p_mag,1,0.5418039560317993,397,99,22317
low,6,contact_force_log1p_mag,2,0.5907843112945557,397,99,22329
low,6,contact_force_log1p_mag,3,0.4094098210334778,397,99,22277
low,6,contact_force_log1p_mag,4,0.5674489736557007,396,100,22320
low,7,ee_velocity,0,0.9063707590103149,397,99,22330
low,7,ee_velocity,1,0.894680380821228,397,99,22317
low,7,ee_velocity,2,0.9065402746200562,397,99,22329
low,7,ee_velocity,3,0.9071041345596313,397,99,22277
low,7,ee_velocity,4,0.90495365858078,396,100,22320
low,7,ee_acceleration,0,0.16979368031024933,397,99,22330
low,7,ee_acceleration,1,0.1431981474161148,397,99,22317
low,7,ee_acceleration,2,0.15702268481254578,397,99,22329
low,7,ee_acceleration,3,0.16438302397727966,397,99,22277
low,7,ee_acceleration,4,0.16036398708820343,396,100,22320
low,7,contact_flag,0,0.6144248247146606,397,99,22330
low,7,contact_flag,1,0.5641131401062012,397,99,22317
low,7,contact_flag,2,0.569837212562561,397,99,22329
low,7,contact_flag,3,0.5026087164878845,397,99,22277
low,7,contact_flag,4,0.5924489498138428,396,100,22320
low,7,contact_force_log1p_mag,0,0.6348689794540405,397,99,22330
low,7,contact_force_log1p_mag,1,0.5413379669189453,397,99,22317
low,7,contact_force_log1p_mag,2,0.5953711271286011,397,99,22329
low,7,contact_force_log1p_mag,3,0.4022337794303894,397,99,22277
low,7,contact_force_log1p_mag,4,0.5863159894943237,396,100,22320
low,8,ee_velocity,0,0.9047226309776306,397,99,22330
low,8,ee_velocity,1,0.8903601169586182,397,99,22317
low,8,ee_velocity,2,0.9060235619544983,397,99,22329
low,8,ee_velocity,3,0.9033474326133728,397,99,22277
low,8,ee_velocity,4,0.9029445648193359,396,100,22320
low,8,ee_acceleration,0,0.1718667894601822,397,99,22330
low,8,ee_acceleration,1,0.14476320147514343,397,99,22317
low,8,ee_acceleration,2,0.15582184493541718,397,99,22329
low,8,ee_acceleration,3,0.16820327937602997,397,99,22277
low,8,ee_acceleration,4,0.16143248975276947,396,100,22320
low,8,contact_flag,0,0.6345911026000977,397,99,22330
low,8,contact_flag,1,0.5886436700820923,397,99,22317
low,8,contact_flag,2,0.5821042060852051,397,99,22329
low,8,contact_flag,3,0.5134615898132324,397,99,22277
low,8,contact_flag,4,0.6070468425750732,396,100,22320
low,8,contact_force_log1p_mag,0,0.6683071851730347,397,99,22330
low,8,contact_force_log1p_mag,1,0.5750067234039307,397,99,22317
low,8,contact_force_log1p_mag,2,0.6200076341629028,397,99,22329
low,8,contact_force_log1p_mag,3,0.4421720504760742,397,99,22277
low,8,contact_force_log1p_mag,4,0.6204812526702881,396,100,22320
low,9,ee_velocity,0,0.9047203063964844,397,99,22330
low,9,ee_velocity,1,0.8953823447227478,397,99,22317
low,9,ee_velocity,2,0.9058252573013306,397,99,22329
low,9,ee_velocity,3,0.9055004715919495,397,99,22277
low,9,ee_velocity,4,0.9044454097747803,396,100,22320
low,9,ee_acceleration,0,0.1704559028148651,397,99,22330
low,9,ee_acceleration,1,0.14193765819072723,397,99,22317
low,9,ee_acceleration,2,0.15966416895389557,397,99,22329
low,9,ee_acceleration,3,0.17067594826221466,397,99,22277
low,9,ee_acceleration,4,0.1694181114435196,396,100,22320
low,9,contact_flag,0,0.6376101970672607,397,99,22330
low,9,contact_flag,1,0.6102769374847412,397,99,22317
low,9,contact_flag,2,0.6076401472091675,397,99,22329
low,9,contact_flag,3,0.5437050461769104,397,99,22277
low,9,contact_flag,4,0.6364604830741882,396,100,22320
low,9,contact_force_log1p_mag,0,0.6810751557350159,397,99,22330
low,9,contact_force_log1p_mag,1,0.6068085432052612,397,99,22317
low,9,contact_force_log1p_mag,2,0.653128445148468,397,99,22329
low,9,contact_force_log1p_mag,3,0.48909544944763184,397,99,22277
low,9,contact_force_log1p_mag,4,0.6484464406967163,396,100,22320
low,10,ee_velocity,0,0.9113280177116394,397,99,22330
low,10,ee_velocity,1,0.9000924229621887,397,99,22317
low,10,ee_velocity,2,0.9129512906074524,397,99,22329
low,10,ee_velocity,3,0.9091408848762512,397,99,22277
low,10,ee_velocity,4,0.908490777015686,396,100,22320
low,10,ee_acceleration,0,0.18452051281929016,397,99,22330
low,10,ee_acceleration,1,0.14659671485424042,397,99,22317
low,10,ee_acceleration,2,0.1690264791250229,397,99,22329
low,10,ee_acceleration,3,0.18445932865142822,397,99,22277
low,10,ee_acceleration,4,0.18365859985351562,396,100,22320
low,10,contact_flag,0,0.6480358839035034,397,99,22330
low,10,contact_flag,1,0.6234227418899536,397,99,22317
low,10,contact_flag,2,0.6161197423934937,397,99,22329
low,10,contact_flag,3,0.5534405708312988,397,99,22277
low,10,contact_flag,4,0.6396526098251343,396,100,22320
low,10,contact_force_log1p_mag,0,0.6937676668167114,397,99,22330
low,10,contact_force_log1p_mag,1,0.6335182189941406,397,99,22317
low,10,contact_force_log1p_mag,2,0.6511508226394653,397,99,22329
low,10,contact_force_log1p_mag,3,0.4903240203857422,397,99,22277
low,10,contact_force_log1p_mag,4,0.6550078988075256,396,100,22320
low,11,ee_velocity,0,0.9154233336448669,397,99,22330
low,11,ee_velocity,1,0.9029861688613892,397,99,22317
low,11,ee_velocity,2,0.9151626229286194,397,99,22329
low,11,ee_velocity,3,0.9126846194267273,397,99,22277
low,11,ee_velocity,4,0.9105044603347778,396,100,22320
low,11,ee_acceleration,0,0.18866533041000366,397,99,22330
low,11,ee_acceleration,1,0.15631774067878723,397,99,22317
low,11,ee_acceleration,2,0.1681525707244873,397,99,22329
low,11,ee_acceleration,3,0.18432684242725372,397,99,22277
low,11,ee_acceleration,4,0.18152453005313873,396,100,22320
low,11,contact_flag,0,0.6566946506500244,397,99,22330
low,11,contact_flag,1,0.6273280382156372,397,99,22317
low,11,contact_flag,2,0.6186650991439819,397,99,22329
low,11,contact_flag,3,0.5462896227836609,397,99,22277
low,11,contact_flag,4,0.6553118228912354,396,100,22320
low,11,contact_force_log1p_mag,0,0.6955728530883789,397,99,22330
low,11,contact_force_log1p_mag,1,0.6502561569213867,397,99,22317
low,11,contact_force_log1p_mag,2,0.6512177586555481,397,99,22329
low,11,contact_force_log1p_mag,3,0.47109246253967285,397,99,22277
low,11,contact_force_log1p_mag,4,0.6665252447128296,396,100,22320
low,12,ee_velocity,0,0.914512574672699,397,99,22330
low,12,ee_velocity,1,0.9047466516494751,397,99,22317
low,12,ee_velocity,2,0.911993145942688,397,99,22329
low,12,ee_velocity,3,0.9111324548721313,397,99,22277
low,12,ee_velocity,4,0.9087390899658203,396,100,22320
low,12,ee_acceleration,0,0.18915431201457977,397,99,22330
low,12,ee_acceleration,1,0.16795094311237335,397,99,22317
low,12,ee_acceleration,2,0.1787835955619812,397,99,22329
low,12,ee_acceleration,3,0.18963681161403656,397,99,22277
low,12,ee_acceleration,4,0.18426673114299774,396,100,22320
low,12,contact_flag,0,0.6708306670188904,397,99,22330
low,12,contact_flag,1,0.6341878175735474,397,99,22317
low,12,contact_flag,2,0.6144810914993286,397,99,22329
