bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
med,8,contact_flag,0.7809431195259094,0.03861888005314423,943,168334,0.7843,1.1551
med,8,contact_force_log1p_mag,0.783345627784729,0.042194466343013284,943,168334,0.7843,1.1551
med,9,ee_velocity,0.9027457714080811,0.0068942282645006155,943,168334,0.7843,1.1551
med,9,ee_acceleration,0.324644947052002,0.026005289410712333,943,168334,0.7843,1.1551
med,9,contact_flag,0.792085874080658,0.03557215078957145,943,168334,0.7843,1.1551
med,9,contact_force_log1p_mag,0.7968408942222596,0.03827468261408634,943,168334,0.7843,1.1551
med,10,ee_velocity,0.9092153668403625,0.006467019694148508,943,168334,0.7843,1.1551
med,10,ee_acceleration,0.34311419129371645,0.026392124731060826,943,168334,0.7843,1.1551
med,10,contact_flag,0.7979757189750671,0.03289493834726914,943,168334,0.7843,1.1551
med,10,contact_force_log1p_mag,0.801039707660675,0.037294833806447776,943,168334,0.7843,1.1551
med,11,ee_velocity,0.9124678373336792,0.006492003902936684,943,168334,0.7843,1.1551
med,11,ee_acceleration,0.34496740698814393,0.02835211170998653,943,168334,0.7843,1.1551
med,11,contact_flag,0.795133090019226,0.03647867971329452,943,168334,0.7843,1.1551
med,11,contact_force_log1p_mag,0.7947340965270996,0.04236251030814119,943,168334,0.7843,1.1551
med,12,ee_velocity,0.9122031331062317,0.006944620717952801,943,168334,0.7843,1.1551
med,12,ee_acceleration,0.35706575512886046,0.028385507487583138,943,168334,0.7843,1.1551
med,12,contact_flag,0.8074426412582397,0.03084848778485783,943,168334,0.7843,1.1551
med,12,contact_force_log1p_mag,0.8134968519210816,0.034498110325582226,943,168334,0.7843,1.1551
med,13,ee_velocity,0.9226165533065795,0.006587330548057063,943,168334,0.7843,1.1551
med,13,ee_acceleration,0.39506933093070984,0.029681857730879745,943,168334,0.7843,1.1551
med,13,contact_flag,0.8169985890388489,0.029431241358937453,943,168334,0.7843,1.1551
med,13,contact_force_log1p_mag,0.8207572221755981,0.03283719220709273,943,168334,0.7843,1.1551
med,14,ee_velocity,0.9238884568214416,0.007222819854593094,943,168334,0.7843,1.1551
med,14,ee_acceleration,0.4024843454360962,0.031085465210103,943,168334,0.7843,1.1551
med,14,contact_flag,0.8207507729530334,0.02789291955491477,943,168334,0.7843,1.1551
med,14,contact_force_log1p_mag,0.8235248446464538,0.030312902068307113,943,168334,0.7843,1.1551
med,15,ee_velocity,0.9352171659469605,0.006957573910651896,943,168334,0.7843,1.1551
med,15,ee_acceleration,0.4386137306690216,0.03270476112877428,943,168334,0.7843,1.1551
med,15,contact_flag,0.8275344252586365,0.025473627757687314,943,168334,0.7843,1.1551
med,15,contact_force_log1p_mag,0.8302253842353821,0.02706632428632395,943,168334,0.7843,1.1551
med,16,ee_velocity,0.9460705399513245,0.00602980269245247,943,168334,0.7843,1.1551
med,16,ee_acceleration,0.46631875038146975,0.032641868870842264,943,168334,0.7843,1.1551
med,16,contact_flag,0.8360557198524475,0.025153220657602275,943,168334,0.7843,1.1551
med,16,contact_force_log1p_mag,0.8364295244216919,0.02775419104781219,943,168334,0.7843,1.1551
med,17,ee_velocity,0.9506398558616638,0.00524544856317035,943,168334,0.7843,1.1551
med,17,ee_acceleration,0.47225877046585085,0.03263443364824149,943,168334,0.7843,1.1551
med,17,contact_flag,0.8423791885375976,0.02551497134225416,943,168334,0.7843,1.1551
med,17,contact_force_log1p_mag,0.8436249256134033,0.02793608498931983,943,168334,0.7843,1.1551
med,18,ee_velocity,0.9538461089134216,0.005637756769017988,943,168334,0.7843,1.1551
med,18,ee_acceleration,0.4726599633693695,0.032826133310840576,943,168334,0.7843,1.1551
med,18,contact_flag,0.8437992095947265,0.024894155881625493,943,168334,0.7843,1.1551
med,18,contact_force_log1p_mag,0.8478185176849365,0.02651665203066089,943,168334,0.7843,1.1551
med,19,ee_velocity,0.9550529718399048,0.0052865260922874534,943,168334,0.7843,1.1551
med,19,ee_acceleration,0.4704772174358368,0.034521214247192546,943,168334,0.7843,1.1551
med,19,contact_flag,0.8458863258361816,0.02400685514086687,943,168334,0.7843,1.1551
med,19,contact_force_log1p_mag,0.852439796924591,0.025491061099366802,943,168334,0.7843,1.1551
med,20,ee_velocity,0.9566225647926331,0.0050630654143349555,943,168334,0.7843,1.1551
med,20,ee_acceleration,0.4581469237804413,0.033226913891413336,943,168334,0.7843,1.1551
med,20,contact_flag,0.8432292938232422,0.024698791136416737,943,168334,0.7843,1.1551
med,20,contact_force_log1p_mag,0.8496811866760254,0.02636114176251084,943,168334,0.7843,1.1551
med,21,ee_velocity,0.9567202210426331,0.0051902601790263184,943,168334,0.7843,1.1551
med,21,ee_acceleration,0.45107224583625793,0.03175325884031648,943,168334,0.7843,1.1551
med,21,contact_flag,0.848145580291748,0.024299244689868972,943,168334,0.7843,1.1551
med,21,contact_force_log1p_mag,0.8557949542999268,0.025367020655184983,943,168334,0.7843,1.1551
med,22,ee_velocity,0.9601669788360596,0.004914901560543198,943,168334,0.7843,1.1551
med,22,ee_acceleration,0.45276446342468263,0.03108173520135392,943,168334,0.7843,1.1551
med,22,contact_flag,0.8460258603096008,0.025170444002101538,943,168334,0.7843,1.1551
med,22,contact_force_log1p_mag,0.8536616325378418,0.02597417833273429,943,168334,0.7843,1.1551
med,23,ee_velocity,0.9598243951797485,0.004981527319724261,943,168334,0.7843,1.1551
med,23,ee_acceleration,0.4502598285675049,0.03207136897207886,943,168334,0.7843,1.1551
med,23,contact_flag,0.8466058254241944,0.02334777962884296,943,168334,0.7843,1.1551
med,23,contact_force_log1p_mag,0.855634605884552,0.02389016480801345,943,168334,0.7843,1.1551
high,0,ee_velocity,0.4428240180015564,0.008774526956192547,909,162568,0.7843,1.1551
high,0,ee_acceleration,0.10620847642421723,0.0028043989782085676,909,162568,0.7843,1.1551
