bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,12,contact_flag,3,0.6569130420684814,425,107,24119
low,12,contact_flag,4,0.675204873085022,425,107,24109
low,12,contact_force_log1p_mag,0,0.6729769706726074,426,106,24088
low,12,contact_force_log1p_mag,1,0.6908508539199829,426,106,24086
low,12,contact_force_log1p_mag,2,0.707003116607666,426,106,24086
low,12,contact_force_log1p_mag,3,0.6145621538162231,425,107,24119
low,12,contact_force_log1p_mag,4,0.6543944478034973,425,107,24109
low,13,ee_velocity,0,0.9232773184776306,426,106,24088
low,13,ee_velocity,1,0.9396665692329407,426,106,24086
low,13,ee_velocity,2,0.9297783374786377,426,106,24086
low,13,ee_velocity,3,0.9362816214561462,425,107,24119
low,13,ee_velocity,4,0.9110404849052429,425,107,24109
low,13,ee_acceleration,0,0.19899076223373413,426,106,24088
low,13,ee_acceleration,1,0.2544383704662323,426,106,24086
low,13,ee_acceleration,2,0.22398294508457184,426,106,24086
low,13,ee_acceleration,3,0.2418290674686432,425,107,24119
low,13,ee_acceleration,4,0.18594221770763397,425,107,24109
low,13,contact_flag,0,0.6636918783187866,426,106,24088
low,13,contact_flag,1,0.7113238573074341,426,106,24086
low,13,contact_flag,2,0.7233568429946899,426,106,24086
low,13,contact_flag,3,0.6758846640586853,425,107,24119
low,13,contact_flag,4,0.6816472411155701,425,107,24109
low,13,contact_force_log1p_mag,0,0.6788560152053833,426,106,24088
low,13,contact_force_log1p_mag,1,0.6952962875366211,426,106,24086
low,13,contact_force_log1p_mag,2,0.7084624171257019,426,106,24086
low,13,contact_force_log1p_mag,3,0.6275490522384644,425,107,24119
low,13,contact_force_log1p_mag,4,0.6614936590194702,425,107,24109
low,14,ee_velocity,0,0.9202714562416077,426,106,24088
low,14,ee_velocity,1,0.9403652548789978,426,106,24086
low,14,ee_velocity,2,0.9311651587486267,426,106,24086
low,14,ee_velocity,3,0.9345539808273315,425,107,24119
low,14,ee_velocity,4,0.9071162343025208,425,107,24109
low,14,ee_acceleration,0,0.20735953748226166,426,106,24088
low,14,ee_acceleration,1,0.2620200216770172,426,106,24086
low,14,ee_acceleration,2,0.226991668343544,426,106,24086
low,14,ee_acceleration,3,0.24450312554836273,425,107,24119
low,14,ee_acceleration,4,0.19029726088047028,425,107,24109
low,14,contact_flag,0,0.6648514866828918,426,106,24088
low,14,contact_flag,1,0.7160320281982422,426,106,24086
low,14,contact_flag,2,0.7314618229866028,426,106,24086
low,14,contact_flag,3,0.6778813600540161,425,107,24119
low,14,contact_flag,4,0.7073640823364258,425,107,24109
low,14,contact_force_log1p_mag,0,0.6793325543403625,426,106,24088
low,14,contact_force_log1p_mag,1,0.7114976644515991,426,106,24086
low,14,contact_force_log1p_mag,2,0.7232334613800049,426,106,24086
low,14,contact_force_log1p_mag,3,0.6352876424789429,425,107,24119
low,14,contact_force_log1p_mag,4,0.6874513626098633,425,107,24109
low,15,ee_velocity,0,0.9349538087844849,426,106,24088
low,15,ee_velocity,1,0.9494840502738953,426,106,24086
low,15,ee_velocity,2,0.9399325251579285,426,106,24086
low,15,ee_velocity,3,0.943744957447052,425,107,24119
low,15,ee_velocity,4,0.9192583560943604,425,107,24109
low,15,ee_acceleration,0,0.24245165288448334,426,106,24088
low,15,ee_acceleration,1,0.30075955390930176,426,106,24086
low,15,ee_acceleration,2,0.2694754898548126,426,106,24086
low,15,ee_acceleration,3,0.2874859869480133,425,107,24119
low,15,ee_acceleration,4,0.23212145268917084,425,107,24109
low,15,contact_flag,0,0.6797608137130737,426,106,24088
low,15,contact_flag,1,0.7123936414718628,426,106,24086
low,15,contact_flag,2,0.7445319890975952,426,106,24086
low,15,contact_flag,3,0.6726436018943787,425,107,24119
low,15,contact_flag,4,0.7102720737457275,425,107,24109
low,15,contact_force_log1p_mag,0,0.6906570196151733,426,106,24088
low,15,contact_force_log1p_mag,1,0.7039073705673218,426,106,24086
low,15,contact_force_log1p_mag,2,0.7272073030471802,426,106,24086
low,15,contact_force_log1p_mag,3,0.6338766813278198,425,107,24119
low,15,contact_force_log1p_mag,4,0.6848883032798767,425,107,24109
low,16,ee_velocity,0,0.9388811588287354,426,106,24088
low,16,ee_velocity,1,0.9543008208274841,426,106,24086
low,16,ee_velocity,2,0.9468388557434082,426,106,24086
low,16,ee_velocity,3,0.9481821060180664,425,107,24119
low,16,ee_velocity,4,0.9241245985031128,425,107,24109
low,16,ee_acceleration,0,0.2597797214984894,426,106,24088
low,16,ee_acceleration,1,0.31500113010406494,426,106,24086
low,16,ee_acceleration,2,0.28166669607162476,426,106,24086
low,16,ee_acceleration,3,0.30169206857681274,425,107,24119
low,16,ee_acceleration,4,0.24302302300930023,425,107,24109
low,16,contact_flag,0,0.6888855695724487,426,106,24088
low,16,contact_flag,1,0.7179977297782898,426,106,24086
low,16,contact_flag,2,0.7437955737113953,426,106,24086
low,16,contact_flag,3,0.6659658551216125,425,107,24119
low,16,contact_flag,4,0.7082821130752563,425,107,24109
low,16,contact_force_log1p_mag,0,0.704185962677002,426,106,24088
low,16,contact_force_log1p_mag,1,0.7097362875938416,426,106,24086
low,16,contact_force_log1p_mag,2,0.7286430597305298,426,106,24086
low,16,contact_force_log1p_mag,3,0.6279317140579224,425,107,24119
low,16,contact_force_log1p_mag,4,0.6883997917175293,425,107,24109
low,17,ee_velocity,0,0.9443719983100891,426,106,24088
low,17,ee_velocity,1,0.9586033821105957,426,106,24086
