task,layer,variable,var_type,r2_mean,r2_std,n_samples
strike,20,ee_velocity,dynamic,0.994492,0.000523,3000
strike,20,object_velocity,dynamic,0.696506,0.10718,3000
strike,20,object_acceleration,dynamic,0.522266,0.052499,3000
strike,20,ee_to_object_distance,dynamic,0.663985,0.012285,3000
strike,20,contact_flag,dynamic,0.0,0.0,3000
strike,20,contact_force,dynamic,0.0,0.0,3000
strike,20,phase,dynamic,0.0,0.0,3000
strike,20,ball_planar_travel_distance,dynamic,0.857019,0.015806,3000
strike,21,object_0_mass,static,0.013838,0.014755,3000
strike,21,object_0_static_friction,static,0.320377,0.026645,3000
strike,21,object_0_dynamic_friction,static,0.228379,0.032725,3000
strike,21,object_0_restitution,static,-0.012891,0.011057,3000
strike,21,surface_static_friction,static,-0.008664,0.0069,3000
strike,21,surface_dynamic_friction,static,-0.013722,0.020844,3000
strike,21,ee_velocity,dynamic,0.994402,0.000696,3000
strike,21,object_velocity,dynamic,0.707922,0.105235,3000
strike,21,object_acceleration,dynamic,0.530789,0.053258,3000
strike,21,ee_to_object_distance,dynamic,0.661611,0.016558,3000
strike,21,contact_flag,dynamic,0.0,0.0,3000
strike,21,contact_force,dynamic,0.0,0.0,3000
strike,21,phase,dynamic,0.0,0.0,3000
strike,21,ball_planar_travel_distance,dynamic,0.861778,0.013482,3000
strike,22,object_0_mass,static,0.019867,0.009893,3000
strike,22,object_0_static_friction,static,0.322021,0.025753,3000
strike,22,object_0_dynamic_friction,static,0.227216,0.033423,3000
strike,22,object_0_restitution,static,-0.015427,0.010175,3000
strike,22,surface_static_friction,static,-0.0069,0.010263,3000
strike,22,surface_dynamic_friction,static,-0.008885,0.018435,3000
strike,22,ee_velocity,dynamic,0.994235,0.000609,3000
strike,22,object_velocity,dynamic,0.720828,0.101997,3000
strike,22,object_acceleration,dynamic,0.540627,0.04709,3000
strike,22,ee_to_object_distance,dynamic,0.653974,0.015456,3000
strike,22,contact_flag,dynamic,0.0,0.0,3000
strike,22,contact_force,dynamic,0.0,0.0,3000
strike,22,phase,dynamic,0.0,0.0,3000
strike,22,ball_planar_travel_distance,dynamic,0.869232,0.017859,3000
strike,23,object_0_mass,static,0.014509,0.009811,3000
strike,23,object_0_static_friction,static,0.327915,0.027548,3000
strike,23,object_0_dynamic_friction,static,0.231361,0.031119,3000
strike,23,object_0_restitution,static,-0.015969,0.00949,3000
strike,23,surface_static_friction,static,-0.001803,0.010007,3000
strike,23,surface_dynamic_friction,static,-0.008985,0.020119,3000
strike,23,ee_velocity,dynamic,0.994257,0.000599,3000
strike,23,object_velocity,dynamic,0.719129,0.102662,3000
strike,23,object_acceleration,dynamic,0.543335,0.048127,3000
strike,23,ee_to_object_distance,dynamic,0.659115,0.010916,3000
strike,23,contact_flag,dynamic,0.0,0.0,3000
strike,23,contact_force,dynamic,0.0,0.0,3000
strike,23,phase,dynamic,0.0,0.0,3000
strike,23,ball_planar_travel_distance,dynamic,0.865577,0.018008,3000
strike,24,object_0_mass,static,0.015307,0.00855,3000
strike,24,object_0_static_friction,static,0.32647,0.028485,3000
strike,24,object_0_dynamic_friction,static,0.227942,0.028185,3000
strike,24,object_0_restitution,static,-0.011787,0.009502,3000
strike,24,surface_static_friction,static,-0.005527,0.01023,3000
strike,24,surface_dynamic_friction,static,-0.0039,0.020656,3000
strike,24,ee_velocity,dynamic,0.994531,0.000604,3000
strike,24,object_velocity,dynamic,0.725221,0.101174,3000
strike,24,object_acceleration,dynamic,0.54647,0.047299,3000
strike,24,ee_to_object_distance,dynamic,0.633964,0.012746,3000
strike,24,contact_flag,dynamic,0.0,0.0,3000
strike,24,contact_force,dynamic,0.0,0.0,3000
strike,24,phase,dynamic,0.0,0.0,3000
strike,24,ball_planar_travel_distance,dynamic,0.871269,0.016767,3000
strike,25,object_0_mass,static,0.017859,0.009821,3000
strike,25,object_0_static_friction,static,0.334005,0.023379,3000
strike,25,object_0_dynamic_friction,static,0.226041,0.027341,3000
strike,25,object_0_restitution,static,-0.013195,0.006674,3000
strike,25,surface_static_friction,static,-0.003832,0.011718,3000
strike,25,surface_dynamic_friction,static,-0.001809,0.022049,3000
strike,25,ee_velocity,dynamic,0.994588,0.000556,3000
strike,25,object_velocity,dynamic,0.748042,0.087656,3000
strike,25,object_acceleration,dynamic,0.557723,0.049226,3000
strike,25,ee_to_object_distance,dynamic,0.620406,0.014224,3000
strike,25,contact_flag,dynamic,0.0,0.0,3000
strike,25,contact_force,dynamic,0.0,0.0,3000
strike,25,phase,dynamic,0.0,0.0,3000
strike,25,ball_planar_travel_distance,dynamic,0.870266,0.01062,3000
strike,26,object_0_mass,static,0.010813,0.011887,3000
strike,26,object_0_static_friction,static,0.330286,0.025701,3000
strike,26,object_0_dynamic_friction,static,0.219046,0.025412,3000
strike,26,object_0_restitution,static,-0.010998,0.0108,3000
strike,26,surface_static_friction,static,-0.010808,0.01583,3000
strike,26,surface_dynamic_friction,static,-0.004928,0.025625,3000
strike,26,ee_velocity,dynamic,0.994866,0.000531,3000
strike,26,object_velocity,dynamic,0.744548,0.080763,3000
strike,26,object_acceleration,dynamic,0.562961,0.040511,3000
strike,26,ee_to_object_distance,dynamic,0.641917,0.030345,3000
strike,26,contact_flag,dynamic,0.0,0.0,3000
strike,26,contact_force,dynamic,0.0,0.0,3000
strike,26,phase,dynamic,0.0,0.0,3000
strike,26,ball_planar_travel_distance,dynamic,0.864979,0.010992,3000
strike,27,object_0_mass,static,0.016505,0.013345,3000
strike,27,object_0_static_friction,static,0.327663,0.025601,3000
strike,27,object_0_dynamic_friction,static,0.221877,0.028628,3000
strike,27,object_0_restitution,static,-0.016806,0.014724,3000
strike,27,surface_static_friction,static,-0.013573,0.013302,3000
strike,27,surface_dynamic_friction,static,-0.003623,0.020931,3000
strike,27,ee_velocity,dynamic,0.994882,0.000435,3000
strike,27,object_velocity,dynamic,0.7354,0.083469,3000
strike,27,object_acceleration,dynamic,0.556148,0.044537,3000
strike,27,ee_to_object_distance,dynamic,0.620104,0.023703,3000
strike,27,contact_flag,dynamic,0.0,0.0,3000
strike,27,contact_force,dynamic,0.0,0.0,3000
strike,27,phase,dynamic,0.0,0.0,3000
strike,27,ball_planar_travel_distance,dynamic,0.869273,0.017066,3000
strike,28,object_0_mass,static,0.011479,0.014892,3000
strike,28,object_0_static_friction,static,0.332099,0.022593,3000
strike,28,object_0_dynamic_friction,static,0.225172,0.026665,3000
strike,28,object_0_restitution,static,-0.012117,0.012178,3000
strike,28,surface_static_friction,static,-0.014947,0.009869,3000
strike,28,surface_dynamic_friction,static,-0.003189,0.018763,3000
strike,28,ee_velocity,dynamic,0.994969,0.000361,3000
strike,28,object_velocity,dynamic,0.749707,0.084622,3000
strike,28,object_acceleration,dynamic,0.5682,0.041411,3000
strike,28,ee_to_object_distance,dynamic,0.600318,0.027622,3000
strike,28,contact_flag,dynamic,0.0,0.0,3000
strike,28,contact_force,dynamic,0.0,0.0,3000
strike,28,phase,dynamic,0.0,0.0,3000
strike,28,ball_planar_travel_distance,dynamic,0.874815,0.014979,3000
strike,29,object_0_mass,static,0.014095,0.010237,3000
strike,29,object_0_static_friction,static,0.334048,0.026031,3000
strike,29,object_0_dynamic_friction,static,0.225132,0.028115,3000
strike,29,object_0_restitution,static,-0.017507,0.011747,3000
strike,29,surface_static_friction,static,-0.019505,0.010238,3000
strike,29,surface_dynamic_friction,static,-0.00397,0.024013,3000
strike,29,ee_velocity,dynamic,0.995207,0.000444,3000
strike,29,object_velocity,dynamic,0.758621,0.081056,3000
strike,29,object_acceleration,dynamic,0.57994,0.040847,3000
strike,29,ee_to_object_distance,dynamic,0.557112,0.006642,3000
strike,29,contact_flag,dynamic,0.0,0.0,3000
strike,29,contact_force,dynamic,0.0,0.0,3000
strike,29,phase,dynamic,0.0,0.0,3000
strike,29,ball_planar_travel_distance,dynamic,0.8829,0.012854,3000
strike,30,object_0_mass,static,0.017707,0.018986,3000
strike,30,object_0_static_friction,static,0.344675,0.032414,3000
strike,30,object_0_dynamic_friction,static,0.233246,0.030861,3000
strike,30,object_0_restitution,static,-0.018729,0.016112,3000
strike,30,surface_static_friction,static,-0.024494,0.010293,3000
strike,30,surface_dynamic_friction,static,-0.012305,0.023564,3000
strike,30,ee_velocity,dynamic,0.99573,0.000459,3000
strike,30,object_velocity,dynamic,0.79103,0.067563,3000
strike,30,object_acceleration,dynamic,0.628487,0.038952,3000
strike,30,ee_to_object_distance,dynamic,0.53797,0.018863,3000
strike,30,contact_flag,dynamic,0.0,0.0,3000
strike,30,contact_force,dynamic,0.0,0.0,3000
strike,30,phase,dynamic,0.0,0.0,3000
strike,30,ball_planar_travel_distance,dynamic,0.891093,0.007399,3000
strike,31,object_0_mass,static,0.009277,0.012799,3000
strike,31,object_0_static_friction,static,0.345839,0.029721,3000
strike,31,object_0_dynamic_friction,static,0.228502,0.029001,3000
strike,31,object_0_restitution,static,-0.013267,0.016882,3000
strike,31,surface_static_friction,static,-0.024856,0.011311,3000
strike,31,surface_dynamic_friction,static,-0.012139,0.022579,3000
strike,31,ee_velocity,dynamic,0.995698,0.000289,3000
strike,31,object_velocity,dynamic,0.788991,0.069849,3000
strike,31,object_acceleration,dynamic,0.619852,0.038977,3000
strike,31,ee_to_object_distance,dynamic,0.535143,0.018489,3000
strike,31,contact_flag,dynamic,0.0,0.0,3000
strike,31,contact_force,dynamic,0.0,0.0,3000
strike,31,phase,dynamic,0.0,0.0,3000
strike,31,ball_planar_travel_distance,dynamic,0.888657,0.007979,3000
strike,32,object_0_mass,static,0.008468,0.016412,3000
strike,32,object_0_static_friction,static,0.347771,0.025117,3000
strike,32,object_0_dynamic_friction,static,0.242002,0.022565,3000
strike,32,object_0_restitution,static,-0.009821,0.012648,3000
strike,32,surface_static_friction,static,-0.02964,0.012927,3000
strike,32,surface_dynamic_friction,static,-0.010683,0.021068,3000
strike,32,ee_velocity,dynamic,0.99631,0.000208,3000
strike,32,object_velocity,dynamic,0.787196,0.063166,3000
strike,32,object_acceleration,dynamic,0.627726,0.043229,3000
strike,32,ee_to_object_distance,dynamic,0.506955,0.015159,3000
strike,32,contact_flag,dynamic,0.0,0.0,3000
strike,32,contact_force,dynamic,0.0,0.0,3000
strike,32,phase,dynamic,0.0,0.0,3000
strike,32,ball_planar_travel_distance,dynamic,0.891212,0.005708,3000
strike,33,object_0_mass,static,0.009618,0.010617,3000
strike,33,object_0_static_friction,static,0.343341,0.029874,3000
strike,33,object_0_dynamic_friction,static,0.235076,0.03058,3000
strike,33,object_0_restitution,static,-0.00686,0.010781,3000
strike,33,surface_static_friction,static,-0.032128,0.014304,3000
strike,33,surface_dynamic_friction,static,-0.009842,0.017966,3000
strike,33,ee_velocity,dynamic,0.996236,0.00026,3000
strike,33,object_velocity,dynamic,0.782924,0.065142,3000
strike,33,object_acceleration,dynamic,0.626031,0.044887,3000
strike,33,ee_to_object_distance,dynamic,0.516214,0.016725,3000
strike,33,contact_flag,dynamic,0.0,0.0,3000
strike,33,contact_force,dynamic,0.0,0.0,3000
strike,33,phase,dynamic,0.0,0.0,3000
strike,33,ball_planar_travel_distance,dynamic,0.889801,0.00928,3000
strike,34,object_0_mass,static,0.010564,0.023757,3000
strike,34,object_0_static_friction,static,0.341037,0.024978,3000
strike,34,object_0_dynamic_friction,static,0.224034,0.03025,3000
strike,34,object_0_restitution,static,-0.013219,0.00982,3000
strike,34,surface_static_friction,static,-0.030923,0.017027,3000
strike,34,surface_dynamic_friction,static,-0.010698,0.016643,3000
strike,34,ee_velocity,dynamic,0.996259,0.000595,3000
strike,34,object_velocity,dynamic,0.778368,0.071723,3000
strike,34,object_acceleration,dynamic,0.624167,0.049931,3000
strike,34,ee_to_object_distance,dynamic,0.503044,0.029417,3000
strike,34,contact_flag,dynamic,0.0,0.0,3000
strike,34,contact_force,dynamic,0.0,0.0,3000
strike,34,phase,dynamic,0.0,0.0,3000
strike,34,ball_planar_travel_distance,dynamic,0.891454,0.006556,3000
strike,35,object_0_mass,static,-0.000324,0.02109,3000
strike,35,object_0_static_friction,static,0.339712,0.023453,3000
strike,35,object_0_dynamic_friction,static,0.224793,0.028129,3000
strike,35,object_0_restitution,static,-0.012319,0.013631,3000
strike,35,surface_static_friction,static,-0.033336,0.015143,3000
strike,35,surface_dynamic_friction,static,-0.018876,0.01404,3000
strike,35,ee_velocity,dynamic,0.996279,0.000747,3000
strike,35,object_velocity,dynamic,0.781554,0.071885,3000
strike,35,object_acceleration,dynamic,0.614533,0.045996,3000
strike,35,ee_to_object_distance,dynamic,0.493363,0.026562,3000
strike,35,contact_flag,dynamic,0.0,0.0,3000
strike,35,contact_force,dynamic,0.0,0.0,3000
strike,35,phase,dynamic,0.0,0.0,3000
strike,35,ball_planar_travel_distance,dynamic,0.898887,0.008285,3000
strike,36,object_0_mass,static,0.011009,0.021987,3000
strike,36,object_0_static_friction,static,0.341264,0.025127,3000
strike,36,object_0_dynamic_friction,static,0.225331,0.030928,3000
strike,36,object_0_restitution,static,-0.015503,0.021952,3000
strike,36,surface_static_friction,static,-0.039154,0.019507,3000
strike,36,surface_dynamic_friction,static,-0.028829,0.020157,3000
strike,36,ee_velocity,dynamic,0.996159,0.00053,3000
strike,36,object_velocity,dynamic,0.782673,0.071922,3000
strike,36,object_acceleration,dynamic,0.61506,0.043605,3000
strike,36,ee_to_object_distance,dynamic,0.476209,0.020169,3000
strike,36,contact_flag,dynamic,0.0,0.0,3000
strike,36,contact_force,dynamic,0.0,0.0,3000
strike,36,phase,dynamic,0.0,0.0,3000
strike,36,ball_planar_travel_distance,dynamic,0.893017,0.01241,3000
strike,37,object_0_mass,static,0.008752,0.024045,3000
strike,37,object_0_static_friction,static,0.338765,0.026877,3000
strike,37,object_0_dynamic_friction,static,0.230142,0.033402,3000
strike,37,object_0_restitution,static,-0.021977,0.019384,3000
strike,37,surface_static_friction,static,-0.045225,0.018283,3000
strike,37,surface_dynamic_friction,static,-0.031508,0.028756,3000
strike,37,ee_velocity,dynamic,0.996286,0.000383,3000
strike,37,object_velocity,dynamic,0.784252,0.069794,3000
strike,37,object_acceleration,dynamic,0.611347,0.04299,3000
strike,37,ee_to_object_distance,dynamic,0.441209,0.021334,3000
strike,37,contact_flag,dynamic,0.0,0.0,3000
strike,37,contact_force,dynamic,0.0,0.0,3000
strike,37,phase,dynamic,0.0,0.0,3000
strike,37,ball_planar_travel_distance,dynamic,0.891464,0.01195,3000
strike,38,object_0_mass,static,-0.003083,0.024594,3000
strike,38,object_0_static_friction,static,0.332552,0.016346,3000
strike,38,object_0_dynamic_friction,static,0.231361,0.029553,3000
strike,38,object_0_restitution,static,-0.035636,0.023363,3000
strike,38,surface_static_friction,static,-0.043097,0.02032,3000
strike,38,surface_dynamic_friction,static,-0.025746,0.024583,3000
strike,38,ee_velocity,dynamic,0.996036,0.00055,3000
strike,38,object_velocity,dynamic,0.793451,0.068223,3000
strike,38,object_acceleration,dynamic,0.627802,0.050705,3000
strike,38,ee_to_object_distance,dynamic,0.455078,0.026455,3000
strike,38,contact_flag,dynamic,0.0,0.0,3000
strike,38,contact_force,dynamic,0.0,0.0,3000
strike,38,phase,dynamic,0.0,0.0,3000
strike,38,ball_planar_travel_distance,dynamic,0.894852,0.010884,3000
strike,39,object_0_mass,static,-0.006391,0.021588,3000
strike,39,object_0_static_friction,static,0.335055,0.021295,3000
strike,39,object_0_dynamic_friction,static,0.228141,0.03252,3000
strike,39,object_0_restitution,static,-0.036124,0.025229,3000
strike,39,surface_static_friction,static,-0.049747,0.015743,3000
strike,39,surface_dynamic_friction,static,-0.036752,0.021733,3000
strike,39,ee_velocity,dynamic,0.996123,0.000405,3000
strike,39,object_velocity,dynamic,0.786537,0.078835,3000
strike,39,object_acceleration,dynamic,0.61649,0.051857,3000
strike,39,ee_to_object_distance,dynamic,0.457778,0.030016,3000
strike,39,contact_flag,dynamic,0.0,0.0,3000
strike,39,contact_force,dynamic,0.0,0.0,3000
strike,39,phase,dynamic,0.0,0.0,3000
strike,39,ball_planar_travel_distance,dynamic,0.895278,0.00688,3000
peg_insert,0,peg_mass,static,-0.031789,0.013599,2500
peg_insert,0,peg_static_friction,static,-0.010784,0.011991,2500
peg_insert,0,peg_dynamic_friction,static,-0.010784,0.011991,2500
peg_insert,0,hole_static_friction,static,-0.012633,0.018407,2500
peg_insert,0,hole_dynamic_friction,static,-0.012633,0.018407,2500
peg_insert,0,ee_velocity,dynamic,0.174858,0.060291,2500
peg_insert,0,peg_velocity,dynamic,0.152075,0.050414,2500
peg_insert,0,insertion_depth,dynamic,0.515998,0.068473,2500
peg_insert,0,peg_hole_lateral_error,dynamic,0.344289,0.094228,2500
peg_insert,0,contact_flag,dynamic,0.0,0.0,2500
peg_insert,0,contact_force,dynamic,0.0,0.0,2500
peg_insert,0,phase,dynamic,0.0,0.0,2500
peg_insert,1,peg_mass,static,-0.027695,0.012874,2500
peg_insert,1,peg_static_friction,static,-0.01062,0.010596,2500
peg_insert,1,peg_dynamic_friction,static,-0.01062,0.010596,2500
peg_insert,1,hole_static_friction,static,-0.012121,0.019425,2500
peg_insert,1,hole_dynamic_friction,static,-0.012121,0.019425,2500
peg_insert,1,ee_velocity,dynamic,0.172791,0.058909,2500
peg_insert,1,peg_velocity,dynamic,0.161659,0.049046,2500
peg_insert,1,insertion_depth,dynamic,0.525959,0.069198,2500
peg_insert,1,peg_hole_lateral_error,dynamic,0.340899,0.098486,2500
peg_insert,1,contact_flag,dynamic,0.0,0.0,2500
peg_insert,1,contact_force,dynamic,0.0,0.0,2500
peg_insert,1,phase,dynamic,0.0,0.0,2500
peg_insert,2,peg_mass,static,-0.029881,0.013347,2500
peg_insert,2,peg_static_friction,static,-0.011726,0.008871,2500
peg_insert,2,peg_dynamic_friction,static,-0.011726,0.008871,2500
peg_insert,2,hole_static_friction,static,-0.012432,0.021402,2500
peg_insert,2,hole_dynamic_friction,static,-0.012432,0.021402,2500
peg_insert,2,ee_velocity,dynamic,0.162612,0.069074,2500
peg_insert,2,peg_velocity,dynamic,0.153694,0.060834,2500
peg_insert,2,insertion_depth,dynamic,0.532214,0.068272,2500
peg_insert,2,peg_hole_lateral_error,dynamic,0.327848,0.095157,2500
peg_insert,2,contact_flag,dynamic,0.0,0.0,2500
peg_insert,2,contact_force,dynamic,0.0,0.0,2500
peg_insert,2,phase,dynamic,0.0,0.0,2500
peg_insert,3,peg_mass,static,-0.031287,0.016375,2500
peg_insert,3,peg_static_friction,static,-0.023243,0.01042,2500
peg_insert,3,peg_dynamic_friction,static,-0.023243,0.01042,2500
peg_insert,3,hole_static_friction,static,-0.013719,0.019877,2500
peg_insert,3,hole_dynamic_friction,static,-0.013719,0.019877,2500
peg_insert,3,ee_velocity,dynamic,0.357733,0.070076,2500
peg_insert,3,peg_velocity,dynamic,0.254986,0.042637,2500
peg_insert,3,insertion_depth,dynamic,0.622788,0.038681,2500
peg_insert,3,peg_hole_lateral_error,dynamic,0.369787,0.077222,2500
peg_insert,3,contact_flag,dynamic,0.0,0.0,2500
peg_insert,3,contact_force,dynamic,0.0,0.0,2500
peg_insert,3,phase,dynamic,0.0,0.0,2500
peg_insert,4,peg_mass,static,-0.02752,0.016299,2500
peg_insert,4,peg_static_friction,static,-0.023682,0.014784,2500
peg_insert,4,peg_dynamic_friction,static,-0.023682,0.014784,2500
peg_insert,4,hole_static_friction,static,-0.016717,0.019353,2500
peg_insert,4,hole_dynamic_friction,static,-0.016717,0.019353,2500
peg_insert,4,ee_velocity,dynamic,0.404898,0.058915,2500
peg_insert,4,peg_velocity,dynamic,0.264049,0.044962,2500
peg_insert,4,insertion_depth,dynamic,0.641375,0.045023,2500
peg_insert,4,peg_hole_lateral_error,dynamic,0.39706,0.085098,2500
peg_insert,4,contact_flag,dynamic,0.0,0.0,2500
peg_insert,4,contact_force,dynamic,0.0,0.0,2500
peg_insert,4,phase,dynamic,0.0,0.0,2500
peg_insert,5,peg_mass,static,-0.029294,0.022409,2500
peg_insert,5,peg_static_friction,static,-0.028653,0.013811,2500
peg_insert,5,peg_dynamic_friction,static,-0.028653,0.013811,2500
peg_insert,5,hole_static_friction,static,-0.020834,0.020462,2500
peg_insert,5,hole_dynamic_friction,static,-0.020834,0.020462,2500
peg_insert,5,ee_velocity,dynamic,0.46378,0.046896,2500
peg_insert,5,peg_velocity,dynamic,0.269678,0.043927,2500
peg_insert,5,insertion_depth,dynamic,0.700288,0.033776,2500
peg_insert,5,peg_hole_lateral_error,dynamic,0.426119,0.093155,2500
peg_insert,5,contact_flag,dynamic,0.0,0.0,2500
peg_insert,5,contact_force,dynamic,0.0,0.0,2500
peg_insert,5,phase,dynamic,0.0,0.0,2500
peg_insert,6,peg_mass,static,-0.028909,0.018016,2500
peg_insert,6,peg_static_friction,static,-0.025181,0.011153,2500
peg_insert,6,peg_dynamic_friction,static,-0.025181,0.011153,2500
peg_insert,6,hole_static_friction,static,-0.022198,0.021566,2500
peg_insert,6,hole_dynamic_friction,static,-0.022198,0.021566,2500
peg_insert,6,ee_velocity,dynamic,0.4723,0.036355,2500
peg_insert,6,peg_velocity,dynamic,0.2719,0.045568,2500
peg_insert,6,insertion_depth,dynamic,0.705791,0.032597,2500
peg_insert,6,peg_hole_lateral_error,dynamic,0.417571,0.084426,2500
peg_insert,6,contact_flag,dynamic,0.0,0.0,2500
peg_insert,6,contact_force,dynamic,0.0,0.0,2500
peg_insert,6,phase,dynamic,0.0,0.0,2500
peg_insert,7,peg_mass,static,-0.027707,0.015928,2500
peg_insert,7,peg_static_friction,static,-0.029583,0.008797,2500
peg_insert,7,peg_dynamic_friction,static,-0.029583,0.008797,2500
peg_insert,7,hole_static_friction,static,-0.023951,0.020776,2500
peg_insert,7,hole_dynamic_friction,static,-0.023951,0.020776,2500
peg_insert,7,ee_velocity,dynamic,0.465173,0.044634,2500
peg_insert,7,peg_velocity,dynamic,0.269218,0.043786,2500
peg_insert,7,insertion_depth,dynamic,0.688551,0.035914,2500
peg_insert,7,peg_hole_lateral_error,dynamic,0.412688,0.075149,2500
peg_insert,7,contact_flag,dynamic,0.0,0.0,2500
peg_insert,7,contact_force,dynamic,0.0,0.0,2500
peg_insert,7,phase,dynamic,0.0,0.0,2500
peg_insert,8,peg_mass,static,-0.027236,0.016142,2500
peg_insert,8,peg_static_friction,static,-0.02972,0.010565,2500
peg_insert,8,peg_dynamic_friction,static,-0.02972,0.010565,2500
peg_insert,8,hole_static_friction,static,-0.025662,0.021206,2500
peg_insert,8,hole_dynamic_friction,static,-0.025662,0.021206,2500
peg_insert,8,ee_velocity,dynamic,0.458886,0.035522,2500
peg_insert,8,peg_velocity,dynamic,0.2735,0.045094,2500
peg_insert,8,insertion_depth,dynamic,0.695308,0.03888,2500
peg_insert,8,peg_hole_lateral_error,dynamic,0.406337,0.069716,2500
peg_insert,8,contact_flag,dynamic,0.0,0.0,2500
peg_insert,8,contact_force,dynamic,0.0,0.0,2500
peg_insert,8,phase,dynamic,0.0,0.0,2500
peg_insert,9,peg_mass,static,-0.027979,0.015423,2500
peg_insert,9,peg_static_friction,static,-0.032458,0.008428,2500
peg_insert,9,peg_dynamic_friction,static,-0.032458,0.008428,2500
peg_insert,9,hole_static_friction,static,-0.024233,0.015453,2500
peg_insert,9,hole_dynamic_friction,static,-0.024233,0.015453,2500
peg_insert,9,ee_velocity,dynamic,0.505505,0.046915,2500
peg_insert,9,peg_velocity,dynamic,0.279513,0.045008,2500
peg_insert,9,insertion_depth,dynamic,0.743417,0.033519,2500
peg_insert,9,peg_hole_lateral_error,dynamic,0.428746,0.079973,2500
peg_insert,9,contact_flag,dynamic,0.0,0.0,2500
peg_insert,9,contact_force,dynamic,0.0,0.0,2500
peg_insert,9,phase,dynamic,0.0,0.0,2500
peg_insert,10,peg_mass,static,-0.034424,0.016625,2500
peg_insert,10,peg_static_friction,static,-0.039179,0.011138,2500
peg_insert,10,peg_dynamic_friction,static,-0.039179,0.011138,2500
peg_insert,10,hole_static_friction,static,-0.027458,0.016017,2500
peg_insert,10,hole_dynamic_friction,static,-0.027458,0.016017,2500
peg_insert,10,ee_velocity,dynamic,0.529777,0.050359,2500
peg_insert,10,peg_velocity,dynamic,0.284059,0.051074,2500
peg_insert,10,insertion_depth,dynamic,0.758344,0.035251,2500
peg_insert,10,peg_hole_lateral_error,dynamic,0.444268,0.083549,2500
peg_insert,10,contact_flag,dynamic,0.0,0.0,2500
peg_insert,10,contact_force,dynamic,0.0,0.0,2500
peg_insert,10,phase,dynamic,0.0,0.0,2500
peg_insert,11,peg_mass,static,-0.028267,0.017309,2500
peg_insert,11,peg_static_friction,static,-0.038457,0.009091,2500
peg_insert,11,peg_dynamic_friction,static,-0.038457,0.009091,2500
peg_insert,11,hole_static_friction,static,-0.021363,0.017623,2500
peg_insert,11,hole_dynamic_friction,static,-0.021363,0.017623,2500
peg_insert,11,ee_velocity,dynamic,0.524142,0.048104,2500
peg_insert,11,peg_velocity,dynamic,0.286828,0.051652,2500
peg_insert,11,insertion_depth,dynamic,0.755505,0.037044,2500
peg_insert,11,peg_hole_lateral_error,dynamic,0.448606,0.082327,2500
peg_insert,11,contact_flag,dynamic,0.0,0.0,2500
peg_insert,11,contact_force,dynamic,0.0,0.0,2500
peg_insert,11,phase,dynamic,0.0,0.0,2500
peg_insert,12,peg_mass,static,-0.025432,0.013994,2500
peg_insert,12,peg_static_friction,static,-0.034455,0.00923,2500
peg_insert,12,peg_dynamic_friction,static,-0.034455,0.00923,2500
peg_insert,12,hole_static_friction,static,-0.021945,0.017805,2500
peg_insert,12,hole_dynamic_friction,static,-0.021945,0.017805,2500
peg_insert,12,ee_velocity,dynamic,0.548298,0.044535,2500
peg_insert,12,peg_velocity,dynamic,0.295567,0.051338,2500
peg_insert,12,insertion_depth,dynamic,0.766213,0.03675,2500
peg_insert,12,peg_hole_lateral_error,dynamic,0.456564,0.089884,2500
peg_insert,12,contact_flag,dynamic,0.0,0.0,2500
peg_insert,12,contact_force,dynamic,0.0,0.0,2500
peg_insert,12,phase,dynamic,0.0,0.0,2500
peg_insert,13,peg_mass,static,-0.028498,0.013699,2500
peg_insert,13,peg_static_friction,static,-0.031687,0.011313,2500
peg_insert,13,peg_dynamic_friction,static,-0.031687,0.011313,2500
peg_insert,13,hole_static_friction,static,-0.02165,0.021035,2500
peg_insert,13,hole_dynamic_friction,static,-0.02165,0.021035,2500
peg_insert,13,ee_velocity,dynamic,0.530809,0.04674,2500
peg_insert,13,peg_velocity,dynamic,0.302025,0.054496,2500
peg_insert,13,insertion_depth,dynamic,0.765962,0.035174,2500
peg_insert,13,peg_hole_lateral_error,dynamic,0.459915,0.095959,2500
peg_insert,13,contact_flag,dynamic,0.0,0.0,2500
peg_insert,13,contact_force,dynamic,0.0,0.0,2500
peg_insert,13,phase,dynamic,0.0,0.0,2500
peg_insert,14,peg_mass,static,-0.031139,0.014838,2500
peg_insert,14,peg_static_friction,static,-0.029051,0.007566,2500
peg_insert,14,peg_dynamic_friction,static,-0.029051,0.007566,2500
peg_insert,14,hole_static_friction,static,-0.028856,0.020325,2500
peg_insert,14,hole_dynamic_friction,static,-0.028856,0.020325,2500
peg_insert,14,ee_velocity,dynamic,0.522953,0.045679,2500
peg_insert,14,peg_velocity,dynamic,0.308525,0.05183,2500
peg_insert,14,insertion_depth,dynamic,0.766873,0.030797,2500
peg_insert,14,peg_hole_lateral_error,dynamic,0.467785,0.089579,2500
peg_insert,14,contact_flag,dynamic,0.0,0.0,2500
peg_insert,14,contact_force,dynamic,0.0,0.0,2500
peg_insert,14,phase,dynamic,0.0,0.0,2500
peg_insert,15,peg_mass,static,-0.036149,0.017456,2500
peg_insert,15,peg_static_friction,static,-0.032528,0.013753,2500
peg_insert,15,peg_dynamic_friction,static,-0.032528,0.013753,2500
