claim,task,target,layer,src_task,tgt_task,param,n_episodes_or_folds,mean,ci_lo,ci_hi,p_value,method
F4A_high_minus_low,strike,contact_force_log1p_mag,8,,,object_0_dynamic_friction,5,0.3363855957984924,0.27246651649475095,0.39621039628982546,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,9,,,object_0_dynamic_friction,5,0.32453044652938845,0.2656674742698669,0.37718758583068845,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,10,,,object_0_dynamic_friction,5,0.31930538415908816,0.260407829284668,0.372726583480835,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,11,,,object_0_dynamic_friction,5,0.3247582197189331,0.27009546756744385,0.3739844083786011,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,12,,,object_0_dynamic_friction,5,0.3114315032958984,0.25618313550949096,0.36058156490325927,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,13,,,object_0_dynamic_friction,5,0.30957952737808225,0.2557332754135132,0.3593425750732422,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,14,,,object_0_dynamic_friction,5,0.3063201189041137,0.25239033699035635,0.3554659366607666,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,15,,,object_0_dynamic_friction,5,0.29262102842330934,0.24239237308502198,0.33733266592025746,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,16,,,object_0_dynamic_friction,5,0.2880813717842102,0.23702993392944335,0.33131855726242065,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,17,,,object_0_dynamic_friction,5,0.27073081731796267,0.22002700567245478,0.31737236976623534,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,18,,,object_0_dynamic_friction,5,0.2713485240936279,0.2184140920639038,0.3238920450210571,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,19,,,object_0_dynamic_friction,5,0.26410841941833496,0.21102782487869262,0.3154655933380127,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,20,,,object_0_dynamic_friction,5,0.2670967817306519,0.2163183331489563,0.3172036290168762,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,21,,,object_0_dynamic_friction,5,0.25840277671813966,0.21054733991622926,0.3022574901580811,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,22,,,object_0_dynamic_friction,5,0.26144919395446775,0.21654125452041617,0.3043760061264037,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,23,,,object_0_dynamic_friction,5,0.26168845891952514,0.21673575639724732,0.3029001593589783,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,0,,,object_0_dynamic_friction,5,-0.0361799210309982,-0.041339880228042594,-0.031172427535057022,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,1,,,object_0_dynamic_friction,5,-0.0658194899559021,-0.07894654870033266,-0.05406241714954376,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,2,,,object_0_dynamic_friction,5,-0.06303737461566926,-0.0715358227491379,-0.05253250598907466,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,3,,,object_0_dynamic_friction,5,-0.07295352816581724,-0.083741620182991,-0.06350770592689513,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,4,,,object_0_dynamic_friction,5,-0.06489159464836122,-0.07411974966526036,-0.055447414517402635,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,5,,,object_0_dynamic_friction,5,-0.07128632366657259,-0.08494218289852147,-0.05822961330413819,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,6,,,object_0_dynamic_friction,5,-0.07170661687850952,-0.08248873353004456,-0.06194289594888685,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,7,,,object_0_dynamic_friction,5,-0.07386427521705628,-0.08592041730880737,-0.062465018033981336,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,8,,,object_0_dynamic_friction,5,-0.07186135649681091,-0.08497058153152466,-0.05931857749819756,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,9,,,object_0_dynamic_friction,5,-0.07181551456451418,-0.08648335337638859,-0.05885809779167181,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,10,,,object_0_dynamic_friction,5,-0.06948531270027163,-0.08336747288703922,-0.0560053110122681,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,11,,,object_0_dynamic_friction,5,-0.06995872259140017,-0.08564212322235107,-0.055270922183990503,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,12,,,object_0_dynamic_friction,5,-0.06843482255935668,-0.0825942277908325,-0.05393316507339479,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,13,,,object_0_dynamic_friction,5,-0.0668746054172516,-0.08332561254501346,-0.05196731239557268,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,14,,,object_0_dynamic_friction,5,-0.0736654222011566,-0.08918851613998412,-0.05597003698348994,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,15,,,object_0_dynamic_friction,5,-0.06961054801940919,-0.08430116176605228,-0.05230297446250913,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,16,,,object_0_dynamic_friction,5,-0.07510364055633545,-0.09408234357833864,-0.054633373022079434,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,17,,,object_0_dynamic_friction,5,-0.07706189751625064,-0.09254845708608633,-0.05694378018379213,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,18,,,object_0_dynamic_friction,5,-0.07702350616455077,-0.09211833477020262,-0.06007775664329525,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,19,,,object_0_dynamic_friction,5,-0.07627717852592468,-0.09360488280653954,-0.056358009576797506,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,20,,,object_0_dynamic_friction,5,-0.07625271081924437,-0.09284042716026306,-0.058464310616254817,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,21,,,object_0_dynamic_friction,5,-0.07490997910499574,-0.0924864113330841,-0.058675599098205564,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,22,,,object_0_dynamic_friction,5,-0.07936442494392396,-0.09692587852478027,-0.06215050309896471,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,23,,,object_0_dynamic_friction,5,-0.07602607607841491,-0.09131798744201661,-0.06011281609535217,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,0,,,object_0_dynamic_friction,5,-0.10551440119743352,-0.11714259386062627,-0.09608440399169928,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,1,,,object_0_dynamic_friction,5,-0.06542558670043945,-0.07353923797607421,-0.054617893695831296,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,2,,,object_0_dynamic_friction,5,-0.052921605110168454,-0.0575985312461853,-0.04590120315551758,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,3,,,object_0_dynamic_friction,5,-0.04058358669281006,-0.04669879674911499,-0.034352552890777585,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,4,,,object_0_dynamic_friction,5,-0.03553612232208252,-0.04089021682739258,-0.031242022216320043,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,5,,,object_0_dynamic_friction,5,-0.03064255714416504,-0.0331204891204834,-0.02816462516784668,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,6,,,object_0_dynamic_friction,5,-0.02429881095886226,-0.027407681941986062,-0.02175018787384031,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,7,,,object_0_dynamic_friction,5,-0.02406637668609617,-0.02611209154129024,-0.022186267375946044,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,8,,,object_0_dynamic_friction,5,-0.023427164554595925,-0.02583776712417598,-0.021040570735931352,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,9,,,object_0_dynamic_friction,5,-0.020593357086181596,-0.022419905662536554,-0.01876680850982664,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,10,,,object_0_dynamic_friction,5,-0.021544432640075682,-0.02317992895841605,-0.020177781581878617,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,11,,,object_0_dynamic_friction,5,-0.018924522399902277,-0.020732426643371604,-0.016994524002075018,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,12,,,object_0_dynamic_friction,5,-0.018807017803192227,-0.021375882625579858,-0.0162381529808046,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,13,,,object_0_dynamic_friction,5,-0.01741240024566646,-0.019423866271972658,-0.015400934219360262,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,14,,,object_0_dynamic_friction,5,-0.017326438426971368,-0.02013254165649403,-0.014520335197448709,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,15,,,object_0_dynamic_friction,5,-0.016428339481353804,-0.01904731988906865,-0.01380935907363896,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,16,,,object_0_dynamic_friction,5,-0.014054906368255593,-0.015436255931854248,-0.012681484222412043,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,17,,,object_0_dynamic_friction,5,-0.010246872901916526,-0.011984908580780006,-0.008576464653015158,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,18,,,object_0_dynamic_friction,5,-0.010251140594482488,-0.01210846900939957,-0.008778762817382813,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,19,,,object_0_dynamic_friction,5,-0.010295307636260964,-0.011848759651184083,-0.00882879495620723,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,20,,,object_0_dynamic_friction,5,-0.009248781204223611,-0.010551917552947977,-0.008158576488494874,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,21,,,object_0_dynamic_friction,5,-0.00990952253341677,-0.011016094684600807,-0.008766651153564542,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,22,,,object_0_dynamic_friction,5,-0.007934165000915549,-0.009128284454345747,-0.0067725062370300295,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,23,,,object_0_dynamic_friction,5,-0.008187270164489724,-0.00967932939529419,-0.0068234482407569215,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,0,,,object_0_mass,5,209.54870491027833,0.08218212127685548,628.4633682706952,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,1,,,object_0_mass,5,2.382366049289703,0.11888030767440796,6.897136402130125,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,2,,,object_0_mass,5,0.10522248744964599,0.09166445732116699,0.12107617616653442,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,3,,,object_0_mass,5,0.0926291823387146,0.07930428981781006,0.1052997350692749,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,4,,,object_0_mass,5,0.08428090810775757,0.059381961822509766,0.10457155704498292,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,5,,,object_0_mass,5,0.08864427804946899,0.06481790572404862,0.10388948500156402,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,6,,,object_0_mass,5,0.08295230865478516,0.05871524810791016,0.09857585430145263,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,7,,,object_0_mass,5,0.08159482479095459,0.05793230533599854,0.09574744701385499,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,8,,,object_0_mass,5,0.0821561336517334,0.05677266120910644,0.09967982500791549,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,9,,,object_0_mass,5,0.08550145626068115,0.06042730480432511,0.1028145432472229,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,10,,,object_0_mass,5,0.08106424808502197,0.05904209613800049,0.09694205522537232,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,11,,,object_0_mass,5,0.08855932950973511,0.063888857960701,0.10619882345199586,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,12,,,object_0_mass,5,0.08353680372238159,0.060084068775177,0.09887506961822509,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,13,,,object_0_mass,5,0.08160604238510132,0.0573697578907013,0.09954713582992554,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,14,,,object_0_mass,5,0.07962907552719116,0.05590884685516358,0.09722057580947877,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,15,,,object_0_mass,5,0.08123604059219361,0.05688058137893677,0.0988864529132843,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,16,,,object_0_mass,5,0.08168408870697022,0.05660234689712525,0.0988572409749031,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,17,,,object_0_mass,5,0.076517653465271,0.05572201013565063,0.0916529181599617,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,18,,,object_0_mass,5,0.07617907524108887,0.05357241630554199,0.09199928045272827,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,19,,,object_0_mass,5,0.07496404647827148,0.051795792579650876,0.09059662818908691,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,20,,,object_0_mass,5,0.07480158805847167,0.05196952819824219,0.09125453233718872,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,21,,,object_0_mass,5,0.0758626937866211,0.05650436490774154,0.09042233228683472,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,22,,,object_0_mass,5,0.07468899488449096,0.054839062690734866,0.0894037103652954,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_flag,23,,,object_0_mass,5,0.07409520149230957,0.05485725402832031,0.08869339227676391,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,0,,,object_0_mass,5,324.3889025449753,0.07321864366531378,972.9828923463822,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,1,,,object_0_mass,5,2.626705086231232,0.12204173803329468,7.621254801750183,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,2,,,object_0_mass,5,0.09716222286224366,0.08483966588973998,0.10847951173782348,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,3,,,object_0_mass,5,0.0801721453666687,0.06429980993270874,0.09956440150737762,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,4,,,object_0_mass,5,0.07654727697372436,0.055487632751464844,0.09762026548385619,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,5,,,object_0_mass,5,0.08296436071395874,0.059596681594848634,0.09935212135314941,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,6,,,object_0_mass,5,0.07855070829391479,0.055694520473480225,0.095138680934906,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,7,,,object_0_mass,5,0.07759954929351806,0.05181306600570679,0.09329549074172974,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,8,,,object_0_mass,5,0.07416906356811523,0.04730464220046997,0.09456195861101149,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,9,,,object_0_mass,5,0.08008967638015747,0.05489499568939209,0.09852629899978638,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,10,,,object_0_mass,5,0.07549954652786255,0.05252793401479722,0.09494396448135375,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,11,,,object_0_mass,5,0.08406248092651367,0.0585654616355896,0.10196728706359863,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,12,,,object_0_mass,5,0.0781631350517273,0.05657835423946381,0.09257791459560394,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,13,,,object_0_mass,5,0.07200860977172852,0.048416423797607425,0.0877334713935852,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,14,,,object_0_mass,5,0.07024402618408203,0.04902415484189987,0.08500924110412597,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,15,,,object_0_mass,5,0.07132194042205811,0.05121372938156128,0.08452568322420119,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,16,,,object_0_mass,5,0.07151550054550171,0.04823952913284302,0.08743519783020019,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,17,,,object_0_mass,5,0.06510295867919921,0.043951117992401124,0.07965985536575318,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,18,,,object_0_mass,5,0.0616463303565979,0.04363150596618652,0.07218952178955078,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,19,,,object_0_mass,5,0.058798801898956296,0.03761128187179565,0.0716676115989685,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,20,,,object_0_mass,5,0.060172426700592044,0.03854492902755737,0.07550712823867797,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,21,,,object_0_mass,5,0.061439549922943114,0.04103704690933228,0.07769337892532349,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,22,,,object_0_mass,5,0.05887418985366821,0.04037660360336304,0.07457122802734376,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,contact_force_log1p_mag,23,,,object_0_mass,5,0.0553889274597168,0.037839508056640624,0.06931841373443604,0.000999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,0,,,object_0_mass,5,726.0257091864944,-0.026086718738079006,2178.1236126966405,0.34065934065934067,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,1,,,object_0_mass,5,0.3887272149324417,-0.04071518182754519,1.2381799399852753,0.34065934065934067,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,2,,,object_0_mass,5,-0.019789713621139543,-0.034674635529518126,-0.005569178164005308,0.995004995004995,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,3,,,object_0_mass,5,-0.04016214311122894,-0.0545591741800308,-0.025135676115751328,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,4,,,object_0_mass,5,-0.03924446105957032,-0.05277950763702394,-0.024656063318252576,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,5,,,object_0_mass,5,-0.039358109235763536,-0.052848873287439334,-0.026266547292470938,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,6,,,object_0_mass,5,-0.04450802206993103,-0.05819183588027956,-0.02807926520705222,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,7,,,object_0_mass,5,-0.046796059608459464,-0.06304744482040403,-0.026930647492408765,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,8,,,object_0_mass,5,-0.042518395185470605,-0.05779441595077517,-0.02461878597736363,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,9,,,object_0_mass,5,-0.041539478302001984,-0.055255752801895194,-0.024916578531265297,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,10,,,object_0_mass,5,-0.04378090500831604,-0.06204172372817993,-0.023127549886703493,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,11,,,object_0_mass,5,-0.03986576199531554,-0.057622420638799667,-0.01943149238824845,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,12,,,object_0_mass,5,-0.03702540993690486,-0.05197964966297144,-0.019995327740907648,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,13,,,object_0_mass,5,-0.04198912382125851,-0.05914756655693051,-0.023397367447614677,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,14,,,object_0_mass,5,-0.03930373191833494,-0.057981655448675146,-0.017514961957931487,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,15,,,object_0_mass,5,-0.03913096189498899,-0.05826917290687559,-0.018435031175613383,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,16,,,object_0_mass,5,-0.040084165334701535,-0.06025012731552124,-0.01759431511163709,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,17,,,object_0_mass,5,-0.04136235117912292,-0.06098534464836121,-0.020093538165092503,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,18,,,object_0_mass,5,-0.039455795288085974,-0.062419754266738944,-0.01853651404380797,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,19,,,object_0_mass,5,-0.04211522936820986,-0.06231926679611212,-0.02204686403274534,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,20,,,object_0_mass,5,-0.039762413501739514,-0.06089732646942142,-0.018882739543914773,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,21,,,object_0_mass,5,-0.041944903135299715,-0.06322815418243413,-0.019044086039066363,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,22,,,object_0_mass,5,-0.04138867855072022,-0.06125830411911008,-0.021292910724878305,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_acceleration,23,,,object_0_mass,5,-0.042878633737564086,-0.0652910888195038,-0.019997721910476683,1.0,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,0,,,object_0_mass,5,427.8943870723248,-0.10687621831893919,1283.849231956899,0.34065934065934067,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,1,,,object_0_mass,5,0.7150943160057068,-0.03323643893003464,2.2027536749839784,0.34065934065934067,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,2,,,object_0_mass,5,0.014855384826660156,-0.018958628177642822,0.06641452312469483,0.32867132867132864,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,3,,,object_0_mass,5,-0.011208128929138184,-0.0190559983253479,-0.003225874900817871,0.991008991008991,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,4,,,object_0_mass,5,-0.005936539173126221,-0.011347448825836182,0.0013100865483283918,0.9440559440559441,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,5,,,object_0_mass,5,-0.0069257855415344235,-0.011238396167755127,-0.0021729826927185058,0.9920079920079921,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,6,,,object_0_mass,5,-0.005937659740448043,-0.01102308034896855,-0.0010316008329391937,0.9920079920079921,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,7,,,object_0_mass,5,-0.006306540966033914,-0.01135845184326174,-0.0024029573798178805,0.999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,8,,,object_0_mass,5,-0.004545021057128862,-0.009120476245880148,-0.0011263966560363103,0.999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,9,,,object_0_mass,5,-0.005028343200683527,-0.008728718757629306,-0.001742613315582253,0.999000999000999,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,10,,,object_0_mass,5,-0.004550254344940208,-0.009012436866760298,-0.00020542860031130358,0.978021978021978,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,11,,,object_0_mass,5,-0.003943240642547518,-0.008555829524993808,0.00019072294235240596,0.967032967032967,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,12,,,object_0_mass,5,-0.0028757452964783383,-0.00809372305870054,0.002063160240650023,0.8631368631368631,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,13,,,object_0_mass,5,-0.004005801677703857,-0.008596253395080588,0.0005853545665741389,0.967032967032967,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,14,,,object_0_mass,5,-0.004105341434478738,-0.008234861195087366,1.5509128570578846e-05,0.971028971028971,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,15,,,object_0_mass,5,-0.0030778884887694645,-0.007066333293914795,0.00021595954895032855,0.948051948051948,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,16,,,object_0_mass,5,-0.0034646868705749956,-0.006736350059509344,-0.0003997921943664995,0.978021978021978,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,17,,,object_0_mass,5,-0.0030447721481322134,-0.0059504503011702375,-0.00016765594482410774,0.984015984015984,bootstrap_diff_paired_over_folds
F4A_high_minus_low,strike,ee_velocity,18,,,object_0_mass,5,-0.0031012296676635963,-0.0062452191114425884,-8.080005645756394e-05,0.978021978021978,bootstrap_diff_paired_over_folds
