layer,fold,best_lr,best_wd,r2,mse,n_test_windows,cos_sim_mean
18,2,0.003000000026077032,0.4000000059604645,0.09127315878868103,0.3000672459602356,64268,0.249935120344162
18,3,0.0010000000474974513,0.10000000149011612,-0.11023925244808197,0.36518311500549316,64267,0.1790212243795395
18,4,0.0003000000142492354,0.4000000059604645,0.047508057206869125,0.3150320053100586,64268,0.2056572586297989
19,0,0.003000000026077032,0.10000000149011612,-3.832942008972168,1.5976053476333618,64269,0.0840250700712204
19,1,0.004999999888241291,0.009999999776482582,-15.84085750579834,5.54548454284668,64268,0.011589869856834412
19,2,0.004999999888241291,0.4000000059604645,-1.400596261024475,0.792701244354248,64268,0.07706669718027115
19,3,0.0003000000142492354,0.800000011920929,-0.1287870854139328,0.37128496170043945,64267,0.15574383735656738
19,4,0.003000000026077032,0.4000000059604645,-1.3682942390441895,0.7832984924316406,64268,0.09449253976345062
20,0,0.0010000000474974513,0.4000000059604645,-13.802884101867676,4.893316745758057,64269,0.004648221656680107
20,1,0.003000000026077032,0.4000000059604645,-0.9960435628890991,0.65727299451828,64268,0.1010962426662445
20,2,0.004999999888241291,0.10000000149011612,-22.05272102355957,7.612190246582031,64268,-0.008354607038199902
20,3,0.003000000026077032,0.10000000149011612,-2.007131338119507,0.9891213774681091,64267,0.04525872319936752
20,4,0.0010000000474974513,0.4000000059604645,-9.9087495803833,3.6080031394958496,64268,-0.001338666188530624
21,0,0.004999999888241291,0.800000011920929,-0.03999330475926399,0.34378647804260254,64269,0.1595073789358139
21,1,9.999999747378752e-05,0.4000000059604645,-4.705957412719727,1.8789005279541016,64268,0.031032975763082504
21,2,0.0003000000142492354,0.800000011920929,-0.11965849250555038,0.3697209060192108,64268,0.14206013083457947
21,3,9.999999747378752e-05,0.4000000059604645,-7.427972316741943,2.772148847579956,64267,0.026345686987042427
21,4,0.004999999888241291,0.10000000149011612,-0.07796453684568405,0.3565313518047333,64268,0.17151124775409698
22,0,0.0003000000142492354,0.4000000059604645,-2.7445363998413086,1.2378145456314087,64269,0.05025114119052887
22,1,9.999999747378752e-05,0.10000000149011612,-9.493696212768555,3.455432176589966,64268,0.047647394239902496
22,2,0.004999999888241291,0.4000000059604645,0.07220277190208435,0.3063657283782959,64268,0.2256125807762146
22,3,9.999999747378752e-05,0.4000000059604645,0.05413390323519707,0.3111170828342438,64267,0.21105366945266724
22,4,0.0010000000474974513,0.800000011920929,-0.3626348078250885,0.4506833553314209,64268,0.08248213678598404
23,0,0.0010000000474974513,0.800000011920929,0.07359738647937775,0.3062363564968109,64269,0.21559534966945648
23,1,0.003000000026077032,0.009999999776482582,-7.226016521453857,2.708728075027466,64268,0.04395401105284691
23,2,9.999999747378752e-05,0.800000011920929,0.036437395960092545,0.31817626953125,64268,0.18663544952869415
23,3,0.004999999888241291,0.10000000149011612,-0.33045995235443115,0.43762242794036865,64267,0.12699809670448303
23,4,0.003000000026077032,0.4000000059604645,0.030626149848103523,0.3206154406070709,64268,0.18634316325187683
