representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,42,ood,107,68,0.9716440754949706
videomae_best,videomae_large,23,42,ood,108,68,0.9598402949785371
videomae_best,videomae_large,23,42,ood,116,68,0.905902600795188
videomae_best,videomae_large,23,42,ood,117,68,0.8871595100768344
videomae_best,videomae_large,23,42,ood,127,68,0.930826283393286
videomae_best,videomae_large,23,42,ood,135,68,0.9543582529930111
videomae_best,videomae_large,23,42,ood,141,68,0.9185942811841269
videomae_best,videomae_large,23,42,ood,142,68,0.8584227809002211
videomae_best,videomae_large,23,42,ood,145,68,0.9334483133859375
videomae_best,videomae_large,23,42,ood,146,68,0.9487043919507997
videomae_best,videomae_large,23,42,ood,149,68,0.9624657285337711
videomae_best,videomae_large,23,42,ood,152,68,0.9633504558705992
videomae_best,videomae_large,23,42,ood,157,68,0.90314929663176
videomae_best,videomae_large,23,42,ood,158,68,0.9209432633186061
videomae_best,videomae_large,23,42,ood,161,68,0.8938529395700301
videomae_best,videomae_large,23,42,ood,164,68,0.8967568380645552
videomae_best,videomae_large,23,42,ood,167,68,0.8604990445340994
videomae_best,videomae_large,23,42,ood,168,68,0.9134962364464568
videomae_best,videomae_large,23,42,ood,171,68,0.9560283989495901
videomae_best,videomae_large,23,42,ood,180,68,0.9419953092030524
videomae_best,videomae_large,23,42,ood,181,68,0.7942618976617459
videomae_best,videomae_large,23,42,ood,185,68,0.9125955985972785
videomae_best,videomae_large,23,42,ood,188,68,0.7833996236664666
videomae_best,videomae_large,23,42,ood,189,68,0.9040007563518557
videomae_best,videomae_large,23,42,ood,190,68,0.9061805823944559
videomae_best,videomae_large,23,42,ood,192,68,0.958227228442606
videomae_best,videomae_large,23,42,ood,195,68,0.8891157162541714
videomae_best,videomae_large,23,42,ood,201,68,0.9230125110710248
videomae_best,videomae_large,23,42,ood,207,68,0.9635582430634132
videomae_best,videomae_large,23,42,ood,215,68,0.9368626184516214
videomae_best,videomae_large,23,42,ood,230,68,0.7567462962092346
videomae_best,videomae_large,23,42,ood,241,68,0.9103531525140276
videomae_best,videomae_large,23,42,ood,246,68,0.9265838126827967
videomae_best,videomae_large,23,42,ood,249,68,0.8641455189886434
videomae_best,videomae_large,23,42,ood,252,68,0.9676430717481195
videomae_best,videomae_large,23,42,ood,253,68,0.9433298878945799
videomae_best,videomae_large,23,42,ood,265,68,0.7730020038965321
videomae_best,videomae_large,23,42,ood,267,68,0.9235132680581618
videomae_best,videomae_large,23,42,ood,268,68,0.8991188544175431
videomae_best,videomae_large,23,42,ood,270,68,0.8729129150621838
videomae_best,videomae_large,23,42,ood,276,68,0.9648889366524892
videomae_best,videomae_large,23,42,ood,277,68,0.7879783307453885
videomae_best,videomae_large,23,42,ood,280,68,0.9513987593046015
videomae_best,videomae_large,23,42,ood,282,68,0.9595547271441824
videomae_best,videomae_large,23,42,ood,285,68,0.8998583988967718
videomae_best,videomae_large,23,42,ood,288,68,0.9570291131269923
videomae_best,videomae_large,23,42,ood,293,68,0.9216510761677088
videomae_best,videomae_large,23,42,ood,294,68,0.9616538325048414
videomae_best,videomae_large,23,42,ood,295,68,0.9668016639972343
videomae_best,videomae_large,23,42,ood,297,68,0.9600067000235685
videomae_best,videomae_large,23,42,ood,302,68,0.8721344100898824
videomae_best,videomae_large,23,42,ood,308,68,0.9377491752083278
videomae_best,videomae_large,23,42,ood,310,68,0.8134466153423842
videomae_best,videomae_large,23,42,ood,312,68,0.9308761368973106
videomae_best,videomae_large,23,42,ood,313,68,0.9650952546549185
videomae_best,videomae_large,23,42,ood,314,68,0.9692740136475506
videomae_best,videomae_large,23,42,ood,318,68,0.9121282255971194
videomae_best,videomae_large,23,42,ood,321,68,0.9061856921062167
videomae_best,videomae_large,23,42,ood,326,68,0.9623599940143746
videomae_best,videomae_large,23,42,ood,328,68,0.9070830781394461
videomae_best,videomae_large,23,42,ood,332,68,0.9210039855948386
videomae_best,videomae_large,23,42,ood,333,68,0.9050040416486458
videomae_best,videomae_large,23,42,ood,341,68,0.8538665699800534
videomae_best,videomae_large,23,42,ood,342,68,0.900868385047001
videomae_best,videomae_large,23,42,ood,347,68,0.9558631899287506
videomae_best,videomae_large,23,42,ood,358,68,0.9525278739576695
videomae_best,videomae_large,23,42,ood,365,68,0.9383292294187164
videomae_best,videomae_large,23,42,ood,370,68,0.9670121162862608
videomae_best,videomae_large,23,42,ood,371,68,0.9383639548858687
videomae_best,videomae_large,23,42,ood,376,68,0.9429392926646333
videomae_best,videomae_large,23,42,ood,377,68,0.9512960554107468
videomae_best,videomae_large,23,42,ood,382,68,0.830686134429768
videomae_best,videomae_large,23,42,ood,388,68,0.9547683381480508
videomae_best,videomae_large,23,42,ood,390,68,0.9520151915868571
videomae_best,videomae_large,23,42,ood,392,68,0.9365008633314479
videomae_best,videomae_large,23,42,ood,393,68,0.9252175384986953
videomae_best,videomae_large,23,42,ood,395,68,0.8353670292460551
videomae_best,videomae_large,23,42,ood,396,68,0.9625523058407411
videomae_best,videomae_large,23,42,ood,397,68,0.9048323320597933
videomae_best,videomae_large,23,42,ood,401,68,0.9322162216288522
videomae_best,videomae_large,23,42,ood,403,68,0.8980214813712071
videomae_best,videomae_large,23,42,ood,408,68,0.9517269405092963
videomae_best,videomae_large,23,42,ood,412,68,0.9476479081053656
videomae_best,videomae_large,23,42,ood,416,68,0.9108838251094944
videomae_best,videomae_large,23,42,ood,418,68,0.9465085813632481
videomae_best,videomae_large,23,42,ood,421,68,0.9349506443354013
videomae_best,videomae_large,23,42,ood,422,68,0.9700641932296488
videomae_best,videomae_large,23,42,ood,424,68,0.8544318563401149
videomae_best,videomae_large,23,42,ood,426,68,0.9223077952090684
videomae_best,videomae_large,23,42,ood,429,68,0.9245490360116846
videomae_best,videomae_large,23,42,ood,438,68,0.9336654576156317
videomae_best,videomae_large,23,42,ood,440,68,0.9292384309930539
videomae_best,videomae_large,23,42,ood,441,68,0.9677840522559475
videomae_best,videomae_large,23,42,ood,448,68,0.9655846378231735
