task,target,model,probe_seed,layer,auc_mean,auc_std,train_auc_mean,train_auc_std,bacc_mean,bacc_std,best_lr_mode,best_wd_mode,fold_val_aucs,fold_train_aucs
strike,contact_happening,large,123,12,0.9976675441276737,0.0008986006604127809,0.999669520909789,0.00035554385582330865,0.981464824120603,0.004640286552184222,0.003,0.01,"[0.99755, 0.9960999999999999, 0.998425, 0.9986616499583343, 0.9976010706800333]","[0.9999968593162104, 0.9998146996564091, 0.9990044032386731, 0.999619361498494, 0.9999122808391591]"
strike,contact_happening,large,123,13,0.997352997525315,0.0011483231725084812,0.9998624419783206,0.00018230486720218617,0.983967336683417,0.004071192294875195,0.005,0.01,"[0.9959, 0.996, 0.998375, 0.9983333754198126, 0.9981566122067624]","[0.9998979277768355, 0.9999152015376788, 0.9995069126450211, 0.9999984335864135, 0.9999937343456542]"
strike,contact_happening,large,123,14,0.9971110201762581,0.002250841341476764,0.9998674670723842,0.00017392014864550721,0.9829773869346734,0.006763653891521508,0.005,0.01,"[0.993175, 0.9961, 0.998275, 0.9993939546981137, 0.9986111461831771]","[0.9999968593162104, 0.9995587339275507, 0.9997895741860918, 0.9999921679320678, 1.0]"
strike,contact_happening,large,123,15,0.9973002141360066,0.0021513939878469064,0.9998470518420894,0.0002996293890148201,0.9834698492462313,0.0037331086373801584,0.005,0.01,"[0.9931000000000001, 0.9981, 0.9977, 0.9991161839347491, 0.9984848867452842]","[0.9992478062323729, 0.9999937186324207, 1.0, 0.9999968671728271, 0.9999968671728271]"
strike,contact_happening,large,123,16,0.9970243577182394,0.0019289529243421727,0.9997179830945825,0.0002267806901433,0.9829698492462313,0.003657972196019806,0.005,0.01,"[0.9935, 0.9966999999999999, 0.99775, 0.9991666877099062, 0.9980051008812909]","[0.9995006312774417, 0.9996592358088203, 0.9994629430719656, 0.9999702381418576, 0.9999968671728271]"
strike,contact_happening,large,123,17,0.9971512720638367,0.0021460378020020992,0.9997556587294717,0.00024140093989601547,0.9804723618090453,0.008104912325120128,0.005,0.01,"[0.993825, 0.9955499999999999, 0.99825, 0.9997222292366355, 0.9984091310825484]","[0.9995351787991282, 0.9998413954686214, 0.9994095514475412, 0.9999937343456542, 0.9999984335864135]"
strike,contact_happening,large,123,18,0.9969763224413525,0.0028742699224492177,0.9997785059762301,0.00043750491934944354,0.9844698492462312,0.005338202094902382,0.005,0.01,"[0.991425, 0.9971, 0.9982000000000001, 0.9993434509229565, 0.9988131612838059]","[1.0, 0.9999937186324206, 1.0, 0.9989035104894886, 0.9999953007592407]"
strike,contact_happening,large,123,19,0.9973407682886796,0.0018986820752565996,0.9998706101131589,0.00024704261944309496,0.983467336683417,0.004641329915581104,0.005,0.01,"[0.9939250000000001, 0.9969, 0.998, 0.9994949622484282, 0.9983838791949698]","[0.9993765742677496, 0.9999890076067361, 1.0, 0.9999937343456543, 0.9999937343456542]"
strike,contact_happening,large,123,20,0.9969954156460694,0.0021382862333847296,0.9997754583935953,0.00031324945375613535,0.9769648241206031,0.009258276101510955,0.005,0.01,"[0.9931, 0.996825, 0.9973500000000001, 0.9994192065856923, 0.9982828716446555]","[0.9991661484538414, 0.9999576007688394, 0.999788003844197, 0.9999890351048949, 0.9999765037962033]"
strike,contact_happening,large,123,21,0.9964854660235852,0.002981984601562535,0.9996185263401298,0.000404344317186025,0.9784698492462311,0.00858106010704939,0.005,0.01,"[0.9908250000000001, 0.996825, 0.99705, 0.9994444584732709, 0.9982828716446555]","[0.9988191028950824, 0.9997927148698815, 0.9997189088008241, 0.999869987672325, 0.9998919174625353]"
strike,contact_happening,large,123,22,0.9969435516779879,0.001783698890444319,0.9996488709629452,0.00012156650875938353,0.9794648241206032,0.005080943760288524,0.001,0.01,"[0.993675, 0.99715, 0.997125, 0.9990909320471706, 0.9976768263427691]","[0.9995116236707056, 0.9996498137574512, 0.9997079164075603, 0.9998433586413555, 0.999531642337653]"
strike,contact_happening,large,123,23,0.9964249244968562,0.001461334331462282,0.9995974870976779,0.00023586061617704318,0.9784597989949748,0.009026769975886808,0.005,0.01,"[0.9941249999999999, 0.9963, 0.99675, 0.9987121537334915, 0.9962374687507892]","[0.9997785817928279, 0.9997094867494551, 0.9993702929001702, 0.9998637220179794, 0.9992653520279573]"
