representation,model,layer,probe_seed,split,episode_id,n_windows,r2
dino_best,dinov2_large,15,42,ood,207,68,0.9429725320636559
dino_best,dinov2_large,15,42,ood,215,68,0.904705083249716
dino_best,dinov2_large,15,42,ood,230,68,0.7193532884595712
dino_best,dinov2_large,15,42,ood,241,68,0.8648712755934229
dino_best,dinov2_large,15,42,ood,246,68,0.8933074847110261
dino_best,dinov2_large,15,42,ood,249,68,0.8296111205511398
dino_best,dinov2_large,15,42,ood,252,68,0.948260401630452
dino_best,dinov2_large,15,42,ood,253,68,0.923884875319781
dino_best,dinov2_large,15,42,ood,265,68,0.6882988860038528
dino_best,dinov2_large,15,42,ood,267,68,0.9337435264221311
dino_best,dinov2_large,15,42,ood,268,68,0.8647084640646718
dino_best,dinov2_large,15,42,ood,270,68,0.8228294937825427
dino_best,dinov2_large,15,42,ood,276,68,0.9487026797680058
dino_best,dinov2_large,15,42,ood,277,68,0.7178630347394629
dino_best,dinov2_large,15,42,ood,280,68,0.900413230634179
dino_best,dinov2_large,15,42,ood,282,68,0.9345903811158294
dino_best,dinov2_large,15,42,ood,285,68,0.8481211430846536
dino_best,dinov2_large,15,42,ood,288,68,0.9476871833826486
dino_best,dinov2_large,15,42,ood,293,68,0.9161405314313686
dino_best,dinov2_large,15,42,ood,294,68,0.9436930143134927
dino_best,dinov2_large,15,42,ood,295,68,0.9508612064720516
dino_best,dinov2_large,15,42,ood,297,68,0.924901746663381
dino_best,dinov2_large,15,42,ood,302,68,0.8225442209681064
dino_best,dinov2_large,15,42,ood,308,68,0.9293039816251296
dino_best,dinov2_large,15,42,ood,310,68,0.720504802327856
dino_best,dinov2_large,15,42,ood,312,68,0.8978888359498779
dino_best,dinov2_large,15,42,ood,313,68,0.94204462089566
dino_best,dinov2_large,15,42,ood,314,68,0.9615176461110896
dino_best,dinov2_large,15,42,ood,318,68,0.8927307828165488
dino_best,dinov2_large,15,42,ood,321,68,0.8340124767881542
dino_best,dinov2_large,15,42,ood,326,68,0.9293955150192299
dino_best,dinov2_large,15,42,ood,328,68,0.9000005674792756
dino_best,dinov2_large,15,42,ood,332,68,0.8715162567570149
dino_best,dinov2_large,15,42,ood,333,68,0.8690705517692616
dino_best,dinov2_large,15,42,ood,341,68,0.76796116866708
dino_best,dinov2_large,15,42,ood,342,68,0.8743179635454622
dino_best,dinov2_large,15,42,ood,347,68,0.9216873483720684
dino_best,dinov2_large,15,42,ood,358,68,0.9280628295440554
dino_best,dinov2_large,15,42,ood,365,68,0.9098115542069083
dino_best,dinov2_large,15,42,ood,370,68,0.933662755295964
dino_best,dinov2_large,15,42,ood,371,68,0.9203578371403452
dino_best,dinov2_large,15,42,ood,376,68,0.9302203504314761
dino_best,dinov2_large,15,42,ood,377,68,0.9391541291522825
dino_best,dinov2_large,15,42,ood,382,68,0.7437419183222187
dino_best,dinov2_large,15,42,ood,388,68,0.9367164340871686
dino_best,dinov2_large,15,42,ood,390,68,0.9288117802413369
dino_best,dinov2_large,15,42,ood,392,68,0.9084558767474812
dino_best,dinov2_large,15,42,ood,393,68,0.9100716533767368
dino_best,dinov2_large,15,42,ood,395,68,0.7559240295778689
dino_best,dinov2_large,15,42,ood,396,68,0.9127950150545762
dino_best,dinov2_large,15,42,ood,397,68,0.8581255699195487
dino_best,dinov2_large,15,42,ood,401,68,0.9041371558432312
dino_best,dinov2_large,15,42,ood,403,68,0.8540951191086423
dino_best,dinov2_large,15,42,ood,408,68,0.9202022831854423
dino_best,dinov2_large,15,42,ood,412,68,0.9256604115069773
dino_best,dinov2_large,15,42,ood,416,68,0.8588212415348666
dino_best,dinov2_large,15,42,ood,418,68,0.9233043349359673
dino_best,dinov2_large,15,42,ood,421,68,0.9187322622393772
dino_best,dinov2_large,15,42,ood,422,68,0.9527766801599546
