task,target,model,probe_seed,layer,r2_mean,r2_std,train_r2_mean,train_r2_std,best_lr,best_wd,fold_val_r2s,fold_train_r2s
strike,contact_force_native,videomae_large,123,10,0.4603473081988289,0.018088168326593868,0.7119265880234364,0.014372812342541973,0.005,0.8,"[0.45684809104639823, 0.45321178396360984, 0.4915551209771658, 0.43614682754467116, 0.46397471746229957]","[0.7292238514714637, 0.7048406973729555, 0.7237444113402141, 0.6886404820026957, 0.7131834979298531]"
strike,contact_force_native,videomae_large,123,11,0.47206344669684475,0.022526859418138784,0.7070547103098198,0.02343102858509029,0.005,0.8,"[0.49181134731486975, 0.4553773646804553, 0.5060135638675443, 0.44959894918252497, 0.45751600843882945]","[0.7319707831052861, 0.6797789558288947, 0.7269157365419608, 0.6778996372457268, 0.7187084388272306]"
strike,contact_force_native,videomae_large,123,12,0.4841503480437912,0.027066368786603425,0.7200997238508959,0.0456748312147996,0.005,0.8,"[0.48245002938808523, 0.4726433752506082, 0.534406609035164, 0.478188411763106, 0.4530633147819926]","[0.7396113713126584, 0.6520860160235127, 0.7863556949904911, 0.6902832387668809, 0.7321622981609366]"
strike,contact_force_native,videomae_large,123,13,0.4736558275554982,0.022707416872126473,0.7003724221724038,0.03318424785460841,0.005,0.8,"[0.47338961447775674, 0.44038153808533187, 0.4887438902022273, 0.5060443961811525, 0.4597196988310228]","[0.7236414030008969, 0.6357312554587963, 0.7176522840901489, 0.7024880262534188, 0.7223491420587583]"
strike,contact_force_native,videomae_large,123,14,0.4774424159307107,0.027173019709774877,0.6938810511887731,0.025282473839863692,0.005,0.8,"[0.4609675823617544, 0.4513149179087077, 0.51968769818945, 0.4994506347253592, 0.45579124646828184]","[0.7231752343898292, 0.6892486865796916, 0.6834447977443985, 0.654315913475562, 0.7192206237543841]"
strike,contact_force_native,videomae_large,123,15,0.4797907420221117,0.023829509110612185,0.6949917200723876,0.024756729346869163,0.003,0.8,"[0.4637438858232463, 0.4535344156506761, 0.5129407439849165, 0.5037518398785763, 0.4649828247731431]","[0.7194714571177625, 0.7080894766331107, 0.6839473028654186, 0.6515615592124613, 0.7118888045331853]"
strike,contact_force_native,videomae_large,123,16,0.49199650131521755,0.036277698258846684,0.7029676627149799,0.02063757962649607,0.005,0.8,"[0.49039566764712916, 0.43471207236752707, 0.5289052981446201, 0.5320755117751859, 0.4738939566416256]","[0.7187883617797697, 0.6937283833193306, 0.7137012014477809, 0.666662607529926, 0.7219577594980922]"
strike,contact_force_native,videomae_large,123,17,0.4839683466486667,0.04140705588679799,0.6904813382162177,0.036366751811051534,0.003,0.8,"[0.48638521165664705, 0.4221124213651193, 0.5203161877155842, 0.5352188482967599, 0.45580906420922307]","[0.7099825313465764, 0.6981270593766447, 0.7065225522246095, 0.6189672287891734, 0.7188073193440845]"
strike,contact_force_native,videomae_large,123,18,0.4926393930056606,0.03572792821030709,0.6530783343748587,0.06664665565362443,0.005,0.8,"[0.4951026348629256, 0.4310130626365839, 0.5264771229929801, 0.528890981239143, 0.4817131632966706]","[0.6904115216618439, 0.5256048908774917, 0.6745199794477222, 0.6578798468835617, 0.716975433003674]"
strike,contact_force_native,videomae_large,123,19,0.517326866862815,0.03420565960352468,0.667243663227458,0.0601601730865723,0.005,0.8,"[0.5338440312545486, 0.4584965747794918, 0.5602075506883167, 0.5288202203032151, 0.5052659572885032]","[0.7283979815044643, 0.5625869107080623, 0.6761808491559556, 0.6476068199628708, 0.7214457548059365]"
strike,contact_force_native,videomae_large,123,20,0.5280787636576302,0.03655558573085283,0.7114495549418125,0.03995076235495718,0.003,0.8,"[0.5689026798691877, 0.47292948511408084, 0.5665427445328957, 0.5260768498919017, 0.505942058880085]","[0.7761924008287095, 0.7105901674827699, 0.6895380197376019, 0.655628224243235, 0.725298962416746]"
strike,contact_force_native,videomae_large,123,21,0.5296142581185574,0.0458689437852632,0.7069045206044388,0.024491794747215884,0.005,0.8,"[0.598673084727305, 0.4672708037401596, 0.5587201072539616, 0.5254011249317321, 0.4980061699396291]","[0.7393140545498875, 0.7107498961038611, 0.6855071526526006, 0.6733428718923111, 0.7256086278235336]"
strike,contact_force_native,videomae_large,123,22,0.5298882712599854,0.03717225870227463,0.7204878055281134,0.01579930352665117,0.005,0.8,"[0.5812254983770486, 0.48067120703378974, 0.5593800958619604, 0.529600447364617, 0.4985641076625107]","[0.7481358901878427, 0.7104609874493995, 0.7099649300686695, 0.7058207907722538, 0.7280564291624018]"
strike,contact_force_native,videomae_large,123,23,0.5262590227581361,0.04458736320902859,0.7183100284611408,0.01651084059987456,0.003,0.8,"[0.6013352545299405, 0.47115017330463205, 0.5400804773715748, 0.5252527062288628, 0.4934765023556704]","[0.7480038966897808, 0.7013769282715486, 0.7128803343692481, 0.7063309575331951, 0.7229580254419312]"
